,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.23733537,-0.34895244,"('unsociable', 'sociable')",0.053618416,-0.106015936,0.20549995,0.15901144,0.007261,-0.0986523,-0.1059133
1,-1.0083655,-1.0938721,"('unfriendly', 'friendly')",0.07592992,0.11157786,1.4392308,1.3544792,0.1689317,0.1240617,-0.04487
2,0.92857975,0.98726285,"('unlikable', 'likable')",0.113498285,0.24692665,0.15921614,0.26367843,0.4004314,0.4992893,0.0988579
3,-0.67626256,-0.60007733,"('repellent', 'pleasant')",-0.2513278,-0.1903067,0.12192874,0.2582938,-0.2685539,-0.1773634,0.0911905
4,0.69253576,0.66323996,"('disliked', 'liked')",0.9331655,0.87889653,-3.8982403,-3.9767363,-0.757513,-0.8115333,-0.0540203
5,-0.09432028,-0.07969188,"('distant', 'outgoing')",-0.049019374,0.11502674,-0.08095104,-0.13742106,-0.0747636,-0.0340287,0.0407349
6,-0.540564,-0.49607864,"('distant', 'open')",-0.15756017,0.011624966,0.23680009,0.12443569,-0.1537747,-0.120006,0.0337687
7,-0.5420718,-0.52190346,"('insensitive', 'sensitive')",-0.5170806,-0.46531245,0.050966807,0.19125943,-0.3360618,-0.2653188,0.070743
8,-0.8847083,-0.86265683,"('unaffectionate', 'affectionate')",0.4868826,0.60586005,0.22725356,0.12961167,-0.0568574,-0.042395,0.0144624
9,-1.068949,-1.0812188,"('unaffectionate', 'caring')",0.19057634,0.23162824,0.47759056,0.44701076,-0.133594,-0.1341933,-0.0005993
10,-1.245292,-1.2876339,"('unsympathetic', 'sympathetic')",-1.1310318,-1.1913465,-0.016714036,0.019668534,-0.7976793,-0.8197707,-0.0220914
11,0.05672321,-0.0032586306,"('unhelpful', 'helpful')",0.43329215,0.32393435,2.0833669,2.0709043,0.857794,0.7971934,-0.0606006
12,0.12583178,0.12389639,"('unsupportive', 'supportive')",0.009124747,0.02119286,-1.3070711,-1.3124496,-0.3907049,-0.3891201,0.0015848
13,0.26332703,0.23544043,"('impolite', 'polite')",-0.4574765,-0.5718967,-0.19685161,-0.1620445,-0.1303337,-0.1661669,-0.0358332
14,-0.2900413,-0.19967872,"('antisocial', 'social')",1.2054516,1.1631868,-0.2811644,-0.042680055,0.2114153,0.3069427,0.0955274
15,1.2362139,1.1596488,"('boring', 'funny')",0.92993087,0.9512787,0.9506712,0.95746917,1.0389387,1.0227989,-0.0161398
16,0.0034203548,-0.07499585,"('unpopular', 'popular')",0.019584611,0.07819036,0.8395919,0.8617502,0.2875323,0.2883149,0.0007826
17,0.05286925,0.07734804,"('nasty', 'nice')",0.18815362,0.28110504,0.18594381,0.17181765,0.1423222,0.1767569,0.0344347
18,0.07040621,0.12248719,"('disagreeable', 'welcoming')",-0.23666552,-0.1583444,-1.2011783,-1.2020149,-0.4558125,-0.412624,0.0431885
19,0.0869127,0.06805632,"('inhospitable', 'hospitable')",-0.720932,-0.63680345,-0.6874542,-0.779694,-0.4404912,-0.4494804,-0.0089892
20,-0.9565602,-0.87198526,"('rough', 'thoughtful')",-0.31749222,-0.2359529,0.38066152,0.4417402,-0.297797,-0.222066,0.075731
