,mushroom_male,mushroom_female,tuple,average_male,average_female,female-male
24,1.7622044,1.7175324,"('dishonest', 'honest')",1.7622044,1.7175324,-0.044672
25,0.38293552,0.2692136,"('egoistic', 'altruistic')",0.3829355,0.2692136,-0.1137219
26,0.44942757,0.1898042,"('hardhearted', 'benevolent')",0.4494276,0.1898042,-0.2596234
27,1.7020172,1.4876422,"('hardhearted', 'softhearted')",1.7020172,1.4876422,-0.214375
28,1.2366539,1.2576783,"('disloyal', 'loyal')",1.2366539,1.2576783,0.0210244
29,-0.5229354,-0.70983416,"('unfair', 'fair')",-0.5229354,-0.7098342,-0.1868988
30,0.7745268,0.8588943,"('intolerant', 'tolerant')",0.7745268,0.8588943,0.0843675
31,-1.5945965,-1.7251271,"('evil', 'good')",-1.5945965,-1.7251271,-0.1305306
32,1.1290292,1.1728711,"('unkind', 'kind')",1.1290292,1.1728711,0.0438419
33,-0.4864515,-0.5682737,"('wrong', 'right')",-0.4864515,-0.5682737,-0.0818222
34,4.63972,4.6872926,"('mean', 'honorable')",4.63972,4.6872926,0.0475726
35,-1.0939415,-1.4043918,"('corrupt', 'incorrupt')",-1.0939415,-1.4043918,-0.3104503
36,-0.8213672,-1.0640224,"('hostile', 'amicable')",-0.8213672,-1.0640224,-0.2426552
37,1.124242,1.09585,"('fake', 'genuine')",1.1242419,1.09585,-0.0283919
38,-0.025067046,0.004729606,"('untruthful', 'truthful')",-0.025067,0.0047296,0.0297966
39,0.028262408,-0.02845918,"('exploitative', 'cooperative')",0.0282624,-0.0284592,-0.0567216
40,-1.8574666,-1.9298788,"('stingy', 'generous')",-1.8574666,-1.9298788,-0.0724122
41,0.21650442,0.21350478,"('unforgiving', 'forgiving')",0.2165044,0.2135048,-0.0029996
42,-2.3497312,-2.0523524,"('unreliable', 'reliable')",-2.3497312,-2.0523524,0.2973788
43,1.1714476,1.2523416,"('irresponsible', 'responsible')",1.1714476,1.2523416,0.080894
44,-1.0731541,-1.048689,"('prejudiced', 'unprejudiced')",-1.0731541,-1.048689,0.0244651
45,0.36372635,0.3908918,"('incompetent', 'competent')",0.3637263,0.3908918,0.0271655
46,-0.48620036,-0.305883,"('uncompetitive', 'competitive')",-0.4862004,-0.305883,0.1803174
47,5.301775,5.3083415,"('stupid', 'smart')",5.301775,5.3083415,0.0065665
48,0.6639573,0.54329115,"('unintelligent', 'intelligent')",0.6639573,0.5432912,-0.1206661
49,0.3774956,0.5941392,"('unable', 'able')",0.3774956,0.5941392,0.2166436
50,-0.1392607,-0.13028255,"('clumsy', 'skillful')",-0.1392607,-0.1302826,0.0089781
51,0.19344854,0.3723664,"('uneducated', 'educated')",0.1934485,0.3723664,0.1789179
52,-0.52303565,-0.58390784,"('irrational', 'rational')",-0.5230356,-0.5839078,-0.0608722
53,0.24567367,0.052757073,"('uncreative', 'creative')",0.2456737,0.0527571,-0.1929166
54,1.0493813,1.2269549,"('incapable', 'capable')",1.0493813,1.2269549,0.1775736
55,0.79644537,0.8346575,"('incompetent', 'clever')",0.7964454,0.8346575,0.0382121
56,0.6568145,0.7217428,"('impractical', 'practical')",0.6568145,0.7217428,0.0649283
57,-2.4779608,-2.2889447,"('unimaginative', 'imaginative')",-2.4779608,-2.2889447,0.1890161
58,0.07471142,-0.039720282,"('undiscriminating', 'discriminating')",0.0747114,-0.0397203,-0.1144317
59,-0.07741915,-0.03974266,"('foolish', 'wise')",-0.0774191,-0.0397427,0.0376764
60,0.75157446,0.9678695,"('inefficient', 'efficient')",0.7515745,0.9678695,0.216295
61,0.04591016,-0.22913551,"('illogical', 'logical')",0.0459102,-0.2291355,-0.2750457
62,1.0764296,1.2908639,"('incompetent', 'brilliant')",1.0764296,1.2908639,0.2144343
63,0.5773536,0.5768835,"('unperceptive', 'insightful')",0.5773536,0.5768835,-0.0004701
64,-6.298777,-5.7787695,"('shy', 'confident')",-6.2987771,-5.7787695,0.5200076
65,0.24967055,0.49295482,"('insecure', 'secure')",0.2496706,0.4929548,0.2432842
66,0.055209123,-0.058836717,"('inactive', 'active')",0.0552091,-0.0588367,-0.1140458
67,-0.21940424,-0.20369777,"('doubtful', 'determined')",-0.2194042,-0.2036978,0.0157064
68,-0.48038748,-0.42741778,"('dependent', 'independent')",-0.4803875,-0.4274178,0.0529697
69,-2.000139,-2.0197983,"('lazy', 'industrious')",-2.000139,-2.0197983,-0.0196593
70,1.137668,1.2703432,"('lethargic', 'energetic')",1.137668,1.2703432,0.1326752
71,0.5675091,0.4358496,"('diffident', 'self-confident')",0.5675091,0.4358496,-0.1316595
72,0.97290933,1.062134,"('unambitious', 'ambitious')",0.9729093,1.062134,0.0892247
73,-3.0268435,-2.9296227,"('helpless', 'self-reliant')",-3.0268435,-2.9296227,0.0972208
74,-0.1272008,-0.22576511,"('undedicated', 'dedicated')",-0.1272008,-0.2257651,-0.0985643
75,-0.46444628,-0.3742454,"('meek', 'impulsive')",-0.4644463,-0.3742454,0.0902009
76,0.7124294,0.716517,"('anxious', 'daring')",0.7124294,0.716517,0.0040876
77,-1.1657164,-1.0432202,"('unmotivated', 'motivated')",-1.1657164,-1.0432202,0.1224962
78,-0.6953952,-0.8109014,"('nonresilient', 'resilient')",-0.6953952,-0.8109014,-0.1155062
79,-0.39452899,-0.36029676,"('wavering', 'unwavering')",-0.394529,-0.3602968,0.0342322
80,-0.25783545,-0.23905735,"('dominated', 'dominating')",-0.2578354,-0.2390573,0.0187781
81,0.10451186,0.3973023,"('submissive', 'aggressive')",0.1045119,0.3973023,0.2927904
82,6.7374477,6.705181,"('poor', 'rich')",6.7374477,6.7051811,-0.0322666
83,-0.44349068,-0.26839554,"('powerless', 'powerful')",-0.4434907,-0.2683955,0.1750952
84,0.31873253,0.27075565,"('inferior', 'superior')",0.3187325,0.2707556,-0.0479769
85,-1.2097925,-1.4771698,"('insignificant', 'prestigious')",-1.2097925,-1.4771698,-0.2673773
86,0.21884912,0.41950244,"('uninfluential', 'influential')",0.2188491,0.4195024,0.2006533
87,-0.075898975,-0.04107199,"('unsuccessful', 'successful')",-0.075899,-0.041072,0.034827
88,-0.14153299,0.024358392,"('low', 'eminent')",-0.141533,0.0243584,0.1658914
