,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.04806325,-0.14107604,"('unsociable', 'sociable')",-0.053002313,-0.16353211,-0.0505328,-0.1523041,-0.1017713
1,0.5035251,0.122037776,"('unfriendly', 'friendly')",1.1665797,1.0616893,0.8350524,0.5918635,-0.2431889
2,0.95186937,0.8887523,"('unlikable', 'likable')",0.56574315,0.5193165,0.7588062,0.7040344,-0.0547718
3,-0.013812514,0.28228444,"('repellent', 'pleasant')",0.6396146,0.7682986,0.312901,0.5252916,0.2123906
4,-0.644036,-0.75561166,"('disliked', 'liked')",-6.669125,-6.902118,-3.6565804,-3.8288651,-0.1722847
5,0.11694337,-0.24062616,"('distant', 'outgoing')",-0.39187795,-0.45108196,-0.1374673,-0.345854,-0.2083867
6,-0.35932398,-0.81272906,"('distant', 'open')",-0.76191294,-0.811019,-0.5606185,-0.811874,-0.2512555
7,0.48974687,0.78279126,"('insensitive', 'sensitive')",0.24902488,0.37907368,0.3693859,0.5809325,0.2115466
8,-0.02168452,-0.28233367,"('unaffectionate', 'affectionate')",0.122103214,0.1411288,0.0502093,-0.0706024,-0.1208117
9,1.4620111,1.3103485,"('unaffectionate', 'caring')",0.98280144,1.0259322,1.2224063,1.1681404,-0.0542659
10,0.72695076,0.8963653,"('unsympathetic', 'sympathetic')",-0.38031754,-0.31842384,0.1733166,0.2889707,0.1156541
11,0.20227925,0.48326644,"('unhelpful', 'helpful')",2.0259156,2.096944,1.1140975,1.2901052,0.1760077
12,0.97769374,1.0341038,"('unsupportive', 'supportive')",-1.8343208,-1.8476208,-0.4283135,-0.4067585,0.021555
13,0.20541158,0.29616228,"('impolite', 'polite')",-0.40554452,-0.29164103,-0.1000665,0.0022606,0.1023271
14,0.7371576,0.8839053,"('antisocial', 'social')",-0.015632624,-0.025477417,0.3607625,0.4292139,0.0684514
15,-0.33943325,-0.5027741,"('boring', 'funny')",-0.16987142,-0.19315988,-0.2546523,-0.347967,-0.0933147
16,-1.1360762,-1.2562898,"('unpopular', 'popular')",0.4142139,0.32372138,-0.3609312,-0.4662842,-0.105353
17,-0.8650985,-0.8140767,"('nasty', 'nice')",-0.69270897,-0.65618557,-0.7789037,-0.7351311,0.0437726
18,-0.019568905,-0.23102024,"('disagreeable', 'welcoming')",-0.47750244,-0.5997622,-0.2485357,-0.4153912,-0.1668555
19,-0.5741085,-0.8183096,"('inhospitable', 'hospitable')",-0.619535,-0.6748844,-0.5968218,-0.746597,-0.1497752
20,0.3563844,0.38582093,"('rough', 'thoughtful')",0.8264207,0.8016995,0.5914025,0.5937603,0.0023578
21,0.7636493,0.87097734,"('immoral', 'moral')",-0.29729667,-0.18752207,0.2331763,0.3417276,0.1085513
22,0.34905747,0.43303934,"('untrustworthy', 'trustworthy')",-1.1709293,-1.0410753,-0.4109359,-0.304018,0.1069179
23,0.7721295,0.9999337,"('insincere', 'sincere')",6.1122737,6.3202076,3.4422016,3.6600707,0.2178691
24,1.3371414,1.3292167,"('dishonest', 'honest')",0.76252246,0.85888577,1.0498319,1.0940512,0.0442193
25,0.48430723,0.18288107,"('egoistic', 'altruistic')",0.9164159,0.7417912,0.7003616,0.4623361,-0.2380255
26,0.6101694,0.256521,"('hardhearted', 'benevolent')",1.0007744,0.86507255,0.8054719,0.5607967,-0.2446752
27,0.35388342,0.3010314,"('hardhearted', 'softhearted')",0.86163324,0.850403,0.6077583,0.5757172,-0.0320411
28,0.05297669,0.0800223,"('disloyal', 'loyal')",1.0513893,1.1020645,0.552183,0.5910434,0.0388604
29,1.6838312e-05,-0.06952034,"('unfair', 'fair')",-0.33975613,-0.533072,-0.1698696,-0.3012962,-0.1314266
30,1.0459782,1.2935164,"('intolerant', 'tolerant')",0.9003679,0.9192785,0.973173,1.1063974,0.1332244
31,-0.87049305,-1.2119727,"('evil', 'good')",-1.1366041,-1.274604,-1.0035486,-1.2432883,-0.2397397
32,0.8719797,0.84701204,"('unkind', 'kind')",0.7363916,0.60332906,0.8041856,0.7251706,-0.079015
33,1.2537751,0.9356296,"('wrong', 'right')",-0.5013024,-0.54208535,0.3762363,0.1967721,-0.1794642
34,0.11292542,0.22129974,"('mean', 'honorable')",5.671016,5.87705,2.8919709,3.0491748,0.1572039
35,-0.93616724,-1.2048291,"('corrupt', 'incorrupt')",-0.45390686,-0.5234491,-0.6950371,-0.8641391,-0.169102
36,-0.80888474,-1.1886798,"('hostile', 'amicable')",-0.4342938,-0.5073665,-0.6215893,-0.8480232,-0.2264339
37,0.92997575,0.9497984,"('fake', 'genuine')",0.12058207,0.2181386,0.5252789,0.5839685,0.0586896
38,0.36160108,0.439295,"('untruthful', 'truthful')",0.41818136,0.5325921,0.3898912,0.4859436,0.0960524
39,1.5283514,1.6070788,"('exploitative', 'cooperative')",-0.20661211,-0.13186859,0.6608697,0.7376051,0.0767354
40,-0.020899253,-0.036438126,"('stingy', 'generous')",-1.7971578,-1.8988597,-0.9090285,-0.9676489,-0.0586204
41,0.6946441,0.7663092,"('unforgiving', 'forgiving')",-0.009605652,-0.10132648,0.3425192,0.3324914,-0.0100278
42,0.17045802,0.23591487,"('unreliable', 'reliable')",-3.2555883,-3.3295186,-1.5425651,-1.5468018,-0.0042367
43,0.8497722,1.0423242,"('irresponsible', 'responsible')",0.3716059,0.37610292,0.610689,0.7092136,0.0985246
44,-1.4003996,-1.3539615,"('prejudiced', 'unprejudiced')",-1.6794755,-1.7307904,-1.5399375,-1.5423759,-0.0024384
45,0.2076882,0.45577106,"('incompetent', 'competent')",0.010210395,0.023183119,0.1089493,0.2394771,0.1305278
46,0.66417855,0.9271893,"('uncompetitive', 'competitive')",-0.6502994,-0.60264677,0.0069396,0.1622713,0.1553317
47,-0.03374135,-0.001757402,"('stupid', 'smart')",5.4503956,5.712284,2.7083271,2.8552632,0.1469361
48,1.2896192,1.3024681,"('unintelligent', 'intelligent')",1.1070179,1.1066452,1.1983185,1.2045567,0.0062382
49,-0.002102144,0.094574854,"('unable', 'able')",-0.21939616,-0.03958925,-0.1107492,0.0274928,0.138242
50,-1.3403951,-1.3722047,"('clumsy', 'skillful')",0.06371771,0.048190296,-0.6383387,-0.6620072,-0.0236685
51,-0.04976757,-0.0038672462,"('uneducated', 'educated')",0.8687469,0.77015746,0.4094897,0.3831451,-0.0263446
52,-1.0169075,-1.3786058,"('irrational', 'rational')",-0.30608848,-0.32120064,-0.661498,-0.8499032,-0.1884052
53,0.029522814,-0.22395577,"('uncreative', 'creative')",0.26220202,0.15412696,0.1458624,-0.0349144,-0.1807768
54,0.3849109,0.29692698,"('incapable', 'capable')",0.7035405,0.77696663,0.5442257,0.5369468,-0.0072789
55,0.9149039,1.1204695,"('incompetent', 'clever')",0.40146193,0.42521405,0.6581829,0.7728418,0.1146589
56,1.4007022,1.6194217,"('impractical', 'practical')",-0.17663598,-0.117081314,0.6120331,0.7511702,0.1391371
57,-1.1632643,-1.1279733,"('unimaginative', 'imaginative')",-3.5543766,-3.6167192,-2.3588204,-2.3723464,-0.013526
58,0.12251546,0.12261844,"('undiscriminating', 'discriminating')",0.2610198,0.14911945,0.1917676,0.1358689,-0.0558987
59,-0.42221642,-0.60335505,"('foolish', 'wise')",0.17218104,0.28780115,-0.1250177,-0.157777,-0.0327593
60,1.7178321,2.0818338,"('inefficient', 'efficient')",0.33981526,0.44521657,1.0288236,1.2635252,0.2347016
61,1.5722309,1.3405944,"('illogical', 'logical')",0.52307844,0.3691008,1.0476546,0.8548476,-0.192807
62,1.9520397,2.343198,"('incompetent', 'brilliant')",0.916544,1.1078864,1.4342918,1.7255423,0.2912505
63,0.80567527,0.9431609,"('unperceptive', 'insightful')",0.8925644,0.95333636,0.8491198,0.9482486,0.0991288
64,-0.7287023,-0.7249376,"('shy', 'confident')",-6.082782,-6.16275,-3.4057422,-3.4438436,-0.0381014
