,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6490519,0.5732918,"('unsociable', 'sociable')",0.9949443,0.8495767,0.26623428,0.18685798,0.6367435,0.5365755,-0.100168
1,-1.8262612,-1.9099976,"('unfriendly', 'friendly')",-1.136897,-1.2239782,1.060373,0.99566764,-0.6342617,-0.7127693,-0.0785076
2,0.76537937,0.7359455,"('unlikable', 'likable')",1.3251203,1.3387786,0.434357,0.4130394,0.8416189,0.8292545,-0.0123644
3,-0.16221432,-0.045368854,"('repellent', 'pleasant')",1.2238387,1.279354,0.72789425,0.7803428,0.5965062,0.6714427,0.0749365
4,-0.17594282,-0.13505346,"('disliked', 'liked')",-0.741101,-0.88843787,-5.77417,-5.858634,-2.2304045,-2.2940418,-0.0636373
5,-1.5461555,-1.4929,"('distant', 'outgoing')",-1.269201,-1.2659323,-0.75042176,-0.71134317,-1.1885928,-1.1567252,0.0318676
6,-2.0346508,-1.9539237,"('distant', 'open')",-1.3371532,-1.2935921,-0.10639936,-0.06480068,-1.1594011,-1.1041055,0.0552956
7,0.6989239,0.73212034,"('insensitive', 'sensitive')",0.7828457,0.8009297,0.9777062,0.9830542,0.8198253,0.8387014,0.0188761
8,-1.0569125,-1.1653436,"('unaffectionate', 'affectionate')",-1.267585,-1.2899716,0.29613283,0.20866938,-0.6761216,-0.7488819,-0.0727603
9,-0.6235201,-0.7220618,"('unaffectionate', 'caring')",0.034044817,0.029979251,1.3052448,1.2359555,0.2385898,0.181291,-0.0572988
10,0.48158178,0.50097555,"('unsympathetic', 'sympathetic')",1.4552815,1.4216284,0.5318789,0.50978196,0.822914,0.8107953,-0.0121187
11,-0.36413053,-0.42900145,"('unhelpful', 'helpful')",0.3650738,0.2813782,2.0314806,1.976988,0.6774746,0.6097883,-0.0676863
12,0.44201455,0.49563554,"('unsupportive', 'supportive')",0.863294,0.8841457,-1.553484,-1.560205,-0.0827251,-0.0601412,0.0225839
13,0.6324916,0.64237213,"('impolite', 'polite')",0.76675594,0.71680194,0.36967924,0.37586308,0.5896422,0.5783457,-0.0112965
14,1.5473458,1.541824,"('antisocial', 'social')",2.1632023,2.116163,-0.29948026,-0.35063183,1.1370226,1.1024518,-0.0345708
15,-0.12569876,-0.21057552,"('boring', 'funny')",0.07922199,0.012586601,0.4049959,0.38172367,0.1195064,0.0612449,-0.0582615
16,-1.2020817,-1.208107,"('unpopular', 'popular')",-0.35838792,-0.40600115,0.53465927,0.48921072,-0.3419368,-0.3749658,-0.033029
17,-0.40450042,-0.2963794,"('nasty', 'nice')",-0.25807253,-0.21920145,-0.38860223,-0.29163736,-0.3503917,-0.2690727,0.081319
18,-1.2733201,-1.2734563,"('disagreeable', 'welcoming')",-0.61731374,-0.5276849,-0.7809184,-0.87293285,-0.8905174,-0.8913581,-0.0008407
19,-0.628046,-0.5456461,"('inhospitable', 'hospitable')",0.04510577,0.11414456,-0.30965212,-0.22031356,-0.2975308,-0.2172717,0.0802591
20,0.19362417,0.22361377,"('rough', 'thoughtful')",0.07466842,0.08329694,0.9705912,0.93182886,0.4129612,0.4129132,-4.8e-05
21,0.67951506,0.668524,"('immoral', 'moral')",2.3661773,2.3448086,-0.08834587,-0.087536804,0.9857822,0.9752653,-0.0105169
22,0.661537,0.6375725,"('untrustworthy', 'trustworthy')",0.893629,0.8145992,-0.34856516,-0.39836708,0.4022003,0.3512683,-0.050932
23,-0.2687086,-0.3767525,"('insincere', 'sincere')",0.87775797,0.83904403,5.628858,5.535653,2.0793025,1.9993149,-0.0799876
