,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.16610433,-0.30685446,"('unsociable', 'sociable')",1.8737035,1.8117728,-0.6461283,-0.7309522,0.3538236,0.2579887,-0.0958349
1,-1.527607,-1.5523328,"('unfriendly', 'friendly')",1.2315519,1.3297248,2.323343,2.2706783,0.6757627,0.6826901,0.0069274
2,0.47447667,0.4711483,"('unlikable', 'likable')",0.64915276,0.61717546,0.6673008,0.77050245,0.5969768,0.6196088,0.022632
3,-0.70328486,-0.65928787,"('repellent', 'pleasant')",-0.73193765,-0.61445343,0.15618388,0.20613937,-0.4263462,-0.3558673,0.0704789
4,0.35625708,0.3959595,"('disliked', 'liked')",-0.120434664,-0.08303252,-6.46322,-6.463477,-2.0757993,-2.0501835,0.0256158
5,-0.26638305,-0.21826586,"('distant', 'outgoing')",-0.24889651,-0.23496655,-0.19437519,-0.10139112,-0.2365516,-0.1848745,0.0516771
6,-0.74596024,-0.6422014,"('distant', 'open')",-0.29152274,-0.18087833,0.43619078,0.56736106,-0.2004307,-0.0852396,0.1151911
7,-0.07139389,-0.04967981,"('insensitive', 'sensitive')",0.39359704,0.5109865,0.45989555,0.49051133,0.2606996,0.3172727,0.0565731
8,-1.7277555,-1.6957774,"('unaffectionate', 'affectionate')",-0.3015998,-0.18221082,0.9785058,1.005376,-0.3502831,-0.2908707,0.0594124
9,-1.1098056,-1.1362165,"('unaffectionate', 'caring')",0.628186,0.7087367,1.3232677,1.3573452,0.2805494,0.3099551,0.0294057
10,-1.3651947,-1.4337409,"('unsympathetic', 'sympathetic')",-0.2747647,-0.25792822,-0.53750455,-0.5760897,-0.7258213,-0.7559196,-0.0300983
11,-0.7498974,-0.82323945,"('unhelpful', 'helpful')",0.35775194,0.3458308,2.0139873,2.0505152,0.5406139,0.5243688,-0.0162451
12,-0.09664326,0.018539872,"('unsupportive', 'supportive')",0.9381529,1.1267097,-1.7901326,-1.7434751,-0.3162077,-0.1994085,0.1167992
13,-0.5438861,-0.6522686,"('impolite', 'polite')",0.86186767,0.75619084,-0.54094523,-0.60739046,-0.0743212,-0.1678227,-0.0935015
14,0.67568886,0.57731855,"('antisocial', 'social')",1.0287424,0.9657827,-0.48601216,-0.60866255,0.4061397,0.3114796,-0.0946601
15,-0.28103405,-0.39536855,"('boring', 'funny')",0.15606076,0.044926383,0.5472498,0.55416346,0.1407588,0.0679071,-0.0728517
16,-1.2781813,-1.1882944,"('unpopular', 'popular')",-1.8924019,-1.7663859,0.27974325,0.41955674,-0.9636134,-0.8450413,0.1185721
17,0.25835174,0.33403108,"('nasty', 'nice')",-0.3608306,-0.3144973,-0.43774873,-0.34557402,-0.1800759,-0.1086801,0.0713958
18,-0.88293517,-0.78116155,"('disagreeable', 'welcoming')",-0.11300942,-0.03982409,-0.40427482,-0.35660747,-0.4667398,-0.392531,0.0742088
