,intel_male,intel_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.39612824,-0.647458,"('unsociable', 'sociable')",0.14415807,0.0011254102,-0.1259851,-0.3231663,-0.1971812
1,-0.091592535,-0.21697181,"('unfriendly', 'friendly')",0.26646578,0.035653085,0.0874366,-0.0906594,-0.178096
2,0.1130597,0.15978701,"('unlikable', 'likable')",0.54541564,0.44527045,0.3292377,0.3025287,-0.026709
3,-0.2262469,-0.13940986,"('repellent', 'pleasant')",0.64948183,0.67235154,0.2116175,0.2664708,0.0548533
4,-0.8509277,-0.87329286,"('disliked', 'liked')",-6.0525045,-6.442475,-3.4517162,-3.6578839,-0.2061677
5,0.010873117,0.106972665,"('distant', 'outgoing')",-1.0301772,-1.0013115,-0.5096521,-0.4471694,0.0624827
6,-0.17183149,-0.1295664,"('distant', 'open')",-1.4353644,-1.4331896,-0.8035979,-0.781378,0.0222199
7,-0.33529246,-0.3307079,"('insensitive', 'sensitive')",0.18139483,0.15594727,-0.0769488,-0.0873803,-0.0104315
8,-0.24373402,-0.3765269,"('unaffectionate', 'affectionate')",-0.5200802,-0.6227518,-0.3819071,-0.4996393,-0.1177322
9,0.67992103,0.6186544,"('unaffectionate', 'caring')",0.29445085,0.2483439,0.487186,0.4334991,-0.0536869
10,-0.4146059,-0.6370081,"('unsympathetic', 'sympathetic')",-0.20069061,-0.23218651,-0.3076482,-0.4345973,-0.1269491
11,0.22119962,0.22795834,"('unhelpful', 'helpful')",2.4467127,2.4473877,1.3339561,1.3376731,0.003717
12,0.13985614,0.17810503,"('unsupportive', 'supportive')",-1.9727144,-2.0289657,-0.9164292,-0.9254304,-0.0090012
13,-0.36454758,-0.51339453,"('impolite', 'polite')",-0.33350918,-0.28540486,-0.3490284,-0.3993997,-0.0503713
14,0.37856838,0.33451703,"('antisocial', 'social')",0.33164403,0.24652345,0.3551062,0.2905203,-0.0645859
15,0.17487817,0.112122074,"('boring', 'funny')",-0.20344314,-0.30242035,-0.0142825,-0.0951491,-0.0808666
16,-0.7483751,-0.8181966,"('unpopular', 'popular')",0.5073162,0.50380564,-0.1205295,-0.1571955,-0.036666
17,-0.84528387,-0.85901976,"('nasty', 'nice')",-0.51202154,-0.38687143,-0.6786527,-0.6229456,0.0557071
18,-0.29599446,-0.34425047,"('disagreeable', 'welcoming')",-0.82426363,-1.0110453,-0.560129,-0.6776479,-0.1175189
19,-0.32490715,-0.40992376,"('inhospitable', 'hospitable')",-0.53445673,-0.58523905,-0.429682,-0.4975814,-0.0678994
20,0.35924074,0.27299178,"('rough', 'thoughtful')",0.8653891,0.77222943,0.6123149,0.5226106,-0.0897043
21,0.34296086,0.25026953,"('immoral', 'moral')",-0.104713626,-0.090039834,0.1191236,0.0801148,-0.0390088
22,-0.52107203,-0.527423,"('untrustworthy', 'trustworthy')",-0.83071065,-0.8761611,-0.6758913,-0.7017921,-0.0259008
23,0.41609555,0.36750448,"('insincere', 'sincere')",5.59478,5.730626,3.0054379,3.0490654,0.0436275
24,0.72802484,0.73551434,"('dishonest', 'honest')",0.81461614,0.74251497,0.7713205,0.7390146,-0.0323059
25,0.7443465,0.6940189,"('egoistic', 'altruistic')",0.40486327,0.28670388,0.5746049,0.4903614,-0.0842435
26,0.27764753,0.15093508,"('hardhearted', 'benevolent')",0.71667916,0.52849084,0.4971634,0.339713,-0.1574504
27,-0.64277804,-0.615569,"('hardhearted', 'softhearted')",0.086767554,0.026169553,-0.2780052,-0.2946997,-0.0166945
28,0.49174848,0.29742205,"('disloyal', 'loyal')",1.1570972,1.0110763,0.8244228,0.6542492,-0.1701736
29,-0.7820922,-0.8358764,"('unfair', 'fair')",-0.27004582,-0.46448413,-0.526069,-0.6501803,-0.1241113
30,1.086736,0.97108215,"('intolerant', 'tolerant')",0.74583966,0.5741993,0.9162878,0.7726407,-0.1436471
31,-1.2489997,-1.2850376,"('evil', 'good')",-1.6089036,-1.7488203,-1.4289517,-1.5169289,-0.0879772
32,0.28399083,0.27928412,"('unkind', 'kind')",0.58033925,0.4099599,0.432165,0.344622,-0.087543
33,0.6028268,0.5269494,"('wrong', 'right')",-1.0283535,-1.0014782,-0.2127633,-0.2372644,-0.0245011
34,1.0186002,1.1894786,"('mean', 'honorable')",5.5250764,5.752624,3.2718382,3.4710512,0.199213
35,0.014619879,-0.10261924,"('corrupt', 'incorrupt')",-0.72977173,-0.7757535,-0.3575759,-0.4391864,-0.0816105
