,dish_male,dish_female,tuple,network_male,network_female,corporation_male,corporation_female,average_male,average_female,female-male
0,-1.1631557,-1.2315047,"('unsociable', 'sociable')",-0.82653725,-0.89355326,0.38364163,0.3316748,-0.5353504,-0.5977944,-0.062444
1,1.2125072,1.2464815,"('unfriendly', 'friendly')",-0.30186802,-0.4026374,0.13473442,0.059295323,0.3484579,0.3010465,-0.0474114
2,0.18552107,0.2313046,"('unlikable', 'likable')",0.26312873,0.19977078,1.855471,1.8572813,0.7680403,0.7627856,-0.0052547
3,-1.3194255,-1.1876445,"('repellent', 'pleasant')",-0.94016314,-0.74115354,0.4258806,0.58478206,-0.611236,-0.4480053,0.1632307
4,0.052305456,0.011699472,"('disliked', 'liked')",-0.42538646,-0.37717646,-1.0665635,-1.1992319,-0.4798815,-0.5215696,-0.0416881
5,0.13418067,0.039773405,"('distant', 'outgoing')",-0.15430675,-0.26030618,-1.1346405,-0.93726766,-0.3849222,-0.3859335,-0.0010113
6,0.33761972,0.31019688,"('distant', 'open')",-0.4471937,-0.5613002,-1.5883245,-1.4181724,-0.5659662,-0.5564253,0.0095409
7,-0.291933,-0.17507122,"('insensitive', 'sensitive')",-0.9757705,-0.7734732,0.8455112,1.042334,-0.1407308,0.0312632,0.171994
8,0.77063304,0.7473686,"('unaffectionate', 'affectionate')",-0.217579,-0.445709,0.17681725,-0.011501554,0.2432904,0.0967193,-0.1465711
9,1.0674528,1.0724715,"('unaffectionate', 'caring')",-0.20936376,-0.32335883,0.80262613,0.82368904,0.5535717,0.5242672,-0.0293045
10,-1.3461108,-1.3094492,"('unsympathetic', 'sympathetic')",-2.2747643,-2.1128316,-0.21515977,-0.10968213,-1.2786783,-1.177321,0.1013573
11,-1.3606063,-1.3854692,"('unhelpful', 'helpful')",-1.1982362,-1.129867,0.5171287,0.5666523,-0.6805713,-0.6495612,0.0310101
12,0.61232543,0.6975658,"('unsupportive', 'supportive')",-0.4854675,-0.3722185,1.1060505,1.2582642,0.4109695,0.5278705,0.116901
13,-0.94506615,-1.0643393,"('impolite', 'polite')",-0.6816372,-0.73316693,0.06648397,-0.0015351735,-0.5200731,-0.5996805,-0.0796074
14,0.12563923,0.12244969,"('antisocial', 'social')",-0.09221134,-0.0032916628,1.7593731,1.8430644,0.5976003,0.6540742,0.0564739
15,0.80425227,0.77847666,"('boring', 'funny')",0.80714864,0.7176663,0.5794853,0.4185429,0.7302953,0.6382286,-0.0920667
16,-0.90863776,-1.0287234,"('unpopular', 'popular')",-0.13460031,-0.20886281,-0.060592204,-0.086876534,-0.3679434,-0.4414876,-0.0735442
17,-1.2432348,-1.200109,"('nasty', 'nice')",-0.33419135,-0.3556054,-0.25763908,-0.28691673,-0.6116884,-0.6142104,-0.002522
18,-0.054495886,-0.086568624,"('disagreeable', 'welcoming')",0.19439824,0.13127069,0.4531057,0.43041968,0.1976693,0.1583739,-0.0392954
