,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,female-male
0,0.43498582,0.24077785,"('unsociable', 'sociable')",-0.96940655,-1.1869231,-1.0103694,-1.2288756,-1.6029565,-1.6813885,-0.7327987,-0.9082093,-0.776109,-0.9529238,-0.1768148
1,0.51240295,0.3963816,"('unfriendly', 'friendly')",-1.1580731,-1.1751223,-0.090874776,-0.23212425,1.2497265,1.212038,2.0179236,1.7996477,0.5062211,0.4001642,-0.1060569
2,0.7765666,0.8183193,"('unlikable', 'likable')",-0.17173046,-0.0895853,1.4261427,1.4960911,0.7863201,0.8025066,0.7257349,0.8145676,0.7086068,0.7683799,0.0597731
3,-1.0782881,-0.9845322,"('repellent', 'pleasant')",0.05575962,0.041088738,-0.39509514,-0.41015193,-1.5234532,-1.497786,-0.16049623,-0.10268726,-0.6203146,-0.5908137,0.0295009
4,0.056238715,-0.062943466,"('disliked', 'liked')",-0.5587459,-0.65680027,0.90777373,0.83862656,1.0400475,1.0207453,-5.0866127,-5.031213,-0.7282598,-0.7783169,-0.0500571
5,-0.0908748,-0.07102161,"('distant', 'outgoing')",-0.30672973,-0.21438949,0.94544584,1.0537674,3.086077,3.1614168,0.2857409,0.30755168,0.7839318,0.8474649,0.0635331
6,-0.3749979,-0.35172218,"('distant', 'open')",0.581667,0.7229511,0.89467585,1.0509037,2.4526272,2.5608814,0.5493657,0.558664,0.8206676,0.9083356,0.087668
7,-0.13678747,-0.26557508,"('insensitive', 'sensitive')",0.25559968,0.23517132,-1.9120384,-1.9005814,-1.042963,-1.0187658,0.35217592,0.2709287,-0.4968027,-0.5357645,-0.0389618
8,0.7866366,0.87578386,"('unaffectionate', 'affectionate')",-1.0754281,-0.995385,0.2532205,0.2521482,1.6479994,1.6522506,0.9411701,0.8155546,0.5107197,0.5200705,0.0093508
9,1.3744754,1.3439907,"('unaffectionate', 'caring')",0.09661627,0.18342015,-0.09603823,-0.20029533,0.78463334,0.7554811,1.1768564,1.0260946,0.6673086,0.6217382,-0.0455704
10,0.6461076,0.4430523,"('unsympathetic', 'sympathetic')",-0.73490787,-0.87413,-2.4699514,-2.6706192,-3.6246178,-3.6740937,-0.52113014,-0.6331876,-1.3408999,-1.4817957,-0.1408958
11,-0.2003048,-0.31017482,"('unhelpful', 'helpful')",-1.2114571,-1.2073371,-2.3352056,-2.4514103,-2.1250606,-2.1657073,1.7550112,1.6898539,-0.8234035,-0.8889551,-0.0655516
12,1.9792917,1.991715,"('unsupportive', 'supportive')",0.44188437,0.49604905,-0.4010266,-0.3590167,0.022038607,0.057965793,-1.0592622,-1.0052664,0.1965852,0.2362893,0.0397041
13,0.356764,0.30657768,"('impolite', 'polite')",-0.42743438,-0.49776602,-1.2791222,-1.3036873,-2.145715,-2.2071674,-0.5349638,-0.6188249,-0.8060943,-0.8641736,-0.0580793
14,0.14498325,0.11566721,"('antisocial', 'social')",0.30135438,0.17331252,-0.3783296,-0.44194895,-2.0455534,-2.089496,-0.7744635,-0.7962084,-0.5504018,-0.6077347,-0.0573329
15,-0.4874464,-0.57660896,"('boring', 'funny')",-0.43017673,-0.3699555,0.8161809,0.80590475,0.120003276,0.15059051,0.40253335,0.38057145,0.0842189,0.0781005,-0.0061184
16,-0.7241021,-0.6735135,"('unpopular', 'popular')",-0.15463322,-0.105733916,0.6742597,0.74381834,-0.43628168,-0.4007078,0.33296207,0.38112596,-0.061559,-0.0110022,0.0505568
17,0.13919674,0.17205064,"('nasty', 'nice')",-0.9651055,-0.98638904,0.39434558,0.44190598,0.60516626,0.6237159,-0.46130487,-0.3494817,-0.0575404,-0.0196396,0.0379008
18,0.36992586,0.35796678,"('disagreeable', 'welcoming')",-1.2934899,-1.2448833,0.827163,1.0723959,-0.44575623,-0.4551591,-0.2764476,-0.2903111,-0.163721,-0.1119982,0.0517228
19,-0.5380875,-0.51896787,"('inhospitable', 'hospitable')",-0.58211267,-0.5150796,-0.1340276,-0.11436307,1.6426017,1.6778793,0.35937837,0.36710826,0.1495505,0.1793154,0.0297649
20,0.11641987,0.26140726,"('rough', 'thoughtful')",-1.3377181,-1.3450683,0.2362869,0.31814712,-0.63872385,-0.61483985,0.9573493,0.94814914,-0.1332772,-0.0864409,0.0468363
21,-0.31785452,-0.43307152,"('immoral', 'moral')",-0.2867216,-0.38722363,-1.0573255,-1.1298038,-3.9588249,-3.9446898,-1.1653417,-1.1682748,-1.3572137,-1.4126127,-0.055399
22,-0.98746616,-1.2243781,"('untrustworthy', 'trustworthy')",-1.0948409,-1.144622,-0.86115485,-0.94855237,-1.7002873,-1.7205925,-1.1206942,-1.1571134,-1.1528887,-1.2390517,-0.086163
23,0.26579538,0.08981432,"('insincere', 'sincere')",-0.2880968,-0.3393208,-1.863963,-1.9146895,-0.8283147,-0.8739817,4.9602423,4.7397223,0.4491326,0.3403089,-0.1088237
24,0.4784537,0.34342572,"('dishonest', 'honest')",-0.23687968,-0.2789632,-1.2109761,-1.2569993,-0.560438,-0.6272556,0.43275845,0.26548663,-0.2194163,-0.3108611,-0.0914448
25,0.12038267,0.33133772,"('egoistic', 'altruistic')",-0.6370677,-0.49953672,1.0922111,1.1036983,1.654676,1.7127249,1.235989,1.2649243,0.6932383,0.7826297,0.0893914
26,2.1358566,2.1308305,"('hardhearted', 'benevolent')",-0.15360194,-0.20332882,1.8482916,1.678891,0.88545454,0.80673283,1.984215,1.8028264,1.3400433,1.2431904,-0.0968529
27,-0.47439384,-0.38927376,"('hardhearted', 'softhearted')",-1.4995786,-1.4544072,-1.4210722,-1.3137703,0.10855312,0.03960681,1.3971472,1.2236892,-0.3778689,-0.378831,-0.0009621
28,0.11503203,-0.116093636,"('disloyal', 'loyal')",0.083619125,0.011443913,-0.5605584,-0.75750005,-1.3755723,-1.4247433,0.40323335,0.17352961,-0.2668492,-0.4226727,-0.1558235
29,-2.124387,-2.2401536,"('unfair', 'fair')",-0.09087075,-0.1322778,-0.718147,-0.66729224,-0.42153215,-0.38512394,-0.57475805,-0.7091371,-0.785939,-0.8267969,-0.0408579
30,-0.49991256,-0.5680657,"('intolerant', 'tolerant')",-1.3100574,-1.3793457,-1.7696319,-1.8380542,-2.3893397,-2.428629,0.67367375,0.5572838,-1.0590536,-1.1313621,-0.0723085
31,-0.9920561,-0.8492305,"('evil', 'good')",-1.4232332,-1.2396296,1.0380646,1.099747,2.4939291,2.6096327,-0.604742,-0.58760065,0.1023925,0.2065838,0.1041913
32,0.32546565,0.1508305,"('unkind', 'kind')",-0.10538077,-0.1726865,-0.8322055,-0.97381353,-1.4323303,-1.478776,0.9534516,0.73627585,-0.2181998,-0.3476339,-0.1294341
33,0.31043038,0.25751287,"('wrong', 'right')",0.96296626,0.9352114,1.29176,1.3688254,1.1054153,1.1213555,-0.1005429,-0.11030391,0.7140058,0.7145203,0.0005145
34,-0.5874346,-0.38652277,"('mean', 'honorable')",-1.841649,-1.7973392,-0.6511435,-0.6081449,0.53359765,0.58789474,5.2549696,5.2174163,0.541668,0.6026608,0.0609928
35,0.28861868,0.3034634,"('corrupt', 'incorrupt')",0.24802482,0.26493084,1.5538987,1.5938295,3.6615028,3.652782,0.2689022,0.1055743,1.2041895,1.184116,-0.0200735
36,0.14848286,0.09963553,"('hostile', 'amicable')",-0.44117272,-0.41658202,1.4812794,1.3898658,2.8170414,2.9036524,0.32432687,0.12589307,0.8659916,0.8204929,-0.0454987
37,-0.806745,-0.8237473,"('fake', 'genuine')",0.5798977,0.6241446,-0.19629258,-0.08495095,-0.14157519,-0.07161889,0.25337076,0.19894299,-0.0622689,-0.0314459,0.030823
38,0.10244756,-0.06607744,"('untruthful', 'truthful')",0.22341312,0.20189396,-1.0439459,-1.1422713,0.029124659,0.026232094,0.44813928,0.3998416,-0.0481643,-0.1160762,-0.0679119
39,0.4273378,0.5049896,"('exploitative', 'cooperative')",0.38942188,0.46574053,-0.8259316,-0.6783899,1.211816,1.2198151,0.095161825,0.16565277,0.2595612,0.3355616,0.0760004
40,1.5753608,1.4534229,"('stingy', 'generous')",-0.39392433,-0.40342325,-0.41942388,-0.32887638,-0.4218925,-0.40192112,-1.0620124,-1.110232,-0.1443785,-0.158206,-0.0138275
41,0.49312174,0.32556757,"('unforgiving', 'forgiving')",-1.5013814,-1.5478431,-0.66790396,-0.74807215,-0.20277539,-0.26476893,0.25269452,0.17610739,-0.3252489,-0.4118018,-0.0865529
42,0.047211982,-0.17694512,"('unreliable', 'reliable')",0.37907282,0.25960988,0.23967083,0.38491818,-1.3435868,-1.2922715,-2.9505453,-2.7941997,-0.7256353,-0.7237777,0.0018576
43,0.14490965,0.04119853,"('irresponsible', 'responsible')",-0.19831786,-0.1878832,-2.04991,-1.9473834,-1.2969131,-1.3234767,0.18104735,0.17766552,-0.6438368,-0.6479759,-0.0041391
44,-1.3384384,-1.2967421,"('prejudiced', 'unprejudiced')",-0.9293121,-0.9018313,-0.7109711,-0.518961,-0.9484188,-0.9532263,-1.74593,-1.5569248,-1.1346141,-1.0455371,0.089077
45,-0.43671763,-0.7008687,"('incompetent', 'competent')",-0.25048327,-0.42652783,-1.3514291,-1.4860971,-1.716335,-1.7914915,-0.5332785,-0.5769447,-0.8576488,-0.9963861,-0.1387373
46,0.9843366,0.80069196,"('uncompetitive', 'competitive')",0.55420125,0.38681266,-0.52047205,-0.63073224,-3.1022706,-3.1798267,-0.38278636,-0.46847406,-0.4933982,-0.6183057,-0.1249075
47,-0.49154404,-0.2636044,"('stupid', 'smart')",-0.98188996,-0.875512,-0.3291644,-0.27953202,-1.7673805,-1.6698318,4.354773,4.3319798,0.1569589,0.2486999,0.091741
