,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.1411229,-1.2393943,"('unsociable', 'sociable')",-0.25876114,-0.42482224,-0.6999421,-0.8321083,-0.1321662
1,-0.049142003,-0.3008145,"('unfriendly', 'friendly')",1.578685,1.4966649,0.7647715,0.5979252,-0.1668463
2,0.46438074,0.47405007,"('unlikable', 'likable')",0.70404583,0.66272527,0.5842133,0.5683877,-0.0158256
3,-1.1624814,-1.0447706,"('repellent', 'pleasant')",0.64391994,0.6392393,-0.2592807,-0.2027656,0.0565151
4,-0.07849495,-0.12648168,"('disliked', 'liked')",-6.706771,-6.838291,-3.392633,-3.4823864,-0.0897534
5,0.13775888,0.085211545,"('distant', 'outgoing')",-0.5137122,-0.37760237,-0.1879767,-0.1461954,0.0417813
6,0.1571027,0.05730162,"('distant', 'open')",-0.45634347,-0.33045715,-0.1496204,-0.1365778,0.0130426
7,-1.1716619,-1.0887257,"('insensitive', 'sensitive')",0.3364349,0.2978693,-0.4176135,-0.3954282,0.0221853
8,-0.19923161,-0.3165349,"('unaffectionate', 'affectionate')",1.0891973,1.0995682,0.4449828,0.3915167,-0.0534661
9,-0.23023658,-0.4039889,"('unaffectionate', 'caring')",1.2958002,1.3283112,0.5327818,0.4621612,-0.0706206
10,-2.3831415,-2.363261,"('unsympathetic', 'sympathetic')",-0.8325204,-0.9196195,-1.607831,-1.6414403,-0.0336093
11,-0.55032057,-0.5004981,"('unhelpful', 'helpful')",1.2444662,1.3290956,0.3470728,0.4142987,0.0672259
12,-0.88846576,-0.81120574,"('unsupportive', 'supportive')",-1.9165887,-1.9866606,-1.4025272,-1.3989332,0.003594
13,-0.95499367,-0.9746387,"('impolite', 'polite')",-1.1034261,-1.1094071,-1.0292099,-1.0420229,-0.012813
14,-0.41595447,-0.3872083,"('antisocial', 'social')",0.07931296,-0.07408248,-0.1683208,-0.2306454,-0.0623246
15,0.9921961,0.86869836,"('boring', 'funny')",0.15168825,0.09435418,0.5719422,0.4815263,-0.0904159
16,-0.18205532,-0.1201456,"('unpopular', 'popular')",0.08331794,0.14300522,-0.0493687,0.0114298,0.0607985
17,-0.020590309,0.06267604,"('nasty', 'nice')",-0.57165295,-0.5223876,-0.2961216,-0.2298558,0.0662658
18,-0.4551668,-0.41618657,"('disagreeable', 'welcoming')",-0.44772196,-0.44627452,-0.4514444,-0.4312305,0.0202139
19,-0.47766703,-0.52546006,"('inhospitable', 'hospitable')",-0.18667156,-0.0670435,-0.3321693,-0.2962518,0.0359175
20,-0.09174253,-0.034935318,"('rough', 'thoughtful')",0.63316274,0.58630514,0.2707101,0.2756849,0.0049748
21,-0.78688204,-0.8359077,"('immoral', 'moral')",-0.6881852,-0.7068787,-0.7375336,-0.7713932,-0.0338596
22,-0.38820603,-0.4304296,"('untrustworthy', 'trustworthy')",-0.6429103,-0.7905263,-0.5155582,-0.6104779,-0.0949197
23,-0.8211781,-0.8428536,"('insincere', 'sincere')",5.491951,5.515539,2.3353865,2.3363428,0.0009563
24,-0.8177509,-0.81661105,"('dishonest', 'honest')",0.5330733,0.49047285,-0.1423388,-0.1630691,-0.0207303
25,0.35973305,0.25494435,"('egoistic', 'altruistic')",1.4753152,1.52409,0.9175241,0.8895172,-0.0280069
26,0.5204751,0.38461602,"('hardhearted', 'benevolent')",2.1586783,2.0087767,1.3395767,1.1966963,-0.1428804
27,-0.28150374,-0.24494582,"('hardhearted', 'softhearted')",1.292167,1.1926683,0.5053316,0.4738612,-0.0314704
28,-0.6882297,-0.870163,"('disloyal', 'loyal')",0.9308251,0.82449806,0.1212977,-0.0228325,-0.1441302
29,0.12752973,0.034257136,"('unfair', 'fair')",0.035544433,-0.10643691,0.0815371,-0.0360899,-0.117627
30,0.081762284,0.12282997,"('intolerant', 'tolerant')",0.75427276,0.6619447,0.4180175,0.3923873,-0.0256302
31,0.499871,0.46777785,"('evil', 'good')",-0.4351828,-0.46979374,0.0323441,-0.0010079,-0.033352
32,-0.72453654,-0.81948125,"('unkind', 'kind')",0.80051506,0.62384117,0.0379893,-0.09782,-0.1358093
33,0.77324617,0.66044444,"('wrong', 'right')",-0.21950148,-0.29493207,0.2768723,0.1827562,-0.0941161
34,-0.5938828,-0.35261777,"('mean', 'honorable')",5.035185,5.402482,2.2206511,2.5249321,0.304281
35,0.8746633,0.6844111,"('corrupt', 'incorrupt')",-0.2209833,-0.21756418,0.32684,0.2334235,-0.0934165
36,0.44396055,0.2585543,"('hostile', 'amicable')",0.108821124,0.042011756,0.2763909,0.150283,-0.1261079
37,-0.56889105,-0.52764475,"('fake', 'genuine')",0.07961544,0.112086855,-0.2446378,-0.2077789,0.0368589
38,-0.7693891,-0.78345686,"('untruthful', 'truthful')",-0.6163716,-0.49923694,-0.6928803,-0.6413469,0.0515334
39,1.0952184,1.1058481,"('exploitative', 'cooperative')",0.39611036,0.3925826,0.7456644,0.7492154,0.003551
40,0.041076668,0.083377026,"('stingy', 'generous')",-1.6188279,-1.755711,-0.7888756,-0.836167,-0.0472914
41,-0.37960437,-0.38882843,"('unforgiving', 'forgiving')",0.26897228,0.07479554,-0.055316,-0.1570164,-0.1017004
42,-1.2718699,-1.0788243,"('unreliable', 'reliable')",-3.5437589,-3.6051733,-2.4078145,-2.3419988,0.0658157
43,-1.5263247,-1.4226234,"('irresponsible', 'responsible')",0.0528005,0.031060131,-0.7367621,-0.6957816,0.0409805
44,0.82300115,0.9399131,"('prejudiced', 'unprejudiced')",-1.6641064,-1.6115947,-0.4205526,-0.3358408,0.0847118
45,-1.2411039,-1.1535125,"('incompetent', 'competent')",-0.11138894,-0.21808417,-0.6762464,-0.6857983,-0.0095519
46,-1.7183764,-1.6573308,"('uncompetitive', 'competitive')",-1.2798418,-1.4326364,-1.499109,-1.5449836,-0.0458746
47,-0.18846773,-0.042115565,"('stupid', 'smart')",5.104086,5.2869697,2.4578092,2.622427,0.1646178
48,-0.19887488,-0.13892424,"('unintelligent', 'intelligent')",0.7101104,0.6972248,0.2556178,0.2791503,0.0235325
49,-0.12855385,0.051301453,"('unable', 'able')",-0.7611425,-0.66432035,-0.4448482,-0.3065094,0.1383388
50,-0.00041048415,0.08639146,"('clumsy', 'skillful')",-0.378049,-0.43482077,-0.1892297,-0.1742147,0.015015
51,-0.9250895,-1.0828393,"('uneducated', 'educated')",0.5815428,0.4646355,-0.1717733,-0.3091019,-0.1373286
52,1.2145662,0.93490565,"('irrational', 'rational')",0.3319222,0.29796925,0.7732442,0.6164374,-0.1568068
53,-0.98957205,-1.056797,"('uncreative', 'creative')",0.28695506,0.24357733,-0.3513085,-0.4066098,-0.0553013
54,0.054216072,-0.15938368,"('incapable', 'capable')",0.66747403,0.69525665,0.3608451,0.2679365,-0.0929086
55,-0.8373169,-0.7365548,"('incompetent', 'clever')",0.29907063,0.2219844,-0.2691231,-0.2572852,0.0118379
56,-0.9241323,-0.8747804,"('impractical', 'practical')",-0.9627447,-0.99146044,-0.9434385,-0.9331204,0.0103181
57,-0.81617707,-0.8512457,"('unimaginative', 'imaginative')",-2.7762775,-2.9732714,-1.7962273,-1.9122585,-0.1160312
58,-0.090514,-0.124149956,"('undiscriminating', 'discriminating')",0.41444275,0.33613423,0.1619644,0.1059921,-0.0559723
59,0.83787596,0.7227723,"('foolish', 'wise')",-0.13498122,-0.010192983,0.3514474,0.3562897,0.0048423
