,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.12720908,0.042604618,"('unsociable', 'sociable')",-0.34523875,-0.5355579,0.8211688,0.66381085,-0.48676014,-0.6688546,0.0290947,-0.1244993,-0.153594
1,-0.013211504,-0.1706657,"('unfriendly', 'friendly')",0.47014713,0.38944328,0.073013365,-0.021712275,1.965725,1.9305059,0.6239185,0.5318928,-0.0920257
2,0.652935,0.6506026,"('unlikable', 'likable')",1.3238423,1.3230143,1.4408699,1.4749918,0.7684469,0.81616646,1.0465236,1.0661938,0.0196702
3,-0.4239478,-0.33346486,"('repellent', 'pleasant')",-0.16500852,-0.12547916,0.81145585,0.9482882,0.37417465,0.40735236,0.1491685,0.2241741,0.0750056
4,-0.9234951,-1.0852807,"('disliked', 'liked')",-0.51000994,-0.57648945,-0.40455085,-0.38778937,-5.71975,-5.7876925,-1.8894515,-1.959313,-0.0698615
5,-1.0560466,-1.1441252,"('distant', 'outgoing')",0.060414627,0.06379306,-1.0728517,-0.9720733,-0.13050035,-0.045073405,-0.549746,-0.5243697,0.0253763
6,-1.2358302,-1.3377665,"('distant', 'open')",1.4841557e-05,-0.024524808,-1.6644561,-1.5576669,0.48454794,0.5808914,-0.6039309,-0.5847667,0.0191642
7,0.5991254,0.5062864,"('insensitive', 'sensitive')",0.278406,0.29412454,0.70159465,0.75733906,0.8700804,0.87173706,0.6123016,0.6073717,-0.0049299
8,-1.2149005,-1.2788471,"('unaffectionate', 'affectionate')",-0.34927398,-0.34520474,-0.5559408,-0.5204925,0.9639506,1.0105947,-0.2890412,-0.2834874,0.0055538
9,-0.34508872,-0.40070894,"('unaffectionate', 'caring')",-0.35405988,-0.3789655,0.37867284,0.4180093,1.2518164,1.3256154,0.2328352,0.2409876,0.0081524
10,-0.5551614,-0.61985517,"('unsympathetic', 'sympathetic')",-1.0794058,-1.1635665,0.3068883,0.43489122,-0.4097486,-0.43449813,-0.4343569,-0.4457572,-0.0114003
11,-0.12537064,-0.06788964,"('unhelpful', 'helpful')",-0.022391997,-0.044898055,1.6623274,1.7135895,1.7927172,1.816996,0.8268205,0.8544495,0.027629
12,1.2505624,1.277226,"('unsupportive', 'supportive')",0.3428054,0.4282223,1.0777849,1.3489934,-1.8290893,-1.7345804,0.2105158,0.3299653,0.1194495
13,0.5070491,0.51053935,"('impolite', 'polite')",-0.3264166,-0.31193832,0.672647,0.6689117,-0.42087424,-0.5194723,0.1081013,0.0870101,-0.0210912
14,1.1030304,1.0793022,"('antisocial', 'social')",0.6096109,0.61145365,1.5625869,1.5568703,-0.42227945,-0.54304326,0.7132372,0.6761458,-0.0370914
15,0.2932633,0.13228345,"('boring', 'funny')",0.46474835,0.3870402,-0.2686764,-0.47606885,0.88810056,0.8087187,0.344359,0.2129934,-0.1313656
16,-2.3610685,-2.4638472,"('unpopular', 'popular')",-0.70403826,-0.7652934,-0.34461498,-0.34825313,0.5560666,0.59972006,-0.7134138,-0.7444184,-0.0310046
17,-0.62822175,-0.6705118,"('nasty', 'nice')",0.3699778,0.46667913,0.5772031,0.61829317,-0.14244308,-0.10031039,0.044129,0.0785375,0.0344085
18,-0.11332233,-0.19179377,"('disagreeable', 'welcoming')",-0.08087738,0.0012987852,0.40471768,0.4689271,-0.16293874,-0.122645706,0.0118948,0.0389466,0.0270518
19,-0.30537078,-0.3859015,"('inhospitable', 'hospitable')",0.006484678,-0.025352703,-0.5188893,-0.5289606,0.4936301,0.5325956,-0.0810363,-0.1019048,-0.0208685
20,0.15809312,0.21857353,"('rough', 'thoughtful')",0.49376357,0.53281,0.5313209,0.5739775,0.61068016,0.6479748,0.4484645,0.4933339,0.0448694
21,1.053572,1.0367607,"('immoral', 'moral')",0.7095371,0.6694979,1.3448788,1.4001927,-0.50799453,-0.49011338,0.6499983,0.6540844,0.0040861
22,0.87520623,0.8448286,"('untrustworthy', 'trustworthy')",0.6425459,0.64160234,0.84142584,0.8416234,-0.7024115,-0.72171104,0.4141917,0.4015858,-0.0126059
23,1.2293345,1.16607,"('insincere', 'sincere')",0.3490612,0.28872564,1.5650122,1.528881,5.6643124,5.6398044,2.20193,2.1558702,-0.0460598
24,1.3997439,1.4221996,"('dishonest', 'honest')",-0.25552094,-0.25292417,0.5415705,0.5895902,1.0627637,1.0469297,0.6871393,0.7014488,0.0143095
25,0.60419565,0.56673336,"('egoistic', 'altruistic')",1.0559734,1.0599136,1.2533327,1.2050117,1.8354968,1.8436164,1.1872497,1.1688188,-0.0184309
26,1.4747132,1.3311199,"('hardhearted', 'benevolent')",1.0261819,0.9627075,1.549604,1.4738922,1.8251891,1.7681758,1.468922,1.3839738,-0.0849482
27,-1.311777,-1.2339666,"('hardhearted', 'softhearted')",-0.45441535,-0.32763612,0.40761018,0.5049663,1.6913235,1.739227,0.0831853,0.1706477,0.0874624
28,0.29821283,0.15000924,"('disloyal', 'loyal')",0.5703509,0.42376897,0.541906,0.43210077,1.1694726,1.0639471,0.6449856,0.5174565,-0.1275291
29,-0.3129294,-0.30662763,"('unfair', 'fair')",0.22283489,0.1891464,-0.7072799,-0.81492597,-0.48610222,-0.5700865,-0.3208691,-0.3756234,-0.0547543
30,0.8579115,0.81786215,"('intolerant', 'tolerant')",0.90321547,0.8479778,1.283022,1.2310015,1.1673058,1.0843477,1.0528637,0.9952973,-0.0575664
