,caesars_male,caesars_female,tuple,entertainment_male,entertainment_female,inc_male,inc_female,de_male,de_female,average_male,average_female,female-male
0,0.40505785,0.25627315,"('unsociable', 'sociable')",1.2701079,1.0637593,0.17934401,0.013775767,-0.26255375,-0.33974966,0.397989,0.2485147,-0.1494743
1,0.44525188,0.43769172,"('unfriendly', 'friendly')",0.35238457,0.42024022,0.40099108,0.3271791,1.7101768,1.6377144,0.7272011,0.7057064,-0.0214947
2,1.7767767,1.7961484,"('unlikable', 'likable')",1.3775641,1.5244054,1.8197504,2.0013802,0.16105932,0.246378,1.2837876,1.3920779,0.1082903
3,-1.35914,-1.3632263,"('repellent', 'pleasant')",-0.09338434,0.03024219,0.01878741,0.037511647,0.7936671,0.80443823,-0.1600175,-0.1227585,0.037259
4,0.45239908,0.49561036,"('disliked', 'liked')",-0.4662194,-0.44388133,0.58370996,0.53835416,-6.9987254,-7.124848,-1.607209,-1.6336912,-0.0264822
5,0.12369819,0.22608772,"('distant', 'outgoing')",-0.18306708,-0.04121218,-0.28090966,-0.2318352,-0.6269295,-0.66516316,-0.241802,-0.1780307,0.0637713
6,-0.06802571,0.030415922,"('distant', 'open')",-0.92165416,-0.73839897,-0.7634451,-0.6928839,0.22865169,0.20910977,-0.3811183,-0.2979393,0.083179
7,-0.84764034,-0.9301845,"('insensitive', 'sensitive')",-0.041518744,-0.019851271,-0.14289676,-0.20990905,0.586098,0.58397514,-0.1114895,-0.1439924,-0.0325029
8,0.59372747,0.63533926,"('unaffectionate', 'affectionate')",0.62484324,0.7550386,-0.67491,-0.6311251,0.59967273,0.5190174,0.2858334,0.3195676,0.0337342
9,0.22207065,0.2459022,"('unaffectionate', 'caring')",0.8977547,0.9833854,-0.21072626,-0.1751509,0.701228,0.6631219,0.4025818,0.4293147,0.0267329
10,-2.4037778,-2.559493,"('unsympathetic', 'sympathetic')",-0.8582424,-0.82160056,-0.9894264,-1.0704411,-0.7353127,-0.75053185,-1.2466898,-1.3005166,-0.0538268
11,-1.9609761,-2.092665,"('unhelpful', 'helpful')",0.11863315,0.084474206,0.4758028,0.42886356,0.8204872,0.8525523,-0.1365132,-0.1816937,-0.0451805
12,0.09692161,0.14256752,"('unsupportive', 'supportive')",0.32755196,0.48002753,0.26743668,0.3710618,-2.4328384,-2.4436245,-0.435232,-0.3624919,0.0727401
13,-0.54543144,-0.6232817,"('impolite', 'polite')",0.054503296,-0.07909828,-0.16028312,-0.22180353,-0.47539425,-0.50332814,-0.2816514,-0.3568779,-0.0752265
14,-0.23018485,-0.3403133,"('antisocial', 'social')",1.4766492,1.3714234,0.66556233,0.6153012,-0.33423603,-0.40533617,0.3944477,0.3102688,-0.0841789
15,0.4689396,0.43837953,"('boring', 'funny')",0.88935184,0.7631847,0.68776906,0.6205859,0.42688885,0.38265732,0.6182374,0.5512019,-0.0670355
16,0.17516735,0.28648674,"('unpopular', 'popular')",-0.0064605772,0.13043356,-0.029489174,0.024373025,1.2761048,1.2688658,0.3538306,0.4275398,0.0737092
17,-0.37617704,-0.28453785,"('nasty', 'nice')",-1.1101555,-0.97791404,-0.37357634,-0.33068413,-0.5518558,-0.52658343,-0.6029412,-0.5299299,0.0730113
18,0.50152874,0.48157573,"('disagreeable', 'welcoming')",0.25666106,0.35385242,0.16144457,0.22693324,-0.4329124,-0.4969256,0.1216805,0.1413589,0.0196784
19,-0.2253439,-0.17340237,"('inhospitable', 'hospitable')",-0.9550793,-0.80980825,-0.027367212,0.06269734,-0.19145782,-0.2250868,-0.3498121,-0.2864,0.0634121
20,-0.07980098,-0.040525906,"('rough', 'thoughtful')",-0.6863968,-0.57611,0.7738129,0.7715639,0.37747008,0.34967887,0.0962713,0.1261517,0.0298804
21,-0.84182453,-1.0194294,"('immoral', 'moral')",0.63118184,0.5458128,0.18775018,0.12029418,-0.6889084,-0.6897263,-0.1779502,-0.2607622,-0.082812
22,-1.4965118,-1.6151404,"('untrustworthy', 'trustworthy')",-0.6935035,-0.7251154,-0.019711776,-0.10049142,-1.2257286,-1.2881701,-0.8588639,-0.9322293,-0.0733654
23,-1.2630769,-1.4328662,"('insincere', 'sincere')",-0.07151367,-0.06785407,0.19322029,0.13532415,6.278784,6.2573986,1.2843534,1.2230006,-0.0613528
24,-0.8168689,-0.93224573,"('dishonest', 'honest')",0.21733561,0.18550615,-0.1402376,-0.18145399,0.47414616,0.39722094,-0.0664062,-0.1327431,-0.0663369
25,1.3195765,1.4047904,"('egoistic', 'altruistic')",0.21707314,0.26503107,0.8046942,0.7845437,1.0990214,0.98429805,0.8600913,0.8596658,-0.0004255
26,1.1356205,1.1526905,"('hardhearted', 'benevolent')",0.7930799,0.8384559,1.790003,1.7460947,0.8087684,0.8114127,1.1318679,1.1371635,0.0052956
27,-0.63410634,-0.5490437,"('hardhearted', 'softhearted')",-0.70455676,-0.54749125,-0.14642102,-0.18776329,0.94732654,0.7773204,-0.1344394,-0.1267445,0.0076949
28,-0.9696533,-1.1645468,"('disloyal', 'loyal')",-0.03526366,-0.21089862,-0.30111444,-0.47762677,0.606097,0.53706646,-0.1749836,-0.3290015,-0.1540179
29,-0.29012516,-0.30354786,"('unfair', 'fair')",-0.7663155,-0.8361606,-0.56345606,-0.61791563,-0.60591006,-0.6401156,-0.5564517,-0.599435,-0.0429833
30,-0.18275048,-0.28916553,"('intolerant', 'tolerant')",1.4155893,1.4193455,1.7201488,1.6212165,0.40882665,0.26792777,0.8404536,0.7548311,-0.0856225
31,-0.32488373,-0.1327407,"('evil', 'good')",-1.7046952,-1.5330105,-0.85068816,-0.80230045,-0.9316275,-0.943001,-0.9529737,-0.8527632,0.1002105
32,-0.013374031,-0.13354294,"('unkind', 'kind')",0.5648395,0.5438856,0.46292365,0.32846102,0.89134204,0.85329306,0.4764328,0.3980242,-0.0784086
33,0.8125469,0.807034,"('wrong', 'right')",-0.17333294,-0.09940921,0.5125118,0.5268051,-0.15542012,-0.21958658,0.2490764,0.2537108,0.0046344
34,-0.33207953,-0.23170318,"('mean', 'honorable')",-0.11722898,0.059929572,1.2120957,1.2965189,5.4757466,5.539195,1.5596335,1.6659851,0.1063516
35,1.0672004,1.1138437,"('corrupt', 'incorrupt')",-1.2019985,-1.1789378,-0.48202378,-0.5297411,0.03451591,-0.11668147,-0.1455765,-0.1778792,-0.0323027
36,0.734631,0.8390903,"('hostile', 'amicable')",-0.5934426,-0.46779138,-0.1472643,-0.24779746,0.68259007,0.5806462,0.1691285,0.1760369,0.0069084
37,-0.54792345,-0.6232225,"('fake', 'genuine')",-0.23655105,-0.18694736,-0.44491488,-0.41282526,0.033029363,-0.0129810795,-0.29909,-0.308994,-0.009904
38,-0.73233193,-0.74611676,"('untruthful', 'truthful')",-0.5761264,-0.476138,-0.37257203,-0.3078619,0.027370177,0.026434451,-0.413415,-0.3759206,0.0374944
39,-0.12488787,-0.087783255,"('exploitative', 'cooperative')",0.019144591,0.0330548,0.90944767,0.8966778,-0.016245758,0.00444893,0.1968646,0.2115996,0.014735
40,-0.35892326,-0.31626928,"('stingy', 'generous')",-0.43554062,-0.35510713,0.31374133,0.2682775,-2.1263688,-2.1988058,-0.6517729,-0.6504762,0.0012967
41,0.44703296,0.36845636,"('unforgiving', 'forgiving')",-0.22973257,-0.23982158,0.38634962,0.3554613,-0.37276998,-0.4284248,0.05772,0.0139178,-0.0438022
42,0.023183785,-0.042658225,"('unreliable', 'reliable')",0.30457214,0.4410767,0.9469162,0.95249146,-2.9693444,-2.9938707,-0.4236681,-0.4107402,0.0129279
43,-0.9822833,-1.015546,"('irresponsible', 'responsible')",0.19224498,0.29766923,0.21114103,0.24117519,-0.06036974,-0.059032522,-0.1598168,-0.1339335,0.0258833
44,-0.32704535,-0.2621265,"('prejudiced', 'unprejudiced')",-0.661077,-0.5294814,0.110290274,0.1719757,-0.9701859,-0.9512013,-0.4620045,-0.3927084,0.0692961
45,-1.622816,-1.7130969,"('incompetent', 'competent')",-0.72265935,-0.6292965,-0.37804562,-0.39566597,-0.8604899,-0.92861277,-0.8960027,-0.916668,-0.0206653
46,-1.2477361,-1.3526399,"('uncompetitive', 'competitive')",0.37099892,0.3851639,0.041683666,0.03830841,-1.3499299,-1.3866576,-0.5462459,-0.5789563,-0.0327104
47,-0.48627514,-0.46788716,"('stupid', 'smart')",0.013397086,0.070583224,0.62013805,0.6427501,5.864832,5.9166965,1.503023,1.5405357,0.0375127
