,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
33,-0.15152285,-0.17799908,"('wrong', 'right')",-0.34104207,-0.25576863,-0.054868665,-0.036779843,-0.9136279,-0.91945744,-0.3652654,-0.3475012,0.0177642
34,-0.053120196,0.007905666,"('mean', 'honorable')",0.70503235,0.71513003,-0.002607789,0.14090979,5.6469617,5.7262306,1.5740665,1.647544,0.0734775
35,-1.8261557,-1.811484,"('corrupt', 'incorrupt')",-2.119003,-2.1066763,-0.88338876,-0.9172642,-0.9023509,-1.1121635,-1.4327246,-1.486897,-0.0541724
36,-1.7766504,-1.7957747,"('hostile', 'amicable')",-2.5430062,-2.6018999,-1.3385165,-1.3897972,-0.50638676,-0.6513201,-1.5411398,-1.6096979,-0.0685581
37,-0.88007027,-0.75208867,"('fake', 'genuine')",-0.5705148,-0.49972773,-0.64268374,-0.56530297,0.33313796,0.33790427,-0.4400327,-0.3698038,0.0702289
38,-0.043279782,-0.10273866,"('untruthful', 'truthful')",-0.14402165,-0.13383508,-0.4440428,-0.3703174,-0.24234226,-0.2153471,-0.2184216,-0.2055596,0.012862
39,1.1423581,1.1373144,"('exploitative', 'cooperative')",1.6148089,1.7063739,1.0912523,1.1963122,0.457854,0.4722693,1.0765682,1.1280675,0.0514993
40,-0.2723747,-0.18338723,"('stingy', 'generous')",-0.40711734,-0.34272653,-0.602547,-0.4808726,-1.6247674,-1.614348,-0.7267016,-0.6553336,0.071368
41,-0.44588798,-0.38061336,"('unforgiving', 'forgiving')",0.06808598,0.09280029,0.7767604,0.7699196,0.23968147,0.28799924,0.15966,0.1925264,0.0328664
42,0.04842385,0.23921917,"('unreliable', 'reliable')",0.86913157,1.0542343,0.89843124,1.0601166,-2.516103,-2.3618538,-0.1750291,-0.002071,0.1729581
43,1.6293284,1.6833262,"('irresponsible', 'responsible')",1.9045914,1.9663259,0.6082231,0.74027807,1.329247,1.3825576,1.3678474,1.4431219,0.0752745
44,-1.5580275,-1.497995,"('prejudiced', 'unprejudiced')",-0.47114608,-0.4219597,-0.05848868,-0.052989464,-1.4576999,-1.4986069,-0.8863405,-0.8678878,0.0184527
45,-0.1675198,-0.17507252,"('incompetent', 'competent')",0.905651,0.83058655,-0.12457416,-0.08241615,0.3363626,0.31189683,0.2374799,0.2212487,-0.0162312
46,0.54721904,0.47653228,"('uncompetitive', 'competitive')",2.3750472,2.2998068,0.4742823,0.4653513,0.0074375467,0.08317035,0.8509965,0.8312152,-0.0197813
47,0.3514514,0.4017839,"('stupid', 'smart')",2.2724545,2.2703283,0.9662206,1.0184187,5.616076,5.670019,2.3015506,2.3401375,0.0385869
48,1.3697175,1.3129008,"('unintelligent', 'intelligent')",0.24059227,0.11614226,-0.5592287,-0.60425645,0.82468784,0.8060577,0.4689422,0.4077111,-0.0612311
49,-0.34893307,-0.3030713,"('unable', 'able')",-1.7964488,-1.7164752,-1.0800005,-0.9645766,-0.5904045,-0.4997063,-0.9539467,-0.8709574,0.0829893
50,-0.90043354,-0.7862667,"('clumsy', 'skillful')",-0.8908513,-0.81602174,0.28688872,0.36178142,0.022358231,0.0047872216,-0.3705095,-0.30893,0.0615795
51,0.12316785,0.0726592,"('uneducated', 'educated')",0.880669,0.85662615,-0.24266033,-0.43490085,0.6594065,0.64765733,0.3551458,0.2855105,-0.0696353
52,-1.5863297,-1.6166738,"('irrational', 'rational')",-2.1384306,-2.205123,-1.0504872,-1.0916842,-0.7782666,-0.8945065,-1.3883785,-1.4519969,-0.0636184
53,-0.5720964,-0.5417143,"('uncreative', 'creative')",-0.96799904,-1.0147481,-1.2149974,-1.1268052,1.2358707,1.2060642,-0.3798055,-0.3693008,0.0105047
54,-0.57752097,-0.54475296,"('incapable', 'capable')",-0.43239886,-0.40586093,-0.67916065,-0.67769605,0.9203602,0.92565197,-0.1921801,-0.1756645,0.0165156
55,0.8773115,0.8358035,"('incompetent', 'clever')",2.3877952,2.2858403,0.31682876,0.28262848,0.8615255,0.88500935,1.1108652,1.0723205,-0.0385447
56,1.8240733,1.7641062,"('impractical', 'practical')",3.1576853,3.1492007,0.98578376,0.9684666,0.24324763,0.29720244,1.5526974,1.544744,-0.0079534
57,0.43912667,0.39965922,"('unimaginative', 'imaginative')",0.8247572,0.8292898,-0.39008623,-0.36740935,-1.9649626,-1.8899361,-0.2727913,-0.2570991,0.0156922
58,0.15277317,0.07217635,"('undiscriminating', 'discriminating')",0.062859915,0.010256559,-0.12097112,-0.14272273,-0.021590538,0.005165656,0.0182679,-0.013781,-0.0320489
59,-0.5782411,-0.45539406,"('foolish', 'wise')",-0.8431953,-0.7144288,-0.21505927,-0.15418082,-0.188481,-0.2073692,-0.4562442,-0.3828432,0.073401
60,2.0145972,2.0340674,"('inefficient', 'efficient')",3.6105647,3.5687306,1.418975,1.4878749,0.84378815,0.99207,1.9719813,2.0206857,0.0487044
61,0.18442337,0.082173936,"('illogical', 'logical')",1.0574316,0.96896535,0.16174763,0.06288655,0.2294409,0.12217859,0.4082609,0.3090511,-0.0992098
62,1.6416812,1.6710236,"('incompetent', 'brilliant')",2.1838026,2.198463,0.63485277,0.75440925,0.8354179,0.96203834,1.3239386,1.3964835,0.0725449
63,0.21822092,0.2576091,"('unperceptive', 'insightful')",1.0477277,1.0994073,0.3707263,0.49862587,1.3364248,1.4973762,0.7432749,0.8382546,0.0949797
64,-0.88357025,-0.8892354,"('shy', 'confident')",0.8430815,0.9554832,0.12566309,0.14362317,-6.4272904,-6.3743634,-1.5855291,-1.5411232,0.0444059
65,1.2955557,1.2469702,"('insecure', 'secure')",1.8015838,1.678304,1.3145438,1.1855093,0.24108505,0.25911477,1.163192,1.0924746,-0.0707174
66,-0.60669583,-0.53574795,"('inactive', 'active')",-0.58901507,-0.52626574,-0.9372435,-0.90814614,0.38291147,0.40841022,-0.4375107,-0.3904374,0.0470733
67,0.79523873,0.7644677,"('doubtful', 'determined')",1.5516664,1.5880743,1.1391213,1.1591599,-0.1605254,-0.09705076,0.8313753,0.8536628,0.0222875
68,0.09453838,0.086200885,"('dependent', 'independent')",-0.7499351,-0.8300886,-1.6660565,-1.7083242,-0.83159643,-0.81747246,-0.7882624,-0.8174211,-0.0291587
69,-1.5595818,-1.5074011,"('lazy', 'industrious')",-0.9957541,-0.8819185,-0.33518836,-0.2675278,-0.94065315,-0.9073963,-0.9577944,-0.8910609,0.0667335
70,1.0747706,1.1471269,"('lethargic', 'energetic')",2.300612,2.370215,0.9802741,1.0612886,1.6851009,1.8355088,1.5101894,1.6035348,0.0933454
71,0.33541793,0.3316736,"('diffident', 'self-confident')",-0.67394537,-0.5723864,-1.1294489,-1.0042553,-0.0028422344,-0.014570031,-0.3677046,-0.3148845,0.0528201
72,1.7068399,1.6993221,"('unambitious', 'ambitious')",1.129587,1.0999082,-0.13582635,-0.12181275,-0.61940175,-0.5695591,0.5202997,0.5269646,0.0066649
73,0.23230568,0.2724741,"('helpless', 'self-reliant')",0.31093323,0.418856,-0.038440444,-0.02451978,-3.2836065,-3.2634199,-0.694702,-0.6491524,0.0455496
74,0.4331546,0.5443305,"('undedicated', 'dedicated')",0.49220192,0.49097782,-0.41442454,-0.3066923,0.037131146,0.08334592,0.1370158,0.2029905,0.0659747
75,-0.1486254,-0.14685747,"('meek', 'impulsive')",-1.3878515,-1.3708677,-0.6095567,-0.5787666,-0.49266475,-0.43430966,-0.6596746,-0.6327004,0.0269742
76,0.6365194,0.6510595,"('anxious', 'daring')",1.7406474,1.7786039,1.330525,1.3783628,0.66809356,0.7700783,1.0939463,1.1445261,0.0505798
77,-0.051538114,-0.06265331,"('unmotivated', 'motivated')",0.6859289,0.6329062,0.1816769,0.20163032,-0.7488342,-0.6293565,0.0168084,0.0356317,0.0188233
78,-1.7169127,-1.6623669,"('nonresilient', 'resilient')",-1.7858895,-1.7092953,-0.5371861,-0.39748344,-0.047551002,0.03705778,-1.0218849,-0.9330219,0.088863
79,-0.94949377,-0.93350315,"('wavering', 'unwavering')",-1.9835433,-1.9357011,-1.692852,-1.652975,-0.67564887,-0.7220936,-1.3253844,-1.3110682,0.0143162
80,0.7224896,0.69488406,"('dominated', 'dominating')",1.0185803,1.0130085,1.1838883,1.1451204,-1.1071178,-1.0233814,0.4544601,0.4574079,0.0029478
81,0.96124876,0.91372633,"('submissive', 'aggressive')",2.7881858,2.7124243,1.5638038,1.4449501,0.05547301,0.20689768,1.3421777,1.3194996,-0.0226781
82,-0.25797606,-0.24983951,"('poor', 'rich')",-0.028734155,-0.11961697,-0.06981651,-0.13648541,6.2213836,6.238382,1.4662142,1.43311,-0.0331042
83,0.095699884,-0.042833127,"('powerless', 'powerful')",0.45147732,0.43515983,-0.19357681,-0.21835493,-1.0028739,-1.0860486,-0.1623184,-0.2280192,-0.0657008
84,0.7363424,0.67043567,"('inferior', 'superior')",-0.544579,-0.48417234,-0.060548108,-0.12872496,0.34787813,0.34929127,0.1197733,0.1017074,-0.0180659
85,-1.7377743,-1.7236688,"('insignificant', 'prestigious')",-4.098807,-4.0670004,-1.2004652,-1.1538696,-0.33667946,-0.4509949,-1.8434315,-1.8488835,-0.005452
86,0.58184344,0.41132474,"('uninfluential', 'influential')",-0.010795996,-0.057763867,-1.4140222,-1.465087,0.1486318,0.1339772,-0.1735857,-0.2443873,-0.0708016
87,-0.4486251,-0.5016819,"('unsuccessful', 'successful')",0.16785164,0.19535886,0.49891713,0.41885453,0.41905147,0.45345405,0.1592988,0.1414964,-0.0178024
88,0.6877807,0.5652036,"('low', 'eminent')",-0.20993789,-0.2710199,-0.5098392,-0.5592796,0.26699895,0.24323037,0.0587506,-0.0054664,-0.064217
