,regions_male,regions_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,1.0093958,1.0128089,"('unsociable', 'sociable')",-0.020423867,-0.17402299,0.48217025,0.34323812,0.4903807,0.394008,-0.0963727
1,-1.6774513,-1.7348417,"('unfriendly', 'friendly')",0.9655193,0.91638935,0.32485452,0.16870882,-0.1290258,-0.2165812,-0.0875554
2,0.54211,0.47724286,"('unlikable', 'likable')",2.4314673,2.532002,0.93950105,0.9373807,1.3043594,1.3155419,0.0111825
3,0.94459903,1.0867764,"('repellent', 'pleasant')",-0.34178346,-0.29285237,1.3977377,1.3524026,0.6668511,0.7154422,0.0485911
4,-1.6903551,-1.8458346,"('disliked', 'liked')",0.25638387,0.19782884,-7.064041,-7.3694935,-2.8326708,-3.005833,-0.1731622
5,-2.4548962,-2.5260851,"('distant', 'outgoing')",0.5607995,0.63720775,-1.7906644,-1.7494162,-1.2282537,-1.2127646,0.0154891
6,-2.5926366,-2.5481012,"('distant', 'open')",-0.3294937,-0.17079374,-1.8439717,-1.78066,-1.5887006,-1.4998517,0.0888489
7,2.2624338,2.4146721,"('insensitive', 'sensitive')",0.5179689,0.51518387,0.85616237,0.86934835,1.2121883,1.2664014,0.0542131
8,-1.1712406,-1.2683674,"('unaffectionate', 'affectionate')",0.10812532,0.1100181,-0.5348145,-0.5645161,-0.5326432,-0.5742884,-0.0416452
9,0.2584582,0.17624982,"('unaffectionate', 'caring')",1.0224451,1.0058235,0.48976576,0.51766956,0.590223,0.566581,-0.023642
10,2.7962344,2.9620857,"('unsympathetic', 'sympathetic')",-0.87020403,-0.83403766,0.89941674,0.9240835,0.9418157,1.0173771,0.0755614
11,1.4846948,1.4920437,"('unhelpful', 'helpful')",0.4906484,0.4859019,2.9624484,2.9458492,1.6459306,1.6412649,-0.0046657
12,2.0190253,2.1747236,"('unsupportive', 'supportive')",1.0113766,1.1330498,-2.1456296,-2.2230809,0.2949241,0.3615642,0.0666401
13,2.0366237,2.0424423,"('impolite', 'polite')",0.16635917,0.17432511,0.038822673,0.027083479,0.7472685,0.7479502,0.0006817
14,2.353797,2.3223982,"('antisocial', 'social')",2.1676223,2.1124864,0.9701446,0.7523556,1.8305214,1.72908,-0.1014414
15,-0.047320448,-0.18710369,"('boring', 'funny')",0.48427546,0.4156637,-0.60249853,-0.59703815,-0.0551812,-0.122826,-0.0676448
16,-2.2884283,-2.4161527,"('unpopular', 'popular')",-0.54199827,-0.5557552,-0.20879388,-0.23999499,-1.0130735,-1.0706343,-0.0575608
17,0.002592139,-0.027807113,"('nasty', 'nice')",-0.17307217,-0.06259424,-0.704833,-0.62273943,-0.291771,-0.2377136,0.0540574
18,-0.2920015,-0.1922655,"('disagreeable', 'welcoming')",-0.46707523,-0.32442325,-1.0519314,-1.0530319,-0.6036694,-0.5232402,0.0804292
19,-1.6996124,-1.7133952,"('inhospitable', 'hospitable')",-0.53073287,-0.52759755,-1.2867316,-1.1530592,-1.172359,-1.1313507,0.0410083
20,-0.09584013,-0.09405838,"('rough', 'thoughtful')",-0.014340442,0.020375382,0.32462946,0.3424751,0.071483,0.0895974,0.0181144
21,1.8693533,1.8767445,"('immoral', 'moral')",1.1504047,1.1039267,0.8778542,0.9418072,1.299204,1.3074928,0.0082888
22,0.8893152,0.87387246,"('untrustworthy', 'trustworthy')",-0.28200668,-0.36406448,-0.10324271,-0.1294095,0.1680219,0.1267995,-0.0412224
23,1.7701313,1.7953441,"('insincere', 'sincere')",0.6816045,0.67000043,6.7392764,6.7204685,3.0636708,3.0619377,-0.0017331
24,0.676857,0.7452159,"('dishonest', 'honest')",0.2289648,0.29784334,0.818139,0.8132566,0.5746536,0.618772,0.0441184
25,-1.1947207,-1.2578466,"('egoistic', 'altruistic')",-0.26188663,-0.15620983,0.24523656,0.22294143,-0.4037903,-0.3970383,0.006752
26,0.50762635,0.38298583,"('hardhearted', 'benevolent')",2.0763166,2.040743,1.20752,0.9958558,1.263821,1.1398616,-0.1239594
27,0.34111232,0.4847024,"('hardhearted', 'softhearted')",-0.9120232,-0.7536018,0.030239202,0.08453609,-0.1802239,-0.0614544,0.1187695
28,1.5338272,1.4609616,"('disloyal', 'loyal')",0.43844488,0.29853374,1.6108363,1.4700408,1.1943695,1.076512,-0.1178575
