,las_male,las_female,tuple,vegas_male,vegas_female,sands_male,sands_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.53920734,-0.51538306,"('unsociable', 'sociable')",0.6102532,0.5425134,1.6264166,1.568571,-0.20280054,-0.3149378,0.3736655,0.3201908,-0.0534747
1,-1.1559078,-1.3468639,"('unfriendly', 'friendly')",0.6746876,0.5461463,1.7518216,1.6485853,1.4073448,1.188902,0.6694866,0.5091925,-0.1602941
2,1.4210447,1.3675002,"('unlikable', 'likable')",1.78344,1.7789196,1.9224606,1.9232352,0.8426494,0.8545816,1.4923987,1.4810591,-0.0113396
3,0.64673364,0.8757764,"('repellent', 'pleasant')",-0.2584104,-0.11328314,-0.14522982,-0.054279722,0.7743641,0.8155402,0.2543644,0.3809384,0.126574
4,0.61734927,0.4777982,"('disliked', 'liked')",0.24122503,0.20685303,0.1525484,0.13912055,-7.0462375,-7.1541905,-1.5087787,-1.5826046,-0.0738259
5,-0.8186522,-0.82759,"('distant', 'outgoing')",0.4052686,0.3584946,-0.10459481,-0.06583236,-0.852818,-0.7669076,-0.3426991,-0.3254588,0.0172403
6,-1.0061412,-1.0257547,"('distant', 'open')",0.6070061,0.52909774,0.092174195,0.09689855,-0.8020498,-0.7807703,-0.2772527,-0.2951322,-0.0178795
7,-0.5895165,-0.5319631,"('insensitive', 'sensitive')",-0.20646264,-0.17110673,0.89140713,0.98062164,0.6325901,0.62765145,0.1820045,0.2263008,0.0442963
8,-1.3918695,-1.5793095,"('unaffectionate', 'affectionate')",0.35317922,0.21079311,0.08092342,-0.07264878,0.38255632,0.31887823,-0.1438026,-0.2805717,-0.1367691
9,-0.6046685,-0.6306281,"('unaffectionate', 'caring')",0.95264465,0.8639929,1.2157954,1.143262,1.2476991,1.2636364,0.7028676,0.6600658,-0.0428018
10,-1.5623561,-1.381273,"('unsympathetic', 'sympathetic')",-1.317392,-1.2630179,0.036130458,0.075775936,-0.6193881,-0.6952478,-0.8657514,-0.8159407,0.0498107
11,-0.954963,-0.96372104,"('unhelpful', 'helpful')",-1.0585752,-1.0573364,-0.7086985,-0.70294726,2.102497,2.1528678,-0.1549349,-0.1427842,0.0121507
12,-0.40405542,-0.4022235,"('unsupportive', 'supportive')",0.7123889,0.76777935,1.4602561,1.5249736,-1.8470762,-1.8309402,-0.0196217,0.0148973,0.034519
13,-0.26730266,-0.32946596,"('impolite', 'polite')",-0.29540324,-0.41548467,0.36460602,0.34656358,-0.60462755,-0.64833516,-0.2006819,-0.2616805,-0.0609986
14,0.15872654,0.443528,"('antisocial', 'social')",0.57931715,0.7025603,1.4940232,1.6103654,-0.037273824,0.025065385,0.5486982,0.6953798,0.1466816
15,-0.84108925,-1.2106872,"('boring', 'funny')",-0.18026012,-0.3003369,0.17822506,0.061735008,-0.08731779,-0.016476976,-0.2326105,-0.3664415,-0.133831
16,1.1372508,1.0026523,"('unpopular', 'popular')",1.0992231,1.1273291,1.0805923,1.1627035,0.41054982,0.41208816,0.931904,0.9261933,-0.0057107
17,-0.5617414,-0.4703499,"('nasty', 'nice')",-0.4443824,-0.38194576,-0.3453974,-0.29087248,-0.55569726,-0.47548118,-0.4768046,-0.4046623,0.0721423
18,0.5126699,0.54216164,"('disagreeable', 'welcoming')",1.3770101,1.2946854,0.9883648,1.0525248,-0.5832644,-0.60966706,0.5736951,0.5699262,-0.0037689
19,-2.5106015,-2.6161597,"('inhospitable', 'hospitable')",-1.4785924,-1.5810117,-2.0881205,-2.1597054,-1.0907046,-1.0512165,-1.7920047,-1.8520232,-0.0600185
20,-0.24646747,0.062490746,"('rough', 'thoughtful')",-0.40190297,-0.3328326,-0.14629719,-0.07466285,0.833241,0.8654437,0.0096433,0.1301097,0.1204664
21,-0.45278078,-0.28637666,"('immoral', 'moral')",-1.2716793,-1.2092438,0.17371015,0.20937753,-0.47960776,-0.4209684,-0.5075895,-0.4268028,0.0807867
22,-0.026453597,0.076231405,"('untrustworthy', 'trustworthy')",-0.13760355,-0.1403055,-0.15782268,-0.15684721,-0.6496125,-0.6806976,-0.2428731,-0.2254047,0.0174684
23,-0.44263688,-0.4320296,"('insincere', 'sincere')",-0.09088885,-0.12275225,-0.057097778,-0.06970367,6.0188446,6.005622,1.3570553,1.3452841,-0.0117712
24,-0.62075794,-0.5387697,"('dishonest', 'honest')",0.09410129,0.059852064,0.23609395,0.2183911,0.8237215,0.7918745,0.1332897,0.132837,-0.0004527
25,0.41863823,0.3140604,"('egoistic', 'altruistic')",0.75223935,0.67939883,1.3508005,1.3165406,1.2488817,1.2530165,0.9426399,0.8907541,-0.0518858
26,-0.91488737,-1.167138,"('hardhearted', 'benevolent')",0.5309132,0.36697197,1.4739751,1.4063568,1.4512691,1.2387199,0.6353175,0.4612277,-0.1740898
27,-0.86573106,-0.6930283,"('hardhearted', 'softhearted')",-0.25379056,-0.28026482,0.6216632,0.5984081,1.1557542,1.0619268,0.164474,0.1717605,0.0072865
28,-1.3697351,-1.4068899,"('disloyal', 'loyal')",-0.17322351,-0.27104294,0.107799,0.029421818,1.1343988,0.99739313,-0.0751902,-0.1627795,-0.0875893
29,0.11120383,0.019352792,"('unfair', 'fair')",0.7906102,0.7682444,0.24356197,0.29598957,0.24664906,0.08655736,0.3480062,0.292536,-0.0554702
