,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.12482765,-0.33162805,"('unsociable', 'sociable')",-0.40203086,-0.44577718,1.5066814,1.4290454,-0.19251683,-0.31971854,0.1968265,0.0829804,-0.1138461
1,-1.2920188,-1.2572074,"('unfriendly', 'friendly')",-0.615872,-0.70878947,0.03937488,-0.12988646,2.1438017,1.9203905,0.0688214,-0.0438732,-0.1126946
2,-0.18616536,-0.09517585,"('unlikable', 'likable')",-0.33571473,-0.26755327,0.4643977,0.4642714,0.3771508,0.4686366,0.0799171,0.1425447,0.0626276
3,0.4531914,0.5198077,"('repellent', 'pleasant')",-0.11677444,-0.06918869,0.9406214,1.0724916,0.44897625,0.52494264,0.4315037,0.5120133,0.0805096
4,-0.99663633,-0.8536732,"('disliked', 'liked')",-0.50901574,-0.44713998,-1.1526951,-1.1259433,-6.208952,-6.5004168,-2.2168248,-2.2317934,-0.0149686
5,-1.8945152,-1.7630473,"('distant', 'outgoing')",-1.4958405,-1.4464246,-1.4950455,-1.5102792,-0.24705963,-0.2683698,-1.2831153,-1.2470303,0.036085
6,-2.2629998,-2.1306694,"('distant', 'open')",-1.4125836,-1.4338377,-1.8745034,-1.924731,0.26967153,0.27158785,-1.3201039,-1.3044125,0.0156914
7,0.6617965,0.65966815,"('insensitive', 'sensitive')",0.16986206,0.23315099,1.4372648,1.5363905,0.7836814,0.80080646,0.7631512,0.8075041,0.0443529
8,-0.5639707,-0.57361,"('unaffectionate', 'affectionate')",-0.717809,-0.8547139,-0.6920717,-0.7625105,0.73705316,0.7060077,-0.3091996,-0.3712067,-0.0620071
9,0.076174445,0.16612588,"('unaffectionate', 'caring')",-0.93795526,-0.9331621,-0.07667785,-0.123615764,1.326859,1.3929756,0.0971001,0.1255809,0.0284808
10,-0.10682014,-0.3042419,"('unsympathetic', 'sympathetic')",-0.3524304,-0.35607937,0.61823756,0.64491725,-0.030029073,0.06499252,0.0322395,0.0123971,-0.0198424
11,1.4738659,1.4626201,"('unhelpful', 'helpful')",0.20205884,0.3151952,1.2440819,1.2756708,2.0270746,2.1526415,1.2367703,1.3015319,0.0647616
12,0.45530942,0.45559213,"('unsupportive', 'supportive')",-0.024500579,0.02932918,0.49045846,0.49568737,-1.7551247,-1.8259506,-0.2084644,-0.2113355,-0.0028711
13,0.90133446,0.7678554,"('impolite', 'polite')",0.5823855,0.5940542,1.0311078,0.97615933,-0.21716416,-0.24289867,0.5744159,0.5237926,-0.0506233
14,0.33803558,0.26672795,"('antisocial', 'social')",0.2927828,0.50206935,2.204458,2.3288414,-0.559118,-0.5590174,0.5690396,0.6346553,0.0656157
15,-0.7556122,-0.7391146,"('boring', 'funny')",-0.23991108,-0.29031557,-0.19775106,-0.27377483,0.5894501,0.5263828,-0.1509561,-0.1942056,-0.0432495
16,-1.2557658,-1.1773878,"('unpopular', 'popular')",-0.5083013,-0.5246967,-0.41973394,-0.3713008,0.64300543,0.6027668,-0.385199,-0.3676546,0.0175444
17,-0.6229707,-0.445545,"('nasty', 'nice')",-0.42056978,-0.2703067,-0.75140387,-0.62997794,-0.70328945,-0.59940207,-0.6245584,-0.4863079,0.1382505
