,albemarle_male,albemarle_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5633969,-1.713783,"('unsociable', 'sociable')",-0.20294273,-0.35636288,-0.8831698,-1.0350729,-0.1519031
1,-1.3340809,-1.2603712,"('unfriendly', 'friendly')",1.2956984,1.1116443,-0.0191913,-0.0743635,-0.0551722
2,1.109011,1.0077884,"('unlikable', 'likable')",0.8082088,0.8211045,0.9586099,0.9144465,-0.0441634
3,-0.8165835,-0.7199059,"('repellent', 'pleasant')",0.8909842,0.8574308,0.0372003,0.0687625,0.0315622
4,-0.06389323,0.025366714,"('disliked', 'liked')",-7.2196636,-7.1733623,-3.6417785,-3.5739977,0.0677808
5,0.01654712,0.117852435,"('distant', 'outgoing')",-0.44940078,-0.38676634,-0.2164268,-0.134457,0.0819698
6,0.11146974,0.3028831,"('distant', 'open')",-0.39714754,-0.36300626,-0.1428389,-0.0300616,0.1127773
7,-1.2423849,-1.0213197,"('insensitive', 'sensitive')",0.0061810855,0.10162873,-0.6181019,-0.4598455,0.1582564
8,-0.20361266,-0.13688427,"('unaffectionate', 'affectionate')",0.76418227,0.6899803,0.2802848,0.276548,-0.0037368
9,-0.7155664,-0.60869604,"('unaffectionate', 'caring')",1.1113943,1.1459397,0.1979139,0.2686218,0.0707079
10,-1.7695776,-1.7126529,"('unsympathetic', 'sympathetic')",-0.3553151,-0.36545312,-1.0624464,-1.039053,0.0233934
11,-1.4534512,-1.4342006,"('unhelpful', 'helpful')",1.652887,1.8124592,0.0997179,0.1891293,0.0894114
12,-1.1086019,-0.9300911,"('unsupportive', 'supportive')",-2.2893941,-2.2034724,-1.698998,-1.5667818,0.1322162
13,-1.1510218,-1.2428646,"('impolite', 'polite')",-0.7546434,-0.70783913,-0.9528326,-0.9753519,-0.0225193
14,-0.44836947,-0.5526351,"('antisocial', 'social')",0.027536713,-0.09762433,-0.2104164,-0.3251297,-0.1147133
15,0.5078473,0.3295046,"('boring', 'funny')",0.04201691,0.030272745,0.2749321,0.1798887,-0.0950434
16,-0.7973068,-0.7440897,"('unpopular', 'popular')",0.35272926,0.3112522,-0.2222888,-0.2164188,0.00587
17,-0.09909448,-0.02794565,"('nasty', 'nice')",-0.41860592,-0.35523722,-0.2588502,-0.1915914,0.0672588
18,-0.13028425,-0.0104085505,"('disagreeable', 'welcoming')",-0.6738228,-0.73063475,-0.4020535,-0.3705217,0.0315318
19,-0.87200165,-0.7474176,"('inhospitable', 'hospitable')",-0.6970788,-0.5656426,-0.7845402,-0.6565301,0.1280101
20,-0.60352737,-0.6516617,"('rough', 'thoughtful')",0.88187087,0.80350864,0.1391717,0.0759235,-0.0632482
21,-0.8419148,-0.9070314,"('immoral', 'moral')",-0.41568807,-0.36201766,-0.6288014,-0.6345245,-0.0057231
22,-0.6712359,-0.6147766,"('untrustworthy', 'trustworthy')",-1.1886394,-1.1351935,-0.9299377,-0.874985,0.0549527
23,-1.4793223,-1.5108131,"('insincere', 'sincere')",5.644831,5.594857,2.0827544,2.042022,-0.0407324
24,-0.65220356,-0.5902062,"('dishonest', 'honest')",0.70629823,0.7572179,0.0270473,0.0835058,0.0564585
25,1.0221155,0.96889234,"('egoistic', 'altruistic')",1.2846562,1.137222,1.1533859,1.0530572,-0.1003287
26,-0.02674076,-0.24033798,"('hardhearted', 'benevolent')",1.6248745,1.3640797,0.7990668,0.5618709,-0.2371959
27,0.36038864,0.53912884,"('hardhearted', 'softhearted')",1.0722929,1.0479008,0.7163408,0.7935148,0.077174
28,-1.0846666,-1.1487501,"('disloyal', 'loyal')",1.1636754,1.034315,0.0395044,-0.0572175,-0.0967219
29,-0.18248455,-0.16961913,"('unfair', 'fair')",-0.21041253,-0.282795,-0.1964485,-0.2262071,-0.0297586
30,-0.15694635,-0.20528093,"('intolerant', 'tolerant')",0.77391905,0.78355134,0.3084863,0.2891352,-0.0193511
31,-0.59099025,-0.43467295,"('evil', 'good')",-0.9176693,-1.0496739,-0.7543298,-0.7421734,0.0121564
32,-0.43979242,-0.53008515,"('unkind', 'kind')",0.7202347,0.52410835,0.1402211,-0.0029884,-0.1432095
33,0.4319433,0.49185437,"('wrong', 'right')",-0.79765004,-0.7894075,-0.1828534,-0.1487766,0.0340768
34,-0.12353404,-0.01868629,"('mean', 'honorable')",5.878248,6.0636363,2.877357,3.022475,0.145118
35,1.8298084,1.8713318,"('corrupt', 'incorrupt')",-0.58622175,-0.64119637,0.6217933,0.6150677,-0.0067256
36,0.6787465,0.713273,"('hostile', 'amicable')",-0.1818822,-0.3723091,0.2484322,0.170482,-0.0779502
37,0.15983993,0.30713695,"('fake', 'genuine')",0.119254455,0.23764768,0.1395472,0.2723923,0.1328451
38,-0.48417804,-0.39466396,"('untruthful', 'truthful')",-0.19229425,-0.039017335,-0.3382362,-0.2168407,0.1213955
39,-0.16758779,-0.21541087,"('exploitative', 'cooperative')",0.14848597,0.12331944,-0.0095509,-0.0460457,-0.0364948
