,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7714214,-0.902688,"('unsociable', 'sociable')",-1.51603,-1.7054188,-0.13284129,-0.29326597,-0.8067642,-0.9671243,-0.1603601
1,-1.8358028,-1.8295095,"('unfriendly', 'friendly')",-0.8873611,-0.81516695,-0.89626455,-0.98503125,-1.2064761,-1.2099026,-0.0034265
2,1.3745097,1.4425339,"('unlikable', 'likable')",1.689567,1.7663367,1.4473052,1.4632051,1.503794,1.5573584,0.0535644
3,1.1691227,1.1368153,"('repellent', 'pleasant')",-1.3092606,-1.2878954,-0.7353511,-0.75267875,-0.2918297,-0.301253,-0.0094233
4,1.7759984,1.7824697,"('disliked', 'liked')",0.74009407,0.7901792,0.71604216,0.7792972,1.0773781,1.1173154,0.0399373
5,0.9050807,0.9851409,"('distant', 'outgoing')",1.0521978,1.1946894,0.30169103,0.46760425,0.7529898,0.8824782,0.1294884
6,0.50500524,0.58793575,"('distant', 'open')",1.1271429,1.3181813,-0.24055465,-0.06379273,0.4638645,0.6141081,0.1502436
7,-0.50686324,-0.5861064,"('insensitive', 'sensitive')",-1.2976348,-1.3593622,-0.49703264,-0.5861415,-0.7671769,-0.8438701,-0.0766932
8,-2.030217,-1.9346231,"('unaffectionate', 'affectionate')",-0.23974192,-0.10362883,-0.049645558,-0.041792043,-0.7732015,-0.693348,0.0798535
9,-1.3315793,-1.3082871,"('unaffectionate', 'caring')",-0.6590987,-0.59779745,0.41220272,0.39334062,-0.5261585,-0.504248,0.0219105
10,-1.0844474,-1.239932,"('unsympathetic', 'sympathetic')",-1.6087217,-1.6996305,-0.41870514,-0.63707346,-1.0372914,-1.1922119,-0.1549205
11,-0.112954125,-0.18105483,"('unhelpful', 'helpful')",-1.4416963,-1.5767651,0.96406984,0.8909941,-0.1968602,-0.2889419,-0.0920817
12,-0.14514804,-0.15973757,"('unsupportive', 'supportive')",-0.6193861,-0.52221096,1.184986,1.2733262,0.1401506,0.1971259,0.0569753
13,-0.41373882,-0.5073393,"('impolite', 'polite')",-1.2448283,-1.3224487,0.18282056,0.1742453,-0.4919155,-0.5518475,-0.059932
14,0.18446201,0.1294774,"('antisocial', 'social')",-0.8108368,-0.9443947,0.5951029,0.5163086,-0.010424,-0.0995362,-0.0891122
15,0.5866836,0.52189696,"('boring', 'funny')",1.0573528,0.9390909,0.9147443,0.7716956,0.8529269,0.7442278,-0.1086991
16,1.0577729,1.081658,"('unpopular', 'popular')",0.51207197,0.6162412,-0.2831769,-0.25508723,0.4288893,0.4809373,0.052048
17,0.6326835,0.6408335,"('nasty', 'nice')",-0.42804116,-0.3438186,0.08543782,0.14480962,0.0966934,0.1472748,0.0505814
18,-0.8385271,-0.7028051,"('disagreeable', 'welcoming')",0.30888367,0.4728492,-0.37997222,-0.34017313,-0.3032052,-0.190043,0.1131622
19,0.20481384,0.24847241,"('inhospitable', 'hospitable')",0.49480137,0.6029049,-0.07136336,-0.030180827,0.2094173,0.2737322,0.0643149
20,-0.91378146,-0.8870686,"('rough', 'thoughtful')",-1.0423845,-0.98589975,-1.2934531,-1.2997985,-1.0832063,-1.057589,0.0256173
21,0.20797038,0.16335556,"('immoral', 'moral')",-0.36927786,-0.43235242,0.12858136,0.0075474307,-0.0109087,-0.0871498,-0.0762411
22,-1.196031,-1.1508237,"('untrustworthy', 'trustworthy')",-0.4386344,-0.37747857,-0.60338426,-0.57695365,-0.7460165,-0.701752,0.0442645
23,-1.0178189,-1.0885189,"('insincere', 'sincere')",-1.7111962,-1.8263499,0.17609903,0.033758927,-0.850972,-0.96037,-0.109398
24,-1.6278596,-1.5905412,"('dishonest', 'honest')",-0.8506909,-0.84819156,0.7284162,0.6757131,-0.5833781,-0.5876733,-0.0042952
25,-0.50593454,-0.48133212,"('egoistic', 'altruistic')",-0.38512886,-0.3498033,-0.3674441,-0.4238133,-0.4195025,-0.4183162,0.0011863
26,-0.774106,-0.7738325,"('hardhearted', 'benevolent')",1.096308,1.1027323,-0.026501056,-0.015510835,0.098567,0.104463,0.005896
27,-1.5500154,-1.5098772,"('hardhearted', 'softhearted')",-1.5695789,-1.4901508,-0.65862435,-0.53961986,-1.2594062,-1.1798827,0.0795235
28,-0.7696671,-0.90508914,"('disloyal', 'loyal')",-0.56262964,-0.6344597,-0.13958162,-0.33190897,-0.4906261,-0.6238193,-0.1331932
29,0.7234385,0.7542849,"('unfair', 'fair')",0.3763416,0.43346232,-0.2610789,-0.19983084,0.2795671,0.3293055,0.0497384
30,0.2979843,0.2485715,"('intolerant', 'tolerant')",-0.8597086,-0.97265965,0.33985302,0.26843768,-0.0739571,-0.1518835,-0.0779264
31,-0.58385664,-0.4862846,"('evil', 'good')",0.5798124,0.80208224,-0.46966052,-0.27710283,-0.1579016,0.0128983,0.1707999
32,-0.8480052,-0.92007184,"('unkind', 'kind')",-0.099530995,-0.14356166,0.701767,0.5696153,-0.081923,-0.1646727,-0.0827497
33,0.1587349,0.17802322,"('wrong', 'right')",0.38936722,0.39660674,0.30234778,0.3705982,0.2834833,0.3150761,0.0315928
34,-0.90595764,-0.8043498,"('mean', 'honorable')",-1.0996116,-1.0885247,0.32339117,0.3762971,-0.560726,-0.5055258,0.0552002
35,0.1867525,0.18115105,"('corrupt', 'incorrupt')",0.77170086,0.80381423,-0.15326042,-0.19779702,0.2683976,0.2623894,-0.0060082
36,0.3613568,0.39227316,"('hostile', 'amicable')",-0.62012416,-0.56913394,0.17076907,0.07069563,-0.0293328,-0.0353884,-0.0060556
37,-1.0328951,-1.0003394,"('fake', 'genuine')",-0.9979614,-0.9983885,-0.24508487,-0.30476364,-0.7586471,-0.7678305,-0.0091834
38,0.051741704,6.0908496e-05,"('untruthful', 'truthful')",-0.9968795,-1.0197558,0.8955356,0.86530435,-0.0165341,-0.0514635,-0.0349294
39,-0.6347921,-0.56085557,"('exploitative', 'cooperative')",-0.9221754,-0.8897665,0.28862658,0.41829193,-0.4227803,-0.3441101,0.0786702
40,-0.70094573,-0.60727596,"('stingy', 'generous')",-1.210348,-1.0548825,-0.65367186,-0.56071615,-0.8549886,-0.7409582,0.1140304
41,-0.60139006,-0.5900507,"('unforgiving', 'forgiving')",-1.256895,-1.2282132,0.16777883,0.1263965,-0.563502,-0.5639558,-0.0004538
42,1.2456665,1.2651514,"('unreliable', 'reliable')",1.4451259,1.4241631,0.9807713,0.9618814,1.2238546,1.2170653,-0.0067893
43,-0.8069672,-0.7981517,"('irresponsible', 'responsible')",-1.874172,-1.9058697,0.26635748,0.33450082,-0.8049273,-0.7898402,0.0150871
44,-0.18728338,-0.09779834,"('prejudiced', 'unprejudiced')",0.11771655,0.19491611,0.19894709,0.3160149,0.0431268,0.1377109,0.0945841
45,0.066884115,0.025776733,"('incompetent', 'competent')",-1.476289,-1.5163788,-0.20320082,-0.27189374,-0.5375352,-0.5874986,-0.0499634
46,-0.42290324,-0.48708248,"('uncompetitive', 'competitive')",-1.2256937,-1.3107777,-0.6242184,-0.7318243,-0.7576052,-0.8432282,-0.085623
47,-1.1285119,-1.0983067,"('stupid', 'smart')",-0.754624,-0.7127215,-0.010799393,0.12672657,-0.6313118,-0.5614339,0.0698779
48,-1.235745,-1.2738452,"('unintelligent', 'intelligent')",-1.4926069,-1.5851208,-1.423333,-1.6209221,-1.3838949,-1.493296,-0.1094011
49,-0.23648244,-0.219371,"('unable', 'able')",-0.46302113,-0.39244246,-0.4164843,-0.35464877,-0.3719959,-0.3221541,0.0498418
50,1.1871681,1.1736925,"('clumsy', 'skillful')",0.8927977,0.9541957,0.29513872,0.25039214,0.7917015,0.7927601,0.0010586
51,1.4682522,1.2834412,"('uneducated', 'educated')",0.26933956,0.060842767,-0.018431433,-0.28021014,0.5730534,0.3546913,-0.2183621
52,-0.20141824,-0.19651039,"('irrational', 'rational')",0.75797665,0.7519741,0.39969647,0.3390875,0.3187516,0.2981837,-0.0205679
53,-1.0848569,-1.1216452,"('uncreative', 'creative')",-0.40835112,-0.33151802,-1.4356195,-1.5244951,-0.9762758,-0.9925528,-0.016277
54,-0.1788168,-0.22654721,"('incapable', 'capable')",0.33507526,0.3037553,1.1370009,1.0503573,0.4310865,0.3758551,-0.0552314
55,-0.5919114,-0.64997816,"('incompetent', 'clever')",-1.2300332,-1.2419181,-1.2739512,-1.3498634,-1.0319653,-1.0805866,-0.0486213
56,0.27000713,0.16897696,"('impractical', 'practical')",-1.1034839,-1.338035,0.88990766,0.75621575,0.0188103,-0.1376141,-0.1564244
57,-0.5565495,-0.6991421,"('unimaginative', 'imaginative')",-1.3837214,-1.5367677,-0.87248886,-1.1040001,-0.9375866,-1.1133033,-0.1757167
58,-0.13667904,-0.18664768,"('undiscriminating', 'discriminating')",-0.3938846,-0.42960247,-1.280018,-1.4086225,-0.6035272,-0.6749576,-0.0714304
59,1.0491006,1.0383276,"('foolish', 'wise')",1.3857859,1.4801977,0.5195967,0.6839409,0.9848277,1.0674887,0.082661
60,-0.22108902,-0.24107045,"('inefficient', 'efficient')",-1.5673033,-1.702302,-0.1856139,-0.24490905,-0.6580021,-0.7294272,-0.0714251
61,0.2606166,0.19967088,"('illogical', 'logical')",-0.44634587,-0.47454822,0.020454284,-0.0013328046,-0.0550917,-0.09207,-0.0369783
62,0.5797297,0.60036623,"('incompetent', 'brilliant')",-0.82410896,-0.8420144,0.918916,0.9691733,0.2248456,0.2425084,0.0176628
63,0.5332864,0.51336616,"('unperceptive', 'insightful')",-0.44797063,-0.47748473,0.19012557,0.118586965,0.0918138,0.0514895,-0.0403243
64,1.0542485,1.0361762,"('shy', 'confident')",0.058559507,0.007280279,0.4416529,0.41686764,0.5181536,0.4867747,-0.0313789
65,-1.215754,-1.2928272,"('insecure', 'secure')",-1.3374592,-1.4497453,-1.0622623,-1.1566591,-1.2051585,-1.2997439,-0.0945854
66,0.075614624,0.025938451,"('inactive', 'active')",0.8908516,0.9971622,0.08361046,0.011561193,0.3500256,0.3448873,-0.0051383
67,0.92636687,0.8727361,"('doubtful', 'determined')",0.5276076,0.4218608,1.3426727,1.3263963,0.9322157,0.8736644,-0.0585513
68,-0.14702772,-0.15642859,"('dependent', 'independent')",-1.3497305,-1.4295268,-1.5948361,-1.6752095,-1.0305314,-1.087055,-0.0565236
69,0.33150655,0.3877526,"('lazy', 'industrious')",0.77314603,0.8060172,-0.41102973,-0.26557764,0.2312076,0.3093974,0.0781898
70,-0.20282742,-0.22384849,"('lethargic', 'energetic')",-0.5113961,-0.55121917,-0.09676805,-0.16911504,-0.2703305,-0.3147276,-0.0443971
71,-0.40135953,-0.42505753,"('diffident', 'self-confident')",-0.4078123,-0.3314296,0.8433735,0.91857576,0.0114006,0.0540295,0.0426289
72,-0.935395,-0.8818675,"('unambitious', 'ambitious')",-1.4437366,-1.4565609,-0.6846302,-0.6026456,-1.0212539,-0.980358,0.0408959
73,1.8471025,1.917653,"('helpless', 'self-reliant')",0.7581746,0.7608942,1.3213394,1.41102,1.3088721,1.3631891,0.054317
74,0.5205225,0.52004385,"('undedicated', 'dedicated')",0.300642,0.37051544,0.38664344,0.30177912,0.4026026,0.3974462,-0.0051564
75,0.26551974,0.3442393,"('meek', 'impulsive')",0.43291244,0.51479185,0.5402408,0.630654,0.412891,0.4965617,0.0836707
76,0.5228289,0.5038186,"('anxious', 'daring')",0.35429594,0.36703143,0.2178359,0.07736864,0.3649869,0.3160729,-0.048914
77,0.08629053,0.07775652,"('unmotivated', 'motivated')",-0.7076366,-0.8088274,-0.3968951,-0.5246343,-0.3394137,-0.4185684,-0.0791547
78,-0.074584514,-0.05816573,"('nonresilient', 'resilient')",-1.1466352,-1.0329914,-0.42577007,-0.45026442,-0.5489966,-0.5138072,0.0351894
79,0.77762914,0.772401,"('wavering', 'unwavering')",1.0484892,1.0219898,1.278249,1.1632575,1.0347891,0.9858828,-0.0489063
80,0.7629143,0.61148345,"('dominated', 'dominating')",-0.36495173,-0.45160335,0.1806162,0.11387414,0.1928596,0.0912514,-0.1016082
81,0.6560687,0.50123376,"('submissive', 'aggressive')",-0.5286967,-0.8128083,0.7279043,0.506185,0.2850921,0.0648702,-0.2202219
82,-0.46614438,-0.51812786,"('poor', 'rich')",0.3237243,0.29920608,-0.89333135,-0.9990795,-0.3452505,-0.4060005,-0.06075
83,0.28609163,0.20249417,"('powerless', 'powerful')",-0.6677402,-0.7828978,0.41161293,0.34073505,0.0099881,-0.0798895,-0.0898776
84,0.15820953,0.09830368,"('inferior', 'superior')",0.14521518,0.020801235,-0.096901745,-0.1405076,0.068841,-0.0071342,-0.0759752
85,1.3575149,1.4926143,"('insignificant', 'prestigious')",2.487603,2.6695602,1.2499514,1.3784544,1.6983563,1.8468761,0.1485198
