,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
0,-1.490581,-1.4411943,"('unsociable', 'sociable')",-0.80118775,-0.89409053,-0.48382944,-0.49286637,-0.9251994,-0.942717,-0.0175176
1,-0.13065335,-0.03677582,"('unfriendly', 'friendly')",0.7564599,0.55809283,2.258404,2.2102783,0.9614035,0.9105318,-0.0508717
2,0.8081602,0.8176565,"('unlikable', 'likable')",0.9965096,0.93939376,1.0858582,1.0998492,0.9635094,0.9522998,-0.0112096
3,-1.1052551,-1.0057745,"('repellent', 'pleasant')",-0.8177753,-0.7409649,-0.010141619,0.07490592,-0.6443907,-0.5572778,0.0871129
4,0.15420559,0.17192206,"('disliked', 'liked')",0.49553642,0.36820078,-4.797977,-4.6891375,-1.3827449,-1.3830048,-0.0002599
5,-0.114078715,-0.0633644,"('distant', 'outgoing')",0.039177194,-0.11724234,0.30771312,0.2824456,0.0776039,0.0339463,-0.0436576
6,-0.6825636,-0.609857,"('distant', 'open')",-0.26151383,-0.38736033,0.7803703,0.7478068,-0.054569,-0.0831369,-0.0285679
7,-0.7101383,-0.6788687,"('insensitive', 'sensitive')",-0.08834955,-0.0273474,0.8597684,0.93096226,0.0204268,0.0749154,0.0544886
8,-0.5459907,-0.55468255,"('unaffectionate', 'affectionate')",0.44552714,0.31711012,1.133985,1.0357115,0.3445071,0.2660464,-0.0784607
9,-0.8894141,-0.90050197,"('unaffectionate', 'caring')",0.5104083,0.38740423,1.6842891,1.6222878,0.4350944,0.36973,-0.0653644
10,-1.0755192,-1.06429,"('unsympathetic', 'sympathetic')",-1.235554,-1.2219504,0.30187973,0.40109286,-0.6697312,-0.6283826,0.0413486
11,-1.3832356,-1.4101231,"('unhelpful', 'helpful')",-0.96409583,-0.9141815,1.2593311,1.2738961,-0.3626668,-0.3501362,0.0125306
12,-0.92770797,-0.9034061,"('unsupportive', 'supportive')",0.2796632,0.2515994,-0.76724017,-0.70150393,-0.4717616,-0.4511035,0.0206581
13,-0.63311124,-0.59482247,"('impolite', 'polite')",-0.77765554,-0.6888073,-0.28126335,-0.29076365,-0.5640101,-0.5247978,0.0392123
14,-0.5344465,-0.52637225,"('antisocial', 'social')",1.0124189,1.012897,-0.3855589,-0.38404992,0.0308045,0.0341583,0.0033538
15,0.49849617,0.5191317,"('boring', 'funny')",-0.11704089,-0.13811168,1.1605906,1.1130055,0.5140153,0.4980085,-0.0160068
16,0.23584011,0.2810195,"('unpopular', 'popular')",-0.94351673,-0.9530296,0.091083124,0.07123366,-0.2055312,-0.2002588,0.0052724
17,0.20578954,0.26097748,"('nasty', 'nice')",-1.2817248,-1.2837111,-0.2995586,-0.2731558,-0.458498,-0.4319631,0.0265349
18,-0.7623871,-0.6854956,"('disagreeable', 'welcoming')",-1.0801488,-1.17976,0.41530275,0.38330263,-0.4757444,-0.4939843,-0.0182399
19,-1.098602,-1.0128802,"('inhospitable', 'hospitable')",-1.1648589,-1.2483233,-0.18604115,-0.18048805,-0.8165007,-0.8138972,0.0026035
