,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7412871,-0.7681704,"('unsociable', 'sociable')",-0.36500466,-0.3765375,-0.578375,-0.66780686,-0.5615556,-0.6041716,-0.042616
1,-0.11288491,-0.1754569,"('unfriendly', 'friendly')",0.68979883,0.5582353,1.2171134,1.0677377,0.5980091,0.4835054,-0.1145037
2,1.4088364,1.4532471,"('unlikable', 'likable')",1.0321273,1.0975822,1.077667,1.107748,1.1728769,1.2195258,0.0466489
3,-0.023063242,0.03360329,"('repellent', 'pleasant')",-0.29431227,-0.09146837,0.8368372,0.97505283,0.1731539,0.3057293,0.1325754
4,-0.617173,-0.69228256,"('disliked', 'liked')",-0.9093466,-1.0043787,-5.8127594,-5.912346,-2.4464264,-2.5363356,-0.0899092
5,-0.71045125,-0.6990558,"('distant', 'outgoing')",-0.1216788,-0.13139454,-0.7549194,-0.62514913,-0.5290165,-0.4851998,0.0438167
6,-0.7432995,-0.70873773,"('distant', 'open')",-0.47671455,-0.49016038,-0.8587873,-0.7575256,-0.6929338,-0.6521413,0.0407925
7,0.43472254,0.4773335,"('insensitive', 'sensitive')",0.31743744,0.57873714,0.23718578,0.25290164,0.3297819,0.4363241,0.1065422
8,-0.24802177,-0.25577745,"('unaffectionate', 'affectionate')",-0.016177617,-0.1731379,0.31651348,0.27853498,0.017438,-0.0501268,-0.0675648
9,0.28341478,0.27124345,"('unaffectionate', 'caring')",0.039281107,-0.032550614,0.82775307,0.8171904,0.383483,0.3519611,-0.0315219
10,-0.20192154,-0.13816711,"('unsympathetic', 'sympathetic')",-1.3465972,-1.1881363,-0.8123979,-0.8576427,-0.7869722,-0.727982,0.0589902
11,-0.34634465,-0.30829072,"('unhelpful', 'helpful')",0.062926926,0.2139964,1.7958591,1.8088099,0.5041471,0.5715052,0.0673581
12,0.71992785,0.82757455,"('unsupportive', 'supportive')",-0.24031872,-0.0761779,-1.7548113,-1.7115827,-0.4250674,-0.320062,0.1050054
13,-0.12818798,-0.18250431,"('impolite', 'polite')",-0.33705643,-0.22840634,-0.9747575,-1.0420969,-0.4800007,-0.4843358,-0.0043351
14,0.14375232,0.18426046,"('antisocial', 'social')",0.9140368,1.0394781,0.19611655,0.1292231,0.4179686,0.4509872,0.0330186
15,0.63211656,0.6048444,"('boring', 'funny')",0.69169825,0.5903551,-0.20977157,-0.24984682,0.3713477,0.3151176,-0.0562301
16,-0.94723463,-1.0081471,"('unpopular', 'popular')",-0.73851895,-0.7696597,0.11511023,0.12735933,-0.5235478,-0.5501491,-0.0266013
17,-0.23837933,-0.11139899,"('nasty', 'nice')",-1.0949492,-1.03365,-0.69049764,-0.5599899,-0.6746087,-0.5683463,0.1062624
18,0.30993995,0.34152684,"('disagreeable', 'welcoming')",0.35258365,0.37222826,-0.3411082,-0.32522413,0.1071385,0.1295103,0.0223718
