,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
0,-0.29337093,-0.53783333,"('unsociable', 'sociable')",0.5558642,0.33957893,0.1312466,-0.0991272,-0.2303738
1,1.1618638,1.2702188,"('unfriendly', 'friendly')",0.88052696,0.889036,1.0211954,1.0796274,0.058432
2,0.47163266,0.6390946,"('unlikable', 'likable')",1.3147088,1.3264942,0.8931707,0.9827944,0.0896237
3,-0.75072676,-0.83028555,"('repellent', 'pleasant')",-0.80540836,-0.8147773,-0.7780676,-0.8225315,-0.0444639
4,0.39672917,0.42056006,"('disliked', 'liked')",0.08400422,0.18168893,0.2403667,0.3011245,0.0607578
5,1.0418057,1.2963202,"('distant', 'outgoing')",0.58170396,0.8524026,0.8117548,1.0743614,0.2626066
6,1.8557051,2.1491225,"('distant', 'open')",0.54921824,0.91634166,1.2024617,1.532732,0.3302703
7,-0.20898513,-0.20144069,"('insensitive', 'sensitive')",-0.6021539,-0.61872214,-0.4055695,-0.4100814,-0.0045119
8,0.5535303,0.6147867,"('unaffectionate', 'affectionate')",0.894756,0.8979496,0.7241431,0.7563682,0.0322251
9,0.5780425,0.5790621,"('unaffectionate', 'caring')",0.6622727,0.6578531,0.6201576,0.6184576,-0.0017
10,-1.0187763,-1.253823,"('unsympathetic', 'sympathetic')",-0.55682397,-0.9115344,-0.7878001,-1.0826788,-0.2948787
11,-0.1186351,-0.19682057,"('unhelpful', 'helpful')",-0.9695076,-1.1379251,-0.5440713,-0.6673729,-0.1233016
12,0.7036904,0.8029293,"('unsupportive', 'supportive')",0.5175467,0.580528,0.6106186,0.6917287,0.0811101
13,-1.4539132,-1.5657959,"('impolite', 'polite')",-0.58814645,-0.80640423,-1.0210298,-1.1861,-0.1650702
14,-1.4149716,-1.5977691,"('antisocial', 'social')",0.65681964,0.25634536,-0.379076,-0.6707119,-0.2916359
15,0.7161814,0.7759346,"('boring', 'funny')",1.1417208,1.191562,0.9289511,0.9837483,0.0547972
16,0.18002583,0.3641389,"('unpopular', 'popular')",0.26490638,0.5705138,0.2224661,0.4673263,0.2448602
17,0.19809382,0.24737377,"('nasty', 'nice')",0.35803193,0.42965925,0.2780629,0.3385165,0.0604536
18,-0.8032369,-0.64048177,"('disagreeable', 'welcoming')",0.55177563,0.7765934,-0.1257306,0.0680558,0.1937864
19,0.64885336,0.654862,"('inhospitable', 'hospitable')",-0.7014576,-0.55127287,-0.0263021,0.0517946,0.0780967
20,-0.9566486,-1.0013405,"('rough', 'thoughtful')",0.43741447,0.38092104,-0.2596171,-0.3102098,-0.0505927
21,-1.2288167,-1.4826399,"('immoral', 'moral')",0.45465982,0.25318256,-0.3870785,-0.6147287,-0.2276502
22,-0.8681853,-1.01192,"('untrustworthy', 'trustworthy')",-0.3977024,-0.57778454,-0.6329439,-0.7948523,-0.1619084
23,-0.40699494,-0.46329564,"('insincere', 'sincere')",-0.6111381,-0.73433936,-0.5090665,-0.5988175,-0.089751
24,0.3252245,0.26848012,"('dishonest', 'honest')",0.5337377,0.41154966,0.4294811,0.3400149,-0.0894662
25,0.94996846,1.2431403,"('egoistic', 'altruistic')",0.62685066,0.888297,0.7884096,1.0657187,0.2773091
26,1.2647352,1.2820277,"('hardhearted', 'benevolent')",2.6724277,2.4216828,1.9685814,1.8518553,-0.1167261
27,0.08500108,0.26956165,"('hardhearted', 'softhearted')",-0.56383383,-0.43505102,-0.2394164,-0.0827447,0.1566717
28,0.10840413,-0.07222093,"('disloyal', 'loyal')",0.3204942,0.023108015,0.2144492,-0.0245565,-0.2390057
29,0.770162,0.7123542,"('unfair', 'fair')",-0.5657535,-0.5243556,0.1022042,0.0939993,-0.0082049
30,-0.56129295,-0.63167065,"('intolerant', 'tolerant')",-0.28686473,-0.41481152,-0.4240788,-0.5232411,-0.0991623
31,1.042881,1.3149519,"('evil', 'good')",0.37574598,0.6557328,0.7093135,0.9853424,0.2760289
32,0.35491082,0.40814298,"('unkind', 'kind')",0.5291751,0.43538684,0.4420429,0.4217649,-0.020278
33,1.2657554,1.255898,"('wrong', 'right')",0.7107033,0.8956651,0.9882294,1.0757816,0.0875522
34,-0.37867695,-0.11789599,"('mean', 'honorable')",0.33675155,0.5745537,-0.0209627,0.2283289,0.2492916
35,1.4407234,1.5495822,"('corrupt', 'incorrupt')",0.47449937,0.5963174,0.9576114,1.0729499,0.1153385
36,1.4493005,1.5422056,"('hostile', 'amicable')",0.6064272,0.77345693,1.0278639,1.1578312,0.1299673
37,0.30871594,0.2244705,"('fake', 'genuine')",-0.056728467,-0.07831765,0.1259937,0.0730764,-0.0529173
38,0.038716126,0.09202875,"('untruthful', 'truthful')",-1.134448,-1.1250919,-0.547866,-0.5165316,0.0313344
39,0.6328986,0.7946362,"('exploitative', 'cooperative')",0.3803689,0.4011509,0.5066338,0.5978935,0.0912597
40,0.6224382,0.5428315,"('stingy', 'generous')",-0.6178121,-0.56634533,0.002313,-0.0117569,-0.0140699
41,-0.35596395,-0.4019301,"('unforgiving', 'forgiving')",-0.34231812,-0.33891642,-0.349141,-0.3704233,-0.0212823
42,-0.017087443,0.091917545,"('unreliable', 'reliable')",0.34644985,0.46960142,0.1646812,0.2807595,0.1160783
43,-1.0488961,-0.97134566,"('irresponsible', 'responsible')",-0.36783195,-0.3896163,-0.708364,-0.680481,0.027883
44,-1.1057227,-0.9304807,"('prejudiced', 'unprejudiced')",-1.4895176,-1.2665949,-1.2976201,-1.0985378,0.1990823
45,-1.1213837,-1.3559067,"('incompetent', 'competent')",-0.01579073,-0.17435804,-0.5685872,-0.7651324,-0.1965452
46,-0.45978943,-0.7477847,"('uncompetitive', 'competitive')",0.4321825,0.2090851,-0.0138035,-0.2693498,-0.2555463
47,-0.13731785,0.047761343,"('stupid', 'smart')",0.66996014,0.60286796,0.2663212,0.3253146,0.0589934
48,0.02868737,-0.0374503,"('unintelligent', 'intelligent')",-0.0576787,-0.16119114,-0.0144957,-0.0993207,-0.084825
49,-1.1779634,-1.0580089,"('unable', 'able')",0.016739786,0.058092356,-0.5806118,-0.4999583,0.0806535
50,0.39952722,0.50888705,"('clumsy', 'skillful')",1.1407017,1.212617,0.7701144,0.860752,0.0906376
51,-1.0371193,-1.3306051,"('uneducated', 'educated')",-0.52871954,-0.7664208,-0.7829194,-1.0485129,-0.2655935
52,0.75135165,0.7383487,"('irrational', 'rational')",0.88092804,0.906824,0.8161398,0.8225864,0.0064466
53,0.68820494,0.7511315,"('uncreative', 'creative')",0.09123334,0.16699621,0.3897191,0.4590638,0.0693447
54,-0.49627912,-0.3715126,"('incapable', 'capable')",0.2484536,0.3469913,-0.1239128,-0.0122606,0.1116522
55,-0.6299644,-1.0243092,"('incompetent', 'clever')",0.14689207,-0.10093923,-0.2415362,-0.5626242,-0.321088
56,-0.44391212,-0.52030766,"('impractical', 'practical')",-0.2671931,-0.4564673,-0.3555526,-0.4883875,-0.1328349
57,-0.9003624,-1.1557877,"('unimaginative', 'imaginative')",-1.1543431,-1.36769,-1.0273528,-1.2617388,-0.234386
58,-0.018689118,-0.29565862,"('undiscriminating', 'discriminating')",-0.1844162,-0.3959134,-0.1015527,-0.345786,-0.2442333
59,1.6925195,1.9140016,"('foolish', 'wise')",1.0969262,1.157641,1.3947229,1.5358213,0.1410984
60,-1.0855275,-1.2151194,"('inefficient', 'efficient')",0.23860106,0.03475766,-0.4234632,-0.5901809,-0.1667177
61,0.45473987,0.3175765,"('illogical', 'logical')",0.82236373,0.6934632,0.6385518,0.5055199,-0.1330319
62,-1.2068756,-1.2687148,"('incompetent', 'brilliant')",-0.5540284,-0.5983261,-0.880452,-0.9335204,-0.0530684
63,0.22576495,0.16665441,"('unperceptive', 'insightful')",0.34967533,0.41707563,0.2877201,0.291865,0.0041449
64,-0.59623563,-0.7340606,"('shy', 'confident')",0.20778376,0.069159254,-0.1942259,-0.3324507,-0.1382248
65,-0.34780663,-0.45717397,"('insecure', 'secure')",-0.056395948,-0.36163896,-0.2021013,-0.4094065,-0.2073052
66,-0.9332446,-0.8462117,"('inactive', 'active')",0.8089381,0.97694033,-0.0621532,0.0653643,0.1275175
67,0.68629944,0.6317029,"('doubtful', 'determined')",-0.00040769484,-0.12723492,0.3429459,0.252234,-0.0907119
68,-0.9452866,-1.0537368,"('dependent', 'independent')",-1.2172221,-1.3500246,-1.0812544,-1.2018807,-0.1206263
69,1.6309646,1.9788567,"('lazy', 'industrious')",1.095789,1.370479,1.3633769,1.6746678,0.3112909
70,-1.1967384,-1.4281181,"('lethargic', 'energetic')",-0.6943067,-0.7690125,-0.9455225,-1.0985653,-0.1530428
71,1.6433396,1.9824461,"('diffident', 'self-confident')",0.7510902,0.8990436,1.197215,1.4407449,0.2435299
72,-0.6169064,-0.635279,"('unambitious', 'ambitious')",-1.0905261,-1.2172656,-0.8537163,-0.9262723,-0.072556
73,1.2763382,1.225784,"('helpless', 'self-reliant')",-0.048172005,-0.02687243,0.6140831,0.5994558,-0.0146273
74,0.9169933,0.8874037,"('undedicated', 'dedicated')",0.7477744,0.7110925,0.8323839,0.7992481,-0.0331358
75,-1.2335421,-1.2562937,"('meek', 'impulsive')",-1.1851177,-0.97105944,-1.2093298,-1.1136765,0.0956533
76,-1.041882,-1.0727723,"('anxious', 'daring')",0.4361084,0.48965257,-0.3028868,-0.2915598,0.011327
77,-0.40387928,-0.4949093,"('unmotivated', 'motivated')",-0.04784754,-0.084142976,-0.2258634,-0.2895261,-0.0636627
78,0.089677595,0.18773824,"('nonresilient', 'resilient')",0.2382759,0.26232368,0.1639767,0.225031,0.0610543
79,0.436939,0.62112397,"('wavering', 'unwavering')",-0.07071854,0.13092554,0.1831102,0.3760248,0.1929146
80,-0.3524045,-0.5637823,"('dominated', 'dominating')",-0.18936522,-0.35811204,-0.2708849,-0.4609472,-0.1900623
81,-2.0715497,-2.4356833,"('submissive', 'aggressive')",-0.2714402,-0.5007116,-1.171495,-1.4681975,-0.2967025
82,-1.4488456,-1.4749988,"('poor', 'rich')",-0.5342771,-0.44030395,-0.9915614,-0.9576514,0.03391
