,southwest_male,southwest_female,tuple,airlines_male,airlines_female,co_male,co_female,average_male,average_female,female-male
0,-1.1631305,-1.2702848,"('unsociable', 'sociable')",-0.40195447,-0.48017582,-0.3207642,-0.42199305,-0.6286164,-0.7241512,-0.0955348
1,0.35220614,0.30659187,"('unfriendly', 'friendly')",1.4388082,1.4165123,1.7597301,1.7053229,1.1835815,1.142809,-0.0407725
2,0.7114122,0.77821577,"('unlikable', 'likable')",0.27643424,0.38259244,0.8459817,0.9986852,0.6112761,0.7198311,0.108555
3,-0.3970077,-0.359685,"('repellent', 'pleasant')",-0.45874846,-0.3651019,0.59069335,0.7037035,-0.0883543,-0.0070278,0.0813265
4,-0.24554506,-0.26679042,"('disliked', 'liked')",0.66071737,0.6014571,-7.26413,-7.2627025,-2.282986,-2.3093452,-0.0263592
5,-0.15884663,-0.1319591,"('distant', 'outgoing')",0.69764817,0.7436362,-0.59969985,-0.4521473,-0.0202994,0.0531766,0.073476
6,-0.016435895,0.049997374,"('distant', 'open')",0.38065952,0.4381969,-0.20453142,-0.07401638,0.0532307,0.1380593,0.0848286
7,0.63568705,0.69708544,"('insensitive', 'sensitive')",0.017207455,0.11964479,0.30611703,0.42752984,0.3196705,0.4147534,0.0950829
8,0.13730815,0.19481564,"('unaffectionate', 'affectionate')",0.38778675,0.35357237,0.58881193,0.5956434,0.3713023,0.3813438,0.0100415
9,0.8238332,0.84943384,"('unaffectionate', 'caring')",0.41898295,0.42211357,1.1084908,1.1569959,0.783769,0.8095144,0.0257454
10,0.052801523,0.13406026,"('unsympathetic', 'sympathetic')",-1.0692823,-1.0338362,-0.20978126,-0.15592813,-0.408754,-0.3519014,0.0568526
11,-0.109136745,-0.12987962,"('unhelpful', 'helpful')",-0.12960653,-0.049648914,1.9938154,2.0069401,0.585024,0.6091372,0.0241132
12,0.6003457,0.7233072,"('unsupportive', 'supportive')",0.009239424,0.17856342,-2.2252042,-2.040488,-0.5385397,-0.3795391,0.1590006
13,-0.5801334,-0.7289151,"('impolite', 'polite')",-0.09906195,-0.12363656,-0.06422218,-0.108582206,-0.2478058,-0.3203779,-0.0725721
14,-0.26986122,-0.30068812,"('antisocial', 'social')",-0.37517634,-0.41919643,-0.18520617,-0.16823377,-0.2767479,-0.2960394,-0.0192915
15,0.12732644,0.032975577,"('boring', 'funny')",0.19310954,0.09538242,0.62543,0.6393021,0.3152887,0.2558867,-0.059402
16,-0.9985704,-1.0773675,"('unpopular', 'popular')",-0.14267123,-0.14511465,0.16464642,0.17988409,-0.3255317,-0.3475327,-0.022001
17,-0.23559465,-0.2571515,"('nasty', 'nice')",0.3456686,0.3027939,0.042826556,0.13362958,0.0509668,0.0597573,0.0087905
18,0.36920962,0.44359773,"('disagreeable', 'welcoming')",0.355382,0.47566015,-0.75014234,-0.63773596,-0.0085169,0.0938406,0.1023575
19,0.58565754,0.59957194,"('inhospitable', 'hospitable')",0.13072303,0.13190849,-0.09502153,-0.011927871,0.2071197,0.2398509,0.0327312
20,0.16190296,0.25395453,"('rough', 'thoughtful')",-0.65353745,-0.6370115,0.3380794,0.30780205,-0.051185,-0.025085,0.0261
21,0.21134849,0.19414216,"('immoral', 'moral')",-0.4011428,-0.3692697,-0.8550421,-0.7314906,-0.3482788,-0.302206,0.0460728
22,-0.4620306,-0.40551615,"('untrustworthy', 'trustworthy')",-0.30981648,-0.25688484,-0.64828056,-0.62872064,-0.4733759,-0.4303739,0.043002
23,0.6365979,0.6279285,"('insincere', 'sincere')",-0.37210795,-0.31838164,6.248751,6.218136,2.1710804,2.1758943,0.0048139
24,0.8145907,0.8690646,"('dishonest', 'honest')",-0.175124,-0.11844617,1.1147459,1.1371192,0.5847375,0.6292459,0.0445084
25,0.9333719,0.88961,"('egoistic', 'altruistic')",1.3698567,1.3642898,1.5857766,1.5309244,1.2963351,1.2616081,-0.034727
26,1.4944619,1.4114254,"('hardhearted', 'benevolent')",2.3259497,2.1466773,1.6684592,1.5352373,1.8296235,1.69778,-0.1318435
27,0.99796253,1.0247291,"('hardhearted', 'softhearted')",0.015828421,0.03449597,1.2690428,1.2535901,0.7609446,0.7709384,0.0099938
28,0.37458822,0.2519395,"('disloyal', 'loyal')",-0.39918134,-0.40213904,0.95261705,0.7533221,0.3093413,0.2010409,-0.1083004
29,-0.4373943,-0.4769423,"('unfair', 'fair')",-0.37650535,-0.37385848,-0.52332914,-0.61219716,-0.4457429,-0.487666,-0.0419231
30,0.23435065,0.2520834,"('intolerant', 'tolerant')",-0.09295201,-0.04377855,0.5512362,0.66154855,0.2308783,0.2899511,0.0590728
31,-0.17616864,-0.071313195,"('evil', 'good')",0.113047704,0.26169783,-0.86537135,-0.7761276,-0.3094974,-0.1952477,0.1142497
32,0.77227646,0.6501751,"('unkind', 'kind')",-0.05343567,-0.13200478,1.4319512,1.249041,0.7169306,0.5890704,-0.1278602
33,1.3048036,1.2001446,"('wrong', 'right')",1.2379725,1.2123475,-0.14454556,-0.25778103,0.7994102,0.7182371,-0.0811731
34,-0.026525903,0.119721435,"('mean', 'honorable')",0.564957,0.71352726,5.305872,5.526101,1.948101,2.1197832,0.1716822
35,-0.3524044,-0.45143387,"('corrupt', 'incorrupt')",-0.022793693,-0.17337625,-0.47179455,-0.62834156,-0.2823309,-0.4177172,-0.1353863
36,-0.33971968,-0.36125773,"('hostile', 'amicable')",0.60303974,0.5411898,0.0081742555,-0.12161794,0.0904981,0.019438,-0.0710601
37,0.6223345,0.6990182,"('fake', 'genuine')",-0.55156064,-0.5482665,0.21156782,0.23397522,0.0941139,0.1282423,0.0341284
38,0.35879752,0.34474033,"('untruthful', 'truthful')",-0.1166154,-0.024482979,0.11259297,0.14074409,0.1182584,0.1536672,0.0354088
39,1.1408935,1.2315389,"('exploitative', 'cooperative')",1.2399365,1.2477556,0.7401068,0.80979025,1.0403122,1.0963616,0.0560494
40,0.7397226,0.8857809,"('stingy', 'generous')",0.12954916,0.2557392,-2.3677595,-2.303958,-0.4994959,-0.3874793,0.1120166
41,0.36056378,0.38383237,"('unforgiving', 'forgiving')",0.20846605,0.3303154,0.35756108,0.3401582,0.3088636,0.3514353,0.0425717
42,0.6281427,0.7597725,"('unreliable', 'reliable')",-0.8480149,-0.7129703,-3.157133,-3.0582805,-1.1256684,-1.0038261,0.1218423
43,-0.9895855,-0.8559587,"('irresponsible', 'responsible')",-0.7113111,-0.582013,0.3450079,0.48733595,-0.4519629,-0.3168786,0.1350843
44,-0.9608157,-0.92484343,"('prejudiced', 'unprejudiced')",-1.0441952,-1.0237917,-1.0743704,-1.0674558,-1.0264604,-1.0053636,0.0210968
45,-0.53898156,-0.52858126,"('incompetent', 'competent')",-1.2577064,-1.1243447,-0.5022968,-0.50322175,-0.7663283,-0.7187159,0.0476124
46,-0.2713757,-0.18528712,"('uncompetitive', 'competitive')",-0.24923067,-0.166757,-1.4162359,-1.3887674,-0.6456141,-0.5802705,0.0653436
47,-0.94703317,-0.9300316,"('stupid', 'smart')",0.306111,0.31068718,5.4322934,5.512573,1.5971238,1.6310762,0.0339524
48,-0.02906299,-0.018557291,"('unintelligent', 'intelligent')",-0.48384836,-0.49798897,-0.486135,-0.40883207,-0.3330155,-0.3084594,0.0245561
49,-0.9390129,-0.932482,"('unable', 'able')",-0.8719931,-0.80262005,-0.67125636,-0.5470194,-0.8274208,-0.7607071,0.0667137
50,-0.18797892,-0.24797294,"('clumsy', 'skillful')",-0.74552065,-0.7987119,-0.33637768,-0.43552038,-0.4232924,-0.4940684,-0.070776
51,0.20069143,0.06229469,"('uneducated', 'educated')",0.2657335,0.167308,0.69652796,0.5358584,0.387651,0.2551537,-0.1324973
52,-0.00837712,-0.19752273,"('irrational', 'rational')",0.94704926,0.7749371,0.36962527,0.276861,0.4360991,0.2847585,-0.1513406
53,-0.5266807,-0.49187607,"('uncreative', 'creative')",0.5550495,0.49325344,0.50053364,0.5008381,0.1763008,0.1674052,-0.0088956
54,0.07362472,-0.014854096,"('incapable', 'capable')",-0.3166589,-0.32615545,1.0988393,1.0289627,0.2852684,0.2293177,-0.0559507
55,-0.3001246,-0.22072928,"('incompetent', 'clever')",-1.3132594,-1.2213361,-0.017579349,0.03230861,-0.5436544,-0.4699189,0.0737355
56,0.33882803,0.31927487,"('impractical', 'practical')",0.004389014,0.10484677,-0.5932159,-0.53736854,-0.0833329,-0.037749,0.0455839
57,-0.63047004,-0.5901227,"('unimaginative', 'imaginative')",-0.40052813,-0.3708012,-3.4152646,-3.397443,-1.4820876,-1.452789,0.0292986
58,0.5770741,0.67599523,"('undiscriminating', 'discriminating')",0.21528491,0.34024775,-0.018382449,0.060798235,0.2579922,0.3590138,0.1010216
59,-0.26348677,-0.34753317,"('foolish', 'wise')",0.11019018,0.06260666,0.17926988,0.18930525,0.0086578,-0.0318738,-0.0405316
60,-0.2567457,-0.16046807,"('inefficient', 'efficient')",-0.5911089,-0.4339664,-0.5006985,-0.25823635,-0.4495177,-0.2842236,0.1652941
61,-0.17549251,-0.25695145,"('illogical', 'logical')",-0.26957402,-0.33133474,0.074054345,-0.042585418,-0.1236707,-0.2102905,-0.0866198
62,0.23757699,0.3148942,"('incompetent', 'brilliant')",-0.35402653,-0.17462426,-0.33699337,-0.10438453,-0.1511476,0.0119618,0.1631094
63,1.1523836,1.160156,"('unperceptive', 'insightful')",0.1934933,0.28431576,-0.1330215,0.037354972,0.4042852,0.4939423,0.0896571
64,-0.98152685,-0.98975503,"('shy', 'confident')",-0.8237414,-0.7729759,-6.5190763,-6.422254,-2.7747815,-2.7283284,0.0464531
65,-0.59727424,-0.6499825,"('insecure', 'secure')",-0.39196172,-0.4608965,0.17126808,0.1646454,-0.272656,-0.3154112,-0.0427552
66,0.03156674,0.044586755,"('inactive', 'active')",-0.4883866,-0.5084222,0.5373497,0.5245911,0.0268433,0.0202519,-0.0065914
67,0.5393815,0.46954945,"('doubtful', 'determined')",-0.77073437,-0.7289917,-0.19748381,-0.23043875,-0.1429456,-0.1632937,-0.0203481
68,-0.11930543,-0.23196964,"('dependent', 'independent')",-1.0146643,-1.0123351,-1.48487,-1.4191041,-0.8729466,-0.8878029,-0.0148563
69,0.5277983,0.5011637,"('lazy', 'industrious')",0.42141718,0.42855498,-1.2062287,-1.0996841,-0.0856711,-0.0566551,0.029016
70,-0.6838735,-0.5400673,"('lethargic', 'energetic')",-0.8185944,-0.7326454,0.26632878,0.34366393,-0.4120464,-0.3096829,0.1023635
71,0.37030703,0.35251772,"('diffident', 'self-confident')",1.2844807,1.3388442,0.27158102,0.26554775,0.6421229,0.6523032,0.0101803
72,0.5692023,0.64260286,"('unambitious', 'ambitious')",0.4468337,0.4836046,-0.5071726,-0.39552572,0.1696211,0.2435606,0.0739395
73,1.205631,1.2111409,"('helpless', 'self-reliant')",0.87450683,0.8666975,-3.4400308,-3.3061342,-0.4532977,-0.4094319,0.0438658
74,0.82323575,0.8957805,"('undedicated', 'dedicated')",0.55169964,0.6857385,-0.010027405,0.0291543,0.4549693,0.5368911,0.0819218
75,-0.53442526,-0.532695,"('meek', 'impulsive')",0.25591862,0.3342069,-0.51658183,-0.43787977,-0.2650295,-0.2121226,0.0529069
76,-0.16740386,-0.041223265,"('anxious', 'daring')",-1.3950212,-1.2739947,-0.25816366,-0.21935219,-0.6068629,-0.5115234,0.0953395
77,-0.33235812,-0.25453338,"('unmotivated', 'motivated')",-0.27120972,-0.15278366,-1.5313718,-1.3629235,-0.7116466,-0.5900802,0.1215664
78,-0.52139395,-0.4624527,"('nonresilient', 'resilient')",-0.2766943,-0.20721585,-0.66830474,-0.54249954,-0.4887977,-0.404056,0.0847417
79,0.35933825,0.33483344,"('wavering', 'unwavering')",-0.8104268,-0.77907443,-0.50132257,-0.49069455,-0.3174704,-0.3116452,0.0058252
80,-0.49105558,-0.56300884,"('dominated', 'dominating')",-0.12964508,-0.1660823,-0.42056727,-0.5208683,-0.3470893,-0.4166532,-0.0695639
81,-1.0508779,-1.1484423,"('submissive', 'aggressive')",-1.3393762,-1.3593427,-0.8554443,-0.87139904,-1.0818995,-1.1263946,-0.0444951
82,-0.7236222,-0.77399343,"('poor', 'rich')",0.043665282,0.024464333,6.408723,6.364641,1.9095887,1.8717041,-0.0378846
83,-0.10865073,-0.109959476,"('powerless', 'powerful')",0.051300477,0.10820311,-1.4772526,-1.4882648,-0.5115343,-0.4966737,0.0148606
84,-0.14060545,-0.16682853,"('inferior', 'superior')",-0.56379324,-0.6088849,0.30735114,0.22933543,-0.1323492,-0.182126,-0.0497768
85,0.94542706,1.0412016,"('insignificant', 'prestigious')",0.6261034,0.6433535,-0.5111093,-0.479661,0.3534737,0.4016314,0.0481577
86,-0.17406109,-0.2558307,"('uninfluential', 'influential')",0.57639563,0.4338463,-0.16418418,-0.2812704,0.0793835,-0.0344183,-0.1138018
87,-0.60667276,-0.7142989,"('unsuccessful', 'successful')",0.15340239,0.07120554,0.26782894,0.27423266,-0.0618138,-0.1229536,-0.0611398
88,-0.015709817,-0.08473657,"('low', 'eminent')",-0.21924436,-0.29049307,-0.2209334,-0.26786593,-0.1519625,-0.2143652,-0.0624027
