,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
39,1.0327433,1.0250454,"('exploitative', 'cooperative')",1.4283915,1.5044256,0.47616017,0.47863796,0.9790983,1.002703,0.0236047
40,-0.23319522,-0.2843142,"('stingy', 'generous')",-0.0075175054,0.082678035,-1.2719922,-1.2254645,-0.504235,-0.4757002,0.0285348
41,-0.7095671,-0.92584753,"('unforgiving', 'forgiving')",0.5486636,0.52215093,0.008671251,-0.082923435,-0.0507441,-0.1622067,-0.1114626
42,0.51487607,0.5161309,"('unreliable', 'reliable')",0.458118,0.51937926,-2.4352093,-2.2580204,-0.4874051,-0.4075034,0.0799017
43,-0.46408987,-0.6367713,"('irresponsible', 'responsible')",1.3484292,1.4172868,0.97327906,0.94874674,0.6192061,0.5764207,-0.0427854
44,0.2719516,0.3350289,"('prejudiced', 'unprejudiced')",-0.7741525,-0.72661453,-1.4630318,-1.5305855,-0.6550776,-0.6407237,0.0143539
45,-0.36326566,-0.46618274,"('incompetent', 'competent')",0.68843794,0.8807377,0.08282908,0.07599361,0.1360005,0.1635162,0.0275157
46,0.109226905,-0.13251194,"('uncompetitive', 'competitive')",1.2400541,1.3877746,-0.6636436,-0.5712973,0.2285458,0.2279884,-0.0005574
47,-0.18115145,-0.21505441,"('stupid', 'smart')",0.80544907,0.7840928,5.741933,5.699923,2.1220768,2.0896538,-0.032423
48,-0.70045656,-0.77846134,"('unintelligent', 'intelligent')",0.40481776,0.4278433,0.5633255,0.5626414,0.0892289,0.0706744,-0.0185545
49,-0.469569,-0.35485113,"('unable', 'able')",-0.28552538,-0.17191228,-0.2406429,-0.056440026,-0.3319124,-0.1944011,0.1375113
50,0.22639193,0.3937113,"('clumsy', 'skillful')",-1.3586661,-1.3221663,-0.25493404,-0.21641237,-0.4624027,-0.3816225,0.0807802
51,0.19372144,-0.09861322,"('uneducated', 'educated')",0.5260221,0.5032434,0.3892315,0.39751288,0.3696583,0.267381,-0.1022773
52,-0.08675752,-0.022084719,"('irrational', 'rational')",-0.61870116,-0.889904,-0.33972505,-0.49464583,-0.3483946,-0.4688782,-0.1204836
53,-0.3946562,-0.1982969,"('uncreative', 'creative')",-0.15011258,-0.15337712,0.8785425,0.8277778,0.1112579,0.1587013,0.0474434
54,0.13455777,0.16811363,"('incapable', 'capable')",0.7977975,0.7256242,0.9782064,1.0030338,0.6368539,0.6322572,-0.0045967
55,0.6493517,0.5507016,"('incompetent', 'clever')",1.3506544,1.4568347,0.22432388,0.28525624,0.7414434,0.7642642,0.0228208
56,0.32877728,0.25065053,"('impractical', 'practical')",1.4848666,1.5885446,0.38325712,0.52393234,0.7323004,0.7877092,0.0554088
57,-1.4645964,-1.5768644,"('unimaginative', 'imaginative')",0.18505292,0.16241118,-2.4552882,-2.426794,-1.2449439,-1.2804157,-0.0354718
58,-1.0212121,-1.0618033,"('undiscriminating', 'discriminating')",-0.12758127,-0.1320942,-0.12375793,-0.1551969,-0.4241838,-0.4496981,-0.0255143
59,0.9160987,1.0925186,"('foolish', 'wise')",-0.54624593,-0.6435804,0.3110072,0.32720348,0.2269533,0.2587139,0.0317606
60,-0.18122433,-0.33403158,"('inefficient', 'efficient')",2.099739,2.3393683,0.44168782,0.6140391,0.7867342,0.8731253,0.0863911
61,-0.4201379,-0.54752696,"('illogical', 'logical')",0.7533832,0.62207294,0.40635973,0.27643114,0.246535,0.1169924,-0.1295426
62,0.32647175,0.33099052,"('incompetent', 'brilliant')",1.1267425,1.3519958,0.5821764,0.846128,0.6784635,0.8430381,0.1645746
63,-0.21506046,-0.36975446,"('unperceptive', 'insightful')",0.6968144,0.7807752,1.3288126,1.4748806,0.6035222,0.6286338,0.0251116
64,0.27727187,0.051900983,"('shy', 'confident')",-0.25986323,-0.31741527,-6.3731184,-6.240153,-2.1185699,-2.1685557,-0.0499858
65,-0.22720586,-0.3402111,"('insecure', 'secure')",0.06854057,0.0062521882,-0.21874295,-0.136757,-0.1258027,-0.1569053,-0.0311026
66,0.25419542,0.13349077,"('inactive', 'active')",-0.15439735,-0.3170129,0.999967,0.84223247,0.3665884,0.2195701,-0.1470183
67,0.35720402,0.16810593,"('doubtful', 'determined')",0.118719876,0.11527447,-0.12705669,-0.08772531,0.1162891,0.0652184,-0.0510707
68,-0.15107077,-0.27311227,"('dependent', 'independent')",-0.27046973,-0.2843105,-0.34983838,-0.3187385,-0.2571263,-0.2920537,-0.0349274
69,0.73260736,0.9011697,"('lazy', 'industrious')",-0.112585396,-0.15855882,-0.38916615,-0.44224945,0.0769519,0.1001205,0.0231686
70,-0.050489128,-0.19631378,"('lethargic', 'energetic')",0.44066656,0.5815863,1.0467498,1.1932982,0.4789758,0.5261902,0.0472144
71,0.37164685,0.54670227,"('diffident', 'self-confident')",1.5752275,1.6583676,0.57255936,0.5351793,0.8398112,0.9134165,0.0736053
72,-0.6519093,-0.62376624,"('unambitious', 'ambitious')",-0.5149511,-0.49502558,-0.7414942,-0.6216662,-0.6361182,-0.5801527,0.0559655
73,0.5099618,0.64072096,"('helpless', 'self-reliant')",0.3774189,0.34474877,-3.0501964,-2.9095957,-0.7209385,-0.6413753,0.0795632
74,0.17581147,0.11639367,"('undedicated', 'dedicated')",0.52976555,0.6098466,0.13591057,0.105477504,0.2804959,0.2772393,-0.0032566
75,-0.07353329,0.061890412,"('meek', 'impulsive')",-1.1870211,-1.2223315,-0.48884767,-0.40758166,-0.583134,-0.5226743,0.0604597
76,0.1237509,0.050131146,"('anxious', 'daring')",1.0575564,1.2400714,0.46604967,0.6202444,0.549119,0.6368157,0.0876967
77,-0.9637565,-1.0209566,"('unmotivated', 'motivated')",-0.022448182,0.09332022,-0.93903387,-0.78937745,-0.6417462,-0.5723379,0.0694083
78,-0.6210238,-0.5478507,"('nonresilient', 'resilient')",0.5757417,0.7256345,0.4133109,0.53536123,0.1226763,0.237715,0.1150387
79,0.16123912,0.22435015,"('wavering', 'unwavering')",-0.9436544,-1.1080419,0.013502648,-0.06490049,-0.2563042,-0.3161974,-0.0598932
80,-0.01989196,-0.070859574,"('dominated', 'dominating')",0.3465749,0.4603443,-0.911888,-0.6894446,-0.1950684,-0.0999866,0.0950818
81,-0.19280402,-0.46642458,"('submissive', 'aggressive')",0.7085201,0.7525725,-0.4768082,-0.21275496,0.0129693,0.0244643,0.011495
82,0.44512376,0.4783979,"('poor', 'rich')",0.558094,0.64659387,6.1242323,6.153797,2.3758167,2.426263,0.0504463
83,-0.82105327,-0.83732295,"('powerless', 'powerful')",-0.2500968,-0.2587942,-1.3190058,-1.3078258,-0.7967186,-0.8013144,-0.0045958
84,0.19078997,0.12347036,"('inferior', 'superior')",-0.19857317,-0.28603664,0.6584927,0.6664957,0.2169032,0.1679765,-0.0489267
85,-0.013209403,0.12917745,"('insignificant', 'prestigious')",-0.4752786,-0.70395577,0.42935053,0.25158763,-0.0197125,-0.1077302,-0.0880177
86,-1.209991,-1.4533327,"('uninfluential', 'influential')",0.5907801,0.5217412,0.18400374,0.15670404,-0.1450691,-0.2582958,-0.1132267
87,0.108296014,0.033060428,"('unsuccessful', 'successful')",0.85540485,0.84831876,0.8884817,1.0413932,0.6173942,0.6409241,0.0235299
88,-0.2763684,-0.24443883,"('low', 'eminent')",-0.72059083,-0.79308444,-0.1660926,-0.17956299,-0.3876839,-0.4056954,-0.0180115
