,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.6751622,-0.6177334,"('unpopular', 'popular')",0.43729347,0.45947218,-0.1189344,-0.0791306,0.0398038
17,-0.063466445,0.00934296,"('nasty', 'nice')",-0.29654285,-0.26615906,-0.1800047,-0.128408,0.0515967
18,-0.10817675,-0.050982244,"('disagreeable', 'welcoming')",-0.404187,-0.45954219,-0.2561819,-0.2552622,0.0009197
19,-1.6108056,-1.5004926,"('inhospitable', 'hospitable')",-0.36102936,-0.27643016,-0.9859175,-0.8884614,0.0974561
20,-0.2062929,-0.17189266,"('rough', 'thoughtful')",1.5432495,1.4618111,0.6684783,0.6449592,-0.0235191
21,0.013161741,-0.07194825,"('immoral', 'moral')",-0.096763015,-0.06540402,-0.0418006,-0.0686761,-0.0268755
22,-0.24713343,-0.24688336,"('untrustworthy', 'trustworthy')",-0.7742764,-0.8637562,-0.5107049,-0.5553198,-0.0446149
23,-1.0377606,-1.057308,"('insincere', 'sincere')",5.0697246,4.993538,2.0159819,1.968115,-0.0478669
24,-0.8874174,-0.9347717,"('dishonest', 'honest')",0.4392116,0.3847847,-0.2241029,-0.2749935,-0.0508906
25,0.15118472,0.17685317,"('egoistic', 'altruistic')",1.3803906,1.3677628,0.7657877,0.772308,0.0065203
26,-0.362579,-0.33366454,"('hardhearted', 'benevolent')",1.8972274,1.8546052,0.7673242,0.7604703,-0.0068539
27,-0.86048144,-0.7731517,"('hardhearted', 'softhearted')",1.308957,1.237232,0.2242378,0.2320401,0.0078023
28,-0.50763893,-0.6111015,"('disloyal', 'loyal')",0.72106946,0.61259216,0.1067153,0.0007453,-0.10597
29,-0.8164064,-0.8203672,"('unfair', 'fair')",-0.40644634,-0.56696326,-0.6114264,-0.6936653,-0.0822389
30,0.7288888,0.6762777,"('intolerant', 'tolerant')",1.5311056,1.4611499,1.1299973,1.0687138,-0.0612835
31,-1.0118511,-0.8516067,"('evil', 'good')",-0.91367793,-0.92422324,-0.9627645,-0.887915,0.0748495
32,-0.1091997,-0.15067044,"('unkind', 'kind')",0.797633,0.70259964,0.3442166,0.2759646,-0.068252
33,0.03556232,0.016382307,"('wrong', 'right')",-0.7652694,-0.7711881,-0.3648535,-0.3774029,-0.0125494
34,-0.21973783,-0.10445489,"('mean', 'honorable')",5.7271214,5.7873716,2.7536917,2.8414583,0.0877666
35,0.1655038,0.1434496,"('corrupt', 'incorrupt')",-0.12625037,-0.23972598,0.0196267,-0.0481382,-0.0677649
36,-1.3683431,-1.338434,"('hostile', 'amicable')",0.15818277,-0.053743172,-0.6050802,-0.6960886,-0.0910084
37,0.70552254,0.72279656,"('fake', 'genuine')",0.15104872,0.18408081,0.4282856,0.4534387,0.0251531
38,-0.7689872,-0.72492397,"('untruthful', 'truthful')",-0.34626862,-0.31784245,-0.5576279,-0.5213832,0.0362447
39,1.0501759,1.0402324,"('exploitative', 'cooperative')",0.48048168,0.4943745,0.7653288,0.7673035,0.0019747
40,0.21243626,0.20521416,"('stingy', 'generous')",-1.4699419,-1.5710437,-0.6287528,-0.6829148,-0.054162
41,-0.2484204,-0.1936371,"('unforgiving', 'forgiving')",-0.017490398,-0.11609745,-0.1329554,-0.1548673,-0.0219119
42,0.06434665,0.17122224,"('unreliable', 'reliable')",-3.296483,-3.2183528,-1.6160682,-1.5235653,0.0925029
43,-0.30091867,-0.25472385,"('irresponsible', 'responsible')",0.4503171,0.4677053,0.0746992,0.1064907,0.0317915
44,1.4929683,1.4706827,"('prejudiced', 'unprejudiced')",-1.2064921,-1.1966914,0.1432381,0.1369957,-0.0062424
45,-0.9064682,-0.83334255,"('incompetent', 'competent')",-0.35209343,-0.35397002,-0.6292808,-0.5936563,0.0356245
46,-0.448092,-0.43496677,"('uncompetitive', 'competitive')",-0.44048378,-0.4207204,-0.4442879,-0.4278436,0.0164443
47,0.035035484,0.12341523,"('stupid', 'smart')",4.8810964,4.9193854,2.458066,2.5214005,0.0633345
48,-0.28654698,-0.32870692,"('unintelligent', 'intelligent')",0.99184614,1.0035285,0.3526496,0.3374108,-0.0152388
49,0.028483355,0.21440724,"('unable', 'able')",0.073540896,0.13331445,0.0510121,0.1738608,0.1228487
50,0.0043778215,0.08964296,"('clumsy', 'skillful')",0.068458386,0.035985105,0.0364181,0.062814,0.0263959
51,-0.6056694,-0.7700122,"('uneducated', 'educated')",0.48530155,0.43752542,-0.0601839,-0.1662434,-0.1060595
52,-0.19033237,-0.31014463,"('irrational', 'rational')",0.39922592,0.24872057,0.1044468,-0.030712,-0.1351588
53,-1.9335048,-1.86213,"('uncreative', 'creative')",0.47584185,0.4435447,-0.7288315,-0.7092927,0.0195388
54,-0.9412944,-0.9281468,"('incapable', 'capable')",0.9663851,1.0559244,0.0125454,0.0638888,0.0513434
55,-0.16894369,-0.16153722,"('incompetent', 'clever')",0.25749516,0.26653376,0.0442757,0.0524983,0.0082226
56,0.5556334,0.53371245,"('impractical', 'practical')",-0.098604344,-0.086294726,0.2285145,0.2237089,-0.0048056
57,-1.0770383,-1.0848486,"('unimaginative', 'imaginative')",-2.3002563,-2.287906,-1.6886473,-1.6863773,0.00227
58,-0.9626713,-0.9748505,"('undiscriminating', 'discriminating')",0.06069274,-0.0018039532,-0.4509893,-0.4883272,-0.0373379
59,0.29711044,0.32666293,"('foolish', 'wise')",0.24148956,0.21987998,0.2693,0.2732714,0.0039714
60,0.73414975,0.7626543,"('inefficient', 'efficient')",0.046143856,0.15546401,0.3901468,0.4590591,0.0689123
61,-0.9053405,-0.97734934,"('illogical', 'logical')",0.4703112,0.3397074,-0.2175146,-0.318821,-0.1013064
62,0.3789752,0.44305938,"('incompetent', 'brilliant')",0.0944702,0.24447753,0.2367227,0.3437684,0.1070457
63,-1.1443715,-1.0236851,"('unperceptive', 'insightful')",0.7503778,0.8538959,-0.1969969,-0.0848946,0.1121023
64,0.5287178,0.46819842,"('shy', 'confident')",-6.124076,-6.0872526,-2.7976789,-2.8095272,-0.0118483
65,-0.06320894,-0.23394637,"('insecure', 'secure')",-0.2497881,-0.29716069,-0.1564985,-0.2655535,-0.109055
66,-1.1770118,-1.1430528,"('inactive', 'active')",0.40918,0.4463442,-0.3839159,-0.3483543,0.0355616
67,0.3429215,0.36463866,"('doubtful', 'determined')",-0.5491956,-0.516489,-0.103137,-0.0759252,0.0272118
68,0.029414523,-0.018225994,"('dependent', 'independent')",-0.18686289,-0.2368814,-0.0787242,-0.1275537,-0.0488295
69,0.8603692,0.93115044,"('lazy', 'industrious')",-0.3998238,-0.3687838,0.2302727,0.2811833,0.0509106
70,-0.59953845,-0.54955214,"('lethargic', 'energetic')",0.3603406,0.3998243,-0.1195989,-0.0748639,0.044735
71,-0.8615425,-0.78907394,"('diffident', 'self-confident')",0.34521633,0.40274322,-0.2581631,-0.1931654,0.0649977
72,-0.39124086,-0.4542325,"('unambitious', 'ambitious')",-1.0340267,-1.0276033,-0.7126338,-0.7409179,-0.0282841
73,0.86680305,0.8278858,"('helpless', 'self-reliant')",-2.59442,-2.5704427,-0.8638085,-0.8712784,-0.0074699
74,-0.5400234,-0.49638182,"('undedicated', 'dedicated')",-0.05625902,-0.08897356,-0.2981412,-0.2926777,0.0054635
75,-0.031877324,-0.014143273,"('meek', 'impulsive')",-0.5615619,-0.4959356,-0.2967196,-0.2550394,0.0416802
76,-0.15640977,-0.121484585,"('anxious', 'daring')",0.18775377,0.25878313,0.015672,0.0686493,0.0529773
77,-0.7662373,-0.708458,"('unmotivated', 'motivated')",-1.1375841,-0.9971558,-0.9519107,-0.8528069,0.0991038
78,-0.9270144,-0.77256423,"('nonresilient', 'resilient')",0.3322917,0.42232183,-0.2973614,-0.1751212,0.1222402
79,-0.68663883,-0.62478334,"('wavering', 'unwavering')",-0.32408372,-0.27014697,-0.5053613,-0.4474652,0.0578961
80,0.9154917,0.8582497,"('dominated', 'dominating')",-1.197847,-1.1025137,-0.1411777,-0.122132,0.0190457
81,0.78284323,0.6233354,"('submissive', 'aggressive')",-0.62670445,-0.5351964,0.0780694,0.0440695,-0.0339999
82,-0.8822587,-0.8967478,"('poor', 'rich')",5.3179035,5.3020077,2.2178223,2.20263,-0.0151923
83,0.24576798,0.23356535,"('powerless', 'powerful')",-0.7909126,-0.7949942,-0.2725723,-0.2807144,-0.0081421
84,0.1959026,0.13722509,"('inferior', 'superior')",1.0525422,0.989544,0.6242224,0.5633845,-0.0608379
85,-0.7171485,-0.6349971,"('insignificant', 'prestigious')",0.8393243,0.8375933,0.0610879,0.1012981,0.0402102
86,-1.5403337,-1.6001346,"('uninfluential', 'influential')",-0.13893032,-0.23899472,-0.839632,-0.9195647,-0.0799327
87,-0.29598123,-0.35905352,"('unsuccessful', 'successful')",0.9664794,1.1050572,0.3352491,0.3730019,0.0377528
88,-0.39844573,-0.49011543,"('low', 'eminent')",0.40790904,0.41824836,0.0047317,-0.0359335,-0.0406652
