,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2746444,1.1550821,"('unsociable', 'sociable')",1.5298983,1.6375201,0.34883368,0.19062424,-0.21308024,-0.35797745,0.735074,0.6563122,-0.0787618
1,-1.8203986,-2.011324,"('unfriendly', 'friendly')",-1.4776756,-1.6789194,0.062023338,-0.10787508,1.409896,1.1538506,-0.4565387,-0.6610669,-0.2045282
2,1.2084367,1.2318751,"('unlikable', 'likable')",0.2182784,0.2596259,0.9846854,1.0834625,0.5729782,0.7105282,0.7460947,0.8213729,0.0752782
3,0.4732197,0.5228054,"('repellent', 'pleasant')",0.7982735,0.9289705,-0.68863225,-0.7320132,0.05313413,0.12080331,0.1589988,0.2101415,0.0511427
4,-1.479622,-1.6924107,"('disliked', 'liked')",-2.5076122,-2.756828,0.0044184225,-0.055122327,-5.2928004,-5.374739,-2.3189039,-2.4697752,-0.1508713
5,-2.3127096,-2.2621028,"('distant', 'outgoing')",-3.0290575,-3.20752,-0.47216994,-0.33100304,-0.34643915,-0.32213145,-1.5400941,-1.5306894,0.0094047
6,-2.4441981,-2.4432712,"('distant', 'open')",-2.497018,-2.7820897,-0.59078705,-0.5149896,0.054290365,0.004717663,-1.3694283,-1.4339082,-0.0644799
7,1.1397024,1.111724,"('insensitive', 'sensitive')",1.1487266,1.3341295,-0.3164115,-0.3560087,0.93375534,0.87040395,0.7264432,0.7400622,0.013619
8,-1.2001454,-1.2179911,"('unaffectionate', 'affectionate')",-1.2713044,-1.3810781,-0.7228546,-0.7937939,0.26588488,0.109634705,-0.7321049,-0.8208071,-0.0887022
9,-0.5022487,-0.62270623,"('unaffectionate', 'caring')",-0.15508789,-0.33460295,-0.2799629,-0.36279267,0.9371751,0.7691228,-3.11e-05,-0.1377448,-0.1377137
10,1.8208079,1.7788776,"('unsympathetic', 'sympathetic')",2.2029004,2.4705396,-1.1611547,-1.2370243,0.23036358,0.060556345,0.7732293,0.7682374,-0.0049919
