,eversource_male,eversource_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-1.9366341,-2.0128298,"('unsociable', 'sociable')",0.0054247603,-0.07101759,-0.9656047,-1.0419236,-0.0763189
1,-2.4329283,-2.3156219,"('unfriendly', 'friendly')",1.7894279,1.7714407,-0.3217502,-0.2720906,0.0496596
2,0.2595584,0.31506944,"('unlikable', 'likable')",0.87755144,0.9373929,0.5685549,0.6262312,0.0576763
3,-0.6453122,-0.53014666,"('repellent', 'pleasant')",0.093199216,0.17071855,-0.2760565,-0.1797141,0.0963424
4,0.16109523,0.15990083,"('disliked', 'liked')",-6.9575057,-7.0376043,-3.3982053,-3.4388518,-0.0406465
5,-0.40216613,-0.3014829,"('distant', 'outgoing')",0.56891334,0.63903964,0.0833736,0.1687784,0.0854048
6,-1.0691705,-0.9208438,"('distant', 'open')",0.38248384,0.42240414,-0.3433433,-0.2492198,0.0941235
7,-0.51605874,-0.4487163,"('insensitive', 'sensitive')",0.52471256,0.6873543,0.0043269,0.119319,0.1149921
8,-2.1755905,-2.122948,"('unaffectionate', 'affectionate')",1.1675975,1.0867051,-0.5039965,-0.5181214,-0.0141249
9,-2.1786804,-2.1001878,"('unaffectionate', 'caring')",2.0013878,2.021796,-0.0886463,-0.0391959,0.0494504
10,-1.8316245,-1.7666695,"('unsympathetic', 'sympathetic')",-0.21181607,-0.100545675,-1.0217203,-0.9336076,0.0881127
11,-0.69004023,-0.64518654,"('unhelpful', 'helpful')",2.103343,2.248272,0.7066514,0.8015427,0.0948913
12,-1.5523654,-1.4178412,"('unsupportive', 'supportive')",-1.5591847,-1.5008897,-1.555775,-1.4593654,0.0964096
13,-0.35207883,-0.4803912,"('impolite', 'polite')",-0.17754975,-0.10890641,-0.2648143,-0.2946488,-0.0298345
14,-0.73876655,-0.76120734,"('antisocial', 'social')",-0.30681038,-0.33722246,-0.5227885,-0.5492149,-0.0264264
15,0.2973481,0.22845584,"('boring', 'funny')",-0.2002186,-0.24530081,0.0485648,-0.0084225,-0.0569873
16,-0.26015306,-0.1740374,"('unpopular', 'popular')",0.52681476,0.516427,0.1333309,0.1711948,0.0378639
17,0.07867584,0.16891278,"('nasty', 'nice')",-0.44669548,-0.37003452,-0.1840098,-0.1005609,0.0834489
18,-0.8183214,-0.6955434,"('disagreeable', 'welcoming')",-0.6169038,-0.59948003,-0.7176126,-0.6475117,0.0701009
19,-1.2706598,-1.1498468,"('inhospitable', 'hospitable')",-0.14396875,-0.067515224,-0.7073143,-0.608681,0.0986333
20,0.25028187,0.27426174,"('rough', 'thoughtful')",0.3457026,0.40136006,0.2979922,0.3378109,0.0398187
21,-0.43842846,-0.38680592,"('immoral', 'moral')",-0.53759134,-0.35048515,-0.4880099,-0.3686455,0.1193644
22,-0.6981166,-0.6874658,"('untrustworthy', 'trustworthy')",-1.5161186,-1.5062555,-1.1071177,-1.0968606,0.0102571
23,-1.2984216,-1.2710748,"('insincere', 'sincere')",6.570369,6.6738195,2.6359735,2.7013724,0.0653989
24,-0.8036375,-0.77528167,"('dishonest', 'honest')",1.2363406,1.2713588,0.2163516,0.2480386,0.031687
25,-0.23648462,-0.18380539,"('egoistic', 'altruistic')",1.139071,1.0650728,0.4512932,0.4406337,-0.0106595
26,-0.65802675,-0.73537344,"('hardhearted', 'benevolent')",0.9824772,0.8478133,0.1622252,0.0562199,-0.1060053
27,0.12224296,0.22304714,"('hardhearted', 'softhearted')",1.1542103,1.1848017,0.6382266,0.7039244,0.0656978
28,-1.3048639,-1.2767106,"('disloyal', 'loyal')",1.3234868,1.3068821,0.0093114,0.0150858,0.0057744
29,-0.213681,-0.2261675,"('unfair', 'fair')",-0.6687912,-0.78182364,-0.4412361,-0.5039955,-0.0627594
30,-0.056004833,-0.09469409,"('intolerant', 'tolerant')",0.9594567,1.0221124,0.4517259,0.4637091,0.0119832
31,-0.5565239,-0.40790042,"('evil', 'good')",-1.440951,-1.5070739,-0.9987375,-0.9574872,0.0412503
32,-0.79761976,-0.79135585,"('unkind', 'kind')",1.06718,1.0877609,0.1347801,0.1482025,0.0134224
33,0.3298686,0.32840133,"('wrong', 'right')",0.47226626,0.33157238,0.4010674,0.3299869,-0.0710805
34,0.19106182,0.35539588,"('mean', 'honorable')",5.3864455,5.6076727,2.7887537,2.9815342,0.1927805
35,1.1887672,1.1185057,"('corrupt', 'incorrupt')",-0.64705104,-0.7949314,0.2708581,0.1617872,-0.1090709
36,-0.58256185,-0.57522696,"('hostile', 'amicable')",-0.6741506,-0.88149893,-0.6283562,-0.7283629,-0.1000067
37,-0.22901861,-0.21676514,"('fake', 'genuine')",0.37367427,0.40030515,0.0723278,0.09177,0.0194422
38,-1.4822531,-1.3962213,"('untruthful', 'truthful')",0.64497894,0.7142782,-0.4186371,-0.3409715,0.0776656
39,0.6278952,0.6046406,"('exploitative', 'cooperative')",-0.23637182,-0.18001442,0.1957617,0.2123131,0.0165514
40,-0.53984654,-0.52807826,"('stingy', 'generous')",-2.1863043,-2.2551396,-1.3630755,-1.391609,-0.0285335
41,-0.9336449,-0.82841724,"('unforgiving', 'forgiving')",-0.1696523,-0.22819172,-0.5516486,-0.5283045,0.0233441
42,0.48154226,0.60001314,"('unreliable', 'reliable')",-3.2243226,-3.0708282,-1.3713901,-1.2354076,0.1359825
43,-1.1765337,-1.1485407,"('irresponsible', 'responsible')",0.88607407,0.9511061,-0.1452298,-0.0987173,0.0465125
44,1.4500091,1.351315,"('prejudiced', 'unprejudiced')",-1.0343039,-1.0370967,0.2078526,0.1571091,-0.0507435
45,-1.1644752,-1.0556915,"('incompetent', 'competent')",0.030693024,0.12884948,-0.5668911,-0.463421,0.1034701
46,-0.8702429,-0.8232001,"('uncompetitive', 'competitive')",-1.030372,-0.89429116,-0.9503075,-0.8587456,0.0915619
47,-0.34778288,-0.3152668,"('stupid', 'smart')",6.3968368,6.5226088,3.0245268,3.1036711,0.0791443
48,-0.68729305,-0.68383646,"('unintelligent', 'intelligent')",0.91468817,0.9899189,0.1136976,0.1530412,0.0393436
49,-0.08322494,0.05589656,"('unable', 'able')",0.38413918,0.60792804,0.1504571,0.3319123,0.1814552
50,0.5466246,0.6292609,"('clumsy', 'skillful')",0.55992645,0.6341233,0.5532755,0.6316921,0.0784166
51,-0.89399385,-0.9837143,"('uneducated', 'educated')",0.02428428,-0.00874345,-0.4348548,-0.4962289,-0.0613741
52,-0.6223484,-0.70583695,"('irrational', 'rational')",0.25379863,0.079663455,-0.1842749,-0.3130867,-0.1288118
53,-1.5014696,-1.4115433,"('uncreative', 'creative')",0.73534906,0.7151144,-0.3830603,-0.3482144,0.0348459
54,-0.59372205,-0.55177,"('incapable', 'capable')",1.2860528,1.4387571,0.3461654,0.4434935,0.0973281
55,-0.8050682,-0.7566935,"('incompetent', 'clever')",-0.15180108,-0.030172642,-0.4784346,-0.3934331,0.0850015
56,-0.08196238,-0.10109696,"('impractical', 'practical')",0.30653396,0.42919537,0.1122858,0.1640492,0.0517634
57,-0.92954904,-0.9808498,"('unimaginative', 'imaginative')",-2.9379296,-2.9307375,-1.9337393,-1.9557936,-0.0220543
58,-1.1371744,-1.1640584,"('undiscriminating', 'discriminating')",-0.101055816,-0.1294167,-0.6191151,-0.6467376,-0.0276225
59,-0.11313702,-0.10502441,"('foolish', 'wise')",0.90874606,0.87539214,0.3978045,0.3851839,-0.0126206
60,0.12517707,0.176599,"('inefficient', 'efficient')",1.0975665,1.3324128,0.6113718,0.7545059,0.1431341
61,-0.5005781,-0.5712472,"('illogical', 'logical')",0.49936032,0.40854055,-0.0006089,-0.0813533,-0.0807444
62,-0.23704782,-0.1070501,"('incompetent', 'brilliant')",0.76670134,1.0713407,0.2648268,0.4821453,0.2173185
63,-1.3217677,-1.1909626,"('unperceptive', 'insightful')",0.6399429,0.8225257,-0.3409124,-0.1842184,0.156694
64,-0.053310126,-0.16702071,"('shy', 'confident')",-5.857424,-5.9439726,-2.9553668,-3.0554967,-0.1001299
65,-0.22082719,-0.37877527,"('insecure', 'secure')",-0.18743089,-0.09215228,-0.204129,-0.2354638,-0.0313348
66,-0.20558497,-0.22236148,"('inactive', 'active')",-0.10288912,-0.17876168,-0.154237,-0.2005616,-0.0463246
67,0.6296745,0.56482005,"('doubtful', 'determined')",-0.182427,-0.2312003,0.2236238,0.1668099,-0.0568139
68,0.4182679,0.37038848,"('dependent', 'independent')",-0.7023245,-0.6009483,-0.1420283,-0.1152799,0.0267484
69,1.2102547,1.2648568,"('lazy', 'industrious')",-0.54949546,-0.570961,0.3303796,0.3469479,0.0165683
70,-0.51043725,-0.50180227,"('lethargic', 'energetic')",0.22443235,0.37642217,-0.1430025,-0.06269,0.0803125
71,-0.46798527,-0.3657045,"('diffident', 'self-confident')",1.1997672,1.2129562,0.365891,0.4236258,0.0577348
72,-0.7772723,-0.79773605,"('unambitious', 'ambitious')",0.34368476,0.406332,-0.2167938,-0.195702,0.0210918
73,1.2006704,1.0971686,"('helpless', 'self-reliant')",-3.2286859,-3.3186474,-1.0140078,-1.1107395,-0.0967317
74,-0.641865,-0.57765675,"('undedicated', 'dedicated')",-0.3476402,-0.32158095,-0.4947526,-0.4496188,0.0451338
75,0.5095214,0.47963622,"('meek', 'impulsive')",-0.91724664,-0.9039822,-0.2038626,-0.212173,-0.0083104
76,0.44347474,0.48783135,"('anxious', 'daring')",-0.3208775,-0.19181432,0.0612986,0.1480085,0.0867099
77,-0.30030593,-0.21512954,"('unmotivated', 'motivated')",-0.8161275,-0.68793917,-0.5582167,-0.4515344,0.1066823
78,-0.73592854,-0.527692,"('nonresilient', 'resilient')",0.17285955,0.31506118,-0.2815345,-0.1063154,0.1752191
79,-0.5896878,-0.5389897,"('wavering', 'unwavering')",0.13778622,0.18256208,-0.2259508,-0.1782138,0.047737
80,0.9530768,0.80944204,"('dominated', 'dominating')",-1.0504521,-0.9899867,-0.0486877,-0.0902723,-0.0415846
81,0.27662298,0.19974232,"('submissive', 'aggressive')",-0.08698471,0.10171917,0.0948191,0.1507307,0.0559116
82,-0.24597049,-0.19612226,"('poor', 'rich')",6.621613,6.794294,3.1878214,3.2990859,0.1112645
83,-0.49723777,-0.58736193,"('powerless', 'powerful')",0.004282318,-0.07616659,-0.2464777,-0.3317643,-0.0852866
84,0.21391502,0.13868435,"('inferior', 'superior')",0.28475288,0.28295904,0.2493339,0.2108217,-0.0385122
