,wage_male,wage_female,tuple,average_male,average_female,female-male
0,0.3001222,0.13587213,"('unsociable', 'sociable')",0.3001222,0.1358721,-0.1642501
1,1.4776132,1.621961,"('unfriendly', 'friendly')",1.4776132,1.621961,0.1443478
2,0.6410738,0.8582174,"('unlikable', 'likable')",0.6410738,0.8582174,0.2171436
3,1.0346515,1.2509989,"('repellent', 'pleasant')",1.0346515,1.2509989,0.2163474
4,-7.483031,-7.2029734,"('disliked', 'liked')",-7.4830308,-7.2029734,0.2800574
5,-0.5106608,-0.27490336,"('distant', 'outgoing')",-0.5106608,-0.2749034,0.2357574
6,-0.0830632,0.16392323,"('distant', 'open')",-0.0830632,0.1639232,0.2469864
7,1.7036662,1.7163064,"('insensitive', 'sensitive')",1.7036662,1.7163064,0.0126402
8,1.0103679,1.0596704,"('unaffectionate', 'affectionate')",1.0103679,1.0596704,0.0493025
9,1.5390475,1.5851225,"('unaffectionate', 'caring')",1.5390475,1.5851225,0.046075
10,1.6238889,1.6388427,"('unsympathetic', 'sympathetic')",1.6238889,1.6388427,0.0149538
11,2.1215549,2.0810645,"('unhelpful', 'helpful')",2.1215549,2.0810645,-0.0404904
12,-1.1817617,-1.0318589,"('unsupportive', 'supportive')",-1.1817617,-1.0318589,0.1499028
13,0.38096932,0.2863159,"('impolite', 'polite')",0.3809693,0.2863159,-0.0946534
14,0.24697852,0.12548108,"('antisocial', 'social')",0.2469785,0.1254811,-0.1214974
15,0.284652,0.32312724,"('boring', 'funny')",0.284652,0.3231272,0.0384752
16,-0.5419729,-0.38507673,"('unpopular', 'popular')",-0.5419729,-0.3850767,0.1568962
17,-0.085446015,-0.031259466,"('nasty', 'nice')",-0.085446,-0.0312595,0.0541865
18,-0.252277,-0.1446498,"('disagreeable', 'welcoming')",-0.252277,-0.1446498,0.1076272
19,-0.1275268,0.06487193,"('inhospitable', 'hospitable')",-0.1275268,0.0648719,0.1923987
20,0.77174544,0.75909466,"('rough', 'thoughtful')",0.7717454,0.7590947,-0.0126507
21,0.60663694,0.6560867,"('immoral', 'moral')",0.6066369,0.6560867,0.0494498
22,-0.017399509,-0.011982223,"('untrustworthy', 'trustworthy')",-0.0173995,-0.0119822,0.0054173
23,7.1253505,7.0930285,"('insincere', 'sincere')",7.1253505,7.0930285,-0.032322
24,2.626156,2.6642063,"('dishonest', 'honest')",2.6261561,2.6642063,0.0380502
25,0.5457238,0.52622557,"('egoistic', 'altruistic')",0.5457238,0.5262256,-0.0194982
26,0.113490805,0.124509364,"('hardhearted', 'benevolent')",0.1134908,0.1245094,0.0110186
27,1.5843989,1.495168,"('hardhearted', 'softhearted')",1.5843989,1.495168,-0.0892309
28,1.3264247,1.3316735,"('disloyal', 'loyal')",1.3264247,1.3316735,0.0052488
29,-0.4301749,-0.438296,"('unfair', 'fair')",-0.4301749,-0.438296,-0.0081211
30,1.1713524,1.0449814,"('intolerant', 'tolerant')",1.1713524,1.0449814,-0.126371
31,-1.3215113,-1.1817949,"('evil', 'good')",-1.3215113,-1.1817949,0.1397164
32,1.4759997,1.3866764,"('unkind', 'kind')",1.4759997,1.3866764,-0.0893233
33,-0.7971765,-0.6674937,"('wrong', 'right')",-0.7971765,-0.6674937,0.1296828
34,4.8636856,4.951979,"('mean', 'honorable')",4.8636856,4.9519792,0.0882936
35,-0.8593822,-0.867492,"('corrupt', 'incorrupt')",-0.8593822,-0.867492,-0.0081098
36,-1.0385774,-0.97555417,"('hostile', 'amicable')",-1.0385774,-0.9755542,0.0630232
37,1.1264846,1.1680136,"('fake', 'genuine')",1.1264846,1.1680136,0.041529
38,0.32417834,0.28455675,"('untruthful', 'truthful')",0.3241783,0.2845567,-0.0396216
39,0.05243761,0.06752605,"('exploitative', 'cooperative')",0.0524376,0.067526,0.0150884
40,-1.1367458,-1.0209588,"('stingy', 'generous')",-1.1367458,-1.0209588,0.115787
41,0.10351303,0.013202699,"('unforgiving', 'forgiving')",0.103513,0.0132027,-0.0903103
42,-2.0769744,-1.830389,"('unreliable', 'reliable')",-2.0769744,-1.830389,0.2465854
43,1.5627624,1.5237677,"('irresponsible', 'responsible')",1.5627624,1.5237677,-0.0389947
44,-1.5453753,-1.6542677,"('prejudiced', 'unprejudiced')",-1.5453753,-1.6542677,-0.1088924
45,0.51532614,0.5947916,"('incompetent', 'competent')",0.5153261,0.5947916,0.0794655
46,-0.3817143,-0.33447358,"('uncompetitive', 'competitive')",-0.3817143,-0.3344736,0.0472407
47,6.0885344,6.1217246,"('stupid', 'smart')",6.0885344,6.1217246,0.0331902
48,1.230936,1.214341,"('unintelligent', 'intelligent')",1.2309361,1.214341,-0.0165951
49,0.14177746,0.358343,"('unable', 'able')",0.1417775,0.358343,0.2165655
50,0.010984732,0.2410455,"('clumsy', 'skillful')",0.0109847,0.2410455,0.2300608
51,0.6274493,0.70465297,"('uneducated', 'educated')",0.6274493,0.704653,0.0772037
52,-0.5184109,-0.4316905,"('irrational', 'rational')",-0.5184109,-0.4316905,0.0867204
53,0.4917646,0.63149947,"('uncreative', 'creative')",0.4917646,0.6314995,0.1397349
54,1.2505655,1.5221786,"('incapable', 'capable')",1.2505655,1.5221786,0.2716131
