,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.23072219,-0.32180527,"('unsociable', 'sociable')",-0.23126587,-0.37463823,0.14126156,0.11334014,-0.1069088,-0.1943678,-0.087459
1,-1.1310571,-1.2385427,"('unfriendly', 'friendly')",0.19227526,0.15501237,1.4731798,1.3671964,0.1781327,0.0945554,-0.0835773
2,0.81004214,0.819952,"('unlikable', 'likable')",0.008835793,0.023213923,0.11102449,0.12365836,0.3099675,0.3222748,0.0123073
3,-0.4554378,-0.3585267,"('repellent', 'pleasant')",-0.29341736,-0.22357208,0.4724095,0.5761927,-0.0921486,-0.0019687,0.0901799
4,0.42055488,0.37836027,"('disliked', 'liked')",0.7149407,0.656806,-4.1025724,-4.223063,-0.9890256,-1.0626322,-0.0736066
5,-0.37739348,-0.39466044,"('distant', 'outgoing')",0.06562491,0.17336589,-0.24503092,-0.33809832,-0.1855998,-0.1864643,-0.0008645
6,-0.72744507,-0.7234236,"('distant', 'open')",0.09199685,0.20973405,0.23461255,0.07487692,-0.1336119,-0.1462709,-0.012659
7,-0.26467964,-0.23085117,"('insensitive', 'sensitive')",-0.21400398,-0.19519907,0.37629032,0.4507518,-0.0341311,0.0082339,0.042365
8,-0.9290132,-0.9586418,"('unaffectionate', 'affectionate')",0.5504746,0.5725205,0.5909529,0.4208997,0.0708048,0.0115928,-0.059212
9,-1.1330456,-1.1700333,"('unaffectionate', 'caring')",0.20293301,0.21558425,0.6035302,0.50587326,-0.1088608,-0.1495253,-0.0406645
10,-1.0675697,-1.0777885,"('unsympathetic', 'sympathetic')",-1.1163248,-1.1288527,-0.0025493167,0.096248105,-0.7288147,-0.7034643,0.0253504
11,-0.24843727,-0.24481875,"('unhelpful', 'helpful')",0.12411335,0.075785264,1.6234548,1.6869771,0.4997103,0.5059812,0.0062709
12,0.065083645,0.0889007,"('unsupportive', 'supportive')",-0.10261898,-0.039875872,-1.3518395,-1.390114,-0.463125,-0.4470297,0.0160953
13,0.31387907,0.30969298,"('impolite', 'polite')",-0.39513344,-0.4122523,-0.5970938,-0.5444131,-0.2261161,-0.2156575,0.0104586
14,-0.023382511,0.04371664,"('antisocial', 'social')",1.1807132,1.1345731,0.037852023,0.20100412,0.3983942,0.4597646,0.0613704
15,1.023987,0.9436717,"('boring', 'funny')",0.85953933,0.7995954,0.6240921,0.5712742,0.8358728,0.7715138,-0.064359
16,-0.2580334,-0.30537045,"('unpopular', 'popular')",-0.15455356,-0.14967528,0.778491,0.7337835,0.121968,0.0929126,-0.0290554
17,-0.05626837,0.015570856,"('nasty', 'nice')",0.046480782,0.15381987,-0.083038375,-0.08099915,-0.030942,0.0294639,0.0604059
