,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.6319374,-0.6935882,"('unsociable', 'sociable')",0.32248092,0.14309765,-0.29482836,-0.43728969,-0.2014283,-0.3292601,-0.1278318
1,-0.5929379,-0.5436916,"('unfriendly', 'friendly')",0.4451713,0.29260346,1.7737802,1.6091499,0.5420045,0.4526873,-0.0893172
2,0.58748084,0.7217215,"('unlikable', 'likable')",2.4786832,2.630899,0.64803916,0.75927246,1.2380677,1.3706309,0.1325632
3,-0.64258355,-0.5442837,"('repellent', 'pleasant')",0.050560787,0.09434819,0.6472086,0.70174986,0.0183953,0.0839381,0.0655428
4,-0.38000646,-0.4484857,"('disliked', 'liked')",-0.064464174,-0.14862382,-6.62371,-6.593998,-2.3560603,-2.3970359,-0.0409756
5,-0.42082685,-0.35704452,"('distant', 'outgoing')",0.9520653,0.94668126,-0.36949542,-0.4051481,0.0539143,0.0614962,0.0075819
6,-0.3107259,-0.20835668,"('distant', 'open')",0.40665895,0.42114326,0.19886325,0.15505452,0.0982654,0.1226137,0.0243483
7,0.13164157,0.16155182,"('insensitive', 'sensitive')",0.11356982,0.1932477,0.40293494,0.3973376,0.2160488,0.2507124,0.0346636
8,-0.18899067,-0.1079015,"('unaffectionate', 'affectionate')",-0.31809622,-0.29447192,0.51915675,0.45861635,0.0040233,0.0187476,0.0147243
9,0.3234524,0.3916071,"('unaffectionate', 'caring')",0.6772801,0.71544653,0.9243558,0.8392233,0.6416961,0.648759,0.0070629
10,0.46796086,0.5004359,"('unsympathetic', 'sympathetic')",-0.20065947,-0.21613726,0.535259,0.48742798,0.2675201,0.2572422,-0.0102779
11,0.38992625,0.51838404,"('unhelpful', 'helpful')",0.4539964,0.46889478,1.8698899,1.9032985,0.9046041,0.9635258,0.0589217
12,0.8115118,0.94195163,"('unsupportive', 'supportive')",1.3453022,1.5078198,-1.9497417,-1.9483818,0.0690241,0.1671299,0.0981058
13,-0.33773506,-0.3718673,"('impolite', 'polite')",-0.14838058,-0.20449445,-0.15224974,-0.22723222,-0.2127885,-0.2678647,-0.0550762
14,0.07075478,-0.018493291,"('antisocial', 'social')",1.3429219,1.2832493,-0.111103274,-0.18488488,0.4341911,0.359957,-0.0742341
15,0.46304572,0.3908571,"('boring', 'funny')",0.2690347,0.25690186,0.12905698,0.16468439,0.2870458,0.2708145,-0.0162313
16,-2.2882345,-2.1784065,"('unpopular', 'popular')",0.038626388,0.10731228,0.008253247,0.056133572,-0.7471182,-0.6716536,0.0754646
17,-0.21335414,-0.12957935,"('nasty', 'nice')",0.28331828,0.3919325,-0.5642855,-0.57218003,-0.1647738,-0.1032756,0.0614982
18,0.7308765,0.9373421,"('disagreeable', 'welcoming')",0.40219906,0.581415,-0.92735153,-0.87498,0.0685747,0.2145924,0.1460177
19,-0.046895467,0.15848064,"('inhospitable', 'hospitable')",-0.73124456,-0.65236765,-0.72599536,-0.68456084,-0.5013785,-0.3928159,0.1085626
20,0.31760764,0.36381483,"('rough', 'thoughtful')",0.9954764,0.95339197,1.2383628,1.1835496,0.8504823,0.8335855,-0.0168968
21,0.47113836,0.45949772,"('immoral', 'moral')",0.15848444,0.21915027,-0.76708657,-0.6819021,-0.0458212,-0.0010847,0.0447365
22,-0.06564099,-0.09088166,"('untrustworthy', 'trustworthy')",-0.57599604,-0.6393132,-0.47853824,-0.4815735,-0.3733917,-0.4039228,-0.0305311
23,0.060555134,0.16304335,"('insincere', 'sincere')",0.6741285,0.6858117,6.1641345,6.045533,2.299606,2.2981294,-0.0014766
24,1.5703033,1.5759206,"('dishonest', 'honest')",-0.18233141,-0.19749609,0.85233575,0.75652736,0.7467692,0.7116506,-0.0351186
25,-0.50657135,-0.5350724,"('egoistic', 'altruistic')",-0.1654836,-0.084216975,0.82206047,0.7927696,0.0500018,0.0578268,0.007825
26,0.8324822,0.6700686,"('hardhearted', 'benevolent')",1.7886001,1.6466308,1.7728834,1.6705005,1.4646552,1.3290667,-0.1355885
27,0.35028583,0.4056194,"('hardhearted', 'softhearted')",0.24656738,0.26497012,0.8600595,0.70130646,0.4856376,0.4572987,-0.0283389
28,0.7230327,0.6113869,"('disloyal', 'loyal')",0.09585771,-0.028808484,1.4593725,1.2633103,0.759421,0.6152962,-0.1441248
29,-0.9086132,-0.99128824,"('unfair', 'fair')",-0.18377,-0.25041908,-0.30595806,-0.49102783,-0.4661137,-0.5775784,-0.1114647
30,0.43800175,0.51212126,"('intolerant', 'tolerant')",0.8055207,0.8738589,1.0872507,1.1850948,0.7769244,0.857025,0.0801006
31,-1.2294164,-1.160816,"('evil', 'good')",-0.53553694,-0.5087153,-1.0336787,-1.0781697,-0.9328774,-0.9159003,0.0169771
32,-0.14523683,-0.19264129,"('unkind', 'kind')",0.20985177,0.124088965,1.034987,0.86794996,0.366534,0.2664659,-0.1000681
33,0.20127009,0.13644737,"('wrong', 'right')",0.9631908,1.0834261,-0.5664323,-0.71153116,0.1993429,0.1694474,-0.0298955
34,-0.81080276,-0.5973672,"('mean', 'honorable')",0.33205953,0.42171952,5.813586,6.0792594,1.7782811,1.9678706,0.1895895
35,-0.37441728,-0.5025472,"('corrupt', 'incorrupt')",-0.94014996,-1.0226437,-0.7977975,-0.9208349,-0.7041216,-0.8153419,-0.1112203
36,-1.5463134,-1.5873816,"('hostile', 'amicable')",-0.4231647,-0.5168686,-0.01549506,-0.018889787,-0.6616577,-0.7077134,-0.0460557
37,0.031025795,0.07570061,"('fake', 'genuine')",-1.5603124,-1.55826,0.33729044,0.3299293,-0.3973321,-0.38421,0.0131221
38,0.34485,0.42159826,"('untruthful', 'truthful')",0.7350517,0.8037738,0.5177968,0.55219966,0.5325662,0.5925239,0.0599577
39,1.6144185,1.6235273,"('exploitative', 'cooperative')",0.41672355,0.4732803,-0.06188012,-0.045185402,0.6564206,0.6838741,0.0274535
40,1.0074761,0.9564799,"('stingy', 'generous')",1.0536441,1.0813655,-1.9570011,-2.0846825,0.0347063,-0.0156124,-0.0503187
41,-0.08218786,-0.006837653,"('unforgiving', 'forgiving')",0.51913595,0.6028037,0.13727804,0.07123687,0.1914087,0.222401,0.0309923
42,1.1370593,1.3086387,"('unreliable', 'reliable')",1.1568259,1.3135806,-2.8056366,-2.650491,-0.1705838,-0.0094239,0.1611599
43,0.83355856,0.99481803,"('irresponsible', 'responsible')",0.84044224,0.958982,1.0179615,0.94788533,0.8973207,0.9672284,0.0699077
44,-0.12191814,-0.10758044,"('prejudiced', 'unprejudiced')",-0.38797322,-0.2680254,-1.4453613,-1.3955538,-0.6517509,-0.5903865,0.0613644
45,-0.48744172,-0.4285629,"('incompetent', 'competent')",-0.20743838,-0.22667837,0.802533,0.66967505,0.0358843,0.0048113,-0.031073
46,-0.12458195,-0.08842132,"('uncompetitive', 'competitive')",0.6874936,0.7189045,-0.30314383,-0.28613338,0.0865893,0.1147833,0.028194
47,-0.8510906,-0.7899112,"('stupid', 'smart')",0.6384418,0.6494912,6.467339,6.502466,2.0848967,2.1206821,0.0357854
48,0.8456873,0.86300486,"('unintelligent', 'intelligent')",0.06735885,0.0870263,0.5945013,0.62510604,0.5025158,0.5250457,0.0225299
49,-0.72509354,-0.6429099,"('unable', 'able')",-0.23937075,-0.1990912,0.14601588,0.21147837,-0.2728161,-0.2101742,0.0626419
