,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
42,0.8541211,0.97548616,"('unreliable', 'reliable')",0.109409146,0.26015505,-0.33474764,-0.09393717,-3.6018,-3.3676906,-0.7432543,-0.5564966,0.1867577
43,-0.65515697,-0.63917446,"('irresponsible', 'responsible')",0.5231904,0.66889006,-0.6054582,-0.5067795,0.6319436,0.80216193,-0.0263703,0.0812745,0.1076448
44,0.7202201,0.72729236,"('prejudiced', 'unprejudiced')",-1.7194598,-1.4765396,-2.1591961,-2.0412595,-2.1667469,-2.0147862,-1.3312957,-1.2013233,0.1299724
45,0.3218891,0.11834889,"('incompetent', 'competent')",2.1878114,2.2767158,1.2098248,1.2783464,0.59596676,0.5978102,1.078873,1.0678053,-0.0110677
46,0.20015739,0.011962745,"('uncompetitive', 'competitive')",1.7215931,1.7795745,0.09343521,0.16242483,-0.54171467,-0.41479468,0.3683678,0.3847919,0.0164241
47,-0.076386526,-0.06968657,"('stupid', 'smart')",0.7970577,0.82497066,0.6101287,0.6269326,5.751651,5.854888,1.7706127,1.8092761,0.0386634
48,-1.2310089,-1.1987883,"('unintelligent', 'intelligent')",-1.2637492,-1.3697953,-1.2179788,-1.231342,-0.37179077,-0.31486535,-1.021132,-1.0286977,-0.0075657
49,-0.46197557,-0.36036015,"('unable', 'able')",-0.90281445,-0.7009829,-0.5831744,-0.44619626,-0.3725949,-0.21385248,-0.5801398,-0.4303479,0.1497919
50,0.08425771,0.06763047,"('clumsy', 'skillful')",0.3740395,0.22622558,1.469538,1.3229476,0.5788584,0.47310865,0.6266734,0.5224781,-0.1041953
51,0.8122389,0.6590449,"('uneducated', 'educated')",2.351014,2.1542976,1.396312,1.3037715,-0.08089047,-0.065411784,1.1196685,1.0129256,-0.1067429
52,-0.6520534,-0.6410185,"('irrational', 'rational')",0.021976434,-0.098765954,0.43924618,0.36578164,0.6740707,0.54244214,0.12081,0.0421098,-0.0787002
53,-1.0908144,-1.0721306,"('uncreative', 'creative')",0.1814189,-0.021960925,-0.1298514,-0.34997156,1.2710809,1.1311543,0.0579585,-0.0782272,-0.1361857
54,-0.89280736,-0.85392946,"('incapable', 'capable')",-0.9215666,-0.9669589,-1.026774,-1.0395632,1.0952511,1.0537511,-0.4364742,-0.4516751,-0.0152009
55,0.28933868,0.27904415,"('incompetent', 'clever')",0.9694431,1.0397497,0.22073811,0.24943241,0.1938647,0.3773464,0.4183461,0.4863932,0.0680471
56,0.79684705,0.697165,"('impractical', 'practical')",0.77896106,0.88513404,-0.054047313,0.13499406,-0.5485383,-0.35683435,0.2433056,0.3401147,0.0968091
57,-0.38943037,-0.57247347,"('unimaginative', 'imaginative')",0.59543765,0.34094927,0.14734036,0.007650502,-3.295044,-3.317865,-0.7354241,-0.8854346,-0.1500105
58,-0.15005879,-0.20887995,"('undiscriminating', 'discriminating')",1.1433517,1.0222795,1.2056686,1.0817239,0.25932363,0.3437331,0.6145713,0.5597141,-0.0548572
59,-0.39893988,-0.34199205,"('foolish', 'wise')",0.6286482,0.6257487,0.9765931,0.9208058,0.533738,0.44927183,0.4350099,0.4134586,-0.0215513
60,0.39637548,0.44696498,"('inefficient', 'efficient')",0.70350516,0.8904841,-0.7821568,-0.56622756,-0.65656257,-0.26983228,-0.0847097,0.1253473,0.210057
61,-0.3792485,-0.4974074,"('illogical', 'logical')",1.4105495,1.3288401,0.8357742,0.80979586,0.9939122,0.8874834,0.7152469,0.632178,-0.0830689
62,0.33054748,0.30851072,"('incompetent', 'brilliant')",1.2729692,1.4395262,-0.04574292,0.1636337,0.07897542,0.33552176,0.4091873,0.5617981,0.1526108
63,-0.7257594,-0.7009155,"('unperceptive', 'insightful')",1.3949984,1.4076929,0.81747305,0.85392946,0.5392501,0.65634936,0.5064905,0.5542641,0.0477736
64,0.40442443,0.3950051,"('shy', 'confident')",0.38309142,0.5245917,-0.11082457,-0.0047833174,-7.1248097,-6.804949,-1.6120296,-1.4725338,0.1394958
65,-0.24185677,-0.3474082,"('insecure', 'secure')",-0.10013792,-0.14697658,-0.39668694,-0.3726587,-0.16542003,0.058285706,-0.2260254,-0.2021894,0.023836
66,-0.22755566,-0.18523912,"('inactive', 'active')",-0.44015765,-0.49506903,0.97504985,0.8675933,0.97905076,0.8953528,0.3215968,0.2706595,-0.0509373
67,0.59565866,0.6229483,"('doubtful', 'determined')",-0.16718113,0.016700845,-0.3157005,-0.17960994,-0.32168627,-0.34548908,-0.0522273,0.0286375,0.0808648
68,-0.17734604,-0.13739337,"('dependent', 'independent')",-0.30804342,-0.22131139,-0.28860745,-0.28842112,-1.287057,-1.2155147,-0.5152635,-0.4656601,0.0496034
69,0.2030618,0.30384618,"('lazy', 'industrious')",-0.14898735,-0.09500252,0.6708859,0.77560997,-1.0791144,-1.1160817,-0.0885385,-0.032907,0.0556315
70,0.2950921,0.30187482,"('lethargic', 'energetic')",1.0332278,1.0982407,0.113780946,0.2375815,0.5359479,0.7574605,0.4945122,0.5987893,0.1042771
71,-0.16567305,-0.16996725,"('diffident', 'self-confident')",0.41781574,0.43059516,-0.6634165,-0.6401902,0.45699263,0.38097888,0.0114297,0.0003542,-0.0110755
72,-1.0044087,-1.0119306,"('unambitious', 'ambitious')",-0.6426632,-0.75237036,-1.1545159,-1.2693841,-0.74773335,-0.6987178,-0.8873302,-0.9331008,-0.0457706
73,0.7314323,0.78437626,"('helpless', 'self-reliant')",-0.013907447,0.074394114,-0.043830685,0.05359496,-4.104024,-4.00342,-0.8575824,-0.7727636,0.0848188
74,0.424593,0.37002113,"('undedicated', 'dedicated')",1.8813051,1.9022058,1.3496195,1.426136,0.2570835,0.33850655,0.9781502,1.0092174,0.0310672
75,0.56859624,0.51010615,"('meek', 'impulsive')",-0.7724764,-0.775426,-0.14752814,-0.20938966,-0.6778587,-0.6133158,-0.2573167,-0.2720063,-0.0146896
76,0.5107569,0.54689014,"('anxious', 'daring')",0.45315045,0.408228,-0.31728292,-0.27492633,-0.3093027,-0.07328229,0.0843304,0.1517274,0.067397
77,-0.2698375,-0.16656701,"('unmotivated', 'motivated')",-0.31709552,-0.047172856,-0.32197034,-0.092512116,-0.6346629,-0.42972744,-0.3858916,-0.1839949,0.2018967
78,-0.2362523,-0.17295006,"('nonresilient', 'resilient')",0.01558347,0.09193519,0.6482996,0.65864515,0.75050586,0.84846616,0.2945341,0.3565241,0.06199
79,-1.0051928,-0.9899374,"('wavering', 'unwavering')",-0.056501634,-0.089164935,0.6460115,0.5921674,0.2728495,0.30559507,-0.0357084,-0.045335,-0.0096266
80,1.1160749,0.93538487,"('dominated', 'dominating')",0.64418757,0.5071527,0.35444307,0.29713714,-0.97447884,-0.79310733,0.2850567,0.2366418,-0.0484149
81,0.17840679,0.062162362,"('submissive', 'aggressive')",0.24906267,0.19825737,-0.2589841,-0.16160035,-1.4108549,-1.1702946,-0.3105924,-0.2678688,0.0427236
82,-0.43446416,-0.5048392,"('poor', 'rich')",0.59516585,0.3980941,0.68109703,0.50071377,6.903067,6.814762,1.9362165,1.8021827,-0.1340338
83,-0.062066484,-0.14185598,"('powerless', 'powerful')",-0.65636706,-0.7429857,-0.80883116,-0.89432395,-1.3794703,-1.3545206,-0.7266837,-0.7834215,-0.0567378
84,0.056844056,-0.02615856,"('inferior', 'superior')",-0.4210923,-0.22790688,0.14122577,0.27717915,0.41069153,0.48538333,0.0469173,0.1271242,0.0802069
85,-0.9850989,-0.8871973,"('insignificant', 'prestigious')",-1.1892288,-1.2617792,0.06568542,0.017095983,0.18987143,0.034541927,-0.4796927,-0.5243347,-0.044642
86,-1.1539707,-1.2379218,"('uninfluential', 'influential')",0.2311071,0.11341247,-0.7511782,-0.7481972,-0.15649521,-0.16902615,-0.4576342,-0.5104332,-0.052799
87,0.8192833,0.60740316,"('unsuccessful', 'successful')",2.3122888,2.263504,2.3490667,2.4165926,0.9080104,0.9851733,1.5971622,1.5681683,-0.0289939
88,-1.3581923,-1.4166331,"('low', 'eminent')",-0.7232957,-1.1717001,-1.0595556,-1.2397788,-0.5902264,-0.56566876,-0.9328175,-1.0984452,-0.1656277
