,dow_male,dow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.7562162,0.8002336,"('unsociable', 'sociable')",-0.02840583,-0.1765106,0.3639052,0.3118615,-0.0520437
1,1.4861432,1.325884,"('unfriendly', 'friendly')",1.5972791,1.4849415,1.5417111,1.4054127,-0.1362984
2,0.9341537,0.9881751,"('unlikable', 'likable')",0.31137398,0.39787534,0.6227638,0.6930252,0.0702614
3,-0.49655062,-0.2595094,"('repellent', 'pleasant')",0.47150528,0.4856401,-0.0125227,0.1130653,0.125588
4,-0.6074699,-0.7775166,"('disliked', 'liked')",-6.433345,-6.5147758,-3.5204074,-3.6461463,-0.1257389
5,0.32414013,0.06180218,"('distant', 'outgoing')",-0.38950443,-0.380301,-0.0326822,-0.1592494,-0.1265672
6,0.57892305,0.32135195,"('distant', 'open')",0.11199571,0.08636702,0.3454594,0.2038595,-0.1415999
7,0.3702858,0.52977747,"('insensitive', 'sensitive')",0.93590134,0.9069064,0.6530936,0.7183419,0.0652483
8,0.8819122,0.75861186,"('unaffectionate', 'affectionate')",0.86091113,0.7819613,0.8714117,0.7702866,-0.1011251
9,1.5436021,1.4519227,"('unaffectionate', 'caring')",0.9799463,0.92055,1.2617742,1.1862364,-0.0755378
10,0.6525717,0.87161624,"('unsympathetic', 'sympathetic')",0.29332522,0.1418556,0.4729484,0.5067359,0.0337875
11,-0.26586655,-0.17863393,"('unhelpful', 'helpful')",1.850535,1.8570334,0.7923343,0.8391997,0.0468654
12,1.5958796,1.6159867,"('unsupportive', 'supportive')",-1.1187078,-1.2183722,0.2385859,0.1988072,-0.0397787
13,-0.6631898,-0.5307596,"('impolite', 'polite')",-0.6153268,-0.66703606,-0.6392583,-0.5988978,0.0403605
14,0.8151321,0.93544847,"('antisocial', 'social')",-0.6616778,-0.70841885,0.0767272,0.1135148,0.0367876
15,-0.23719147,-0.39763823,"('boring', 'funny')",0.118013114,0.09677972,-0.0595892,-0.1504292,-0.09084
16,-0.90594375,-0.977244,"('unpopular', 'popular')",0.5277648,0.494359,-0.1890895,-0.2414425,-0.052353
17,-0.865187,-0.8673785,"('nasty', 'nice')",-0.43338537,-0.33442485,-0.6492862,-0.6009017,0.0483845
18,-0.7683544,-0.83995086,"('disagreeable', 'welcoming')",-0.47798908,-0.5403306,-0.6231717,-0.6901407,-0.066969
19,0.042169027,-0.044353016,"('inhospitable', 'hospitable')",-0.093955815,-0.016911393,-0.0258934,-0.0306322,-0.0047388
20,0.4322441,0.46647966,"('rough', 'thoughtful')",1.5111413,1.4210114,0.9716927,0.9437456,-0.0279471
21,-0.23022005,-0.14088528,"('immoral', 'moral')",-0.4890311,-0.5244827,-0.3596256,-0.332684,0.0269416
22,-0.3724123,-0.34877172,"('untrustworthy', 'trustworthy')",-0.88792825,-0.9551803,-0.6301703,-0.651976,-0.0218057
23,0.3434004,0.43548626,"('insincere', 'sincere')",5.8605494,5.7699323,3.101975,3.1027093,0.0007343
24,0.43220952,0.45633727,"('dishonest', 'honest')",0.6362272,0.5812826,0.5342184,0.5188099,-0.0154085
25,1.5217044,1.3781323,"('egoistic', 'altruistic')",1.4959235,1.4689391,1.508814,1.4235357,-0.0852783
26,2.6145546,2.4872253,"('hardhearted', 'benevolent')",1.4577631,1.3980426,2.0361588,1.9426339,-0.0935249
27,0.95491177,0.93601686,"('hardhearted', 'softhearted')",1.6546348,1.565247,1.3047733,1.2506319,-0.0541414
28,-0.33874056,-0.40616155,"('disloyal', 'loyal')",0.77805877,0.68476826,0.2196591,0.1393034,-0.0803557
29,-0.71881837,-0.8697695,"('unfair', 'fair')",-0.34401026,-0.44571614,-0.5314143,-0.6577429,-0.1263286
30,0.23565747,0.38873017,"('intolerant', 'tolerant')",0.95542186,0.93415844,0.5955397,0.6614443,0.0659046
