,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.915815,-1.1348016,"('unsociable', 'sociable')",-0.16299218,-0.34408826,-0.2512242,-0.4100364,-0.4433438,-0.6296421,-0.1862983
1,-2.0179646,-2.128938,"('unfriendly', 'friendly')",-0.37611315,-0.53718644,1.5039142,1.3378615,-0.2967212,-0.4427543,-0.1460331
2,0.64231896,0.6844671,"('unlikable', 'likable')",0.45585293,0.4717322,0.90699506,0.9563147,0.668389,0.7041713,0.0357823
3,0.17001371,0.3670117,"('repellent', 'pleasant')",0.18222441,0.33508024,-0.061625905,0.032597404,0.0968707,0.2448965,0.1480258
4,-0.38010845,-0.4038292,"('disliked', 'liked')",-0.32008332,-0.40901285,-5.167772,-5.225109,-1.9559879,-2.0126503,-0.0566624
5,-1.6075255,-1.5241692,"('distant', 'outgoing')",-1.106548,-0.99319255,-0.20684713,-0.14389051,-0.9736402,-0.8870841,0.0865561
6,-2.3254523,-2.2316523,"('distant', 'open')",-1.6456575,-1.5545213,0.16041425,0.18360247,-1.2702319,-1.200857,0.0693749
7,0.084966175,0.05005025,"('insensitive', 'sensitive')",0.3553734,0.42826524,0.22733107,0.3010216,0.2225569,0.259779,0.0372221
8,-1.8267695,-1.8964977,"('unaffectionate', 'affectionate')",-0.54896134,-0.60497516,0.18096827,0.10644869,-0.7315875,-0.7983414,-0.0667539
9,-1.5792938,-1.6923081,"('unaffectionate', 'caring')",-0.21117006,-0.2803792,0.82362723,0.78163624,-0.3222789,-0.397017,-0.0747381
10,-0.482081,-0.5564082,"('unsympathetic', 'sympathetic')",-0.5368484,-0.5330299,-0.7132373,-0.7765477,-0.5773889,-0.6219953,-0.0446064
11,0.16516365,0.08159879,"('unhelpful', 'helpful')",1.1282171,1.1507634,1.775553,1.7027379,1.0229779,0.9783667,-0.0446112
12,-0.29151413,-0.22358926,"('unsupportive', 'supportive')",0.18644708,0.31939024,-1.9481972,-1.8564372,-0.6844215,-0.5868787,0.0975428
13,0.33822957,0.26384336,"('impolite', 'polite')",-0.060161553,-0.06351678,-0.25103337,-0.2606855,0.0090115,-0.0201196,-0.0291311
14,0.8441951,0.78712845,"('antisocial', 'social')",0.902037,0.9404579,-0.49091437,-0.49684715,0.4184393,0.4102464,-0.0081929
