,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
44,0.41750172,0.47560444,"('prejudiced', 'unprejudiced')",0.026089974,0.16134681,-1.2255006,-1.1683272,-0.2606363,-0.1771253,0.083511
45,-0.5188223,-0.5814273,"('incompetent', 'competent')",0.539121,0.51555777,-0.17689976,-0.19431433,-0.0522004,-0.0867279,-0.0345275
46,-0.24570704,-0.28303057,"('uncompetitive', 'competitive')",0.97843343,0.98569113,-0.33391762,-0.32643268,0.1329363,0.1254093,-0.007527
47,0.021330573,0.15781614,"('stupid', 'smart')",1.4840664,1.5171094,4.949934,4.9265814,2.1517769,2.2005024,0.0487255
48,-0.8634052,-0.9711677,"('unintelligent', 'intelligent')",-0.53303516,-0.602598,0.25339943,0.2048329,-0.3810136,-0.4563109,-0.0752973
49,-0.6491412,-0.4687718,"('unable', 'able')",0.58533514,0.58415556,-0.12253023,0.052921407,-0.0621121,0.0561017,0.1182138
50,0.27612808,0.37884694,"('clumsy', 'skillful')",0.13395166,0.30198935,0.33700386,0.39065352,0.2490279,0.3571633,0.1081354
51,0.01329425,-0.21118546,"('uneducated', 'educated')",0.045618586,-0.20298997,0.45812008,0.38124043,0.1723443,-0.0109783,-0.1833226
52,-0.64620274,-0.6792665,"('irrational', 'rational')",-0.8069966,-0.86173606,-0.33044052,-0.42227095,-0.5945466,-0.6544245,-0.0598779
53,-1.1861459,-1.1537247,"('uncreative', 'creative')",0.7183505,0.7976915,0.9107657,0.9146861,0.1476568,0.1862176,0.0385608
54,-0.90764666,-0.9716809,"('incapable', 'capable')",1.0754584,1.0119808,1.1322314,1.1694366,0.4333477,0.4032455,-0.0301022
55,0.010096371,-0.069119096,"('incompetent', 'clever')",0.6658137,0.58307445,-0.08664499,-0.10764505,0.1964217,0.1354368,-0.0609849
56,1.0079118,0.9366941,"('impractical', 'practical')",1.833237,1.6998333,0.496951,0.5125651,1.1127,1.0496975,-0.0630025
57,-0.71508443,-0.8400661,"('unimaginative', 'imaginative')",-0.6488491,-0.6798897,-1.972904,-2.018536,-1.1122792,-1.1794972,-0.067218
58,-0.03632538,-0.047489207,"('undiscriminating', 'discriminating')",0.17272744,0.20821707,-0.014739059,-0.029755656,0.0405543,0.0436574,0.0031031
59,0.43128824,0.50150436,"('foolish', 'wise')",0.40798482,0.35288504,0.5134873,0.49561876,0.4509201,0.4500027,-0.0009174
60,0.4364539,0.4184728,"('inefficient', 'efficient')",1.5603367,1.4981216,0.11937421,0.2433954,0.7053883,0.7199966,0.0146083
61,-0.9925744,-1.0110798,"('illogical', 'logical')",-0.24970593,-0.45419058,-0.054504193,-0.17593366,-0.4322615,-0.547068,-0.1148065
62,0.39223415,0.43293074,"('incompetent', 'brilliant')",1.3422102,1.4443492,0.28643212,0.4799991,0.6736255,0.7857597,0.1121342
63,-0.18657953,-0.14449942,"('unperceptive', 'insightful')",0.56842583,0.6581372,1.0733453,1.2130091,0.4850639,0.575549,0.0904851
64,0.2620126,0.18194653,"('shy', 'confident')",0.022399884,-0.14844006,-6.0404644,-6.0036426,-1.918684,-1.9900454,-0.0713614
65,0.22204247,0.10186735,"('insecure', 'secure')",0.18737347,-0.10039869,-0.45195338,-0.48458266,-0.0141791,-0.161038,-0.1468589
66,-0.56523556,-0.52198255,"('inactive', 'active')",-0.61207503,-0.5526413,0.9009284,0.91614985,-0.0921274,-0.0528247,0.0393027
67,1.421575,1.4210494,"('doubtful', 'determined')",0.29874098,0.250937,0.07176132,0.15145427,0.5973591,0.6078135,0.0104544
68,-0.41961175,-0.40820715,"('dependent', 'independent')",-0.82016504,-1.0015306,-0.6209958,-0.60894215,-0.6202575,-0.6728934,-0.0526359
69,0.1471642,0.32637492,"('lazy', 'industrious')",0.2776202,0.32331747,-0.19707993,-0.14253557,0.0759015,0.1690523,0.0931508
70,0.39119568,0.42149177,"('lethargic', 'energetic')",0.27712438,0.4063239,0.91120034,1.0434237,0.5265068,0.6237464,0.0972396
71,-0.779836,-0.80833495,"('diffident', 'self-confident')",2.2132306,2.1279836,0.67668426,0.658561,0.7033596,0.6594032,-0.0439564
72,-0.64680976,-0.6616237,"('unambitious', 'ambitious')",-0.66113824,-0.68232685,-1.0844437,-0.9800344,-0.7974639,-0.7746616,0.0228023
73,1.0381535,1.0820155,"('helpless', 'self-reliant')",0.85327643,0.99547666,-2.740857,-2.593941,-0.2831423,-0.1721496,0.1109927
74,0.18162969,0.28706178,"('undedicated', 'dedicated')",0.8953959,0.987167,0.3905992,0.4408123,0.4892082,0.5716804,0.0824722
75,0.076066084,0.04252443,"('meek', 'impulsive')",-1.2167329,-0.9734287,-0.33048573,-0.24729112,-0.4903841,-0.3927318,0.0976523
76,0.62064415,0.64818925,"('anxious', 'daring')",0.9635657,1.0483055,0.6464632,0.7728817,0.7435577,0.8231255,0.0795678
77,-0.31398073,-0.35699087,"('unmotivated', 'motivated')",0.012265228,-0.025257912,-0.998168,-0.9080496,-0.4332945,-0.4300994,0.0031951
78,-1.1745312,-1.063781,"('nonresilient', 'resilient')",0.7334714,0.87628984,0.37552577,0.5219012,-0.0218447,0.11147,0.1333147
79,-0.92650455,-0.94159603,"('wavering', 'unwavering')",-1.1452147,-1.0340178,0.1343836,0.11777423,-0.6457785,-0.6192799,0.0264986
80,0.005116824,0.040902026,"('dominated', 'dominating')",0.487313,0.4578123,-1.2381651,-1.1346258,-0.2485784,-0.2119705,0.0366079
81,0.15353954,-0.16395211,"('submissive', 'aggressive')",0.26608843,0.070647776,-0.5335874,-0.53341174,-0.0379865,-0.2089054,-0.1709189
82,0.016486067,-0.09046295,"('poor', 'rich')",0.33921227,0.39549455,5.7374544,5.747611,2.031051,2.0175476,-0.0135034
83,-0.686142,-0.6974391,"('powerless', 'powerful')",0.59355164,0.5355605,-0.7747347,-0.8390298,-0.2891084,-0.3336361,-0.0445277
84,0.55856794,0.47997177,"('inferior', 'superior')",0.18875173,-0.0027083317,1.0409862,0.9915747,0.596102,0.4896127,-0.1064893
85,-0.51786965,-0.5332721,"('insignificant', 'prestigious')",0.022740232,0.15250382,1.1011698,1.0509971,0.2020135,0.2234096,0.0213961
86,-1.4668308,-1.5751536,"('uninfluential', 'influential')",3.4514815e-05,-0.19979551,-0.020495834,-0.13346067,-0.4957641,-0.6361366,-0.1403725
87,-0.017220866,-0.16011064,"('unsuccessful', 'successful')",2.0793974,1.9346722,0.9195211,0.9758453,0.9938992,0.9168023,-0.0770969
88,0.030017503,-0.1373228,"('low', 'eminent')",0.3557025,0.2511468,0.47936332,0.38888103,0.2883611,0.1675683,-0.1207928
