,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
0,-0.33986548,-0.41423666,"('unsociable', 'sociable')",-0.010317683,0.030112552,0.20298725,0.05883611,-0.0490653,-0.1084293,-0.059364
1,0.33316737,0.18981522,"('unfriendly', 'friendly')",0.70682627,0.576639,1.8007417,1.737228,0.9469118,0.8345607,-0.1123511
2,1.1397451,1.150586,"('unlikable', 'likable')",0.43388617,0.50553405,0.9208184,1.0450088,0.8314832,0.9003763,0.0688931
3,-0.9629728,-0.88845193,"('repellent', 'pleasant')",-0.8248241,-0.69270456,0.4913981,0.54193586,-0.432133,-0.3464069,0.0857261
4,0.13980846,0.07901889,"('disliked', 'liked')",0.07942854,0.013844101,-6.989947,-7.054227,-2.2569033,-2.3204546,-0.0635513
5,0.052511327,0.12554984,"('distant', 'outgoing')",0.04238764,0.001041837,-0.4743717,-0.33672732,-0.1264909,-0.0700452,0.0564457
6,0.22160909,0.3042724,"('distant', 'open')",-0.2107242,-0.21460897,-0.34853867,-0.19409263,-0.1125513,-0.0348097,0.0777416
7,-0.26167342,-0.20267624,"('insensitive', 'sensitive')",-0.31532413,-0.15606882,0.2827288,0.30431956,-0.0980896,-0.0181418,0.0799478
8,0.49157465,0.46196458,"('unaffectionate', 'affectionate')",0.67425793,0.55168015,0.76901937,0.7525209,0.6449506,0.5887219,-0.0562287
9,0.7617074,0.78875303,"('unaffectionate', 'caring')",0.8308617,0.75951046,1.0241805,1.0614225,0.8722499,0.8698953,-0.0023546
10,-1.0602176,-0.9257051,"('unsympathetic', 'sympathetic')",-1.4739884,-1.2876056,-0.24524567,-0.24838468,-0.9264839,-0.8205651,0.1059188
11,0.3307215,0.4817103,"('unhelpful', 'helpful')",-0.62505126,-0.47644442,2.0543244,2.0910506,0.5866649,0.6987722,0.1121073
12,0.49112192,0.6687733,"('unsupportive', 'supportive')",0.08061306,0.22478361,-2.0446775,-2.011812,-0.4909809,-0.3727517,0.1182292
13,0.5685357,0.5867622,"('impolite', 'polite')",-0.4365168,-0.28904268,-0.33653998,-0.36878848,-0.0681737,-0.0236897,0.044484
14,0.5985962,0.5404648,"('antisocial', 'social')",0.8819291,0.91994464,0.25182974,0.116034,0.5774517,0.5254811,-0.0519706
15,0.8740256,0.75955844,"('boring', 'funny')",0.49574596,0.36673957,0.2666314,0.19620113,0.5454676,0.440833,-0.1046346
