,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
25,0.2919144,0.25192344,"('egoistic', 'altruistic')",0.0071530044,-0.0076989383,1.5834645,1.5220966,0.6275106,0.5887737,-0.0387369
26,0.39893928,0.35866433,"('hardhearted', 'benevolent')",0.16341022,0.17900635,1.7294918,1.6692308,0.7639471,0.7356339,-0.0283132
27,-0.6609593,-0.5705457,"('hardhearted', 'softhearted')",0.07315262,0.093180686,0.92993873,0.9009001,0.114044,0.1411784,0.0271344
28,0.059716016,-0.08226974,"('disloyal', 'loyal')",-0.024503378,-0.17336859,0.7655038,0.6120744,0.2669055,0.118812,-0.1480935
29,-0.67772716,-0.72080946,"('unfair', 'fair')",-1.1733699,-1.1910261,-0.7047783,-0.8065928,-0.8519584,-0.9061428,-0.0541844
30,0.74333334,0.7667247,"('intolerant', 'tolerant')",1.6388923,1.572895,1.1063814,1.009009,1.162869,1.1162095,-0.0466595
31,-1.142112,-1.0603776,"('evil', 'good')",-1.107648,-1.130379,-0.9640547,-0.9984525,-1.0712716,-1.0630697,0.0082019
32,-0.46280217,-0.46666673,"('unkind', 'kind')",-0.16196972,-0.18778582,0.5979062,0.49944994,-0.0089552,-0.0516675,-0.0427123
33,0.26442567,0.14839302,"('wrong', 'right')",-0.15227787,-0.1981576,-0.35640863,-0.4161877,-0.0814203,-0.1553174,-0.0738971
34,-0.18428823,-0.018782482,"('mean', 'honorable')",-0.27715886,-0.20820767,5.3336663,5.5534987,1.624073,1.7755028,0.1514298
35,0.044367705,-0.07829554,"('corrupt', 'incorrupt')",-0.6993055,-0.7548618,0.3506461,0.24766701,-0.1014305,-0.1951634,-0.0937329
36,-0.775765,-0.88116544,"('hostile', 'amicable')",-0.9170421,-1.0884736,0.91375273,0.71869284,-0.2596848,-0.4169821,-0.1572973
37,-0.21627885,-0.21334906,"('fake', 'genuine')",-0.19315551,-0.2166993,-0.16506329,-0.13088211,-0.1914992,-0.1869768,0.0045224
38,-0.37661055,-0.35925826,"('untruthful', 'truthful')",-0.81406564,-0.79502404,-0.3228332,-0.29832724,-0.5045031,-0.4842032,0.0202999
39,1.1682652,1.2353352,"('exploitative', 'cooperative')",0.41952753,0.506215,0.027849613,0.010647804,0.5385474,0.584066,0.0455186
40,0.19371189,0.20789261,"('stingy', 'generous')",0.0029935902,0.00041875616,-1.5838115,-1.7131307,-0.4623687,-0.5016065,-0.0392378
41,-0.6909942,-0.7089945,"('unforgiving', 'forgiving')",-0.7783616,-0.774521,0.45350844,0.28338018,-0.3386158,-0.4000451,-0.0614293
42,0.42774084,0.43726915,"('unreliable', 'reliable')",-1.1006923,-1.0346113,-2.926371,-2.9375448,-1.1997742,-1.1782957,0.0214785
43,-0.19884855,-0.10078402,"('irresponsible', 'responsible')",-0.6697648,-0.56558406,-0.17776203,-0.14062339,-0.3487918,-0.2689972,0.0797946
44,-0.03972259,-0.05819211,"('prejudiced', 'unprejudiced')",-0.216586,-0.12109223,-0.94459355,-0.90499824,-0.4003007,-0.3614275,0.0388732
45,-1.2977151,-1.2701488,"('incompetent', 'competent')",-0.470679,-0.5603339,-0.71839094,-0.8031197,-0.8289283,-0.8778675,-0.0489392
46,-0.7758003,-0.68835145,"('uncompetitive', 'competitive')",0.64399374,0.63963735,-0.6491988,-0.7135005,-0.2603351,-0.2540715,0.0062636
47,0.01357312,0.13812952,"('stupid', 'smart')",0.9713158,1.0328025,4.7836995,4.9842834,1.9228628,2.0517384,0.1288756
48,0.51104474,0.5082751,"('unintelligent', 'intelligent')",0.8466047,0.8196812,0.47792658,0.41351235,0.6118587,0.5804896,-0.0313691
49,-0.35166255,-0.2972365,"('unable', 'able')",0.45069343,0.5189268,-0.086305134,0.016958877,0.0042419,0.0795497,0.0753078
50,0.08076148,0.02285147,"('clumsy', 'skillful')",0.7798772,0.7353608,0.0045974553,-0.054288775,0.2884121,0.2346412,-0.0537709
51,-0.39412764,-0.46744043,"('uneducated', 'educated')",0.6795135,0.5310319,0.47965497,0.37702554,0.2550136,0.1468723,-0.1081413
52,-0.06032873,-0.27515996,"('irrational', 'rational')",-0.7364898,-0.90237176,0.57724184,0.40013072,-0.0731922,-0.2591337,-0.1859415
53,-0.53888994,-0.5678434,"('uncreative', 'creative')",0.7957905,0.7326948,0.9428718,0.8923935,0.3999241,0.352415,-0.0475091
54,-0.5507345,-0.63950115,"('incapable', 'capable')",-0.014947632,-0.09079623,0.91406894,1.0067043,0.1161289,0.0921356,-0.0239933
55,-0.076668695,-0.053803608,"('incompetent', 'clever')",0.82303715,0.79926836,-0.38087803,-0.43551812,0.1218301,0.1033155,-0.0185146
56,0.7391249,0.8051696,"('impractical', 'practical')",-0.11021032,-0.08053227,-0.41842324,-0.45327207,0.0701638,0.0904551,0.0202913
57,0.1428044,0.10774267,"('unimaginative', 'imaginative')",0.6909946,0.631691,-1.995236,-2.1073225,-0.3871457,-0.4559629,-0.0688172
58,-0.5531889,-0.5318138,"('undiscriminating', 'discriminating')",0.16681704,0.09730351,0.10338743,0.06759829,-0.0943281,-0.122304,-0.0279759
59,0.29624712,0.20807126,"('foolish', 'wise')",-0.018702727,-0.053363115,0.36988118,0.34288698,0.2158085,0.165865,-0.0499435
60,0.5648193,0.7116811,"('inefficient', 'efficient')",0.89844567,0.97656995,-0.6754522,-0.6038549,0.2626043,0.3614654,0.0988611
61,-0.15990055,-0.2692479,"('illogical', 'logical')",0.4824667,0.34648535,-0.07661864,-0.23420766,0.0819825,-0.0523234,-0.1343059
62,0.16481733,0.24429658,"('incompetent', 'brilliant')",0.5418635,0.59291625,-0.52426296,-0.41279915,0.060806,0.1414712,0.0806652
63,-0.78216004,-0.67634284,"('unperceptive', 'insightful')",0.5680942,0.58361834,0.45437384,0.5301934,0.0801027,0.145823,0.0657203
64,0.12596267,0.061567456,"('shy', 'confident')",0.026218925,0.04409729,-5.6465764,-5.758707,-1.8314649,-1.8843474,-0.0528825
65,0.35919687,0.33817863,"('insecure', 'secure')",0.13900945,0.13832764,-0.55603236,-0.6165783,-0.0192753,-0.0466907,-0.0274154
66,-0.43937036,-0.42908588,"('inactive', 'active')",-0.31928104,-0.35395166,1.0678353,1.0939224,0.1030613,0.1036283,0.000567
67,0.55787694,0.50218016,"('doubtful', 'determined')",0.34861395,0.35090384,-0.5391402,-0.5065734,0.1224502,0.1155035,-0.0069467
68,-0.5861925,-0.6089343,"('dependent', 'independent')",-0.17207994,-0.22179013,-0.71930283,-0.75721264,-0.4925251,-0.5293124,-0.0367873
69,0.579863,0.5780766,"('lazy', 'industrious')",0.6557501,0.7326391,-0.23985052,-0.14939079,0.3319209,0.3871083,0.0551874
70,0.08403375,0.14863855,"('lethargic', 'energetic')",0.25461215,0.27032024,0.16567871,0.22663373,0.1681082,0.2151975,0.0470893
71,0.5732807,0.7054264,"('diffident', 'self-confident')",0.19931604,0.29373768,0.44985032,0.510949,0.4074823,0.503371,0.0958887
72,-0.17382795,-0.122634344,"('unambitious', 'ambitious')",-0.98786527,-0.9667343,-1.7089261,-1.6352321,-0.9568731,-0.9082003,0.0486728
73,1.1060605,1.0236007,"('helpless', 'self-reliant')",0.55475813,0.4967371,-2.577313,-2.6468854,-0.3054981,-0.3755159,-0.0700178
74,-0.11806609,-0.0028890688,"('undedicated', 'dedicated')",0.13175038,0.12511864,0.25149375,0.26233023,0.0883927,0.1281866,0.0397939
75,0.0070056394,-0.06086415,"('meek', 'impulsive')",-0.082385786,-0.114981145,0.00086998194,0.09830509,-0.0248367,-0.0258467,-0.00101
76,0.50379014,0.55288064,"('anxious', 'daring')",0.85032606,0.8865061,0.13442156,0.15332791,0.4961793,0.5309049,0.0347256
77,-0.1939132,-0.24893723,"('unmotivated', 'motivated')",0.8517977,0.8398717,-1.2198372,-1.1441989,-0.1873176,-0.1844215,0.0028961
78,-0.9425218,-0.7702263,"('nonresilient', 'resilient')",1.2156113,1.2455128,0.100357585,0.2192962,0.1244824,0.2315276,0.1070452
79,-0.76511854,-0.84144205,"('wavering', 'unwavering')",-1.680495,-1.7815965,0.010465648,0.013017677,-0.811716,-0.870007,-0.058291
80,0.78287756,0.80209583,"('dominated', 'dominating')",0.81576014,0.9368797,-1.1581932,-1.1265347,0.1468148,0.2041469,0.0573321
81,0.51684964,0.42471427,"('submissive', 'aggressive')",1.253054,1.1897795,-0.5081235,-0.5551138,0.4205934,0.3531267,-0.0674667
82,-0.9222944,-0.96241397,"('poor', 'rich')",0.37806883,0.26565638,5.177399,5.2463713,1.5443912,1.516538,-0.0278532
83,0.0034175776,0.025037598,"('powerless', 'powerful')",-0.39389524,-0.32401732,-1.2135092,-1.232252,-0.5346623,-0.5104106,0.0242517
84,0.46367115,0.39785063,"('inferior', 'superior')",0.5191887,0.5136812,0.8919177,0.80728775,0.6249259,0.5729399,-0.051986
85,-0.11568474,-0.21786931,"('insignificant', 'prestigious')",0.075688235,2.7433038e-05,1.1938363,1.1710908,0.3846133,0.3177497,-0.0668636
86,-0.49056417,-0.5807821,"('uninfluential', 'influential')",0.089885205,-0.06670317,-0.28559175,-0.45736575,-0.2287569,-0.3682837,-0.1395268
87,-0.7083493,-0.7855929,"('unsuccessful', 'successful')",0.8988695,0.8610786,0.81077397,0.86705744,0.3337647,0.314181,-0.0195837
88,-0.29427242,-0.38307333,"('low', 'eminent')",0.43796656,0.28900185,0.34659806,0.29105258,0.1634307,0.0656604,-0.0977703
