,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,female-male
24,0.071424484,0.09974431,"('dishonest', 'honest')",-0.8323379,-0.8109182,0.6104987,0.6842218,-0.0501382,-0.008984,0.0411542
25,0.96959245,1.0198988,"('egoistic', 'altruistic')",2.033453,1.8737544,1.7370343,1.63482,1.5800266,1.509491,-0.0705356
26,1.681433,1.5158862,"('hardhearted', 'benevolent')",1.5442585,1.3229635,1.8481522,1.6758714,1.6912812,1.504907,-0.1863742
27,0.34259644,0.29527786,"('hardhearted', 'softhearted')",0.45330974,0.40800366,1.4343431,1.3099648,0.7434165,0.6710821,-0.0723344
28,0.69858754,0.6050634,"('disloyal', 'loyal')",-0.2643401,-0.35614568,1.3109783,1.1947068,0.5817419,0.4812082,-0.1005337
29,-0.11269829,-0.1844941,"('unfair', 'fair')",-0.09311027,-0.16997594,0.028751783,-0.038790837,-0.0590189,-0.1310869,-0.072068
30,-0.0020117834,0.013548233,"('intolerant', 'tolerant')",-0.9358222,-0.8176048,0.5013618,0.6396845,-0.1454907,-0.0547907,0.0907
31,0.120081946,0.16884084,"('evil', 'good')",0.48150787,0.43602028,-0.7089287,-0.9010734,-0.0357796,-0.0987374,-0.0629578
32,0.77268744,0.6354101,"('unkind', 'kind')",-0.29884115,-0.3910742,1.1096139,0.9358462,0.5278201,0.393394,-0.1344261
33,1.2169949,1.058315,"('wrong', 'right')",1.5203334,1.461756,-0.38706943,-0.53286654,0.7834196,0.6624015,-0.1210181
34,-0.56220883,-0.34148186,"('mean', 'honorable')",0.0927325,0.1927067,5.390851,5.468197,1.6404583,1.7731406,0.1326823
35,0.024626628,-0.024608657,"('corrupt', 'incorrupt')",0.35107636,0.2068007,-0.55532527,-0.83488643,-0.0598741,-0.2175648,-0.1576907
36,-0.014772346,0.05214756,"('hostile', 'amicable')",0.84460145,0.6015996,-0.31663588,-0.61212236,0.1710644,0.0138749,-0.1571895
37,1.0660479,1.0663141,"('fake', 'genuine')",0.3971135,0.51456004,0.33689946,0.327559,0.6000203,0.6361444,0.0361241
38,-0.3305175,-0.41360804,"('untruthful', 'truthful')",-0.6351415,-0.7389738,0.08451484,0.13166001,-0.2937147,-0.3403073,-0.0465926
39,0.29574567,0.5289825,"('exploitative', 'cooperative')",-0.34228414,-0.08136525,0.15668327,0.32567412,0.0367149,0.2577638,0.2210489
40,1.9133562,2.0522883,"('stingy', 'generous')",1.0481559,1.0712706,-1.5538933,-1.5451566,0.4692063,0.5261341,0.0569278
41,0.015320802,0.2041635,"('unforgiving', 'forgiving')",0.04672417,-0.018633444,0.14109665,0.13133997,0.0677139,0.1056233,0.0379094
42,0.24779585,0.41592115,"('unreliable', 'reliable')",-0.33461976,-0.20707588,-3.4329062,-3.1749616,-1.1732434,-0.9887054,0.184538
43,-0.45986244,-0.40555185,"('irresponsible', 'responsible')",-1.7509485,-1.6172421,0.3980471,0.55578065,-0.6042546,-0.4890045,0.1152501
44,-0.7288832,-0.7730741,"('prejudiced', 'unprejudiced')",-0.97126746,-0.79247534,-1.801859,-1.8428012,-1.1673366,-1.1361168,0.0312198
45,-0.1970079,-0.15190932,"('incompetent', 'competent')",-1.3818113,-1.3329921,-0.05449683,0.093848854,-0.5444387,-0.4636842,0.0807545
46,-0.2772105,-0.26556215,"('uncompetitive', 'competitive')",-0.33611196,-0.26546925,-0.9829241,-0.77879035,-0.5320822,-0.4366072,0.095475
47,-0.36462212,-0.15479973,"('stupid', 'smart')",-0.6223515,-0.49597973,5.127748,5.2016315,1.3802581,1.5169506,0.1366925
48,0.50289255,0.45027894,"('unintelligent', 'intelligent')",-0.17619683,-0.19478105,0.66822547,0.75172055,0.3316404,0.3357395,0.0040991
49,-1.0958542,-0.9889886,"('unable', 'able')",-1.0612507,-0.9723791,-0.3504752,-0.26470292,-0.8358601,-0.7420235,0.0938366
50,0.12781957,0.030329969,"('clumsy', 'skillful')",-0.20772803,-0.3686532,-0.0537937,-0.26455593,-0.0445674,-0.2009597,-0.1563923
51,0.32289234,0.20757131,"('uneducated', 'educated')",-0.034522504,-0.1393446,0.51855624,0.4463554,0.2689754,0.1715274,-0.097448
52,0.24981481,0.14706242,"('irrational', 'rational')",0.9308415,0.68040806,0.37176296,0.21063697,0.5174731,0.3460358,-0.1714373
53,-0.060716227,0.023996793,"('uncreative', 'creative')",-0.8869805,-0.93082285,0.53577137,0.44732744,-0.1373084,-0.1531662,-0.0158578
54,-1.045084,-1.1061268,"('incapable', 'capable')",-1.0586251,-1.1586831,0.5919303,0.5096068,-0.5039263,-0.5850677,-0.0811414
55,-0.014927166,0.08276205,"('incompetent', 'clever')",-1.4222976,-1.2256862,0.3536359,0.6121439,-0.3611963,-0.1769268,0.1842695
56,-0.45142233,-0.41478345,"('impractical', 'practical')",-0.8479195,-0.7101856,-0.766273,-0.49359292,-0.6885383,-0.5395207,0.1490176
57,-0.11494645,-0.0035855938,"('unimaginative', 'imaginative')",-1.3305566,-1.3575785,-3.0331426,-2.8598797,-1.4928819,-1.4070145,0.0858674
58,-0.1597502,-0.07852894,"('undiscriminating', 'discriminating')",0.05270438,0.09485599,0.21398713,0.31411472,0.0356471,0.1101473,0.0745002
59,0.5259826,0.3853612,"('foolish', 'wise')",0.18589085,0.08169049,0.061085477,-0.016379807,0.257653,0.150224,-0.107429
60,-0.42562744,-0.33575326,"('inefficient', 'efficient')",-1.302463,-1.0443567,-0.330033,0.041952103,-0.6860412,-0.4460526,0.2399886
61,-0.0033724084,-0.055064127,"('illogical', 'logical')",-0.58096015,-0.5999163,0.7761903,0.6938358,0.0639526,0.0129518,-0.0510008
62,-0.34040108,-0.20291948,"('incompetent', 'brilliant')",-0.8978968,-0.7065893,0.32182792,0.65966094,-0.30549,-0.0832826,0.2222074
63,0.26926538,0.21523437,"('unperceptive', 'insightful')",0.009980757,-0.09578807,0.5566327,0.7213925,0.2786263,0.2802796,0.0016533
64,0.0024044588,-0.005345326,"('shy', 'confident')",-0.9798458,-0.81323206,-6.368216,-5.991829,-2.4485524,-2.2701354,0.178417
65,-0.05336391,0.032712452,"('insecure', 'secure')",-1.0891299,-0.9217508,-0.28283116,0.04487524,-0.4751083,-0.2813877,0.1937206
66,-0.1732269,-0.18135269,"('inactive', 'active')",0.06314902,-0.0022396594,0.4405442,0.2890392,0.1101554,0.0351489,-0.0750065
67,0.3461286,0.27441955,"('doubtful', 'determined')",0.40450034,0.40689218,-0.52262115,-0.532023,0.0760026,0.0497629,-0.0262397
68,-0.6278436,-0.6841659,"('dependent', 'independent')",-0.83114654,-0.8204496,-0.9154408,-0.87462455,-0.791477,-0.79308,-0.001603
69,0.18333861,0.07550513,"('lazy', 'industrious')",1.1705906,1.058783,-0.6242721,-0.7112659,0.2432191,0.1410074,-0.1022117
70,-0.4256282,-0.3468302,"('lethargic', 'energetic')",-0.7303312,-0.60206115,-0.063828155,0.17502323,-0.4065958,-0.257956,0.1486398
71,0.42317897,0.4464141,"('diffident', 'self-confident')",0.8040051,0.7729209,0.30521208,0.17817695,0.5107987,0.4658374,-0.0449613
72,-0.20208535,-0.16675216,"('unambitious', 'ambitious')",-0.6091176,-0.639723,-0.37340823,-0.37870753,-0.3948704,-0.3950609,-0.0001905
73,0.27575898,0.2578358,"('helpless', 'self-reliant')",-0.19650853,-0.25248522,-3.5323088,-3.4540997,-1.1510194,-1.149583,0.0014364
74,0.9385944,1.1586415,"('undedicated', 'dedicated')",-0.5358272,-0.5188606,-0.34165928,-0.30213454,0.0203693,0.1125488,0.0921795
75,-0.19897418,-0.17233548,"('meek', 'impulsive')",0.17497939,0.1260943,-0.7636834,-0.70619625,-0.2625594,-0.2508125,0.0117469
76,-1.2260637,-0.9462093,"('anxious', 'daring')",-1.2635994,-1.0385289,-0.63707185,-0.38145834,-1.042245,-0.7887322,0.2535128
77,-1.3203048,-1.2054974,"('unmotivated', 'motivated')",-0.50619894,-0.4408249,-1.0925744,-0.8224792,-0.973026,-0.8229338,0.1500922
78,-0.62852013,-0.6729625,"('nonresilient', 'resilient')",0.48156935,0.3518303,0.46166387,0.4657822,0.1049044,0.0482167,-0.0566877
79,-0.70545685,-0.7692535,"('wavering', 'unwavering')",0.11895361,-0.09431013,-0.55930805,-0.7089954,-0.3819371,-0.5241863,-0.1422492
80,0.21605894,0.13172269,"('dominated', 'dominating')",-0.36718613,-0.3142425,-0.40312952,-0.18375053,-0.1847522,-0.1220901,0.0626621
81,-0.59247136,-0.5600517,"('submissive', 'aggressive')",-1.4742938,-1.3909816,-0.9441254,-0.5633677,-1.0036302,-0.8381337,0.1654965
82,-0.10082517,-0.06708825,"('poor', 'rich')",-0.5563246,-0.57121706,6.225511,6.012412,1.8561204,1.791369,-0.0647514
83,0.29177803,0.24336371,"('powerless', 'powerful')",0.29762858,0.3866812,-1.0145428,-0.9017422,-0.1417121,-0.0905658,0.0511463
84,0.4207921,0.43597734,"('inferior', 'superior')",-0.2585922,-0.21812692,0.4959616,0.48927447,0.2193872,0.2357083,0.0163211
85,0.6908538,0.68298334,"('insignificant', 'prestigious')",1.705735,1.6115106,-0.3357907,-0.55291796,0.6869327,0.5805253,-0.1064074
86,0.29896158,0.14683852,"('uninfluential', 'influential')",-0.035319567,-0.3412482,0.0015625209,-0.062790155,0.0884015,-0.0857333,-0.1741348
87,-0.50546575,-0.59789634,"('unsuccessful', 'successful')",-0.58357793,-0.73461926,0.8212402,0.858942,-0.0892678,-0.1578579,-0.0685901
88,0.32876602,0.23254827,"('low', 'eminent')",-0.62078005,-0.7180396,-0.62703955,-0.6986945,-0.3063512,-0.3947286,-0.0883774
