,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
0,-0.8140822,-0.8754116,"('unsociable', 'sociable')",-1.1973433,-1.1499999,-0.12823348,-0.2023703,-0.09854754,-0.15579307,-0.5595516,-0.5958937,-0.0363421
1,0.8792601,1.014705,"('unfriendly', 'friendly')",1.1508666,1.1532667,0.17096184,0.12656492,1.6225375,1.6048843,0.9559065,0.9748552,0.0189487
2,0.8803953,0.92888844,"('unlikable', 'likable')",0.9150474,0.9919081,1.6497437,1.6586387,0.6618639,0.6903862,1.0267626,1.0674554,0.0406928
3,-0.8056369,-0.6487428,"('repellent', 'pleasant')",-1.0261289,-0.84772474,-0.2614903,-0.1880684,0.5032323,0.5623587,-0.3975059,-0.2805443,0.1169616
4,-0.23557557,-0.3275708,"('disliked', 'liked')",0.8281323,0.75539553,0.1472126,0.0031182691,-6.98301,-7.0839453,-1.5608101,-1.6632506,-0.1024405
5,0.74859524,0.81781274,"('distant', 'outgoing')",1.5602379,1.4726106,0.09894263,0.09228393,0.026247356,-0.04054897,0.6085057,0.5855396,-0.0229661
6,0.18944073,0.34434092,"('distant', 'open')",1.3963187,1.3202094,-0.24126324,-0.2112975,0.64344704,0.6604155,0.4969858,0.5284171,0.0314313
7,0.08049276,0.107753165,"('insensitive', 'sensitive')",-0.8000335,-0.7147271,-1.0420687,-0.9772417,0.9897678,1.0734166,-0.1929604,-0.1276998,0.0652606
8,1.1418563,1.1976173,"('unaffectionate', 'affectionate')",1.1427575,1.0433342,-0.18729855,-0.1546574,1.3816894,1.3455449,0.8697512,0.8579597,-0.0117915
9,1.1853722,1.2704098,"('unaffectionate', 'caring')",1.1074933,1.0610076,-0.2585739,-0.2397679,1.8541045,1.8312211,0.9720991,0.9807177,0.0086186
10,-0.6937719,-0.6311909,"('unsympathetic', 'sympathetic')",-1.9578497,-1.7995754,-1.6392651,-1.5456679,0.2479744,0.3160768,-1.0107281,-0.9150894,0.0956387
11,-0.12561122,-0.17560077,"('unhelpful', 'helpful')",-0.5781356,-0.5164601,-0.57864505,-0.623559,0.86265075,0.852124,-0.1049353,-0.115874,-0.0109387
12,0.6231878,0.74831957,"('unsupportive', 'supportive')",-0.39500618,-0.2423941,-1.0031525,-0.82326007,-1.7002292,-1.6758567,-0.6188,-0.4982978,0.1205022
13,-0.28868586,-0.45798844,"('impolite', 'polite')",-1.001883,-0.93454105,-0.72072816,-0.74961793,-0.28650728,-0.37722278,-0.5744511,-0.6298426,-0.0553915
14,-0.040956035,-0.1963644,"('antisocial', 'social')",-1.4841181,-1.4448212,0.6730284,0.59076816,0.3786965,0.2950635,-0.1183373,-0.1888385,-0.0705012
15,0.68525374,0.48173055,"('boring', 'funny')",0.861493,0.63984346,0.8299743,0.725499,0.61229455,0.5352503,0.7472539,0.5955808,-0.1516731
