,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
0,-0.095214285,-0.2862911,"('unsociable', 'sociable')",-0.16827717,-0.07188265,-1.5452298,-1.5856858,-1.3352641,-1.3732965,-0.69913316,-0.55773276,-0.7686237,-0.7749778,-0.0063541
1,-1.1700119,-1.0451422,"('unfriendly', 'friendly')",-0.36542153,-0.5493422,-0.60190743,-0.7455949,1.0669786,0.8725352,2.4003263,2.0649934,0.2659928,0.1194899,-0.1465029
2,-0.977986,-0.87963885,"('unlikable', 'likable')",-0.12035465,-0.037095983,0.06939832,0.15002067,0.68033534,0.7527747,0.3686386,0.43560827,0.0040063,0.0843338,0.0803275
3,0.19298837,0.13668764,"('repellent', 'pleasant')",0.23238331,0.22658356,-0.37821665,-0.29043385,-0.5889549,-0.61979693,0.22939986,0.446906,-0.06248,-0.0200107,0.0424693
4,0.17442602,0.25020778,"('disliked', 'liked')",-0.11938983,-0.3160467,0.2487449,0.11598706,0.85466546,0.7387524,-7.296146,-7.6605844,-1.2275398,-1.3743368,-0.146797
5,-0.39249694,-0.2153025,"('distant', 'outgoing')",-0.18153846,-0.35981345,0.6692527,0.63829184,0.8773091,0.77475846,0.17348295,-0.090199344,0.2292019,0.149547,-0.0796549
6,-0.62173814,-0.4593783,"('distant', 'open')",-0.041517258,-0.2775182,0.96425694,0.95364827,1.451358,1.3240885,0.8548964,0.621679,0.5214512,0.4325038,-0.0889474
7,0.6984683,0.53216183,"('insensitive', 'sensitive')",-0.45392057,-0.27824172,-0.9343441,-0.8749491,-0.84026486,-0.79318696,0.7154296,0.8993568,-0.1629263,-0.1029719,0.0599544
8,-1.1168419,-0.904351,"('unaffectionate', 'affectionate')",0.0601943,-0.106629066,-0.5305402,-0.5598113,0.7567003,0.6809463,1.6727686,1.4723487,0.1684562,0.1165007,-0.0519555
9,0.03636946,0.16053696,"('unaffectionate', 'caring')",0.062607035,-0.04096666,-0.5248583,-0.5806017,0.23077857,0.15479645,2.164655,2.0020545,0.3939104,0.3391639,-0.0547465
10,0.71364796,0.41916445,"('unsympathetic', 'sympathetic')",-0.47376418,-0.5513014,-2.0383596,-2.074001,-1.6990983,-1.7526118,-0.11439821,0.14051682,-0.7223945,-0.7636466,-0.0412521
11,0.52092296,0.36761054,"('unhelpful', 'helpful')",-0.605396,-0.51997834,-1.1597269,-1.1354387,-1.0695152,-1.0474206,1.5903709,1.675358,-0.1446688,-0.1319738,0.012695
12,1.2133685,1.1702911,"('unsupportive', 'supportive')",0.34237373,0.41357866,-0.7564865,-0.6911426,-0.65274245,-0.6294544,-1.6758649,-1.659196,-0.3058703,-0.2791847,0.0266856
13,0.38038227,0.16896135,"('impolite', 'polite')",-0.8042423,-0.56397176,-1.0221412,-0.9880451,-1.496913,-1.3900357,-0.7401001,-0.4916797,-0.7366029,-0.6529542,0.0836487
14,-0.061232343,-0.119925156,"('antisocial', 'social')",-0.4920243,-0.23602419,-2.383573,-2.3224115,-1.2882679,-1.2237023,-0.9578843,-0.66058475,-1.0365964,-0.9125297,0.1240667
15,-0.35775125,-0.40013105,"('boring', 'funny')",0.08073705,-0.015807275,0.31922877,0.26699376,0.54784584,0.51775664,0.76941586,0.6013312,0.2718953,0.1940287,-0.0778666
16,-0.5732711,-0.52160966,"('unpopular', 'popular')",0.54531485,0.31514218,1.0588735,0.96268284,0.95870847,0.78087103,0.20065096,0.0608392,0.4380553,0.3195851,-0.1184702
17,-0.14830345,-0.12727971,"('nasty', 'nice')",-0.16159488,-0.10433793,0.8841984,1.00285,0.11529707,0.19999087,-0.17943151,-0.086011596,0.1020331,0.1770423,0.0750092
18,-1.7794021,-1.5438493,"('disagreeable', 'welcoming')",-0.5551187,-0.30156302,0.51203054,0.70169663,0.094528414,0.23510276,-0.57313305,-0.57811826,-0.460219,-0.2973463,0.1628727
19,-0.81727475,-0.60821885,"('inhospitable', 'hospitable')",-0.54094803,-0.58098036,-0.4050729,-0.34599257,-0.20550272,-0.11035101,-0.51889133,-0.5948863,-0.4975379,-0.4480858,0.0494521
20,-1.0285442,-0.91270614,"('rough', 'thoughtful')",-1.3588368,-1.1515446,-0.5178945,-0.40821654,-0.88772917,-0.78027606,-0.10156583,-0.016054524,-0.7789141,-0.6537596,0.1251545
21,0.21336628,0.038439,"('immoral', 'moral')",-0.002577019,0.10482773,-1.5958225,-1.5723246,-1.3300989,-1.2935615,-1.1778266,-0.8606511,-0.7785917,-0.7166541,0.0619376
22,-0.28745192,-0.33489278,"('untrustworthy', 'trustworthy')",-0.72058487,-0.65248823,-0.2641327,-0.23957215,-0.6726884,-0.6763436,-1.2334243,-1.0337625,-0.6356565,-0.5874118,0.0482447
23,0.13270475,0.020615054,"('insincere', 'sincere')",-1.1011647,-1.1448407,-0.856127,-0.8281329,-1.1663226,-1.2285744,6.2969313,6.4654074,0.6612043,0.6568949,-0.0043094
24,0.29628363,0.34593946,"('dishonest', 'honest')",-0.99204814,-0.8880532,-0.56446004,-0.57514936,-0.61105585,-0.58510786,0.8950575,0.9109794,-0.1952446,-0.1582783,0.0369663
25,-0.31727612,-0.15980755,"('egoistic', 'altruistic')",1.4662015,1.3903658,1.3264009,1.2578689,1.897702,1.8183595,1.6768402,1.4800797,1.2099737,1.1573732,-0.0526005
26,0.46546313,0.42255622,"('hardhearted', 'benevolent')",0.89603615,0.75075257,-0.15862921,-0.26958147,0.93184835,0.82509744,1.7600456,1.5157309,0.7789528,0.6489111,-0.1300417
27,-0.9745725,-0.8946724,"('hardhearted', 'softhearted')",-0.8067754,-0.64520323,-0.20199634,-0.12342277,-0.5656653,-0.51034254,1.2385726,1.247887,-0.2620874,-0.1851508,0.0769366
28,0.69597894,0.53613573,"('disloyal', 'loyal')",0.063029446,-0.056084093,-0.199973,-0.30489102,0.26978573,0.09554935,1.4969602,1.3323758,0.4651563,0.3206172,-0.1445391
29,-0.1857883,-0.26603246,"('unfair', 'fair')",-0.06578448,-0.17414163,0.61657065,0.6660211,0.16574225,0.18208942,-0.51381564,-0.6054929,0.0033849,-0.0395113,-0.0428962
30,0.17139146,0.13906837,"('intolerant', 'tolerant')",-1.1441462,-1.0223911,-1.120045,-1.1105088,-1.2463626,-1.1768296,-0.25578678,-0.015866041,-0.7189898,-0.6373054,0.0816844
31,-1.9632565,-1.5329043,"('evil', 'good')",-0.5689526,-0.63948536,0.26096016,0.35114035,0.66516495,0.6979292,-0.8250842,-0.9742797,-0.4862337,-0.4195199,0.0667138
32,0.601279,0.42462078,"('unkind', 'kind')",-0.3726818,-0.2980621,-0.5463688,-0.61161464,-0.5526745,-0.61481345,1.041054,1.0248255,0.0341216,-0.0150088,-0.0491304
