,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8696196,-1.9736893,"('unsociable', 'sociable')",-0.095451824,-0.2877478,-0.64784247,-0.85172784,-0.8709713,-1.0377216,-0.1667503
1,-0.6723866,-0.73681176,"('unfriendly', 'friendly')",0.113530405,-0.06524284,1.810486,1.703752,0.4172099,0.3005658,-0.1166441
2,0.7600625,0.79420775,"('unlikable', 'likable')",0.22615011,0.287922,0.7535033,0.8439684,0.5799053,0.6420327,0.0621274
3,-0.61215585,-0.46720588,"('repellent', 'pleasant')",0.43531004,0.5381763,-0.17662926,-0.111710474,-0.117825,-0.01358,0.104245
4,0.92774004,0.89043266,"('disliked', 'liked')",-0.6749012,-0.7192656,-5.5500712,-5.608926,-1.7657442,-1.8125863,-0.0468421
5,-0.32081905,-0.36507836,"('distant', 'outgoing')",-0.88563097,-0.834612,0.00257444,0.10877104,-0.4012918,-0.3636398,0.037652
6,-0.2701526,-0.2564953,"('distant', 'open')",-1.2941575,-1.2672054,0.43169194,0.51862335,-0.3775394,-0.3350258,0.0425136
7,-0.5357354,-0.42813316,"('insensitive', 'sensitive')",0.68201965,0.78924066,0.30568686,0.3321827,0.150657,0.2310967,0.0804397
8,-0.3455167,-0.41591167,"('unaffectionate', 'affectionate')",0.17035407,0.1130933,0.6451104,0.6258099,0.1566493,0.1076638,-0.0489855
9,-0.73087,-0.79300773,"('unaffectionate', 'caring')",0.245516,0.15506801,1.0023981,0.9947695,0.172348,0.1189433,-0.0534047
10,-1.6153764,-1.5105493,"('unsympathetic', 'sympathetic')",-0.24329054,-0.2688509,-0.8265966,-0.9567924,-0.8950879,-0.9120642,-0.0169763
11,-0.592543,-0.5906072,"('unhelpful', 'helpful')",1.2732922,1.3033874,1.9256234,1.833954,0.8687909,0.8489114,-0.0198795
12,-0.5384332,-0.39751944,"('unsupportive', 'supportive')",0.44298744,0.5684194,-1.9683229,-1.9324996,-0.6879229,-0.5871999,0.100723
13,-0.61066175,-0.62336737,"('impolite', 'polite')",0.006424386,-0.07977633,-0.2959182,-0.3806219,-0.3000518,-0.3612552,-0.0612034
14,-0.8297224,-0.7818516,"('antisocial', 'social')",1.0588682,1.0887583,-0.8084718,-0.8568666,-0.1931087,-0.1833199,0.0097888
15,0.68318456,0.5448959,"('boring', 'funny')",0.060135946,-0.018062804,0.8699031,0.8322915,0.5377412,0.4530415,-0.0846997
16,0.2056798,0.19594534,"('unpopular', 'popular')",-0.41848496,-0.40745318,0.7783355,0.7797748,0.1885101,0.1894223,0.0009122
17,-0.18484014,-0.11432702,"('nasty', 'nice')",-0.39087674,-0.32618824,0.048173554,0.09189847,-0.1758478,-0.1162056,0.0596422
18,0.13129248,0.23466265,"('disagreeable', 'welcoming')",0.27643862,0.30210096,-0.15681592,-0.16307631,0.0836384,0.1245624,0.040924
19,-0.2793905,-0.32557392,"('inhospitable', 'hospitable')",-0.94917923,-0.9861164,0.07036592,0.14805773,-0.3860679,-0.3878775,-0.0018096
20,0.16952346,0.22604182,"('rough', 'thoughtful')",0.9754426,1.1007881,0.8830277,0.8609011,0.6759979,0.7292437,0.0532458
21,-0.19759914,-0.18619195,"('immoral', 'moral')",0.716184,0.6440926,-0.85789734,-0.9225872,-0.1131042,-0.1548955,-0.0417913
22,-0.8580491,-0.7430863,"('untrustworthy', 'trustworthy')",-0.263204,-0.30392247,-1.3489536,-1.4213899,-0.8234022,-0.8227995,0.0006027
23,-1.10811,-1.1252042,"('insincere', 'sincere')",0.24222939,0.23218277,5.092818,5.0013685,1.4089791,1.369449,-0.0395301
24,-0.6084415,-0.58911055,"('dishonest', 'honest')",-0.99178725,-1.0334183,0.5127381,0.46723887,-0.3624969,-0.3850966,-0.0225997
25,-0.29320213,-0.32823062,"('egoistic', 'altruistic')",0.44288215,0.35544404,1.4362874,1.442889,0.5286558,0.4900341,-0.0386217
26,0.6638349,0.5909512,"('hardhearted', 'benevolent')",0.7906897,0.76762295,1.8589948,1.7501886,1.1045065,1.0362542,-0.0682523
27,-0.37847817,-0.2579062,"('hardhearted', 'softhearted')",0.12044643,0.15559974,1.044674,1.0893064,0.2622141,0.329,0.0667859
28,-0.27395734,-0.3613786,"('disloyal', 'loyal')",0.3668919,0.2648587,0.9453209,0.7653271,0.3460852,0.2229357,-0.1231495
29,-0.5244542,-0.49394998,"('unfair', 'fair')",-0.88858134,-0.83764774,-0.76028216,-0.862266,-0.7244392,-0.7312879,-0.0068487
30,-0.124694444,-0.13284777,"('intolerant', 'tolerant')",1.9080979,1.8425839,1.3748766,1.2865707,1.05276,0.998769,-0.053991
31,-0.6452277,-0.6167658,"('evil', 'good')",-1.1250502,-1.1826887,-0.8801295,-0.877656,-0.8834691,-0.8923701,-0.008901
32,-0.89408016,-0.897643,"('unkind', 'kind')",0.26480296,0.28114033,0.62286794,0.50115186,-0.0021364,-0.0384503,-0.0363139
33,0.64456826,0.5962122,"('wrong', 'right')",-0.094191045,-0.14701773,-0.19429688,-0.15887082,0.1186935,0.0967746,-0.0219189
34,-0.1756101,-0.13594219,"('mean', 'honorable')",0.28543204,0.39109904,6.2298846,6.2650943,2.1132355,2.1734171,0.0601816
35,1.0509545,0.9757703,"('corrupt', 'incorrupt')",-0.9764539,-1.0163019,-0.014007085,-0.019210465,0.0201645,-0.019914,-0.0400785
36,0.5670777,0.4478193,"('hostile', 'amicable')",-1.0544643,-1.2363188,0.6812929,0.5701947,0.0646354,-0.0727683,-0.1374037
37,-0.2993716,-0.28392184,"('fake', 'genuine')",-0.38442627,-0.34955046,-0.13526495,-0.09430009,-0.2730209,-0.2425908,0.0304301
38,-0.2867337,-0.22349118,"('untruthful', 'truthful')",-0.95627224,-0.8925302,0.2214262,0.27195606,-0.3405266,-0.2813551,0.0591715
