,nasdaq_male,nasdaq_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3814715,-1.5491058,"('unsociable', 'sociable')",-0.23898552,-0.27342004,-0.8102285,-0.9112629,-0.1010344
1,1.7990439,1.6369336,"('unfriendly', 'friendly')",2.3358667,2.1794448,2.0674553,1.9081892,-0.1592661
2,1.6396478,1.6526239,"('unlikable', 'likable')",0.7044028,0.74438363,1.1720253,1.1985037,0.0264784
3,-1.5544261,-1.5648078,"('repellent', 'pleasant')",-0.0003660079,0.07568903,-0.777396,-0.7445593,0.0328367
4,1.0254691,0.9518455,"('disliked', 'liked')",-6.0680604,-6.1252217,-2.5212955,-2.586688,-0.0653925
5,1.7542425,1.8764687,"('distant', 'outgoing')",0.03795568,-0.0380207,0.8960991,0.919224,0.0231249
6,2.5248613,2.597843,"('distant', 'open')",0.78006786,0.6373065,1.6524646,1.6175747,-0.0348899
7,-0.8534864,-0.89436096,"('insensitive', 'sensitive')",0.9003339,0.91823035,0.0234237,0.0119347,-0.011489
8,0.5237836,0.40292487,"('unaffectionate', 'affectionate')",1.1561615,0.92421407,0.8399726,0.6635695,-0.1764031
9,0.72725606,0.6201796,"('unaffectionate', 'caring')",1.346309,1.2172153,1.0367825,0.9186975,-0.118085
10,-2.6035483,-2.7840776,"('unsympathetic', 'sympathetic')",-0.48494166,-0.47000024,-1.544245,-1.627039,-0.082794
11,-1.8838298,-1.9151479,"('unhelpful', 'helpful')",1.4638788,1.5141914,-0.2099755,-0.2004783,0.0094972
12,0.31326547,0.3132532,"('unsupportive', 'supportive')",-1.4304262,-1.4211957,-0.5585804,-0.5539713,0.0046091
13,-1.6585139,-1.6821686,"('impolite', 'polite')",-0.8390841,-0.7770924,-1.248799,-1.2296305,0.0191685
14,-2.1047494,-2.1751502,"('antisocial', 'social')",-0.54616123,-0.508159,-1.3254553,-1.3416545,-0.0161992
15,1.2800173,1.2156048,"('boring', 'funny')",0.6993033,0.6579944,0.9896603,0.9367996,-0.0528607
16,0.56047493,0.5464351,"('unpopular', 'popular')",0.7219551,0.69585836,0.641215,0.6211467,-0.0200683
17,0.12148654,0.14887911,"('nasty', 'nice')",-0.4414445,-0.43415877,-0.159979,-0.1426398,0.0173392
18,0.12873147,0.10918549,"('disagreeable', 'welcoming')",-0.36993787,-0.4523303,-0.1206032,-0.1715724,-0.0509692
19,-0.1865463,-0.1806928,"('inhospitable', 'hospitable')",-0.07049171,-0.07769357,-0.128519,-0.1291932,-0.0006742
20,-0.18235518,-0.15573372,"('rough', 'thoughtful')",1.2766757,1.2473251,0.5471603,0.5457957,-0.0013646
21,-2.1136837,-2.244729,"('immoral', 'moral')",-0.8414106,-0.7565384,-1.4775472,-1.5006337,-0.0230865
22,-1.3470116,-1.4108945,"('untrustworthy', 'trustworthy')",-0.9714918,-1.0231448,-1.1592517,-1.2170197,-0.057768
23,-1.728585,-1.8666515,"('insincere', 'sincere')",5.6500363,5.5357747,1.9607257,1.8345616,-0.1261641
