,regeneron_male,regeneron_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9466782,-1.0488038,"('unsociable', 'sociable')",0.093631744,-0.018019032,-0.904281,-1.0653827,-0.5857759,-0.7107352,-0.1249593
1,-1.1776011,-1.4265169,"('unfriendly', 'friendly')",0.8509581,0.65168446,2.1424277,1.9345769,0.6052616,0.3865815,-0.2186801
2,0.6064606,0.64114386,"('unlikable', 'likable')",0.55646455,0.56460935,0.59766245,0.7336051,0.5868625,0.6464527,0.0595902
3,-1.6170217,-1.5949359,"('repellent', 'pleasant')",-1.1443206,-1.0803002,-0.031960372,0.0012281872,-0.9311009,-0.891336,0.0397649
4,0.30378348,0.2615153,"('disliked', 'liked')",0.19118783,0.16939706,-5.8750377,-5.9366965,-1.7933555,-1.8352613,-0.0419058
5,0.28940022,0.2338108,"('distant', 'outgoing')",0.21169756,0.21295111,0.44862863,0.48373738,0.3165755,0.3101664,-0.0064091
6,0.09142974,0.019587733,"('distant', 'open')",0.115638405,0.083182886,1.1030849,1.13299,0.4367177,0.4119202,-0.0247975
7,-1.4384245,-1.4412968,"('insensitive', 'sensitive')",-1.0813469,-1.0818367,0.52460974,0.5048302,-0.6650538,-0.6727678,-0.007714
8,0.27293018,0.17091165,"('unaffectionate', 'affectionate')",0.5728302,0.5073403,1.3106581,1.1596086,0.7188061,0.6126202,-0.1061859
9,-0.5791626,-0.73220867,"('unaffectionate', 'caring')",0.49159923,0.40703726,1.3616339,1.2854472,0.4246902,0.3200919,-0.1045983
10,-2.2986171,-2.2940066,"('unsympathetic', 'sympathetic')",-1.0270311,-1.0289783,-0.9951399,-1.0277988,-1.4402628,-1.4502613,-0.0099985
11,-1.1032999,-1.042369,"('unhelpful', 'helpful')",-0.14757481,-0.13939735,0.98306394,1.1115434,-0.0892702,-0.0234077,0.0658625
12,-0.15772364,-0.15132338,"('unsupportive', 'supportive')",0.89172965,0.93401504,-1.6912633,-1.7277015,-0.3190858,-0.3150033,0.0040825
13,-1.2344345,-1.1939765,"('impolite', 'polite')",-1.1412014,-1.1644784,-0.67433035,-0.6570903,-1.0166554,-1.0051818,0.0114736
14,-0.8686181,-0.7488114,"('antisocial', 'social')",-0.38007873,-0.30669495,-0.9430329,-0.98729676,-0.7305766,-0.6809343,0.0496423
15,0.10172984,0.06435026,"('boring', 'funny')",-0.018062904,-0.10126491,0.60972506,0.58233637,0.2311307,0.1818072,-0.0493235
16,-0.009830361,-0.042336185,"('unpopular', 'popular')",0.22091869,0.23795179,0.7566388,0.81761616,0.3225757,0.3377439,0.0151682
17,0.03138305,0.08771433,"('nasty', 'nice')",-0.88504255,-0.83768696,-0.50563776,-0.41317508,-0.4530991,-0.3877159,0.0653832
18,0.2878089,0.28931147,"('disagreeable', 'welcoming')",0.1895554,0.1876468,-0.06989467,-0.09849711,0.1358232,0.1261537,-0.0096695
19,-0.2898976,-0.33940318,"('inhospitable', 'hospitable')",-0.4018724,-0.43729421,0.53290075,0.5734827,-0.0529564,-0.0677382,-0.0147818
20,-0.7754375,-0.7431814,"('rough', 'thoughtful')",0.35975152,0.42870003,0.9613319,0.92923284,0.181882,0.2049172,0.0230352
21,-1.0660617,-1.0673946,"('immoral', 'moral')",-0.38669032,-0.40565938,-1.2928863,-1.2769114,-0.9152128,-0.9166551,-0.0014423
22,-0.762005,-0.7235654,"('untrustworthy', 'trustworthy')",-0.86722106,-0.9100668,-0.9538439,-1.0106075,-0.8610233,-0.8814132,-0.0203899
23,-1.7237769,-1.7838687,"('insincere', 'sincere')",-0.37171832,-0.4357208,4.9435987,4.963705,0.9493678,0.9147052,-0.0346626
24,-1.2303424,-1.2931939,"('dishonest', 'honest')",-1.0745087,-1.1086476,0.5591352,0.49119893,-0.5819053,-0.6368809,-0.0549756
25,0.5964781,0.5477805,"('egoistic', 'altruistic')",0.61053425,0.6088916,2.0961459,1.9771137,1.1010528,1.0445952,-0.0564576
26,-0.28161794,-0.4104624,"('hardhearted', 'benevolent')",1.3807571,1.3617995,1.7778693,1.5798359,0.9590028,0.8437243,-0.1152785
27,-0.5410748,-0.548352,"('hardhearted', 'softhearted')",-0.09659131,-0.11699368,2.0058153,1.8135235,0.4560497,0.382726,-0.0733237
28,-1.2359319,-1.3438172,"('disloyal', 'loyal')",0.22177133,0.11550603,0.85519564,0.75364864,-0.0529883,-0.1582208,-0.1052325
29,-0.3126946,-0.39295027,"('unfair', 'fair')",-0.68170744,-0.7332351,-0.07894073,-0.25529304,-0.3577809,-0.4604928,-0.1027119
30,-1.0991548,-1.0942203,"('intolerant', 'tolerant')",0.08866973,0.055282664,0.5960606,0.56527936,-0.1381415,-0.1578861,-0.0197446
31,-0.025177576,-0.09352541,"('evil', 'good')",-0.2697774,-0.2995387,-0.038180605,-0.16824502,-0.1110452,-0.187103,-0.0760578
32,-0.14317897,-0.25225383,"('unkind', 'kind')",0.58767796,0.539031,0.8721033,0.6741324,0.4388674,0.3203032,-0.1185642
33,0.9387424,0.82950646,"('wrong', 'right')",0.8468737,0.7591044,0.2771001,0.16241223,0.6875721,0.5836744,-0.1038977
34,-0.45786363,-0.33614454,"('mean', 'honorable')",-0.72972095,-0.6460732,5.693658,5.9310436,1.5020243,1.6496086,0.1475843
35,1.0181323,0.89639884,"('corrupt', 'incorrupt')",-0.30668736,-0.35725653,0.7100511,0.5375159,0.4738321,0.3588861,-0.114946
36,0.24259171,0.05197788,"('hostile', 'amicable')",-0.7541863,-0.84353083,1.0562166,0.83090484,0.1815407,0.0131173,-0.1684234
37,-0.25960177,-0.23805226,"('fake', 'genuine')",-0.5950737,-0.59490573,0.2463845,0.27995256,-0.2027637,-0.1843352,0.0184285
38,-0.7245106,-0.7542232,"('untruthful', 'truthful')",-0.3050783,-0.33700877,-0.33607462,-0.22642446,-0.4552212,-0.4392188,0.0160024
39,-0.10965029,-0.08505772,"('exploitative', 'cooperative')",-0.11408823,-0.09857028,0.052069265,0.058611576,-0.0572231,-0.0416721,0.015551
40,0.41120422,0.2914997,"('stingy', 'generous')",0.9729401,0.9516647,-0.91229093,-1.0311602,0.1572845,0.0706681,-0.0866164
41,-0.1563363,-0.22121772,"('unforgiving', 'forgiving')",0.75852144,0.75018126,0.25067353,0.13830084,0.2842862,0.2224215,-0.0618647
42,0.19974366,0.3010891,"('unreliable', 'reliable')",-0.24854681,-0.16971841,-3.2389953,-3.1154675,-1.0959328,-0.9946989,0.1012339
43,-1.685901,-1.6274557,"('irresponsible', 'responsible')",-0.3138628,-0.27936095,-0.05566865,-0.016718853,-0.6851442,-0.6411785,0.0439657
44,0.40322977,0.41259563,"('prejudiced', 'unprejudiced')",-1.3293941,-1.3021566,-1.4571273,-1.4143479,-0.7944306,-0.7679696,0.026461
45,-1.7336522,-1.7038398,"('incompetent', 'competent')",-0.3054894,-0.28682908,-0.65021735,-0.6797648,-0.896453,-0.8901446,0.0063084
46,-1.4645151,-1.3922632,"('uncompetitive', 'competitive')",-0.24910408,-0.19310507,-1.1642549,-1.2381614,-0.9592914,-0.9411766,0.0181148
47,-0.58130425,-0.41986844,"('stupid', 'smart')",0.37934035,0.4356743,5.153507,5.304615,1.6505144,1.7734736,0.1229592
48,-0.41101936,-0.44964078,"('unintelligent', 'intelligent')",0.75392556,0.75797075,0.13067666,0.089787506,0.157861,0.1327058,-0.0251552
49,0.15046264,0.26162434,"('unable', 'able')",0.08911588,0.25493446,-0.22699307,-0.022390392,0.0041951,0.1647228,0.1605277
50,0.87367535,0.85247684,"('clumsy', 'skillful')",0.07416462,0.09640308,0.20890959,0.20669182,0.3855832,0.3851906,-0.0003926
51,-0.87249607,-0.9267446,"('uneducated', 'educated')",0.27816063,0.18105161,0.23892377,0.1764509,-0.1184705,-0.1897474,-0.0712769
52,0.69553244,0.5218925,"('irrational', 'rational')",0.059040338,-0.13273612,0.6559793,0.53677815,0.470184,0.3086449,-0.1615391
53,-1.1944301,-1.2806125,"('uncreative', 'creative')",-0.51622796,-0.54363644,0.7044298,0.64900047,-0.3354094,-0.3917495,-0.0563401
54,-0.6815977,-0.7007316,"('incapable', 'capable')",-0.19593233,-0.27956134,1.2052915,1.2518077,0.1092538,0.0905049,-0.0187489
55,-1.1285083,-1.068267,"('incompetent', 'clever')",0.20916042,0.23565307,-0.40923724,-0.4082521,-0.4428617,-0.413622,0.0292397
56,-0.9579983,-0.8980024,"('impractical', 'practical')",-0.0038771667,0.017461188,-1.3745805,-1.2687595,-0.7788186,-0.7164335,0.0623851
57,-1.5437486,-1.546634,"('unimaginative', 'imaginative')",-0.5438594,-0.53500456,-2.6394446,-2.7405417,-1.5756842,-1.6073934,-0.0317092
58,-1.187167,-1.1937215,"('undiscriminating', 'discriminating')",-0.3826682,-0.3519129,-0.19259089,-0.23565781,-0.5874754,-0.5937641,-0.0062887
59,0.47669172,0.4496359,"('foolish', 'wise')",0.3410356,0.31229556,0.650018,0.68285024,0.4892484,0.4815939,-0.0076545
60,-1.2111013,-1.0557076,"('inefficient', 'efficient')",-0.3266593,-0.20329079,-1.1853081,-1.0046484,-0.9076896,-0.7545489,0.1531407
61,-0.9796983,-1.0570657,"('illogical', 'logical')",-0.35857347,-0.4355741,0.17826492,0.0030383077,-0.3866689,-0.4965338,-0.1098649
62,-1.4045732,-1.2711112,"('incompetent', 'brilliant')",-0.22357517,-0.13044757,-0.7856632,-0.5328626,-0.8046038,-0.6448072,0.1597966
63,-0.94356626,-0.9255751,"('unperceptive', 'insightful')",-0.013978532,0.029040122,0.3419759,0.46145934,-0.2051896,-0.1450252,0.0601644
64,0.02431716,0.03645671,"('shy', 'confident')",-0.23367123,-0.26453024,-6.7908945,-6.8300953,-2.3334161,-2.352723,-0.0193069
65,-0.9554807,-0.921456,"('insecure', 'secure')",-0.76488566,-0.7817653,-0.8942356,-0.8175361,-0.871534,-0.8402525,0.0312815
66,-0.53985834,-0.5940034,"('inactive', 'active')",-1.1076871,-1.1741122,1.0698596,0.9843363,-0.1925619,-0.2612597,-0.0686978
67,0.2594528,0.33408973,"('doubtful', 'determined')",-0.63480663,-0.58148396,-1.070099,-0.9006428,-0.4818176,-0.382679,0.0991386
68,-0.4532426,-0.47690138,"('dependent', 'independent')",-0.8656598,-0.87294346,-0.6396632,-0.62142843,-0.6528552,-0.6570911,-0.0042359
69,1.7090214,1.657647,"('lazy', 'industrious')",0.6238114,0.64999586,0.1420333,0.11027001,0.8249554,0.805971,-0.0189844
70,-1.3589902,-1.2761165,"('lethargic', 'energetic')",-0.970137,-0.91738707,0.1489629,0.22257355,-0.7267214,-0.6569767,0.0697447
71,0.4020493,0.36220038,"('diffident', 'self-confident')",1.2631958,1.208073,0.672199,0.6066633,0.779148,0.7256455,-0.0535025
72,-0.696983,-0.665588,"('unambitious', 'ambitious')",-0.20196174,-0.19862458,-1.1306065,-1.0062722,-0.6765171,-0.6234949,0.0530222
73,0.9436405,0.90133345,"('helpless', 'self-reliant')",-0.24328195,-0.28383604,-2.9902508,-2.9706123,-0.7632974,-0.7843716,-0.0210742
74,-0.419661,-0.43018138,"('undedicated', 'dedicated')",0.35013872,0.38693336,-0.06862754,-0.12408972,-0.0460499,-0.0557792,-0.0097293
75,0.53793025,0.5504743,"('meek', 'impulsive')",-0.75985134,-0.7879076,-0.027532134,0.10161219,-0.0831511,-0.0452737,0.0378774
76,-1.0780145,-0.9373034,"('anxious', 'daring')",-1.1487778,-1.0269703,-0.5501208,-0.36846232,-0.9256377,-0.7775787,0.148059
77,-1.0094329,-0.98852164,"('unmotivated', 'motivated')",0.06019298,0.065029934,-1.5579789,-1.4285362,-0.8357396,-0.7840093,0.0517303
78,0.3264495,0.34401974,"('nonresilient', 'resilient')",1.9339223,2.0199766,0.42331332,0.4957357,0.8945617,0.953244,0.0586823
79,0.5398992,0.48039395,"('wavering', 'unwavering')",-0.6394574,-0.7001729,0.36031505,0.4427759,0.0869189,0.0743323,-0.0125866
80,-0.48940736,-0.3935791,"('dominated', 'dominating')",-0.64686775,-0.5797224,-1.3353,-1.2365091,-0.8238583,-0.7366036,0.0872547
81,-0.7630996,-0.7562512,"('submissive', 'aggressive')",0.16496614,0.14283077,-1.45914,-1.3822193,-0.6857578,-0.6652133,0.0205445
82,-0.8506597,-0.8469294,"('poor', 'rich')",-0.12171231,-0.10183819,5.8457017,6.005194,1.6244432,1.6854755,0.0610323
83,-0.47954515,-0.42545456,"('powerless', 'powerful')",-0.16223523,-0.11904248,-1.5085851,-1.5354793,-0.7167885,-0.6933254,0.0234631
84,0.43419442,0.41262257,"('inferior', 'superior')",0.5405177,0.52096546,0.94040674,0.8815007,0.638373,0.6050296,-0.0333434
85,1.2184759,1.0696245,"('insignificant', 'prestigious')",1.4462544,1.3920157,1.6404265,1.5992962,1.4350522,1.3536455,-0.0814067
86,-1.6315397,-1.7437776,"('uninfluential', 'influential')",0.13001715,0.021819644,-0.33974004,-0.55741763,-0.6137542,-0.7597919,-0.1460377
87,-0.3155037,-0.32110703,"('unsuccessful', 'successful')",-0.071417585,-0.13505845,0.5283987,0.63334906,0.0471591,0.0590612,0.0119021
88,-0.4271363,-0.55156386,"('low', 'eminent')",-0.14324047,-0.25194487,-0.0636594,-0.124387965,-0.2113454,-0.3092989,-0.0979535
