,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.27902845,0.15963574,"('unsociable', 'sociable')",-0.037046418,-0.043757528,-0.14832802,-0.28548035,0.031218,-0.056534,-0.087752
1,-0.36878577,-0.3227972,"('unfriendly', 'friendly')",0.41071987,0.38526887,2.0720425,1.991885,0.7046588,0.6847855,-0.0198733
2,0.9253066,0.97665167,"('unlikable', 'likable')",1.2968264,1.328801,0.88949585,1.020968,1.0372096,1.1088069,0.0715973
3,-0.7946094,-0.68244123,"('repellent', 'pleasant')",-0.46548468,-0.3706384,0.13817088,0.15494822,-0.3739744,-0.2993771,0.0745973
4,-0.06833452,-0.036412723,"('disliked', 'liked')",0.4624765,0.4698489,-6.5386043,-6.517173,-2.048154,-2.0279121,0.0202419
5,0.52051246,0.6090772,"('distant', 'outgoing')",1.0711266,1.0982059,0.09735146,0.16624032,0.5629968,0.6245078,0.061511
6,0.1639966,0.28766802,"('distant', 'open')",0.7637607,0.79987633,0.6429325,0.69616467,0.5235632,0.5945697,0.0710065
7,0.9137693,0.865655,"('insensitive', 'sensitive')",-0.10916944,-0.06820096,0.49991694,0.48867354,0.4348389,0.4287092,-0.0061297
8,0.18460464,0.21835682,"('unaffectionate', 'affectionate')",-0.39571506,-0.47425082,0.88670725,0.8868746,0.2251989,0.2103269,-0.014872
9,1.493287,1.5355526,"('unaffectionate', 'caring')",0.5764972,0.567018,1.4175279,1.4505014,1.1624374,1.1843573,0.0219199
10,0.72171736,0.6599981,"('unsympathetic', 'sympathetic')",-1.7901106,-1.7791853,-0.22715501,-0.28470424,-0.4318494,-0.4679638,-0.0361144
11,0.50046474,0.5039213,"('unhelpful', 'helpful')",-0.69888675,-0.6859048,2.0037227,2.0906522,0.6017669,0.6362229,0.034456
12,1.678444,1.7730335,"('unsupportive', 'supportive')",-0.28631523,-0.196726,-1.8885902,-1.801652,-0.1654871,-0.0751148,0.0903723
13,0.9021469,0.77886075,"('impolite', 'polite')",0.01535316,0.01876093,-0.115766406,-0.13396378,0.2672445,0.2212193,-0.0460252
14,0.14528547,0.052058112,"('antisocial', 'social')",-0.4699863,-0.4377573,-0.66406393,-0.727073,-0.3295883,-0.3709241,-0.0413358
15,0.6244581,0.5381446,"('boring', 'funny')",1.3173058,1.2425995,0.64137346,0.62941265,0.8610458,0.8033856,-0.0576602
16,-1.5761579,-1.4522913,"('unpopular', 'popular')",-0.034338824,0.023798183,0.5435649,0.5456114,-0.3556439,-0.2942939,0.06135
17,-0.23486811,-0.17655893,"('nasty', 'nice')",0.6136664,0.6723362,-0.520209,-0.50257504,-0.0471369,-0.0022659,0.044871
18,-0.43612647,-0.34934303,"('disagreeable', 'welcoming')",-0.38081148,-0.3659758,-0.48411453,-0.46880162,-0.4336842,-0.3947068,0.0389774
19,-0.1709073,-0.09481002,"('inhospitable', 'hospitable')",-0.64498425,-0.640801,-0.17742682,-0.09402016,-0.3311061,-0.2765437,0.0545624
20,0.18842292,0.189401,"('rough', 'thoughtful')",0.022590227,0.07138368,1.0351933,1.0012114,0.4154022,0.4206653,0.0052631
21,-0.18825504,-0.27370137,"('immoral', 'moral')",-0.6954344,-0.67055666,-0.70827967,-0.7085313,-0.5306563,-0.5509298,-0.0202735
22,-0.6111325,-0.68519455,"('untrustworthy', 'trustworthy')",-0.967275,-1.009668,-0.74982643,-0.76836836,-0.776078,-0.821077,-0.044999
23,1.7222505,1.6177622,"('insincere', 'sincere')",0.31112283,0.26864603,6.1367354,5.996823,2.7233696,2.6277437,-0.0956259
24,1.2276804,1.2333459,"('dishonest', 'honest')",-1.3103788,-1.3527226,0.9242361,0.88815606,0.2805126,0.2562598,-0.0242528
25,-0.9876128,-0.9470114,"('egoistic', 'altruistic')",0.70380634,0.7417793,1.5306865,1.4500086,0.4156267,0.4149255,-0.0007012
26,1.8441072,1.7465118,"('hardhearted', 'benevolent')",1.0212643,0.91919124,1.6849341,1.5718029,1.5167685,1.412502,-0.1042665
27,0.51450783,0.5898767,"('hardhearted', 'softhearted')",-0.11498384,-0.081559524,1.2660156,1.2244369,0.5551799,0.5775847,0.0224048
28,1.0941324,0.9450949,"('disloyal', 'loyal')",-0.71779263,-0.81827086,0.9095752,0.75475466,0.4286383,0.2938596,-0.1347787
29,-0.23308656,-0.2615532,"('unfair', 'fair')",-0.2310985,-0.20135733,-0.4298535,-0.5478135,-0.2980129,-0.336908,-0.0388951
30,1.4686744,1.4866818,"('intolerant', 'tolerant')",-0.49665877,-0.5313932,1.1649731,1.111412,0.7123295,0.6889002,-0.0234293
31,-1.2699091,-1.0231833,"('evil', 'good')",0.12726413,0.22535521,-0.9807427,-0.9947389,-0.7077959,-0.5975223,0.1102736
32,0.72073364,0.5829285,"('unkind', 'kind')",0.450261,0.44208956,1.4605455,1.3405343,0.8771801,0.7885175,-0.0886626
33,0.5684128,0.5660202,"('wrong', 'right')",1.3214709,1.3138685,-0.48124585,-0.5339328,0.4695459,0.448652,-0.0208939
34,0.018085249,0.18607534,"('mean', 'honorable')",0.47235727,0.53083324,6.1621704,6.2177415,2.2175376,2.31155,0.0940124
35,0.11327633,0.06899504,"('corrupt', 'incorrupt')",0.7804511,0.75422525,-0.039420776,-0.17010593,0.2847689,0.2177048,-0.0670641
36,-0.39150146,-0.29032248,"('hostile', 'amicable')",1.4442748,1.4077241,0.3036445,0.11365685,0.4521393,0.4103528,-0.0417865
37,0.43851376,0.42618152,"('fake', 'genuine')",-1.1594046,-1.1594696,0.36607063,0.38674447,-0.1182734,-0.1155145,0.0027589
38,0.8216274,0.8558499,"('untruthful', 'truthful')",0.32679442,0.33182454,0.2286447,0.31094947,0.4590222,0.4995413,0.0405191
39,1.660345,1.7014749,"('exploitative', 'cooperative')",0.7739892,0.78248316,-0.020906262,-0.046082303,0.804476,0.8126252,0.0081492
40,0.3712509,0.3962367,"('stingy', 'generous')",0.8061007,0.8487117,-1.740945,-1.8270414,-0.1878645,-0.194031,-0.0061665
41,0.22544314,0.22213575,"('unforgiving', 'forgiving')",0.54344434,0.5520403,-0.15132785,-0.19850369,0.2058532,0.1918908,-0.0139624
42,0.93635696,0.95081997,"('unreliable', 'reliable')",0.6851992,0.686352,-2.8092935,-2.668531,-0.3959124,-0.3437863,0.0521261
43,1.1900219,1.2131075,"('irresponsible', 'responsible')",-0.8072611,-0.81159776,0.52881646,0.56827796,0.3038591,0.3232626,0.0194035
44,-1.3898447,-1.3441453,"('prejudiced', 'unprejudiced')",-0.37729374,-0.33450866,-1.3549228,-1.3554878,-1.0406871,-1.0113806,0.0293065
45,-0.080668546,-0.059661996,"('incompetent', 'competent')",-1.2711089,-1.2513067,-0.063425034,-0.086532414,-0.4717342,-0.4658337,0.0059005
46,-0.21775283,-0.24915098,"('uncompetitive', 'competitive')",-0.28939086,-0.2004158,-0.93802905,-0.9368685,-0.4817243,-0.4621451,0.0195792
