,time_male,time_female,tuple,warner_male,warner_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8993531,-1.0283408,"('unsociable', 'sociable')",-0.7392881,-0.9216048,-0.4154019,-0.65644974,-0.684681,-0.8687985,-0.1841175
1,0.4188757,0.29862714,"('unfriendly', 'friendly')",1.8802732,1.5452274,1.8469748,1.6504575,1.3820413,1.1647707,-0.2172706
2,0.68432003,0.73318315,"('unlikable', 'likable')",0.78921074,0.8843354,0.80217206,0.8932135,0.7585677,0.8369107,0.078343
3,-1.4212542,-1.223562,"('repellent', 'pleasant')",-1.4362928,-1.2860967,0.12581523,0.20867242,-0.9105772,-0.7669954,0.1435818
4,-0.221899,-0.34217572,"('disliked', 'liked')",0.23352496,0.13898289,-6.1279387,-6.246199,-2.038771,-2.1497973,-0.1110263
5,-0.010145325,-0.051496297,"('distant', 'outgoing')",0.7606417,0.7712497,-0.27479422,-0.21695365,0.1585674,0.1675999,0.0090325
6,0.063539356,0.015874155,"('distant', 'open')",1.0521666,1.0516369,0.24996524,0.27914086,0.4552237,0.448884,-0.0063397
7,0.50400114,0.4549186,"('insensitive', 'sensitive')",-0.5168419,-0.5379797,0.50305355,0.47031298,0.1634043,0.129084,-0.0343203
8,0.60150653,0.5594389,"('unaffectionate', 'affectionate')",1.1635402,1.1108426,0.2100867,0.2452724,0.6583778,0.6385179,-0.0198599
9,1.1865127,1.1638787,"('unaffectionate', 'caring')",1.3135775,1.2437729,0.7676523,0.79134464,1.0892475,1.066332,-0.0229155
10,-1.054047,-1.1170043,"('unsympathetic', 'sympathetic')",-1.6722987,-1.7559704,-0.17415935,-0.3631073,-0.9668349,-1.0786939,-0.111859
11,-0.6595764,-0.61220354,"('unhelpful', 'helpful')",-1.1948425,-1.1099203,2.0261297,2.0050457,0.0572369,0.0943073,0.0370704
12,0.051351927,0.08082862,"('unsupportive', 'supportive')",0.15205236,0.24056433,-1.6827352,-1.6840372,-0.4931103,-0.4542147,0.0388956
13,-0.1771548,-0.27799776,"('impolite', 'polite')",-1.9107003,-2.0729444,-0.29206026,-0.39886376,-0.7933051,-0.916602,-0.1232969
14,0.51342106,0.5011099,"('antisocial', 'social')",-1.071337,-1.1346145,-0.6680801,-0.70441025,-0.4086653,-0.4459716,-0.0373063
15,1.361421,1.2504842,"('boring', 'funny')",1.7393508,1.5493011,0.29727504,0.26268142,1.1326823,1.0208223,-0.11186
16,-0.5267449,-0.64358956,"('unpopular', 'popular')",-0.4295615,-0.39352056,0.516033,0.517318,-0.1467578,-0.173264,-0.0265062
17,0.011352414,0.002088543,"('nasty', 'nice')",-0.1853334,-0.11316296,-0.7173384,-0.6051774,-0.2971065,-0.2387506,0.0583559
18,-0.8213378,-0.87957495,"('disagreeable', 'welcoming')",-0.24046715,-0.30520886,-0.2926076,-0.3488817,-0.4514709,-0.5112218,-0.0597509
