,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2549478,-1.4170287,"('unsociable', 'sociable')",0.04528405,-0.07055423,-0.6048319,-0.7437915,-0.1389596
1,-0.7229296,-1.0280411,"('unfriendly', 'friendly')",1.2427298,0.9108399,0.2599001,-0.0586006,-0.3185007
2,0.7751846,0.7736382,"('unlikable', 'likable')",1.005786,0.9592818,0.8904853,0.86646,-0.0240253
3,-0.70008576,-0.62098676,"('repellent', 'pleasant')",0.5173348,0.6025656,-0.0913755,-0.0092106,0.0821649
4,0.6577288,0.49241886,"('disliked', 'liked')",-6.016923,-6.163223,-2.6795971,-2.835402,-0.1558049
5,-0.20427936,-0.262932,"('distant', 'outgoing')",-0.4885421,-0.64854664,-0.3464108,-0.4557393,-0.1093285
6,-0.17633438,-0.23770112,"('distant', 'open')",-0.62019074,-0.8452689,-0.3982626,-0.541485,-0.1432224
7,-0.46101508,-0.3935624,"('insensitive', 'sensitive')",0.4799463,0.5312483,0.0094656,0.0688429,0.0593773
8,-0.5159833,-0.64758366,"('unaffectionate', 'affectionate')",0.38742688,0.1519782,-0.0642782,-0.2478027,-0.1835245
9,-0.7270298,-0.82214284,"('unaffectionate', 'caring')",0.91024965,0.7782715,0.0916099,-0.0219357,-0.1135456
10,-2.041822,-2.1353867,"('unsympathetic', 'sympathetic')",-0.45047432,-0.41699716,-1.2461481,-1.2761919,-0.0300438
11,-1.2616282,-1.2478756,"('unhelpful', 'helpful')",1.4978634,1.5952095,0.1181176,0.173667,0.0555494
12,-0.44805235,-0.47293946,"('unsupportive', 'supportive')",-1.5347118,-1.5416129,-0.9913821,-1.0072762,-0.0158941
13,-1.3496193,-1.3569365,"('impolite', 'polite')",-0.634647,-0.55182517,-0.9921331,-0.9543808,0.0377523
14,-0.4552358,-0.4899995,"('antisocial', 'social')",0.38921675,0.35854873,-0.0330095,-0.0657254,-0.0327159
15,0.6050366,0.49785522,"('boring', 'funny')",0.34747505,0.2664587,0.4762558,0.382157,-0.0940988
16,0.6731798,0.6015544,"('unpopular', 'popular')",0.36030498,0.3042845,0.5167424,0.4529195,-0.0638229
17,-0.1373918,-0.15140097,"('nasty', 'nice')",-0.4944734,-0.45177534,-0.3159326,-0.3015881,0.0143445
18,-0.7378961,-0.643984,"('disagreeable', 'welcoming')",-0.42524505,-0.53806967,-0.5815706,-0.5910268,-0.0094562
19,-0.67606145,-0.6913658,"('inhospitable', 'hospitable')",-0.62056434,-0.6638825,-0.6483129,-0.6776241,-0.0293112
20,0.2808126,0.25456318,"('rough', 'thoughtful')",0.8065089,0.76045716,0.5436608,0.5075102,-0.0361506
21,-0.92932814,-0.8769334,"('immoral', 'moral')",-0.26151636,-0.07758345,-0.5954223,-0.4772584,0.1181639
22,-0.95283234,-0.9235706,"('untrustworthy', 'trustworthy')",-0.8176375,-0.8364371,-0.885235,-0.8800038,0.0052312
23,-1.3191911,-1.3412393,"('insincere', 'sincere')",5.0135612,5.0461435,1.8471851,1.852452,0.0052669
24,-0.8013559,-0.823284,"('dishonest', 'honest')",0.6169693,0.60450184,-0.0921933,-0.1093911,-0.0171978
25,1.0720015,1.0731153,"('egoistic', 'altruistic')",1.2326877,1.0999846,1.1523446,1.08655,-0.0657946
26,0.039511725,-0.12876688,"('hardhearted', 'benevolent')",1.7285726,1.5379328,0.8840421,0.7045829,-0.1794592
27,-0.63090605,-0.49377722,"('hardhearted', 'softhearted')",0.8393413,0.7955645,0.1042176,0.1508936,0.046676
