,msci_male,msci_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.36238107,0.3549573,"('unsociable', 'sociable')",-0.15393583,-0.32934567,0.1042226,0.0128058,-0.0914168
1,-1.0853688,-1.0697279,"('unfriendly', 'friendly')",1.4626366,1.3210962,0.1886339,0.1256841,-0.0629498
2,0.99869376,1.114913,"('unlikable', 'likable')",1.0735959,1.2101095,1.0361449,1.1625112,0.1263663
3,0.1988349,0.41816464,"('repellent', 'pleasant')",0.19967517,0.20569317,0.199255,0.3119289,0.1126739
4,-0.27766263,-0.25611192,"('disliked', 'liked')",-5.057148,-5.042671,-2.6674054,-2.6493917,0.0180137
5,-1.2865044,-1.2668737,"('distant', 'outgoing')",-0.4236628,-0.3697221,-0.8550836,-0.8182979,0.0367857
6,-1.8967077,-1.8848442,"('distant', 'open')",-0.18921506,-0.17923541,-1.0429614,-1.0320398,0.0109216
7,0.061462402,0.20804988,"('insensitive', 'sensitive')",0.08147887,0.119097225,0.0714706,0.1635735,0.0921029
8,-1.4324684,-1.5304021,"('unaffectionate', 'affectionate')",0.3742019,0.3207825,-0.5291333,-0.6048098,-0.0756765
9,-0.9072579,-1.0031532,"('unaffectionate', 'caring')",0.80306304,0.7124865,-0.0520974,-0.1453333,-0.0932359
10,-0.14294681,-0.0637266,"('unsympathetic', 'sympathetic')",-0.61216533,-0.6592981,-0.3775561,-0.3615124,0.0160437
11,0.67334753,0.65310615,"('unhelpful', 'helpful')",1.9996337,2.019144,1.3364906,1.3361251,-0.0003655
12,0.095573574,0.24842095,"('unsupportive', 'supportive')",-1.7579609,-1.7255247,-0.8311937,-0.7385519,0.0926418
13,0.6626082,0.6255058,"('impolite', 'polite')",-0.40174466,-0.37492457,0.1304318,0.1252906,-0.0051412
14,1.2313247,1.3603883,"('antisocial', 'social')",-0.14943832,-0.15811251,0.5409431,0.6011379,0.0601948
15,0.34978276,0.13705899,"('boring', 'funny')",1.1686097,1.1450676,0.7591963,0.6410633,-0.118133
16,0.05835495,0.06826933,"('unpopular', 'popular')",1.105317,1.0999488,0.581836,0.5841091,0.0022731
17,-0.28068388,-0.24533135,"('nasty', 'nice')",0.0043516047,0.005234299,-0.1381661,-0.1200485,0.0181176
18,-0.67322737,-0.5811104,"('disagreeable', 'welcoming')",-0.30543083,-0.24000603,-0.4893291,-0.4105582,0.0787709
19,-0.86470824,-0.90022457,"('inhospitable', 'hospitable')",0.020540131,0.080203615,-0.4220841,-0.4100105,0.0120736
20,1.0734589,1.0749311,"('rough', 'thoughtful')",1.0224727,0.95296156,1.0479658,1.0139463,-0.0340195
21,1.1331949,1.1505598,"('immoral', 'moral')",-0.29836458,-0.29977128,0.4174152,0.4253942,0.007979
22,0.063591875,0.1522462,"('untrustworthy', 'trustworthy')",-1.0448543,-1.0605588,-0.4906312,-0.4541563,0.0364749
23,0.16331309,0.20661806,"('insincere', 'sincere')",4.903709,4.7444935,2.5335109,2.4755557,-0.0579552
24,-0.34114426,-0.28611603,"('dishonest', 'honest')",0.25940052,0.28584623,-0.0408719,-0.0001349,0.040737
25,-0.5394473,-0.58106446,"('egoistic', 'altruistic')",1.576785,1.5252941,0.5186688,0.4721148,-0.046554
26,-0.09406767,-0.13238105,"('hardhearted', 'benevolent')",1.8744831,1.7988741,0.8902077,0.8332465,-0.0569612
27,-0.8341963,-0.7942133,"('hardhearted', 'softhearted')",0.82402104,0.82071143,-0.0050876,0.0132491,0.0183367
28,-0.28158116,-0.37642533,"('disloyal', 'loyal')",0.8188205,0.61937976,0.2686197,0.1214772,-0.1471425
29,-0.1825904,-0.14014006,"('unfair', 'fair')",-0.82758707,-0.95075357,-0.5050887,-0.5454468,-0.0403581
30,1.6236031,1.6508865,"('intolerant', 'tolerant')",1.6666976,1.6911103,1.6451504,1.6709983,0.0258479
31,-1.1947546,-1.0572237,"('evil', 'good')",-0.9047725,-0.9517893,-1.0497636,-1.0045065,0.0452571
32,0.24301644,0.21249275,"('unkind', 'kind')",1.0109953,0.8871702,0.6270059,0.5498314,-0.0771745
33,0.12811863,0.01077649,"('wrong', 'right')",-0.5467564,-0.60580903,-0.2093189,-0.2975163,-0.0881974
34,-0.2743479,-0.08475893,"('mean', 'honorable')",5.360232,5.517643,2.542942,2.7164421,0.1735001
35,-0.8505314,-1.0195087,"('corrupt', 'incorrupt')",-0.21618356,-0.33476543,-0.5333575,-0.6771371,-0.1437796
