,dam_male,dam_female,tuple,average_male,average_female,female-male
0,0.6012473,0.41946715,"('unsociable', 'sociable')",0.6012473,0.4194672,-0.1817801
1,0.92495286,0.8621975,"('unfriendly', 'friendly')",0.9249529,0.8621975,-0.0627554
2,0.23099004,0.24297957,"('unlikable', 'likable')",0.23099,0.2429796,0.0119896
3,0.58906996,0.66783595,"('repellent', 'pleasant')",0.58907,0.667836,0.078766
4,-7.1351504,-7.3970385,"('disliked', 'liked')",-7.1351504,-7.3970385,-0.2618881
5,-1.0940535,-1.0441941,"('distant', 'outgoing')",-1.0940535,-1.0441941,0.0498594
6,-0.49930954,-0.5343316,"('distant', 'open')",-0.4993095,-0.5343316,-0.0350221
7,1.0161703,1.0347469,"('insensitive', 'sensitive')",1.0161703,1.0347469,0.0185766
8,0.95339423,0.89241076,"('unaffectionate', 'affectionate')",0.9533942,0.8924108,-0.0609834
9,1.6035107,1.5715191,"('unaffectionate', 'caring')",1.6035107,1.5715191,-0.0319916
10,0.7561091,0.74778366,"('unsympathetic', 'sympathetic')",0.7561091,0.7477837,-0.0083254
11,1.8715597,1.7964996,"('unhelpful', 'helpful')",1.8715597,1.7964996,-0.0750601
12,-1.4530089,-1.514753,"('unsupportive', 'supportive')",-1.4530089,-1.514753,-0.0617441
13,-0.11977536,-0.1338409,"('impolite', 'polite')",-0.1197754,-0.1338409,-0.0140655
14,0.8391089,0.7869644,"('antisocial', 'social')",0.8391089,0.7869644,-0.0521445
15,0.33361384,0.15092292,"('boring', 'funny')",0.3336138,0.1509229,-0.1826909
16,-0.57000095,-0.7359592,"('unpopular', 'popular')",-0.5700009,-0.7359592,-0.1659583
17,-0.6711876,-0.64764786,"('nasty', 'nice')",-0.6711876,-0.6476479,0.0235397
18,-0.73951584,-0.73488945,"('disagreeable', 'welcoming')",-0.7395158,-0.7348894,0.0046264
19,-0.962781,-0.9349009,"('inhospitable', 'hospitable')",-0.962781,-0.9349009,0.0278801
20,0.11463556,0.11748093,"('rough', 'thoughtful')",0.1146356,0.1174809,0.0028453
21,-0.24390425,-0.22423807,"('immoral', 'moral')",-0.2439042,-0.2242381,0.0196661
22,-0.22435004,-0.30460238,"('untrustworthy', 'trustworthy')",-0.22435,-0.3046024,-0.0802524
23,6.0617595,6.1269474,"('insincere', 'sincere')",6.0617595,6.1269474,0.0651879
24,1.2073635,1.205648,"('dishonest', 'honest')",1.2073635,1.2056479,-0.0017156
25,0.4912698,0.33044738,"('egoistic', 'altruistic')",0.4912698,0.3304474,-0.1608224
26,1.3430284,1.2293366,"('hardhearted', 'benevolent')",1.3430284,1.2293366,-0.1136918
27,1.0426567,0.88791996,"('hardhearted', 'softhearted')",1.0426567,0.88792,-0.1547367
28,0.9145667,0.85441357,"('disloyal', 'loyal')",0.9145667,0.8544136,-0.0601531
29,-0.73160595,-0.73442787,"('unfair', 'fair')",-0.7316059,-0.7344279,-0.002822
30,1.2237688,1.1035973,"('intolerant', 'tolerant')",1.2237688,1.1035973,-0.1201715
31,-1.8015295,-1.7516125,"('evil', 'good')",-1.8015295,-1.7516125,0.049917
32,0.90453464,0.79144216,"('unkind', 'kind')",0.9045346,0.7914422,-0.1130924
33,-0.23780206,-0.2521729,"('wrong', 'right')",-0.2378021,-0.2521729,-0.0143708
34,4.1568947,4.3403234,"('mean', 'honorable')",4.1568947,4.3403234,0.1834287
35,-1.0442353,-1.1851296,"('corrupt', 'incorrupt')",-1.0442353,-1.1851296,-0.1408943
36,-1.0377504,-1.1550267,"('hostile', 'amicable')",-1.0377504,-1.1550267,-0.1172763
37,0.34628013,0.2821367,"('fake', 'genuine')",0.3462801,0.2821367,-0.0641434
38,0.082814686,0.060198184,"('untruthful', 'truthful')",0.0828147,0.0601982,-0.0226165
39,0.59308404,0.6761142,"('exploitative', 'cooperative')",0.593084,0.6761142,0.0830302
40,-1.8454307,-1.9749132,"('stingy', 'generous')",-1.8454307,-1.9749132,-0.1294825
41,0.55526155,0.4436041,"('unforgiving', 'forgiving')",0.5552616,0.4436041,-0.1116575
42,-2.443642,-2.5927613,"('unreliable', 'reliable')",-2.4436419,-2.5927613,-0.1491194
43,1.0731212,1.0543854,"('irresponsible', 'responsible')",1.0731212,1.0543854,-0.0187358
44,-1.1725068,-1.1875318,"('prejudiced', 'unprejudiced')",-1.1725068,-1.1875318,-0.015025
45,0.070188485,-0.036012534,"('incompetent', 'competent')",0.0701885,-0.0360125,-0.106201
46,-0.543913,-0.58471715,"('uncompetitive', 'competitive')",-0.543913,-0.5847172,-0.0408042
47,5.0331006,5.2253394,"('stupid', 'smart')",5.0331006,5.2253394,0.1922388
48,0.44368672,0.47293812,"('unintelligent', 'intelligent')",0.4436867,0.4729381,0.0292514
49,-0.28697234,-0.23356505,"('unable', 'able')",-0.2869723,-0.233565,0.0534073
50,-1.1310651,-1.2097244,"('clumsy', 'skillful')",-1.1310651,-1.2097244,-0.0786593
51,0.24280249,0.1405267,"('uneducated', 'educated')",0.2428025,0.1405267,-0.1022758
52,-0.48766255,-0.66208404,"('irrational', 'rational')",-0.4876626,-0.662084,-0.1744214
53,-0.03525822,-0.1512645,"('uncreative', 'creative')",-0.0352582,-0.1512645,-0.1160063
54,0.93759114,0.93155116,"('incapable', 'capable')",0.9375911,0.9315512,-0.0060399
55,0.9828652,0.94099087,"('incompetent', 'clever')",0.9828652,0.9409909,-0.0418743
56,1.260257,1.1378893,"('impractical', 'practical')",1.260257,1.1378893,-0.1223677
57,-2.4963896,-2.6180656,"('unimaginative', 'imaginative')",-2.4963896,-2.6180656,-0.121676
58,-0.27183813,-0.27919388,"('undiscriminating', 'discriminating')",-0.2718381,-0.2791939,-0.0073558
59,-0.03557559,-0.076509774,"('foolish', 'wise')",-0.0355756,-0.0765098,-0.0409342
60,0.4932079,0.5773648,"('inefficient', 'efficient')",0.4932079,0.5773648,0.0841569
61,0.4689518,0.34365276,"('illogical', 'logical')",0.4689518,0.3436528,-0.125299
62,0.8568938,0.85104644,"('incompetent', 'brilliant')",0.8568938,0.8510464,-0.0058474
63,0.30603805,0.31305125,"('unperceptive', 'insightful')",0.3060381,0.3130513,0.0070132
64,-5.5090723,-5.593056,"('shy', 'confident')",-5.5090723,-5.5930562,-0.0839839
65,0.21456009,0.35185978,"('insecure', 'secure')",0.2145601,0.3518598,0.1372997
66,-0.028140731,-0.13592057,"('inactive', 'active')",-0.0281407,-0.1359206,-0.1077799
67,0.06191901,0.05027085,"('doubtful', 'determined')",0.061919,0.0502709,-0.0116481
