,cars_male,cars_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7308324,0.75537467,"('unsociable', 'sociable')",0.779565,0.7180533,-0.2787162,-0.40780514,0.4105604,0.3552076,-0.0553528
1,0.7156256,0.65011185,"('unfriendly', 'friendly')",0.34686485,0.33014274,1.8298821,1.729987,0.9641242,0.9034139,-0.0607103
2,0.9680065,0.9811275,"('unlikable', 'likable')",0.640074,0.7426969,0.33070546,0.37080812,0.646262,0.6982109,0.0519489
3,-0.09927419,0.038120314,"('repellent', 'pleasant')",0.1156284,0.26427007,-0.07631962,-0.0021456964,-0.0199885,0.1000816,0.1200701
4,-0.25078836,-0.3780466,"('disliked', 'liked')",-1.0525485,-1.1185791,-6.4903097,-6.61907,-2.5978823,-2.705232,-0.1073497
5,0.28509012,0.2050625,"('distant', 'outgoing')",-0.314107,-0.33524638,-0.17598447,-0.1968722,-0.0683338,-0.1090187,-0.0406849
6,0.08412306,-0.029963624,"('distant', 'open')",-0.50362223,-0.5418112,0.6081505,0.55184126,0.0628838,-0.0066445,-0.0695283
7,-0.09177042,-0.051337354,"('insensitive', 'sensitive')",-0.40232363,-0.25541463,0.43780187,0.4810841,-0.0187641,0.0581107,0.0768748
8,0.14571257,0.051029116,"('unaffectionate', 'affectionate')",-1.1079862,-1.1162115,1.0001637,0.9547942,0.01263,-0.0367961,-0.0494261
9,1.4814917,1.4084014,"('unaffectionate', 'caring')",-0.23250464,-0.23430979,1.2745756,1.272529,0.8411876,0.8155402,-0.0256474
10,0.16664083,0.23310147,"('unsympathetic', 'sympathetic')",-0.896241,-0.748875,-0.8436204,-0.81605935,-0.5244069,-0.4439443,0.0804626
11,1.0405074,1.0850794,"('unhelpful', 'helpful')",0.674944,0.7557591,1.2561083,1.3615288,0.9905199,1.0674558,0.0769359
12,0.47870132,0.5746887,"('unsupportive', 'supportive')",-0.4702545,-0.30492145,-2.382321,-2.3371131,-0.7912914,-0.6891153,0.1021761
13,1.0166979,1.0857854,"('impolite', 'polite')",0.09823326,0.08559078,-0.78671354,-0.8019335,0.1094059,0.1231476,0.0137417
14,0.68455666,0.822117,"('antisocial', 'social')",1.589595,1.6196522,-0.49054658,-0.5331156,0.594535,0.6362178,0.0416828
15,1.2922103,1.1542062,"('boring', 'funny')",0.44729042,0.3848578,0.40673205,0.3663485,0.7154109,0.6351375,-0.0802734
16,-0.3056097,-0.32471022,"('unpopular', 'popular')",0.1592204,0.1639801,0.67513883,0.6428678,0.1762498,0.1607126,-0.0155372
17,0.30468947,0.39477295,"('nasty', 'nice')",0.08787598,0.0013930686,-0.49385542,-0.46433887,-0.0337633,-0.0227243,0.011039
18,-0.4964888,-0.4146566,"('disagreeable', 'welcoming')",-1.0940607,-1.0357828,-0.326871,-0.40906024,-0.6391402,-0.6198332,0.019307
19,-0.22257718,-0.27306163,"('inhospitable', 'hospitable')",-0.4589849,-0.43436873,-0.39150771,-0.3284071,-0.3576899,-0.3452791,0.0124108
20,-0.63465065,-0.5527569,"('rough', 'thoughtful')",0.3279974,0.3833732,1.0364918,1.0275733,0.2432795,0.2860632,0.0427837
21,1.2354547,1.2813389,"('immoral', 'moral')",0.9039353,1.0048981,-0.7921543,-0.77551913,0.4490786,0.5035726,0.054494
22,0.40139964,0.38594913,"('untrustworthy', 'trustworthy')",1.1483532,1.1261375,-0.8698633,-0.97383225,0.2266299,0.1794181,-0.0472118
23,0.5052706,0.55028355,"('insincere', 'sincere')",0.22962257,0.28452185,5.6554246,5.6486382,2.130106,2.1611479,0.0310419
24,1.2193695,1.1742918,"('dishonest', 'honest')",0.49445185,0.53426635,0.8608011,0.7938459,0.8582075,0.8341347,-0.0240728
25,0.16602315,0.15962012,"('egoistic', 'altruistic')",-0.2594335,-0.31199414,1.8189151,1.7551591,0.5751683,0.5342617,-0.0409066
26,0.17978412,0.16714242,"('hardhearted', 'benevolent')",0.7100206,0.7522588,1.7025748,1.7025828,0.8641265,0.8739947,0.0098682
27,-0.08924108,-0.0072290907,"('hardhearted', 'softhearted')",-0.92155725,-0.87604475,1.2328976,1.1462088,0.0740331,0.087645,0.0136119
28,0.5418766,0.4032301,"('disloyal', 'loyal')",-0.25806877,-0.2998705,1.1516384,1.0583749,0.4784821,0.3872448,-0.0912373
29,0.48836976,0.4280907,"('unfair', 'fair')",-0.26402622,-0.3855876,-0.3458355,-0.5094284,-0.0404973,-0.1556418,-0.1151445
30,0.8744451,0.97279036,"('intolerant', 'tolerant')",1.3341736,1.376839,1.0036644,0.9725374,1.070761,1.107389,0.036628
31,-1.3003709,-1.2947328,"('evil', 'good')",-0.6546418,-0.65206665,-0.88107777,-0.9848113,-0.9453635,-0.9772036,-0.0318401
32,0.5880429,0.6388749,"('unkind', 'kind')",0.6131747,0.6815661,0.9156246,0.8496906,0.7056141,0.7233772,0.0177631
33,1.1277274,1.0220193,"('wrong', 'right')",0.28664726,0.24215443,-0.28806514,-0.34367067,0.3754365,0.3068344,-0.0686021
34,0.2891762,0.41853568,"('mean', 'honorable')",0.70505106,0.8333022,6.017174,6.1272674,2.3371337,2.4597017,0.122568
35,-0.1302599,-0.34937036,"('corrupt', 'incorrupt')",-0.2707298,-0.52337015,0.2131053,0.03871566,-0.0626281,-0.2780083,-0.2153802
36,-0.8607074,-1.006341,"('hostile', 'amicable')",-0.62046856,-0.8025186,0.4058358,0.20648167,-0.3584467,-0.534126,-0.1756793
37,-0.073993966,-0.088499166,"('fake', 'genuine')",-0.48248544,-0.43484443,0.2774598,0.29978937,-0.0930065,-0.0745181,0.0184884
38,0.98878366,0.9397845,"('untruthful', 'truthful')",0.006291643,0.020990413,-0.29914036,-0.29390433,0.2319783,0.2222902,-0.0096881
39,1.2083852,1.2369246,"('exploitative', 'cooperative')",1.8524749,1.8439001,0.36624205,0.35918722,1.1423674,1.1466707,0.0043033
40,0.35680795,0.41734657,"('stingy', 'generous')",-0.5868639,-0.54178965,-1.4175202,-1.5226525,-0.549192,-0.5490319,0.0001601
41,0.49072433,0.541908,"('unforgiving', 'forgiving')",0.20620258,0.27396435,-0.0199519,-0.15351357,0.2256583,0.2207863,-0.004872
42,-0.94526666,-0.8408925,"('unreliable', 'reliable')",-0.8880165,-0.69403535,-3.4258866,-3.3788517,-1.7530565,-1.6379264,0.1151301
43,0.74663484,0.8584649,"('irresponsible', 'responsible')",-0.2436136,-0.03199497,0.42250857,0.4436889,0.3085099,0.4233863,0.1148764
44,-0.62424445,-0.568205,"('prejudiced', 'unprejudiced')",0.07321945,0.03267678,-0.94181395,-0.95326513,-0.497613,-0.4962645,0.0013485
45,-0.035490245,0.019838091,"('incompetent', 'competent')",0.32168218,0.42905173,-0.43553177,-0.4843421,-0.0497799,-0.0118174,0.0379625
46,0.7909984,0.86265314,"('uncompetitive', 'competitive')",-0.0033548474,0.10518353,-0.6244859,-0.65511477,0.0543859,0.1042406,0.0498547
47,0.573562,0.70442754,"('stupid', 'smart')",0.9956675,1.1319128,5.7377887,5.8186283,2.4356728,2.5516562,0.1159834
48,0.92408854,0.9727867,"('unintelligent', 'intelligent')",0.0004987195,0.046796147,0.58817136,0.6255339,0.5042529,0.5483723,0.0441194
49,0.09557581,0.17009684,"('unable', 'able')",-0.81523156,-0.7619598,-0.24603078,-0.16980866,-0.3218955,-0.2538905,0.068005
50,-0.97748214,-1.0069753,"('clumsy', 'skillful')",0.32986456,0.39401978,-0.03299517,-0.042021733,-0.2268709,-0.2183258,0.0085451
51,-0.29011682,-0.30757248,"('uneducated', 'educated')",0.030025855,0.06591081,0.26704657,0.26969057,0.0023185,0.009343,0.0070245
52,1.2193587,0.9392054,"('irrational', 'rational')",0.5166606,0.24193999,0.354224,0.18336584,0.6967478,0.4548371,-0.2419107
53,-0.27252898,-0.3253786,"('uncreative', 'creative')",-0.17161492,-0.17805967,0.79678726,0.7569948,0.1175478,0.0845188,-0.033029
54,-0.11778355,-0.20879325,"('incapable', 'capable')",0.3264532,0.3348518,1.0296122,1.0804021,0.4127606,0.4021536,-0.010607
55,0.7322815,0.86012685,"('incompetent', 'clever')",0.7581172,0.89298904,0.14582697,0.15955341,0.5454085,0.6375564,0.0921479
56,1.5115309,1.584132,"('impractical', 'practical')",1.4642633,1.5367066,-0.37390053,-0.3255782,0.867298,0.9317535,0.0644555
57,-0.21568662,-0.27011123,"('unimaginative', 'imaginative')",-0.41295454,-0.32861075,-2.748281,-2.7318425,-1.1256407,-1.1101882,0.0154525
58,0.4929436,0.44708812,"('undiscriminating', 'discriminating')",-0.021669053,0.009371206,0.13854116,0.05723109,0.2032719,0.1712301,-0.0320418
59,0.8457458,0.64969426,"('foolish', 'wise')",0.65031433,0.60142666,0.37061346,0.34685606,0.6222245,0.532659,-0.0895655
60,1.3992614,1.6417371,"('inefficient', 'efficient')",1.5276524,1.7079226,-0.10028711,0.02763946,0.9422088,1.1257664,0.1835576
61,0.9381715,0.8417879,"('illogical', 'logical')",1.1827872,1.0518354,0.2612168,0.11994508,0.7940586,0.6711895,-0.1228691
62,0.854199,0.9127965,"('incompetent', 'brilliant')",0.44815117,0.6313349,0.087534465,0.23821308,0.4632949,0.5941148,0.1308199
63,0.06911794,0.14569649,"('unperceptive', 'insightful')",-0.04588202,0.15696254,0.38660955,0.47093332,0.1366152,0.2578641,0.1212489
64,-0.19417655,-0.25157756,"('shy', 'confident')",-0.17637007,-0.19707423,-6.9756713,-7.017645,-2.4487394,-2.4887656,-0.0400262
65,-0.44564664,-0.4276927,"('insecure', 'secure')",0.74436826,0.7086137,-0.69504595,-0.6915333,-0.1321081,-0.1368708,-0.0047627
66,-1.0009952,-1.0331926,"('inactive', 'active')",-0.8624482,-0.8660976,0.76421946,0.7632463,-0.366408,-0.3786813,-0.0122733
67,0.3858909,0.37328827,"('doubtful', 'determined')",0.46776593,0.43970203,-0.6474104,-0.57715607,0.0687488,0.0786114,0.0098626
68,-0.7761019,-0.79886514,"('dependent', 'independent')",-0.18169296,-0.253242,-0.6885695,-0.75148714,-0.5487881,-0.6011981,-0.05241
69,-0.24058984,-0.25151995,"('lazy', 'industrious')",0.49777624,0.43654445,-0.30936274,-0.33920032,-0.0173921,-0.0513919,-0.0339998
