,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.88890064,-1.0172858,"('unsociable', 'sociable')",-0.8006982,-0.9175463,-0.036613785,-0.10999202,-0.5754042,-0.681608,-0.1062038
1,-1.5894325,-1.7144463,"('unfriendly', 'friendly')",-1.1654396,-1.3113877,1.6539876,1.4884186,-0.3669615,-0.5124718,-0.1455103
2,-0.24836445,-0.13374524,"('unlikable', 'likable')",-0.54389334,-0.3931452,0.47776586,0.5071573,-0.1048306,-0.0065777,0.0982529
3,-1.6640021,-1.5868415,"('repellent', 'pleasant')",-1.3634126,-1.1526107,0.49992853,0.593684,-0.8424954,-0.7152561,0.1272393
4,-0.0017306209,-0.13633004,"('disliked', 'liked')",0.7827173,0.66186565,-7.4953375,-7.6637344,-2.2381169,-2.3793996,-0.1412827
5,-0.049179308,-0.11925323,"('distant', 'outgoing')",0.22986245,0.14682928,-0.146955,-0.22906555,0.0112427,-0.0671632,-0.0784059
6,-0.14999293,-0.18599527,"('distant', 'open')",0.026152387,0.0071156174,0.14604118,0.053033553,0.0074002,-0.0419487,-0.0493489
7,-0.59939164,-0.5667103,"('insensitive', 'sensitive')",-0.76116,-0.6868322,0.38651642,0.43449974,-0.3246784,-0.2730142,0.0516642
8,-0.25612396,-0.36302775,"('unaffectionate', 'affectionate')",-0.07540553,-0.17496355,1.226086,1.0993677,0.2981855,0.1871255,-0.11106
9,-0.3562873,-0.4735271,"('unaffectionate', 'caring')",-0.4933512,-0.5924156,1.6393614,1.5758499,0.263241,0.1699691,-0.0932719
10,-1.6354127,-1.7063348,"('unsympathetic', 'sympathetic')",-2.24106,-2.2369854,-0.388097,-0.35146263,-1.4215233,-1.4315944,-0.0100711
11,-1.0848262,-1.0360266,"('unhelpful', 'helpful')",-1.5541236,-1.4485689,1.4726971,1.6105868,-0.3887509,-0.2913363,0.0974146
12,-0.6504795,-0.6218473,"('unsupportive', 'supportive')",-0.6084715,-0.49245554,-2.1891751,-2.201325,-1.1493754,-1.1052093,0.0441661
13,-0.36157745,-0.37472126,"('impolite', 'polite')",-0.2962848,-0.27447253,-0.88970417,-0.7919164,-0.5158555,-0.48037,0.0354855
14,-0.43111384,-0.37756312,"('antisocial', 'social')",-0.8686457,-0.8000061,-0.4068767,-0.44222748,-0.5688788,-0.5399322,0.0289466
15,0.56758004,0.50031173,"('boring', 'funny')",0.72912955,0.56860363,-0.15237817,-0.17694922,0.3814438,0.2973221,-0.0841217
16,-0.5021666,-0.5598808,"('unpopular', 'popular')",-0.5614683,-0.58085525,0.4622693,0.35818332,-0.2004552,-0.2608509,-0.0603957
17,-1.1745546,-1.0808657,"('nasty', 'nice')",-0.30959925,-0.2522123,-0.5331903,-0.519444,-0.6724481,-0.6175073,0.0549408
18,-0.7747387,-0.6665691,"('disagreeable', 'welcoming')",-1.433798,-1.1573745,-0.7487356,-0.77581596,-0.9857574,-0.8665865,0.1191709
19,-0.43989378,-0.40834618,"('inhospitable', 'hospitable')",-0.422992,-0.39115095,-0.36723405,-0.33727446,-0.4100399,-0.3789239,0.031116
20,0.043613896,0.11553504,"('rough', 'thoughtful')",-0.386501,-0.26139766,0.8380311,0.8954225,0.165048,0.2498533,0.0848053
21,-0.94275427,-0.8389587,"('immoral', 'moral')",-1.4088086,-1.2403277,-0.8465057,-0.7074547,-1.0660229,-0.9289137,0.1371092
22,-0.5284763,-0.48945588,"('untrustworthy', 'trustworthy')",-0.85834485,-0.76612204,-0.85492194,-0.9017413,-0.7472477,-0.7191064,0.0281413
23,-1.1313845,-1.1982,"('insincere', 'sincere')",-1.3994483,-1.3657937,5.960426,6.0198574,1.1431977,1.1519546,0.0087569
