,csx_male,csx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6135316,-0.80108315,"('unsociable', 'sociable')",-0.027848285,-0.23494351,-0.3206899,-0.5180134,-0.1973235
1,-1.04798,-1.4598179,"('unfriendly', 'friendly')",0.44897327,0.21840598,-0.2995033,-0.620706,-0.3212027
2,0.7903565,0.63188666,"('unlikable', 'likable')",0.95911545,0.91247785,0.874736,0.7721822,-0.1025538
3,-0.21246932,-0.00963231,"('repellent', 'pleasant')",0.5100159,0.5573384,0.1487733,0.2738531,0.1250798
4,-0.30880678,-0.35608092,"('disliked', 'liked')",-5.1950226,-5.073537,-2.7519147,-2.7148089,0.0371058
5,-0.49605513,-0.6958739,"('distant', 'outgoing')",-0.5891619,-0.56784636,-0.5426085,-0.6318601,-0.0892516
6,-0.74379957,-0.9627788,"('distant', 'open')",-0.99074316,-1.0049541,-0.8672714,-0.9838665,-0.1165951
7,-0.461518,-0.34686992,"('insensitive', 'sensitive')",-0.1521876,-0.18112041,-0.3068528,-0.2639952,0.0428576
8,-1.028007,-1.2987669,"('unaffectionate', 'affectionate')",-0.21121036,-0.39745185,-0.6196087,-0.8481094,-0.2285007
9,-0.73273194,-0.9707729,"('unaffectionate', 'caring')",0.29430547,0.1486536,-0.2192132,-0.4110597,-0.1918465
10,-0.86041975,-0.89858353,"('unsympathetic', 'sympathetic')",-0.82038814,-1.0185902,-0.8404039,-0.9585869,-0.118183
11,-0.7142731,-0.6872979,"('unhelpful', 'helpful')",1.7130923,1.6582662,0.4994096,0.4854842,-0.0139254
12,-0.21233782,-0.17277908,"('unsupportive', 'supportive')",-1.8621787,-1.8245772,-1.0372583,-0.9986781,0.0385802
13,-1.0610814,-1.0528517,"('impolite', 'polite')",-0.6074502,-0.6025442,-0.8342658,-0.8276979,0.0065679
14,0.2841392,0.39889756,"('antisocial', 'social')",0.22759292,0.14925031,0.2558661,0.2740739,0.0182078
15,0.59088224,0.33494318,"('boring', 'funny')",0.28210795,0.21329153,0.4364951,0.2741174,-0.1623777
16,-0.09969784,-0.1463124,"('unpopular', 'popular')",0.615014,0.5900526,0.2576581,0.2218701,-0.035788
17,-0.508129,-0.5029157,"('nasty', 'nice')",-0.4238559,-0.34764993,-0.4659925,-0.4252828,0.0407097
18,-0.8280954,-0.95771325,"('disagreeable', 'welcoming')",-0.6117301,-0.77966356,-0.7199128,-0.8686884,-0.1487756
19,-1.118436,-1.3515414,"('inhospitable', 'hospitable')",-0.7118258,-0.8254018,-0.9151309,-1.0884717,-0.1733408
20,0.17029049,0.19795913,"('rough', 'thoughtful')",0.77165604,0.66329134,0.4709733,0.4306252,-0.0403481
21,0.09882043,-0.014327463,"('immoral', 'moral')",-0.36955506,-0.45681012,-0.1353673,-0.2355688,-0.1002015
22,-0.5112673,-0.4862802,"('untrustworthy', 'trustworthy')",-1.0283849,-1.074724,-0.7698261,-0.7805021,-0.010676
23,-0.4792756,-0.53866315,"('insincere', 'sincere')",4.724391,4.5868993,2.1225576,2.0241179,-0.0984397
24,-0.14262682,-0.25541157,"('dishonest', 'honest')",0.505016,0.42603698,0.1811946,0.0853127,-0.0958819
25,-0.11836202,-0.23947482,"('egoistic', 'altruistic')",0.7033279,0.5790804,0.2924829,0.1698028,-0.1226801
26,-0.22042343,-0.54306066,"('hardhearted', 'benevolent')",1.0372553,0.76601845,0.4084159,0.1114789,-0.296937
27,-1.2807431,-1.1255889,"('hardhearted', 'softhearted')",0.1948907,0.07450847,-0.5429262,-0.5255402,0.017386
28,-0.512913,-0.59144676,"('disloyal', 'loyal')",0.53701425,0.4045027,0.0120506,-0.093472,-0.1055226
29,0.016937055,-0.050628565,"('unfair', 'fair')",-0.19669527,-0.3116966,-0.0898791,-0.1811626,-0.0912835
30,0.27267203,0.2218529,"('intolerant', 'tolerant')",1.0355326,0.9292804,0.6541023,0.5755666,-0.0785357
31,-0.6796031,-0.92821467,"('evil', 'good')",-0.8185393,-0.91350394,-0.7490712,-0.9208593,-0.1717881
32,-0.21033718,-0.3308987,"('unkind', 'kind')",0.25529683,0.0028373785,0.0224798,-0.1640307,-0.1865105
33,0.1548912,-0.09863764,"('wrong', 'right')",-0.74218345,-0.7141129,-0.2936461,-0.4063753,-0.1127292
34,-0.43521112,-0.34815717,"('mean', 'honorable')",4.9861684,5.060772,2.2754786,2.3563075,0.0808289
35,-0.7470495,-0.8261361,"('corrupt', 'incorrupt')",-0.44343388,-0.51449424,-0.5952417,-0.6703151,-0.0750734
36,-0.91587496,-1.295321,"('hostile', 'amicable')",-0.3392908,-0.47506613,-0.6275829,-0.8851936,-0.2576107
37,-0.5547496,-0.5787387,"('fake', 'genuine')",-0.31623018,-0.26864263,-0.4354899,-0.4236907,0.0117992
38,-1.1292695,-1.1950748,"('untruthful', 'truthful')",0.10526377,0.23947379,-0.5120028,-0.4778005,0.0342023
39,1.0508716,1.0519463,"('exploitative', 'cooperative')",-0.22005647,-0.17561653,0.4154076,0.4381649,0.0227573
40,0.275148,0.32271323,"('stingy', 'generous')",-1.4059466,-1.4422812,-0.5653993,-0.559784,0.0056153
41,-0.37826183,-0.5419772,"('unforgiving', 'forgiving')",0.057065822,-0.12856774,-0.160598,-0.3352725,-0.1746745
42,0.07303594,0.1096939,"('unreliable', 'reliable')",-2.8791232,-2.867682,-1.4030436,-1.378994,0.0240496
43,-0.91457677,-0.9059891,"('irresponsible', 'responsible')",0.017061308,-0.09492932,-0.4487577,-0.5004592,-0.0517015
44,-0.70171714,-0.6233803,"('prejudiced', 'unprejudiced')",-1.3291609,-1.3844422,-1.015439,-1.0039113,0.0115277
45,-0.5743057,-0.5008714,"('incompetent', 'competent')",-0.011297682,-0.107554466,-0.2928017,-0.3042129,-0.0114112
46,0.06220948,0.12157968,"('uncompetitive', 'competitive')",-0.7185269,-0.6884706,-0.3281587,-0.2834455,0.0447132
47,-0.20634371,-0.13461442,"('stupid', 'smart')",4.321044,4.4410143,2.0573502,2.1531999,0.0958497
48,-0.115650095,-0.11580114,"('unintelligent', 'intelligent')",0.966054,0.8560726,0.425202,0.3701357,-0.0550663
49,-0.17216352,-0.015636314,"('unable', 'able')",-0.40680677,-0.26223412,-0.2894852,-0.1389352,0.15055
50,-0.19329569,-0.14710695,"('clumsy', 'skillful')",-0.19534281,-0.29976287,-0.1943192,-0.2234349,-0.0291157
