,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4947681,-0.6961195,"('unsociable', 'sociable')",-1.0331415,-1.1318843,-0.28090706,-0.5615907,-0.4210997,-0.5933083,-0.5574791,-0.7457258,-0.1882467
1,-0.39009845,-0.34710908,"('unfriendly', 'friendly')",1.212807,1.2484318,0.09282963,0.049713183,1.4872221,1.3688582,0.6006901,0.5799735,-0.0207166
2,0.56157273,0.7178432,"('unlikable', 'likable')",0.5064787,0.6021309,1.4866081,1.617968,0.80068654,0.8846114,0.8388366,0.9556383,0.1168017
3,-0.60432446,-0.4636769,"('repellent', 'pleasant')",-0.54726183,-0.51778406,0.58854324,0.68025213,0.43143034,0.48700234,-0.0329032,0.0464484,0.0793516
4,0.080172084,0.034718007,"('disliked', 'liked')",0.48682266,0.43215212,-0.07412341,-0.111151844,-5.8416586,-5.8421774,-1.3371968,-1.3716148,-0.034418
5,0.2542805,0.41247362,"('distant', 'outgoing')",1.0334191,1.1020557,-0.9305787,-0.7810511,-0.41936335,-0.37203518,-0.0155606,0.0903607,0.1059213
6,0.13329841,0.33289146,"('distant', 'open')",0.8350756,0.90503174,-1.0951376,-0.9521971,0.28637528,0.30477506,0.0399029,0.1476253,0.1077224
7,0.14203084,0.13199319,"('insensitive', 'sensitive')",0.054237515,0.0655622,0.74508256,0.69279003,0.98515373,0.90403354,0.4816262,0.4485947,-0.0330315
8,-0.05510551,0.089627564,"('unaffectionate', 'affectionate')",0.43104273,0.50395703,-0.48520392,-0.4494416,0.58952916,0.52498966,0.1200656,0.1672832,0.0472176
9,0.2766183,0.3922878,"('unaffectionate', 'caring')",0.37027684,0.4122989,0.1055282,0.09595732,1.0482498,1.0130801,0.4501683,0.478406,0.0282377
10,0.24846509,0.22134282,"('unsympathetic', 'sympathetic')",-1.4010762,-1.4019864,-0.45758992,-0.61611784,-0.14644046,-0.19801788,-0.4391604,-0.4986948,-0.0595344
11,-0.51324743,-0.43390512,"('unhelpful', 'helpful')",-0.7715885,-0.7239816,-0.6665553,-0.7116474,1.8429854,1.9291999,-0.0271015,0.0149164,0.0420179
12,0.5293292,0.69908285,"('unsupportive', 'supportive')",-0.15174393,-0.037234254,0.05077649,0.17501731,-1.61662,-1.5775335,-0.2970645,-0.1851669,0.1118976
13,-0.429875,-0.5763563,"('impolite', 'polite')",-0.5295687,-0.5575129,0.1232069,-0.05354993,0.02734492,-0.08866982,-0.202223,-0.3190222,-0.1167992
14,0.38957953,0.23143393,"('antisocial', 'social')",-0.68808895,-0.74109256,2.218285,2.1301985,-0.18017405,-0.2952476,0.4349004,0.3313231,-0.1035773
15,-0.32801098,-0.42190498,"('boring', 'funny')",0.31910914,0.27205995,-1.4870752,-1.5541053,0.40424493,0.3441319,-0.272933,-0.3399546,-0.0670216
16,-0.6775796,-0.61420316,"('unpopular', 'popular')",0.1500698,0.15824902,-1.2016029,-1.070934,0.17647588,0.23142527,-0.3881592,-0.3238657,0.0642935
17,0.01966701,0.01619186,"('nasty', 'nice')",0.5187448,0.49454743,-0.7959083,-0.75408876,-0.3773003,-0.2794469,-0.1586992,-0.1306991,0.0280001
18,0.36514232,0.5209983,"('disagreeable', 'welcoming')",0.6255716,0.7704968,-0.059533276,-0.0054651797,-0.35066098,-0.3907249,0.1451299,0.2238263,0.0786964
19,0.12508254,0.22439262,"('inhospitable', 'hospitable')",0.22265609,0.21585512,-0.8270489,-0.76624876,-0.0104877725,0.025893465,-0.1224495,-0.0750269,0.0474226
20,-0.46592444,-0.41464517,"('rough', 'thoughtful')",-0.77146405,-0.7532557,-0.10201652,0.011522163,1.0368322,1.0371631,-0.0756432,-0.0298039,0.0458393
21,-0.047964334,-0.20917763,"('immoral', 'moral')",-0.94465154,-1.0121313,0.04332202,-0.055108964,-0.50062805,-0.51362526,-0.3624805,-0.4475108,-0.0850303
22,-0.34888732,-0.44766122,"('untrustworthy', 'trustworthy')",-0.38973883,-0.4041371,-0.25206968,-0.26309395,-0.79316825,-0.8306476,-0.445966,-0.486385,-0.040419
23,-0.12658407,-0.06611195,"('insincere', 'sincere')",-0.82447374,-0.78630126,-0.0944581,-0.18603519,5.5212793,5.4300838,1.1189408,1.0979089,-0.0210319
24,1.1683025,1.1814088,"('dishonest', 'honest')",-0.06111039,-0.05501379,-0.5678925,-0.6341118,0.7705592,0.6500348,0.3274647,0.2855795,-0.0418852
25,0.027116187,0.027315378,"('egoistic', 'altruistic')",1.4832513,1.5571862,1.0818813,1.1223212,1.6122003,1.5826663,1.0511123,1.0723723,0.02126
26,1.6439396,1.4135557,"('hardhearted', 'benevolent')",2.3842232,2.30228,2.0954418,2.0159204,1.7737116,1.6111212,1.9743291,1.8357193,-0.1386098
27,0.42745203,0.5322629,"('hardhearted', 'softhearted')",0.13072824,0.20208724,0.036357217,0.04712102,1.6619852,1.5495243,0.5641307,0.5827489,0.0186182
28,0.3241859,0.15568818,"('disloyal', 'loyal')",-0.5201858,-0.56201684,-0.047830142,-0.23579279,1.1175404,0.95939857,0.2184276,0.0793193,-0.1391083
29,-0.3855523,-0.4811724,"('unfair', 'fair')",0.08741835,0.032372665,-0.5088985,-0.47973335,-0.20818737,-0.36466584,-0.253805,-0.3232997,-0.0694947
30,0.1202383,0.081842415,"('intolerant', 'tolerant')",-0.49923256,-0.4789806,1.1976382,1.0835043,0.9776894,0.8995317,0.4490833,0.3964745,-0.0526088
31,-0.7858764,-0.63025385,"('evil', 'good')",0.60561603,0.744257,-1.649546,-1.5129433,-1.103552,-1.1505338,-0.7333395,-0.6373684,0.0959711
