,convergys_male,convergys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.9011751,-1.06352,"('unsociable', 'sociable')",-0.21802576,-0.42484975,-0.5596004,-0.7441849,-0.1845845
1,-2.255444,-2.3504155,"('unfriendly', 'friendly')",1.5297198,1.4573157,-0.3628621,-0.4465499,-0.0836878
2,0.26630875,0.25002572,"('unlikable', 'likable')",0.708512,0.761008,0.4874104,0.5055169,0.0181065
3,-0.15181251,-0.11748032,"('repellent', 'pleasant')",0.9302834,0.82030463,0.3892355,0.3514121,-0.0378234
4,-0.37377512,-0.3418938,"('disliked', 'liked')",-7.1601734,-7.099386,-3.7669742,-3.7206399,0.0463343
5,-0.85698247,-0.79043347,"('distant', 'outgoing')",-0.4372394,-0.33556888,-0.6471109,-0.5630012,0.0841097
6,-1.4610329,-1.3911229,"('distant', 'open')",-0.42644715,-0.35149315,-0.94374,-0.871308,0.072432
7,-0.460857,-0.4087446,"('insensitive', 'sensitive')",-0.03041756,-0.031717353,-0.2456373,-0.220231,0.0254063
8,-1.9112263,-1.9217042,"('unaffectionate', 'affectionate')",0.71036685,0.73808795,-0.6004297,-0.5918081,0.0086216
9,-1.9172494,-1.9053326,"('unaffectionate', 'caring')",1.2578154,1.3325325,-0.329717,-0.2864,0.043317
10,-1.1733952,-1.1736395,"('unsympathetic', 'sympathetic')",-0.5291984,-0.5717931,-0.8512968,-0.8727163,-0.0214195
11,0.5011762,0.4825263,"('unhelpful', 'helpful')",1.7870659,1.8960737,1.1441211,1.1893001,0.045179
12,-0.6405424,-0.5282261,"('unsupportive', 'supportive')",-2.4825568,-2.439242,-1.5615497,-1.483734,0.0778157
13,-0.16466638,-0.24399978,"('impolite', 'polite')",-0.6844599,-0.72343194,-0.4245632,-0.4837159,-0.0591527
14,0.5808715,0.54438174,"('antisocial', 'social')",-0.24765775,-0.46353868,0.1666069,0.0404215,-0.1261854
15,-0.09679552,-0.17022038,"('boring', 'funny')",0.011428567,0.005177602,-0.0426835,-0.0825214,-0.0398379
16,-0.4838489,-0.5030203,"('unpopular', 'popular')",0.72295886,0.6314055,0.119555,0.0641926,-0.0553624
17,-0.08312781,0.022470837,"('nasty', 'nice')",-0.31554747,-0.29754323,-0.1993376,-0.1375362,0.0618014
18,-0.41506198,-0.43203488,"('disagreeable', 'welcoming')",-0.52057177,-0.61274695,-0.4678169,-0.5223909,-0.054574
19,-1.2422667,-1.1951315,"('inhospitable', 'hospitable')",-0.64826655,-0.49884927,-0.9452666,-0.8469904,0.0982762
20,0.5960562,0.63845664,"('rough', 'thoughtful')",0.85323054,0.82902294,0.7246433,0.7337398,0.0090965
21,0.39815018,0.30080536,"('immoral', 'moral')",-0.6141,-0.6524817,-0.1079749,-0.1758382,-0.0678633
22,-0.03451025,-0.03893825,"('untrustworthy', 'trustworthy')",-1.12972,-1.1580665,-0.5821151,-0.5985024,-0.0163873
23,-0.4132696,-0.4663697,"('insincere', 'sincere')",6.031586,5.9453382,2.8091583,2.7394843,-0.069674
24,-0.73777676,-0.7682143,"('dishonest', 'honest')",0.7242171,0.76139086,-0.0067798,-0.0034117,0.0033681
25,-0.4631391,-0.5354941,"('egoistic', 'altruistic')",1.3230438,1.22398,0.4299524,0.3442429,-0.0857095
26,-0.6218952,-0.746196,"('hardhearted', 'benevolent')",1.6127598,1.4976952,0.4954323,0.3757496,-0.1196827
27,-0.8966653,-0.7884259,"('hardhearted', 'softhearted')",1.0546228,0.9973326,0.0789787,0.1044533,0.0254746
28,-1.0622196,-1.15837,"('disloyal', 'loyal')",1.1830112,1.1076468,0.0603958,-0.0253616,-0.0857574
29,-0.36143798,-0.3369254,"('unfair', 'fair')",-0.6377437,-0.7553071,-0.4995908,-0.5461162,-0.0465254
30,0.67013824,0.59208393,"('intolerant', 'tolerant')",0.9700915,0.9137797,0.8201149,0.7529318,-0.0671831
31,-1.4771231,-1.4329798,"('evil', 'good')",-0.86941594,-0.9332579,-1.1732695,-1.1831188,-0.0098493
32,-0.17475834,-0.2811789,"('unkind', 'kind')",0.8115441,0.64435536,0.3183929,0.1815882,-0.1368047
33,-0.17727268,-0.20236172,"('wrong', 'right')",-0.56941223,-0.55553496,-0.3733425,-0.3789483,-0.0056058
34,0.3949832,0.4522521,"('mean', 'honorable')",5.9591436,6.123807,3.1770635,3.2880294,0.1109659
35,-0.2407421,-0.2590671,"('corrupt', 'incorrupt')",-0.3960043,-0.4170462,-0.3183732,-0.3380566,-0.0196834
36,-1.5323948,-1.5800114,"('hostile', 'amicable')",-0.0037320554,-0.11651324,-0.7680634,-0.8482623,-0.0801989
37,-0.5359285,-0.45775115,"('fake', 'genuine')",-0.27274054,-0.2272352,-0.4043345,-0.3424932,0.0618413
38,-0.56212306,-0.5371229,"('untruthful', 'truthful')",-0.056756906,0.09733697,-0.30944,-0.219893,0.089547
39,1.2853662,1.216032,"('exploitative', 'cooperative')",0.2402134,0.24899071,0.7627898,0.7325114,-0.0302784
40,-0.043019153,-0.036595844,"('stingy', 'generous')",-2.1201086,-2.2552152,-1.0815638,-1.1459055,-0.0643417
41,0.033934973,0.016015723,"('unforgiving', 'forgiving')",-0.123633325,-0.19055997,-0.0448492,-0.0872721,-0.0424229
42,0.7219118,0.8307684,"('unreliable', 'reliable')",-3.5558894,-3.5134609,-1.4169888,-1.3413463,0.0756425
43,-0.5056057,-0.486288,"('irresponsible', 'responsible')",0.20549592,0.1964144,-0.1500549,-0.1449368,0.0051181
44,1.2866584,1.2765362,"('prejudiced', 'unprejudiced')",-1.4530733,-1.4874166,-0.0832074,-0.1054402,-0.0222328
45,-0.5573594,-0.4959463,"('incompetent', 'competent')",-0.0055735847,-0.055979803,-0.2814665,-0.275963,0.0055035
46,-0.58968574,-0.6056378,"('uncompetitive', 'competitive')",-0.9965046,-1.0609822,-0.7930952,-0.83331,-0.0402148
47,0.19508354,0.26978517,"('stupid', 'smart')",5.957751,6.06601,3.0764172,3.1678977,0.0914805
48,-0.28364205,-0.35789335,"('unintelligent', 'intelligent')",1.0134197,0.975208,0.3648888,0.3086573,-0.0562315
49,0.23826003,0.4195876,"('unable', 'able')",0.050302543,0.13877526,0.1442813,0.2791814,0.1349001
50,0.18590835,0.3091461,"('clumsy', 'skillful')",0.1584193,0.12074138,0.1721638,0.2149437,0.0427799
51,-0.08022043,-0.2158708,"('uneducated', 'educated')",0.093907245,0.03773678,0.0068434,-0.089067,-0.0959104
52,-0.5725534,-0.7536875,"('irrational', 'rational')",0.22433224,0.15383607,-0.1741106,-0.2999257,-0.1258151
53,-1.5540496,-1.5917256,"('uncreative', 'creative')",0.65983284,0.5627053,-0.4471084,-0.5145102,-0.0674018
54,-1.0817282,-1.1077943,"('incapable', 'capable')",0.84372807,0.9393186,-0.1190001,-0.0842378,0.0347623
55,0.01008727,-0.01005601,"('incompetent', 'clever')",0.28659087,0.19489187,0.1483391,0.0924179,-0.0559212
56,0.74618775,0.6912818,"('impractical', 'practical')",-0.2946242,-0.27863348,0.2257818,0.2063242,-0.0194576
57,-0.83638203,-0.90086687,"('unimaginative', 'imaginative')",-3.266134,-3.2892964,-2.0512581,-2.0950816,-0.0438235
58,-0.54072523,-0.53460234,"('undiscriminating', 'discriminating')",-0.20409961,-0.1919815,-0.3724124,-0.3632919,0.0091205
59,0.017551243,0.052471444,"('foolish', 'wise')",0.38870358,0.48166895,0.2031274,0.2670702,0.0639428
60,1.0970614,1.1226244,"('inefficient', 'efficient')",-0.021486273,0.057399083,0.5377876,0.5900117,0.0522241
61,-0.21960734,-0.31945795,"('illogical', 'logical')",0.5511391,0.36550745,0.1657659,0.0230248,-0.1427411
62,0.55651945,0.70559746,"('incompetent', 'brilliant')",0.600825,0.7621785,0.5786722,0.733888,0.1552158
63,-0.3446174,-0.23605199,"('unperceptive', 'insightful')",0.43837017,0.51786524,0.0468764,0.1409066,0.0940302
64,0.28935075,0.24715099,"('shy', 'confident')",-7.0038505,-7.0187025,-3.3572497,-3.3857758,-0.0285261
65,0.5183536,0.35868156,"('insecure', 'secure')",-0.4023851,-0.4462238,0.0579842,-0.0437711,-0.1017553
66,-1.215147,-1.1757735,"('inactive', 'active')",0.11672812,0.14135626,-0.5492095,-0.5172086,0.0320009
67,0.81394076,0.8243746,"('doubtful', 'determined')",-0.4830237,-0.47636247,0.1654585,0.1740061,0.0085476
68,0.08514617,0.06745289,"('dependent', 'independent')",-0.5629823,-0.5623286,-0.2389181,-0.2474378,-0.0085197
69,0.62086827,0.6819482,"('lazy', 'industrious')",-0.68122953,-0.62689245,-0.0301806,0.0275279,0.0577085
70,-0.0019138772,0.05692838,"('lethargic', 'energetic')",-0.07790656,-0.06839272,-0.0399102,-0.0057322,0.034178
71,-0.27008188,-0.25715315,"('diffident', 'self-confident')",0.6065315,0.61249274,0.1682248,0.1776698,0.009445
72,-0.3831055,-0.37273663,"('unambitious', 'ambitious')",-0.2686767,-0.19373794,-0.3258911,-0.2832373,0.0426538
73,0.69333845,0.69642276,"('helpless', 'self-reliant')",-3.4308555,-3.3330023,-1.3687586,-1.3182898,0.0504688
74,-0.33784828,-0.35076287,"('undedicated', 'dedicated')",-0.6198446,-0.6996511,-0.4788464,-0.525207,-0.0463606
75,0.08189618,0.13477123,"('meek', 'impulsive')",-0.6570852,-0.4882859,-0.2875945,-0.1767573,0.1108372
76,0.5612786,0.61448175,"('anxious', 'daring')",-0.4488765,-0.45939884,0.056201,0.0775415,0.0213405
77,0.18147826,0.18128128,"('unmotivated', 'motivated')",-1.0121511,-0.9585495,-0.4153364,-0.3886341,0.0267023
78,-0.96258646,-0.83695894,"('nonresilient', 'resilient')",-0.22817455,-0.24870825,-0.5953805,-0.5428336,0.0525469
79,-1.196235,-1.1845777,"('wavering', 'unwavering')",-0.46687686,-0.40593344,-0.8315559,-0.7952555,0.0363004
80,0.9973759,1.0194707,"('dominated', 'dominating')",-1.2194577,-1.134117,-0.1110409,-0.0573232,0.0537177
81,1.2921249,1.1589046,"('submissive', 'aggressive')",-0.71192586,-0.63680065,0.2900995,0.261052,-0.0290475
82,-0.08817829,-0.14864472,"('poor', 'rich')",6.9792523,6.950726,3.4455371,3.4010406,-0.0444965
83,-0.0057492293,-0.04573212,"('powerless', 'powerful')",-0.8674593,-0.92166126,-0.4366043,-0.4836967,-0.0470924
84,0.83610475,0.76883626,"('inferior', 'superior')",0.91307855,0.9274189,0.8745916,0.8481276,-0.026464
85,-0.5753551,-0.67131686,"('insignificant', 'prestigious')",0.14552288,0.07816052,-0.2149161,-0.2965782,-0.0816621
86,-1.6925591,-1.8196287,"('uninfluential', 'influential')",-0.39687857,-0.46993807,-1.0447189,-1.1447834,-0.1000645
87,0.112158,0.050307598,"('unsuccessful', 'successful')",0.7408221,0.7623797,0.42649,0.4063436,-0.0201464
