,block_male,block_female,tuple,h_male,h_female,&_male,&_female,r_male,r_female,inc_male,inc_female,average_male,average_female,female-male
0,0.34340298,0.19374758,"('unsociable', 'sociable')",-0.27714476,-0.48406848,0.16683401,-0.06161673,1.3228666,1.0631012,0.018688006,-0.12254225,0.3149293,0.1177243,-0.197205
1,-0.70803636,-0.786074,"('unfriendly', 'friendly')",-1.5434651,-1.5784051,-0.7672996,-0.7353519,-1.0288198,-1.0245099,1.7524599,1.7080677,-0.4590322,-0.4832547,-0.0242225
2,0.759622,0.7381592,"('unlikable', 'likable')",0.644904,0.722661,1.3568146,1.4734838,1.9549117,2.012191,0.5889308,0.6612511,1.0610366,1.1215492,0.0605126
3,0.7338269,0.94590354,"('repellent', 'pleasant')",-0.30704406,-0.23988351,-0.67612195,-0.67660165,1.7281822,1.793897,0.5340608,0.6120675,0.4025808,0.4870766,0.0844958
4,-1.1247635,-1.2695886,"('disliked', 'liked')",0.41767672,0.37244925,-0.14974947,-0.22829384,-0.24137506,-0.39603108,-6.388684,-6.5727625,-1.497379,-1.6188454,-0.1214664
5,-1.8920777,-1.948707,"('distant', 'outgoing')",0.3046863,0.3293491,0.012375873,0.1988206,-0.46769226,-0.31210834,-0.1122057,-0.10667594,-0.4309827,-0.3678643,0.0631184
6,-2.0999017,-2.103099,"('distant', 'open')",0.26886293,0.31165114,0.3261925,0.6476043,-1.207523,-1.0464969,0.29626662,0.36892265,-0.4832205,-0.3642836,0.1189369
7,1.5717866,1.6888807,"('insensitive', 'sensitive')",0.0041582147,0.067129925,-0.27571476,-0.29660082,1.0363414,1.0278947,0.940121,0.99545205,0.6553385,0.6965513,0.0412128
8,0.06871609,0.021632668,"('unaffectionate', 'affectionate')",-0.8478135,-0.7842078,-0.90205944,-0.793285,-0.829219,-0.81387085,1.0127453,1.0008835,-0.2995261,-0.2737695,0.0257566
9,0.11111537,0.13840792,"('unaffectionate', 'caring')",-0.95976907,-0.8980549,-0.7683825,-0.7167772,0.5038334,0.5629097,1.4725326,1.4988612,0.071866,0.1170693,0.0452033
10,1.3336022,1.4535081,"('unsympathetic', 'sympathetic')",-0.5486663,-0.621561,-0.7625403,-0.9252927,1.7961367,1.583673,-0.20731223,-0.15369637,0.322244,0.2673262,-0.0549178
11,1.0095494,1.2108241,"('unhelpful', 'helpful')",0.03995897,0.06969279,-0.7842009,-0.89152676,1.7260001,1.6496176,2.0429802,2.1124842,0.8068575,0.8302183,0.0233608
12,1.1901959,1.4631844,"('unsupportive', 'supportive')",0.03864944,0.21383336,-0.26374552,-0.08046359,0.5924031,0.587026,-1.5784796,-1.4973261,-0.0041953,0.1372508,0.1414461
13,-0.0056265667,0.008883659,"('impolite', 'polite')",-0.6981039,-0.74033827,-0.082262754,-0.09872103,1.110552,1.0816495,-0.37326202,-0.38303167,-0.0097407,-0.0263116,-0.0165709
