,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9229747,-1.087639,"('unsociable', 'sociable')",0.05469198,-0.10366151,-0.44368204,-0.6160025,-0.44652918,-0.6119102,-0.4396235,-0.6048033,-0.1651798
1,-1.9750607,-1.9099401,"('unfriendly', 'friendly')",1.2094482,1.3128617,-0.28471625,-0.24299198,1.7332731,1.6664892,0.1707361,0.2066047,0.0358686
2,1.0985217,1.1742579,"('unlikable', 'likable')",1.5223825,1.5346789,1.8949603,2.0088139,0.9694332,1.1542406,1.3713244,1.4679978,0.0966734
3,-0.030556275,0.049383827,"('repellent', 'pleasant')",-1.0660039,-0.83406675,0.31797168,0.3584883,0.30475765,0.3428328,-0.1184577,-0.0208405,0.0976172
4,-0.82733804,-0.8335247,"('disliked', 'liked')",0.8078282,0.81105036,0.6220534,0.6260888,-5.9340253,-5.9069314,-1.3328705,-1.3258293,0.0070412
5,-1.0971744,-0.96544635,"('distant', 'outgoing')",0.6570407,0.8917602,-0.74628836,-0.60008156,-0.20332487,-0.08422274,-0.3474368,-0.1894976,0.1579392
6,-1.0214635,-0.82411593,"('distant', 'open')",0.78710663,1.0939487,-0.8948167,-0.7213047,0.52078706,0.61488426,-0.1520966,0.0408531,0.1929497
7,0.2474277,0.22928034,"('insensitive', 'sensitive')",-0.19592774,-0.09944811,0.27608183,0.23266064,0.5905671,0.5139813,0.2295372,0.2191185,-0.0104187
8,-1.4896522,-1.3243903,"('unaffectionate', 'affectionate')",0.35896432,0.41694173,-0.53005064,-0.41716766,0.54281735,0.5732177,-0.2794803,-0.1878496,0.0916307
9,-0.873631,-0.7743025,"('unaffectionate', 'caring')",1.2386206,1.3299513,-0.0033162907,-0.03689819,1.1542922,1.19264,0.3789914,0.4278476,0.0488562
10,-0.4207334,-0.4739097,"('unsympathetic', 'sympathetic')",-0.484456,-0.4036523,-0.5457209,-0.61835337,-0.08603367,-0.19584271,-0.384236,-0.4229395,-0.0387035
11,0.33417442,0.33285835,"('unhelpful', 'helpful')",-0.19630623,-0.21560067,-0.6564778,-0.6204263,1.8531731,1.9179126,0.3336409,0.353686,0.0200451
12,0.50848603,0.6037141,"('unsupportive', 'supportive')",2.1745408,2.4389162,-0.18138292,-0.0059008226,-1.7568039,-1.7097573,0.18621,0.331743,0.145533
13,0.30111098,0.17444696,"('impolite', 'polite')",0.29461062,0.14300744,-0.16677788,-0.29529265,-0.1269041,-0.21611865,0.0755099,-0.0484892,-0.1239991
14,0.22679576,0.18148449,"('antisocial', 'social')",0.016321804,-0.07272443,1.5022229,1.4453411,-0.59299964,-0.6922549,0.2880852,0.2154616,-0.0726236
15,-0.120681114,-0.20542656,"('boring', 'funny')",0.45989493,0.31461927,-0.66830325,-0.668811,0.5940265,0.54628795,0.0662343,-0.0033326,-0.0695669
16,-0.9009235,-0.8042096,"('unpopular', 'popular')",0.10614768,0.20948109,-0.6430803,-0.5330838,0.569678,0.6249821,-0.2170445,-0.1257075,0.091337
17,-0.5079334,-0.44665205,"('nasty', 'nice')",-0.34891522,-0.089377806,-0.81883216,-0.7143866,-0.37549204,-0.30750942,-0.5127932,-0.3894815,0.1233117
18,-0.62857234,-0.49427778,"('disagreeable', 'welcoming')",-0.4389401,-0.27435338,0.16416737,0.3831098,-0.21010174,-0.09070558,-0.2783617,-0.1190567,0.159305
19,-0.37630954,-0.21562904,"('inhospitable', 'hospitable')",0.27440533,0.32092208,-0.7346037,-0.5788251,0.1580863,0.307884,-0.1696054,-0.041412,0.1281934
20,-0.08264529,-0.096493796,"('rough', 'thoughtful')",-0.56037074,-0.46171784,-0.38927743,-0.30301338,0.89276093,0.88640636,-0.0348831,0.0062953,0.0411784
21,0.11408098,0.037491187,"('immoral', 'moral')",0.8146943,0.7384943,0.27961877,0.19566077,-0.5738828,-0.6210116,0.1586278,0.0876587,-0.0709691
22,-0.28563434,-0.27592957,"('untrustworthy', 'trustworthy')",0.009994924,-0.09170058,-0.10426679,-0.12776086,-1.1582904,-1.1955805,-0.3845491,-0.4227429,-0.0381938
23,0.26158944,0.17605805,"('insincere', 'sincere')",-0.02626201,0.01711783,-0.45376074,-0.5443116,5.770388,5.6378016,1.3879887,1.3216665,-0.0663222
24,0.4195513,0.42695135,"('dishonest', 'honest')",0.7198692,0.6995579,-0.59151113,-0.6007612,0.9308919,0.8683239,0.3697003,0.348518,-0.0211823
25,-1.1285484,-1.0523758,"('egoistic', 'altruistic')",0.1572476,0.22169153,0.77786875,0.7968483,1.5290607,1.4721814,0.3339072,0.3595864,0.0256792
26,-0.07876547,-0.11741927,"('hardhearted', 'benevolent')",1.8378892,1.8521837,1.890171,1.862,1.6523509,1.5461485,1.3254114,1.2857282,-0.0396832
27,-0.65587,-0.50781757,"('hardhearted', 'softhearted')",0.72747725,0.9649744,0.17365295,0.23500296,1.5519805,1.527283,0.4493102,0.5548607,0.1055505
28,-0.60942495,-0.7107593,"('disloyal', 'loyal')",0.29289022,0.17533481,0.09869095,-0.05537515,1.4421823,1.2796007,0.3060846,0.1722003,-0.1338843
29,-0.88248575,-0.92691517,"('unfair', 'fair')",-0.050852403,0.040175855,-0.59578186,-0.58680946,-0.51828617,-0.66697,-0.5118515,-0.5351297,-0.0232782
30,0.8763078,0.84694743,"('intolerant', 'tolerant')",0.21579917,0.22575884,1.2874237,1.2766054,1.157205,1.1816952,0.8841839,0.8827517,-0.0014322
31,-1.2743784,-1.0577563,"('evil', 'good')",-0.3353846,-0.118815355,-1.2278225,-1.0599078,-1.1421819,-1.1288705,-0.9949418,-0.8413374,0.1536044
32,0.73147315,0.62776864,"('unkind', 'kind')",1.8960439,1.8367457,0.8737635,0.70763487,1.392839,1.2573905,1.2235298,1.1073849,-0.1161449
33,0.012243951,-0.03977826,"('wrong', 'right')",0.7930655,0.71332234,0.13872994,0.20043932,-0.6530421,-0.68342197,0.0727493,0.0476404,-0.0251089
34,0.5580899,0.74955875,"('mean', 'honorable')",0.6167908,0.8409295,-0.25298095,-0.029159512,6.2430243,6.389208,1.791231,1.9876342,0.1964032
35,-0.49736246,-0.47017643,"('corrupt', 'incorrupt')",-0.67153025,-0.59765416,-0.8310803,-0.77783555,-0.028008271,-0.13131599,-0.5069953,-0.4942455,0.0127498
36,-1.2890404,-1.1608039,"('hostile', 'amicable')",-0.16717538,0.037035137,-0.8015282,-0.71116304,0.36469418,0.27808493,-0.4732625,-0.3892117,0.0840508
37,0.5597387,0.5419186,"('fake', 'genuine')",0.18726967,0.15039298,-0.02975624,0.022799902,0.6090063,0.6565884,0.3315646,0.342925,0.0113604
38,-0.24411203,-0.20175014,"('untruthful', 'truthful')",0.7360684,0.8317349,-0.5328782,-0.46886057,0.20991585,0.27443627,0.0422485,0.1088901,0.0666416
39,0.97434765,0.9834551,"('exploitative', 'cooperative')",0.27160555,0.28132316,0.04311148,0.031185098,-0.105460905,-0.13608485,0.2959009,0.2899696,-0.0059313
40,-0.43342426,-0.43753892,"('stingy', 'generous')",0.44726714,0.5066498,0.13674097,0.12586787,-1.4490072,-1.5160729,-0.3246058,-0.3302735,-0.0056677
41,-0.05455801,-0.014697645,"('unforgiving', 'forgiving')",0.3107028,0.4042412,0.040770337,0.13474289,0.43001696,0.42265677,0.181733,0.2367358,0.0550028
42,0.8603307,0.894632,"('unreliable', 'reliable')",1.2600008,1.4458905,1.4193203,1.5616503,-2.4910545,-2.3504083,0.2621493,0.3879411,0.1257918
43,0.6244949,0.6886268,"('irresponsible', 'responsible')",1.0998044,1.2167017,-0.6285354,-0.574096,0.5147999,0.5013244,0.4026409,0.4581392,0.0554983
44,0.046551447,0.031671334,"('prejudiced', 'unprejudiced')",-0.66674715,-0.6551355,-0.10992618,-0.11398267,-1.3479393,-1.3299469,-0.5195153,-0.5168484,0.0026669
45,-0.2553658,-0.20321721,"('incompetent', 'competent')",0.09791543,0.35441625,0.07760462,-0.020120174,-0.2440209,-0.37456757,-0.0809667,-0.0608722,0.0200945
46,-0.16051407,-0.16212131,"('uncompetitive', 'competitive')",-0.1916298,-0.14325851,0.5812587,0.5246584,-0.42674848,-0.44972882,-0.0494084,-0.0576126,-0.0082042
47,0.5878535,0.6431537,"('stupid', 'smart')",1.6597209,1.6668731,0.21287294,0.33601177,5.668221,5.7072525,2.032167,2.0883226,0.0561556
48,-0.25454953,-0.3327463,"('unintelligent', 'intelligent')",0.18319249,0.15824334,-0.5670531,-0.59290576,0.37565497,0.34830004,-0.0656888,-0.1047772,-0.0390884
49,-0.22788043,-0.12629838,"('unable', 'able')",-0.19529861,-0.00024810433,-0.35014883,-0.24093585,-0.1012027,0.08971977,-0.2186326,-0.0694406,0.149192
50,0.7669209,0.7764702,"('clumsy', 'skillful')",0.7393818,0.7786228,0.0539282,0.18354765,0.1205298,0.24229778,0.4201902,0.4952346,0.0750444
51,0.14178464,-0.0756163,"('uneducated', 'educated')",0.18760169,-0.005817635,0.70594853,0.5444963,0.38035303,0.26564717,0.3539219,0.1821774,-0.1717445
52,-0.5855742,-0.6536136,"('irrational', 'rational')",0.3919376,0.2641886,-0.81932336,-0.83395267,0.041763972,-0.067705475,-0.242799,-0.3227708,-0.0799718
53,-1.4987864,-1.420899,"('uncreative', 'creative')",-0.7311079,-0.6707599,-0.086367145,-0.023690231,1.117476,1.0666697,-0.2996964,-0.2621699,0.0375265
54,-0.33965012,-0.31179962,"('incapable', 'capable')",0.5647033,0.50253254,0.31197602,0.3391104,1.0754358,1.1376072,0.4031162,0.4168626,0.0137464
55,-0.16662736,-0.15394315,"('incompetent', 'clever')",-1.2384729,-1.2270572,0.0688488,-0.012711374,-0.054653898,-0.09651097,-0.3477263,-0.3725557,-0.0248294
56,1.1025008,1.0445448,"('impractical', 'practical')",0.74540013,0.76704186,0.23469305,0.1787347,-0.13927367,-0.19030386,0.4858301,0.4500043,-0.0358258
57,-1.1637512,-1.2807449,"('unimaginative', 'imaginative')",-0.41994357,-0.41645032,-0.4400861,-0.48038784,-2.548879,-2.6338096,-1.1431649,-1.2028482,-0.0596833
58,-1.0035921,-1.0335255,"('undiscriminating', 'discriminating')",-1.103173,-0.9881945,0.63918537,0.6470258,0.023364477,0.0061694123,-0.3610539,-0.3421312,0.0189227
59,0.30684122,0.3492672,"('foolish', 'wise')",2.2053406,2.0979753,-0.13145411,-0.083851874,0.46459672,0.47827584,0.7113311,0.7104166,-0.0009145
60,0.74641,0.7224897,"('inefficient', 'efficient')",-0.34739724,-0.22594701,0.35623944,0.2869386,-0.21086127,-0.12715669,0.1360977,0.1640812,0.0279835
61,-0.020036567,-0.121752456,"('illogical', 'logical')",0.03170453,-0.041407146,-0.12442292,-0.24090236,0.35346523,0.17681974,0.0601776,-0.0568106,-0.1169882
62,0.3456853,0.41327327,"('incompetent', 'brilliant')",-0.3591632,-0.19998983,0.1827236,0.21498919,-0.14328673,-0.010959312,0.0064897,0.1043283,0.0978386
63,0.056471244,0.10219505,"('unperceptive', 'insightful')",0.32184386,0.4215363,0.93853647,0.9331342,0.9335863,1.0344691,0.5626095,0.6228337,0.0602242
64,0.022515763,-0.06582102,"('shy', 'confident')",-0.019461531,-0.13909334,0.93949133,0.80918056,-6.656041,-6.664961,-1.4283739,-1.5151737,-0.0867998
65,0.16661216,-0.038755164,"('insecure', 'secure')",-0.937381,-1.2376199,0.54993284,0.27573174,-0.20029978,-0.32260495,-0.105284,-0.330812,-0.225528
66,-0.33664358,-0.29175207,"('inactive', 'active')",-0.0018322542,0.0207702,0.9422596,0.92423147,1.3825197,1.2789859,0.4965759,0.4830589,-0.013517
67,0.5979766,0.48471808,"('doubtful', 'determined')",-0.07170331,-0.19152173,0.8756292,0.7822084,-0.51751095,-0.53848004,0.2210979,0.1342312,-0.0868667
68,-0.67915213,-0.73861986,"('dependent', 'independent')",-1.1019942,-1.1005151,-0.44397905,-0.55163974,-0.45166177,-0.46143764,-0.6691968,-0.7130531,-0.0438563
69,0.09450382,0.19173473,"('lazy', 'industrious')",0.6505511,0.8989756,0.38148284,0.47792062,-0.65902656,-0.54805386,0.1168778,0.2551443,0.1382665
70,0.33055377,0.32515115,"('lethargic', 'energetic')",-0.32194906,-0.19003879,0.6543854,0.6840829,0.65929043,0.6901043,0.3305701,0.3773249,0.0467548
71,-0.097100854,0.0075658374,"('diffident', 'self-confident')",2.779836,2.803042,0.9613356,1.0230241,0.86619043,0.78356534,1.1275653,1.1542993,0.026734
72,-0.23079371,-0.26495287,"('unambitious', 'ambitious')",0.41912997,0.25578842,-0.39718887,-0.443043,-1.2462858,-1.2175285,-0.3637846,-0.417434,-0.0536494
73,1.0347875,1.0096995,"('helpless', 'self-reliant')",0.7684503,0.68034816,0.2594725,0.28993142,-3.4599533,-3.323909,-0.3493108,-0.3359825,0.0133283
74,0.39049104,0.39886457,"('undedicated', 'dedicated')",0.8295283,1.0323972,0.04678128,0.07641438,0.19241393,0.19906619,0.3648036,0.4266856,0.061882
75,-0.5658982,-0.53216654,"('meek', 'impulsive')",0.26018664,0.2641881,-0.19314648,-0.17094956,-0.3511045,-0.24517684,-0.2124906,-0.1710262,0.0414644
76,0.81050646,0.77913356,"('anxious', 'daring')",-0.9691814,-0.9005294,0.6223233,0.5985519,0.24446285,0.28672355,0.1770278,0.1909699,0.0139421
77,-0.0646493,-0.07386334,"('unmotivated', 'motivated')",-0.2535438,-0.2070454,0.5082026,0.42983866,-1.2535169,-1.2571473,-0.2658768,-0.2770544,-0.0111776
78,-0.7932179,-0.7026867,"('nonresilient', 'resilient')",0.81948465,1.1082515,0.0038156249,0.12762257,-0.013517307,0.13734333,0.0041413,0.1676327,0.1634914
79,-0.21804863,-0.16294034,"('wavering', 'unwavering')",0.50466114,0.67336833,-0.967597,-0.8999561,0.08275896,0.12736161,-0.1495564,-0.0655416,0.0840148
80,0.9571568,0.74646384,"('dominated', 'dominating')",-0.64808786,-0.86982316,0.7242715,0.5375936,-1.1684222,-1.2286295,-0.0337704,-0.2035988,-0.1698284
81,0.32431528,0.09158456,"('submissive', 'aggressive')",-0.16033411,-0.4960059,0.58493906,0.32254982,-0.7925361,-0.8958721,-0.010904,-0.2444359,-0.2335319
