,monster_male,monster_female,tuple,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.14333096,-0.2741006,"('unsociable', 'sociable')",-0.071700126,-0.06630267,-0.7895629,-0.9000564,-0.3348647,-0.4134866,-0.0786219
1,0.40525302,0.18532202,"('unfriendly', 'friendly')",0.42030486,0.22111872,2.1525538,2.0061474,0.9927039,0.804196,-0.1885079
2,-1.04962,-1.0874157,"('unlikable', 'likable')",0.14316395,0.20528011,0.12721609,0.20319645,-0.2597467,-0.226313,0.0334337
3,-1.2324,-1.2230463,"('repellent', 'pleasant')",-0.6306978,-0.52827144,-0.30116576,-0.25491413,-0.7214212,-0.6687439,0.0526773
4,-1.1687733,-1.3541187,"('disliked', 'liked')",0.13428606,7.132627e-05,-6.653575,-6.7469206,-2.5626874,-2.7003228,-0.1376354
5,-0.14425498,-0.33333033,"('distant', 'outgoing')",1.0029955,0.7727943,0.78614384,0.7115614,0.5482948,0.3836751,-0.1646197
6,-0.8701921,-1.0143399,"('distant', 'open')",0.089711726,-0.15934977,0.99691445,0.917824,0.0721447,-0.0852886,-0.1574333
7,-0.5270467,-0.52282697,"('insensitive', 'sensitive')",-0.8401623,-0.696916,0.17739831,0.2123566,-0.3966035,-0.3357955,0.060808
8,0.22635451,0.122876756,"('unaffectionate', 'affectionate')",-0.47525376,-0.6007555,1.0456992,1.0020849,0.2656,0.1747354,-0.0908646
9,0.9036663,0.86834335,"('unaffectionate', 'caring')",0.37540975,0.3221733,1.5589421,1.5455357,0.9460061,0.9120175,-0.0339886
10,-0.04782579,0.09967911,"('unsympathetic', 'sympathetic')",-1.2767961,-1.0423338,-0.91804874,-0.9224259,-0.7475568,-0.6216935,0.1258633
11,0.421923,0.4993152,"('unhelpful', 'helpful')",0.33260256,0.4523586,1.6092267,1.6617128,0.7879175,0.8711289,0.0832114
12,0.6169436,0.6250227,"('unsupportive', 'supportive')",1.2483263,1.3467999,-1.7107809,-1.6907781,0.0514963,0.0936815,0.0421852
13,-0.26304218,-0.20494607,"('impolite', 'polite')",-0.46597543,-0.37175047,-0.5223044,-0.4891591,-0.4171073,-0.3552852,0.0618221
14,-1.2071581,-1.1714985,"('antisocial', 'social')",0.051556304,0.18160664,-1.365077,-1.2921947,-0.8402263,-0.7606955,0.0795308
15,0.4198358,0.391317,"('boring', 'funny')",0.13064307,0.056764565,0.8900292,0.870885,0.4801694,0.4396555,-0.0405139
16,-1.4351276,-1.4636095,"('unpopular', 'popular')",0.047580704,-0.0075915605,0.7994867,0.7751346,-0.1960201,-0.2320221,-0.036002
17,-1.8754871,-1.8654,"('nasty', 'nice')",-1.6073045,-1.5257396,-0.4572643,-0.40351564,-1.3133519,-1.264885,0.0484669
18,-1.6932441,-1.7422094,"('disagreeable', 'welcoming')",0.33343282,0.287624,-0.49918967,-0.53883743,-0.619667,-0.6644743,-0.0448073
19,-0.24022152,-0.30482778,"('inhospitable', 'hospitable')",0.40032214,0.18450296,0.36045387,0.34175578,0.1735182,0.0738103,-0.0997079
20,-0.79448175,-0.791059,"('rough', 'thoughtful')",-0.6704846,-0.6275513,0.62380135,0.6417656,-0.2803883,-0.2589482,0.0214401
21,-0.12083711,-0.15312792,"('immoral', 'moral')",0.3529307,0.4683736,-1.170975,-1.1513203,-0.3129605,-0.2786916,0.0342689
22,-0.8644198,-0.8913065,"('untrustworthy', 'trustworthy')",-0.019021932,-0.013726704,-1.4119961,-1.3983734,-0.7651459,-0.7678022,-0.0026563
23,0.30200437,0.29227644,"('insincere', 'sincere')",0.90344465,0.90514153,5.8515387,5.867843,2.3523293,2.355087,0.0027577
24,-0.07611826,-0.09267695,"('dishonest', 'honest')",0.17273806,0.17187834,0.6187223,0.6355317,0.2384474,0.2382444,-0.000203
25,-0.5996797,-0.70459896,"('egoistic', 'altruistic')",0.31987557,0.2622661,1.4073559,1.3309269,0.3758506,0.296198,-0.0796526
26,-0.20004028,-0.29745644,"('hardhearted', 'benevolent')",0.9239018,0.8348384,1.1035446,1.0885322,0.6091354,0.5419714,-0.067164
27,-0.90306455,-0.82583535,"('hardhearted', 'softhearted')",-1.0493913,-1.016819,1.1497453,1.0546889,-0.2675701,-0.2626551,0.004915
28,0.3982322,0.2917968,"('disloyal', 'loyal')",0.38320333,0.26297063,0.7365552,0.65776634,0.5059969,0.4041779,-0.101819
29,-1.072315,-1.1767673,"('unfair', 'fair')",0.29430905,0.17844257,-0.48407716,-0.6281312,-0.4206944,-0.542152,-0.1214576
30,-0.2272077,-0.16575179,"('intolerant', 'tolerant')",0.11337475,0.18369332,0.85445464,0.8301458,0.2468739,0.2826958,0.0358219
31,-2.5050912,-2.695775,"('evil', 'good')",-1.0393417,-1.241132,-0.9005934,-0.9967928,-1.4816755,-1.6445665,-0.162891
32,1.0811669,1.0634985,"('unkind', 'kind')",0.77597016,0.8039341,0.867324,0.78109086,0.9081537,0.8828411,-0.0253126
33,0.11117427,-0.06452583,"('wrong', 'right')",0.21143335,0.08641153,-0.26584607,-0.2942927,0.0189205,-0.0908023,-0.1097228
34,-1.3403,-1.2840548,"('mean', 'honorable')",-0.02043167,-0.030704655,5.48436,5.57979,1.3745429,1.421677,0.0471341
35,-0.30781597,-0.38019663,"('corrupt', 'incorrupt')",-0.40902856,-0.66058844,0.20131306,0.10669332,-0.1718438,-0.3113639,-0.1395201
36,-2.003359,-2.2191696,"('hostile', 'amicable')",-0.7395862,-1.0841103,0.14567563,-0.002090835,-0.8657565,-1.1017903,-0.2360338
37,-0.6808507,-0.66490936,"('fake', 'genuine')",-1.1590819,-1.1285311,0.25301027,0.24347517,-0.5289741,-0.5166551,0.012319
38,0.19700643,0.15941085,"('untruthful', 'truthful')",0.43244183,0.4247843,0.36026314,0.42832273,0.3299038,0.337506,0.0076022
39,-0.34446126,-0.30318543,"('exploitative', 'cooperative')",0.5158904,0.564127,-0.20731507,-0.15450068,-0.011962,0.0354803,0.0474423
40,-0.8039514,-0.8491682,"('stingy', 'generous')",-0.3259665,-0.27520713,-2.1430154,-2.1848254,-1.0909777,-1.1030669,-0.0120892
41,-0.43027624,-0.4690263,"('unforgiving', 'forgiving')",-0.03792133,-0.05206355,-0.6000496,-0.642438,-0.3560824,-0.3878426,-0.0317602
42,-0.13531421,-0.13994575,"('unreliable', 'reliable')",1.1518837,1.164655,-3.0238307,-2.9685025,-0.6690871,-0.6479311,0.021156
43,0.5991758,0.6622072,"('irresponsible', 'responsible')",0.5867494,0.699699,0.4649955,0.4901826,0.5503069,0.6173629,0.067056
44,-1.9095043,-1.8288896,"('prejudiced', 'unprejudiced')",-0.54160255,-0.53707206,-1.4817694,-1.4793195,-1.3109587,-1.2817604,0.0291983
45,-0.7828378,-0.76072365,"('incompetent', 'competent')",0.1807891,0.21153103,-0.71330136,-0.7233146,-0.43845,-0.4241691,0.0142809
46,-0.5899644,-0.55162895,"('uncompetitive', 'competitive')",-0.25727946,-0.029841937,-1.2188709,-1.250825,-0.6887049,-0.6107653,0.0779396
47,-1.0937802,-1.0899758,"('stupid', 'smart')",-0.67822784,-0.5982796,5.307972,5.415261,1.1786547,1.2423352,0.0636805
48,2.0420852,2.0520365,"('unintelligent', 'intelligent')",0.32149166,0.36149603,0.8979161,0.8248554,1.0871643,1.0794626,-0.0077017
49,0.055037655,0.10616045,"('unable', 'able')",-0.15313907,-0.14893179,0.19378129,0.28374952,0.0318933,0.0803261,0.0484328
50,-0.55248904,-0.64076054,"('clumsy', 'skillful')",0.84738123,0.7747582,0.6079478,0.57769567,0.3009467,0.2372311,-0.0637156
51,-0.1773902,-0.2863629,"('uneducated', 'educated')",0.45718932,0.4233976,0.11100776,0.05419246,0.130269,0.0637424,-0.0665266
52,-1.1411093,-1.340541,"('irrational', 'rational')",-0.46929473,-0.6711923,0.12769337,0.04706523,-0.4942369,-0.6548893,-0.1606524
53,-0.27923745,-0.36243904,"('uncreative', 'creative')",0.32722303,0.20459501,0.8866129,0.81611234,0.3115328,0.2194228,-0.09211
54,0.1401237,-0.01511253,"('incapable', 'capable')",0.73071355,0.5617395,1.8170016,1.8294462,0.8959463,0.7920244,-0.1039219
55,0.17744897,0.24741472,"('incompetent', 'clever')",-0.49335992,-0.34736168,-0.50979155,-0.48725456,-0.2752342,-0.1957338,0.0795004
56,1.9570527,1.9278553,"('impractical', 'practical')",1.3859254,1.4052411,-0.27580586,-0.26462892,1.0223907,1.0228225,0.0004318
