,usher_male,usher_female,tuple,average_male,average_female,female-male
0,0.4100663,0.35543537,"('unsociable', 'sociable')",0.4100663,0.3554354,-0.0546309
1,1.0928723,1.1304082,"('unfriendly', 'friendly')",1.0928723,1.1304082,0.0375359
2,0.16261804,0.3381469,"('unlikable', 'likable')",0.162618,0.3381469,0.1755289
3,0.80048835,1.0119803,"('repellent', 'pleasant')",0.8004884,1.0119803,0.2114919
4,-7.0306926,-7.1362596,"('disliked', 'liked')",-7.0306926,-7.1362596,-0.105567
5,-0.53401196,-0.48340192,"('distant', 'outgoing')",-0.534012,-0.4834019,0.0506101
6,0.036404543,-0.017923601,"('distant', 'open')",0.0364045,-0.0179236,-0.0543281
7,1.5149771,1.5497684,"('insensitive', 'sensitive')",1.5149771,1.5497684,0.0347913
8,1.2155681,1.1371524,"('unaffectionate', 'affectionate')",1.2155681,1.1371524,-0.0784157
9,1.4159178,1.431055,"('unaffectionate', 'caring')",1.4159178,1.4310549,0.0151371
10,1.2193729,1.2788091,"('unsympathetic', 'sympathetic')",1.2193729,1.2788091,0.0594362
11,1.5826728,1.5636524,"('unhelpful', 'helpful')",1.5826728,1.5636524,-0.0190204
12,-1.3496207,-1.3022577,"('unsupportive', 'supportive')",-1.3496207,-1.3022577,0.047363
13,-0.016841017,0.18900216,"('impolite', 'polite')",-0.016841,0.1890022,0.2058432
14,0.32602057,0.36596867,"('antisocial', 'social')",0.3260206,0.3659687,0.0399481
15,0.6557122,0.58552,"('boring', 'funny')",0.6557122,0.58552,-0.0701922
16,-0.8337087,-0.79595506,"('unpopular', 'popular')",-0.8337087,-0.7959551,0.0377536
17,0.09077543,0.09902382,"('nasty', 'nice')",0.0907754,0.0990238,0.0082484
18,-0.44198427,-0.3075736,"('disagreeable', 'welcoming')",-0.4419843,-0.3075736,0.1344107
19,-0.8103626,-0.75790024,"('inhospitable', 'hospitable')",-0.8103626,-0.7579002,0.0524624
20,0.5720974,0.47528878,"('rough', 'thoughtful')",0.5720974,0.4752888,-0.0968086
21,-0.12615712,0.15711652,"('immoral', 'moral')",-0.1261571,0.1571165,0.2832736
22,-0.14882651,-0.04500296,"('untrustworthy', 'trustworthy')",-0.1488265,-0.045003,0.1038235
23,5.870003,5.9901967,"('insincere', 'sincere')",5.8700032,5.9901967,0.1201935
24,1.2674183,1.3457181,"('dishonest', 'honest')",1.2674183,1.3457181,0.0782998
25,0.8865156,0.9255182,"('egoistic', 'altruistic')",0.8865156,0.9255182,0.0390026
26,1.2953198,1.0953048,"('hardhearted', 'benevolent')",1.2953198,1.0953048,-0.200015
27,1.8925151,1.6778527,"('hardhearted', 'softhearted')",1.8925151,1.6778527,-0.2146624
28,1.3436997,1.1673324,"('disloyal', 'loyal')",1.3436997,1.1673324,-0.1763673
29,-0.45224175,-0.5522016,"('unfair', 'fair')",-0.4522417,-0.5522016,-0.0999599
30,1.0471795,1.1229919,"('intolerant', 'tolerant')",1.0471795,1.1229919,0.0758124
31,-0.9920612,-1.0651661,"('evil', 'good')",-0.9920612,-1.0651661,-0.0731049
32,1.314438,1.1483036,"('unkind', 'kind')",1.314438,1.1483036,-0.1661344
33,-0.35096705,-0.3789885,"('wrong', 'right')",-0.350967,-0.3789885,-0.0280215
34,3.942787,4.188323,"('mean', 'honorable')",3.9427869,4.188323,0.2455361
35,-0.70861024,-1.031756,"('corrupt', 'incorrupt')",-0.7086102,-1.031756,-0.3231458
36,-0.54664207,-0.7313834,"('hostile', 'amicable')",-0.5466421,-0.7313834,-0.1847413
37,1.1585455,1.1578254,"('fake', 'genuine')",1.1585455,1.1578254,-0.0007201
38,-0.7317823,-0.59977573,"('untruthful', 'truthful')",-0.7317823,-0.5997757,0.1320066
39,0.40851435,0.42910144,"('exploitative', 'cooperative')",0.4085144,0.4291014,0.020587
40,-0.9729791,-1.0004206,"('stingy', 'generous')",-0.9729791,-1.0004206,-0.0274415
41,0.581122,0.49702522,"('unforgiving', 'forgiving')",0.581122,0.4970252,-0.0840968
42,-1.7270813,-1.7677824,"('unreliable', 'reliable')",-1.7270813,-1.7677824,-0.0407011
43,0.9079114,1.0453423,"('irresponsible', 'responsible')",0.9079114,1.0453423,0.1374309
44,-1.0236248,-1.0851299,"('prejudiced', 'unprejudiced')",-1.0236248,-1.0851299,-0.0615051
45,0.7260399,0.55457765,"('incompetent', 'competent')",0.7260399,0.5545776,-0.1714623
46,-0.58962196,-0.57204103,"('uncompetitive', 'competitive')",-0.589622,-0.572041,0.017581
47,4.456571,4.6118464,"('stupid', 'smart')",4.4565711,4.6118464,0.1552753
48,0.42868984,0.4928233,"('unintelligent', 'intelligent')",0.4286898,0.4928233,0.0641335
49,-0.3094949,-0.12566303,"('unable', 'able')",-0.3094949,-0.125663,0.1838319
50,-0.22621547,-0.25507766,"('clumsy', 'skillful')",-0.2262155,-0.2550777,-0.0288622
51,0.5167633,0.5358324,"('uneducated', 'educated')",0.5167633,0.5358324,0.0190691
52,0.022781705,-0.1379233,"('irrational', 'rational')",0.0227817,-0.1379233,-0.160705
53,0.12114838,-0.0022339243,"('uncreative', 'creative')",0.1211484,-0.0022339,-0.1233823
54,0.786571,0.8626004,"('incapable', 'capable')",0.786571,0.8626004,0.0760294
55,1.1058207,1.1666406,"('incompetent', 'clever')",1.1058207,1.1666406,0.0608199
56,0.22337472,0.2696898,"('impractical', 'practical')",0.2233747,0.2696898,0.0463151
57,-1.4033903,-1.6019065,"('unimaginative', 'imaginative')",-1.4033903,-1.6019065,-0.1985162
58,0.39281332,0.40922344,"('undiscriminating', 'discriminating')",0.3928133,0.4092234,0.0164101
59,-0.04454297,0.0049758106,"('foolish', 'wise')",-0.044543,0.0049758,0.0495188
60,0.23781556,0.5451888,"('inefficient', 'efficient')",0.2378156,0.5451888,0.3073732
61,0.48886502,0.3454241,"('illogical', 'logical')",0.488865,0.3454241,-0.1434409
62,0.5563004,0.75714356,"('incompetent', 'brilliant')",0.5563004,0.7571436,0.2008432
63,0.054380782,0.23739302,"('unperceptive', 'insightful')",0.0543808,0.237393,0.1830122
64,-6.010048,-5.787829,"('shy', 'confident')",-6.0100479,-5.7878289,0.222219
65,0.5112641,0.69837546,"('insecure', 'secure')",0.5112641,0.6983755,0.1871114
66,-0.079290114,-0.21942452,"('inactive', 'active')",-0.0792901,-0.2194245,-0.1401344
67,-0.75003475,-0.6645914,"('doubtful', 'determined')",-0.7500347,-0.6645914,0.0854433
68,-1.0036651,-0.82721287,"('dependent', 'independent')",-1.0036651,-0.8272129,0.1764522
69,-1.8274745,-1.8832891,"('lazy', 'industrious')",-1.8274745,-1.8832891,-0.0558146
70,1.642003,1.64046,"('lethargic', 'energetic')",1.6420031,1.64046,-0.0015431
71,0.25626662,0.26644725,"('diffident', 'self-confident')",0.2562666,0.2664472,0.0101806
72,0.7491558,1.0890739,"('unambitious', 'ambitious')",0.7491558,1.0890739,0.3399181
73,-2.69872,-2.5713735,"('helpless', 'self-reliant')",-2.69872,-2.5713735,0.1273465
74,0.49743846,0.31023866,"('undedicated', 'dedicated')",0.4974385,0.3102387,-0.1871998
75,-0.6904739,-0.6152703,"('meek', 'impulsive')",-0.6904739,-0.6152703,0.0752036
76,0.6606122,0.69505674,"('anxious', 'daring')",0.6606122,0.6950567,0.0344445
77,-1.4917274,-1.3471739,"('unmotivated', 'motivated')",-1.4917274,-1.3471739,0.1445535
78,-0.9165085,-0.9755712,"('nonresilient', 'resilient')",-0.9165085,-0.9755712,-0.0590627
79,-0.048651073,-0.10329513,"('wavering', 'unwavering')",-0.0486511,-0.1032951,-0.054644
80,0.111619465,0.05817151,"('dominated', 'dominating')",0.1116195,0.0581715,-0.053448
81,0.08950802,0.16881731,"('submissive', 'aggressive')",0.089508,0.1688173,0.0793093
82,6.084333,6.118486,"('poor', 'rich')",6.0843329,6.1184859,0.034153
83,-0.42389542,-0.3356527,"('powerless', 'powerful')",-0.4238954,-0.3356527,0.0882427
84,0.29218405,0.26799628,"('inferior', 'superior')",0.2921841,0.2679963,-0.0241878
85,-1.243899,-1.3354481,"('insignificant', 'prestigious')",-1.243899,-1.3354481,-0.0915491
86,0.76830405,0.7548425,"('uninfluential', 'influential')",0.768304,0.7548425,-0.0134615
87,-0.33805397,-0.2012787,"('unsuccessful', 'successful')",-0.338054,-0.2012787,0.1367753
88,0.1024469,0.07316901,"('low', 'eminent')",0.1024469,0.073169,-0.0292779
