,intention_male,intention_female,tuple,average_male,average_female,female-male
0,0.37294623,0.19472983,"('unsociable', 'sociable')",0.3729462,0.1947298,-0.1782164
1,0.7426242,0.7997637,"('unfriendly', 'friendly')",0.7426242,0.7997637,0.0571395
2,0.00016809069,0.13413578,"('unlikable', 'likable')",0.0001681,0.1341358,0.1339677
3,0.7552715,0.7978594,"('repellent', 'pleasant')",0.7552715,0.7978594,0.0425879
4,-6.828441,-7.0229535,"('disliked', 'liked')",-6.8284411,-7.0229535,-0.1945124
5,-0.5338281,-0.43485123,"('distant', 'outgoing')",-0.5338281,-0.4348512,0.0989769
6,-0.06769678,-0.050853763,"('distant', 'open')",-0.0676968,-0.0508538,0.016843
7,1.1728555,1.1851085,"('insensitive', 'sensitive')",1.1728555,1.1851085,0.012253
8,0.81335926,0.8827088,"('unaffectionate', 'affectionate')",0.8133593,0.8827088,0.0693495
9,1.0424857,1.1443552,"('unaffectionate', 'caring')",1.0424857,1.1443552,0.1018695
10,1.0609759,1.0288346,"('unsympathetic', 'sympathetic')",1.0609759,1.0288346,-0.0321413
11,1.5461955,1.563002,"('unhelpful', 'helpful')",1.5461955,1.563002,0.0168065
12,-1.3999965,-1.4494157,"('unsupportive', 'supportive')",-1.3999965,-1.4494157,-0.0494192
13,-0.15406173,-0.09312632,"('impolite', 'polite')",-0.1540617,-0.0931263,0.0609354
14,0.3011211,0.24767447,"('antisocial', 'social')",0.3011211,0.2476745,-0.0534466
15,0.2911434,0.25180468,"('boring', 'funny')",0.2911434,0.2518047,-0.0393387
16,-0.66006154,-0.72116315,"('unpopular', 'popular')",-0.6600615,-0.7211632,-0.0611017
17,0.0664283,0.12126325,"('nasty', 'nice')",0.0664283,0.1212633,0.054835
18,-0.39160115,-0.3812265,"('disagreeable', 'welcoming')",-0.3916011,-0.3812265,0.0103746
19,-0.6751188,-0.5953719,"('inhospitable', 'hospitable')",-0.6751188,-0.5953719,0.0797469
20,0.49040526,0.37892115,"('rough', 'thoughtful')",0.4904053,0.3789212,-0.1114841
21,-0.16078465,-0.056017272,"('immoral', 'moral')",-0.1607846,-0.0560173,0.1047673
22,-0.0020416677,-0.06504386,"('untrustworthy', 'trustworthy')",-0.0020417,-0.0650439,-0.0630022
23,5.7085795,5.862474,"('insincere', 'sincere')",5.7085795,5.862474,0.1538945
24,1.2537733,1.2441255,"('dishonest', 'honest')",1.2537733,1.2441255,-0.0096478
25,0.70931625,0.75785613,"('egoistic', 'altruistic')",0.7093163,0.7578561,0.0485398
26,1.1040826,0.97427344,"('hardhearted', 'benevolent')",1.1040826,0.9742734,-0.1298092
27,1.5058523,1.3491597,"('hardhearted', 'softhearted')",1.5058523,1.3491597,-0.1566926
28,1.394719,1.279736,"('disloyal', 'loyal')",1.394719,1.279736,-0.114983
29,-0.29415664,-0.3779994,"('unfair', 'fair')",-0.2941566,-0.3779994,-0.0838428
30,0.7393262,0.7598124,"('intolerant', 'tolerant')",0.7393262,0.7598124,0.0204862
31,-1.1686189,-1.1463622,"('evil', 'good')",-1.1686189,-1.1463622,0.0222567
32,1.1391927,1.0415065,"('unkind', 'kind')",1.1391927,1.0415065,-0.0976862
33,-0.1121715,-0.15150113,"('wrong', 'right')",-0.1121715,-0.1515011,-0.0393296
34,3.9851978,4.2327447,"('mean', 'honorable')",3.9851978,4.2327447,0.2475469
35,-0.82793444,-0.99749804,"('corrupt', 'incorrupt')",-0.8279344,-0.997498,-0.1695636
36,-0.82095444,-0.8652423,"('hostile', 'amicable')",-0.8209544,-0.8652423,-0.0442879
37,0.9604234,0.9326371,"('fake', 'genuine')",0.9604234,0.9326371,-0.0277863
38,-0.46421894,-0.3569538,"('untruthful', 'truthful')",-0.4642189,-0.3569538,0.1072651
39,0.3328923,0.36841494,"('exploitative', 'cooperative')",0.3328923,0.3684149,0.0355226
40,-1.1250103,-1.3075417,"('stingy', 'generous')",-1.1250103,-1.3075417,-0.1825314
41,0.62603843,0.49596438,"('unforgiving', 'forgiving')",0.6260384,0.4959644,-0.130074
42,-1.7446765,-1.8751674,"('unreliable', 'reliable')",-1.7446765,-1.8751674,-0.1304909
43,0.88420033,0.9456642,"('irresponsible', 'responsible')",0.8842003,0.9456642,0.0614639
44,-1.0512283,-1.1196676,"('prejudiced', 'unprejudiced')",-1.0512283,-1.1196676,-0.0684393
45,0.6264201,0.38130403,"('incompetent', 'competent')",0.6264201,0.381304,-0.2451161
46,-0.42202917,-0.54096425,"('uncompetitive', 'competitive')",-0.4220292,-0.5409642,-0.118935
47,4.5640163,4.729444,"('stupid', 'smart')",4.5640163,4.729444,0.1654277
48,0.2426285,0.2534859,"('unintelligent', 'intelligent')",0.2426285,0.2534859,0.0108574
49,-0.46678555,-0.34693494,"('unable', 'able')",-0.4667856,-0.3469349,0.1198507
50,-0.33828932,-0.35771486,"('clumsy', 'skillful')",-0.3382893,-0.3577149,-0.0194256
51,0.5278512,0.47984228,"('uneducated', 'educated')",0.5278512,0.4798423,-0.0480089
52,-0.19647789,-0.26636648,"('irrational', 'rational')",-0.1964779,-0.2663665,-0.0698886
53,-0.16057207,-0.24895409,"('uncreative', 'creative')",-0.1605721,-0.2489541,-0.088382
54,0.6889691,0.79886955,"('incapable', 'capable')",0.6889691,0.7988696,0.1099005
55,0.89401096,0.85069543,"('incompetent', 'clever')",0.894011,0.8506954,-0.0433156
56,0.27393883,0.24512018,"('impractical', 'practical')",0.2739388,0.2451202,-0.0288186
57,-1.4642383,-1.7211524,"('unimaginative', 'imaginative')",-1.4642383,-1.7211524,-0.2569141
58,0.38283825,0.40616557,"('undiscriminating', 'discriminating')",0.3828382,0.4061656,0.0233274
59,0.060801674,0.14452991,"('foolish', 'wise')",0.0608017,0.1445299,0.0837282
60,0.2234222,0.35792923,"('inefficient', 'efficient')",0.2234222,0.3579292,0.134507
61,0.3913587,0.22955993,"('illogical', 'logical')",0.3913587,0.2295599,-0.1617988
62,0.49083757,0.56503624,"('incompetent', 'brilliant')",0.4908376,0.5650362,0.0741986
63,-0.011663135,0.0030002967,"('unperceptive', 'insightful')",-0.0116631,0.0030003,0.0146634
64,-5.581537,-5.5865073,"('shy', 'confident')",-5.5815368,-5.5865073,-0.0049705
65,0.45733187,0.5468141,"('insecure', 'secure')",0.4573319,0.5468141,0.0894822
66,0.04864249,-0.051457193,"('inactive', 'active')",0.0486425,-0.0514572,-0.1000997
67,-0.71635526,-0.5980911,"('doubtful', 'determined')",-0.7163553,-0.5980911,0.1182642
68,-0.90083504,-0.8808988,"('dependent', 'independent')",-0.900835,-0.8808988,0.0199362
69,-1.7421045,-1.7593561,"('lazy', 'industrious')",-1.7421045,-1.7593561,-0.0172516
70,1.6823399,1.5525879,"('lethargic', 'energetic')",1.6823399,1.5525879,-0.129752
71,0.23075755,0.24151981,"('diffident', 'self-confident')",0.2307575,0.2415198,0.0107623
72,0.8534088,1.0259523,"('unambitious', 'ambitious')",0.8534088,1.0259523,0.1725435
73,-2.4595215,-2.4720573,"('helpless', 'self-reliant')",-2.4595215,-2.4720573,-0.0125358
74,0.35546088,0.1968191,"('undedicated', 'dedicated')",0.3554609,0.1968191,-0.1586418
75,-0.4385001,-0.38409606,"('meek', 'impulsive')",-0.4385001,-0.3840961,0.054404
76,0.42514265,0.45973992,"('anxious', 'daring')",0.4251426,0.4597399,0.0345973
77,-1.2596084,-1.1200045,"('unmotivated', 'motivated')",-1.2596084,-1.1200045,0.1396039
78,-1.189017,-1.2534914,"('nonresilient', 'resilient')",-1.1890171,-1.2534914,-0.0644743
79,-0.15438308,-0.08733542,"('wavering', 'unwavering')",-0.1543831,-0.0873354,0.0670477
80,0.16494183,0.063007146,"('dominated', 'dominating')",0.1649418,0.0630071,-0.1019347
81,0.049847364,0.02070614,"('submissive', 'aggressive')",0.0498474,0.0207061,-0.0291413
82,5.896628,5.9071317,"('poor', 'rich')",5.8966279,5.9071317,0.0105038
83,-0.22737879,-0.16930348,"('powerless', 'powerful')",-0.2273788,-0.1693035,0.0580753
84,0.28452706,0.2867195,"('inferior', 'superior')",0.2845271,0.2867195,0.0021924
85,-1.1430321,-1.1037537,"('insignificant', 'prestigious')",-1.1430321,-1.1037537,0.0392784
86,0.7353472,0.60179377,"('uninfluential', 'influential')",0.7353472,0.6017938,-0.1335534
87,-0.33470878,-0.31335458,"('unsuccessful', 'successful')",-0.3347088,-0.3133546,0.0213542
88,0.018605504,0.015003545,"('low', 'eminent')",0.0186055,0.0150035,-0.003602
