,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
0,0.4487192,0.2655086,"('unsociable', 'sociable')",0.2265997,0.14056009,-0.3030762,-0.4667349,0.1240809,-0.0202221,-0.144303
1,-0.9487504,-1.0512815,"('unfriendly', 'friendly')",0.104885176,-0.027748553,1.4090921,1.2455531,0.188409,0.0555077,-0.1329013
2,0.03385901,0.06070536,"('unlikable', 'likable')",0.8492316,0.87352395,0.85563046,0.8977807,0.5795737,0.61067,0.0310963
3,0.694625,0.7379067,"('repellent', 'pleasant')",-0.14761187,-0.12598117,0.78304523,0.80364734,0.4433528,0.4718576,0.0285048
4,-0.7902596,-0.8623524,"('disliked', 'liked')",-0.079104275,-0.15174316,-6.6811657,-6.840092,-2.5168432,-2.6180627,-0.1012195
5,-1.0610981,-1.0013965,"('distant', 'outgoing')",-0.25204962,-0.22752257,-0.5217418,-0.50321394,-0.6116299,-0.5773777,0.0342522
6,-1.3405191,-1.2339147,"('distant', 'open')",-0.5554621,-0.54549545,-0.6167057,-0.5881684,-0.8375623,-0.7891928,0.0483695
7,0.45656252,0.40103692,"('insensitive', 'sensitive')",-0.24333782,-0.15243892,0.21381837,0.22332723,0.1423477,0.1573084,0.0149607
8,-0.56635344,-0.5963456,"('unaffectionate', 'affectionate')",-0.44101176,-0.6026466,0.3967405,0.35616842,-0.2035416,-0.2809413,-0.0773997
9,0.3181905,0.24903837,"('unaffectionate', 'caring')",0.0054911897,-0.09007318,1.119627,1.0990503,0.4811029,0.4193385,-0.0617644
10,0.88141096,0.7706619,"('unsympathetic', 'sympathetic')",-0.7193403,-0.71991867,-0.83529174,-0.86080456,-0.224407,-0.2700204,-0.0456134
11,0.78862655,0.79097605,"('unhelpful', 'helpful')",0.61829084,0.5963808,1.8953999,1.9103525,1.1007724,1.0992364,-0.001536
12,1.5455681,1.62584,"('unsupportive', 'supportive')",0.78797865,0.83351046,-2.1797562,-2.1760263,0.0512635,0.0944413,0.0431778
13,0.49822375,0.42331457,"('impolite', 'polite')",0.23888096,0.27063063,-0.9230498,-0.96405625,-0.0619817,-0.090037,-0.0280553
14,0.25761878,0.23837528,"('antisocial', 'social')",1.3304906,1.3531549,0.09744178,-0.002347203,0.5618504,0.5297277,-0.0321227
15,-0.9241551,-1.0365382,"('boring', 'funny')",0.07442477,0.015659159,0.20634946,0.16993518,-0.2144603,-0.283648,-0.0691877
16,-1.5694017,-1.7171699,"('unpopular', 'popular')",-0.016137645,-0.100600585,0.37713888,0.17943609,-0.4028002,-0.5461115,-0.1433113
17,0.18371314,0.25953582,"('nasty', 'nice')",-0.17293441,-0.080175586,-0.5261638,-0.5000419,-0.171795,-0.1068939,0.0649011
18,-0.26125664,-0.28993547,"('disagreeable', 'welcoming')",0.92896664,0.97126,-0.8457865,-0.90316033,-0.0593588,-0.0739453,-0.0145865
19,-0.9998724,-0.9742631,"('inhospitable', 'hospitable')",-0.6991819,-0.7224973,-1.2206628,-1.137479,-0.973239,-0.9447465,0.0284925
20,-0.13804224,-0.10997076,"('rough', 'thoughtful')",0.30159295,0.32530275,0.8724819,0.8885319,0.3453442,0.3679547,0.0226105
21,0.24651676,0.20117415,"('immoral', 'moral')",0.67242223,0.738489,-0.66037947,-0.65234137,0.0861865,0.0957739,0.0095874
22,-0.2966051,-0.26641798,"('untrustworthy', 'trustworthy')",0.51078796,0.5202353,-0.9591733,-0.93499076,-0.2483302,-0.2270578,0.0212724
23,1.0955814,0.98347783,"('insincere', 'sincere')",0.46909505,0.42682192,5.731087,5.658766,2.4319213,2.3563552,-0.0755661
24,0.739362,0.7094346,"('dishonest', 'honest')",0.769791,0.7871927,0.46524984,0.50307727,0.6581343,0.6665682,0.0084339
25,0.09428033,0.04189865,"('egoistic', 'altruistic')",-0.24618101,-0.24580576,1.3605293,1.3397828,0.4028762,0.3786252,-0.024251
26,-0.13672155,-0.1800399,"('hardhearted', 'benevolent')",1.940412,1.8492842,1.7486671,1.6385325,1.1841192,1.1025923,-0.0815269
27,-0.53595203,-0.45542818,"('hardhearted', 'softhearted')",-1.4038317,-1.2518429,0.59793997,0.6248163,-0.4472813,-0.3608183,0.086463
28,0.20222622,-0.038566347,"('disloyal', 'loyal')",0.5871437,0.39337483,1.1031792,0.9118194,0.6308497,0.4222093,-0.2086404
29,-0.8061442,-0.766988,"('unfair', 'fair')",-0.3373697,-0.32789665,-0.18357943,-0.24172953,-0.4423645,-0.445538,-0.0031735
30,0.64784294,0.6714022,"('intolerant', 'tolerant')",0.34770668,0.32784426,0.71173763,0.664723,0.5690958,0.5546565,-0.0144393
31,-1.9230725,-1.7679523,"('evil', 'good')",-0.045919854,0.019092191,-0.9996258,-0.98081756,-0.9895394,-0.9098926,0.0796468
32,0.16714765,-0.021354146,"('unkind', 'kind')",0.67047673,0.65535426,0.753029,0.56047434,0.5302178,0.3981582,-0.1320596
33,0.705251,0.6741682,"('wrong', 'right')",1.2347423,1.1656208,-0.3261941,-0.35399282,0.537933,0.4952654,-0.0426676
34,-0.35048813,-0.17164044,"('mean', 'honorable')",-0.13677838,-0.025210157,5.0512085,5.2333984,1.521314,1.6788492,0.1575352
35,-1.4896125,-1.5494143,"('corrupt', 'incorrupt')",-0.8744483,-0.9811751,-0.7225658,-0.78836685,-1.0288756,-1.1063187,-0.0774431
36,-2.4208732,-2.4853127,"('hostile', 'amicable')",-0.98284906,-1.2004973,-0.5444092,-0.68065387,-1.3160439,-1.455488,-0.1394441
37,-0.04230427,-0.020554595,"('fake', 'genuine')",-0.27737144,-0.2677037,-0.34487912,-0.29491666,-0.2215183,-0.1943916,0.0271267
38,0.2842111,0.28446054,"('untruthful', 'truthful')",0.5585827,0.5015813,0.109910816,0.12335974,0.3175682,0.3031339,-0.0144343
39,1.1700797,1.2592633,"('exploitative', 'cooperative')",1.6376021,1.6836214,0.19540457,0.28535932,1.0010288,1.0760814,0.0750526
40,0.9939326,0.99596703,"('stingy', 'generous')",0.34611565,0.35799515,-2.0882392,-2.2213233,-0.249397,-0.2891204,-0.0397234
41,-0.2573207,-0.21511985,"('unforgiving', 'forgiving')",0.47873363,0.4871931,-0.11389315,-0.20054981,0.0358399,0.0238412,-0.0119987
42,-0.13453436,-0.054101564,"('unreliable', 'reliable')",-0.0734276,0.048930656,-3.2097635,-3.1341197,-1.1392419,-1.0464302,0.0928117
43,0.981819,1.069789,"('irresponsible', 'responsible')",0.13754116,0.19516072,0.28411767,0.31721538,0.4678259,0.5273884,0.0595625
44,-1.0949287,-1.0209066,"('prejudiced', 'unprejudiced')",0.28108776,0.3829033,-1.4011711,-1.3384032,-0.7383374,-0.6588022,0.0795352
45,-0.36284238,-0.38607022,"('incompetent', 'competent')",-0.38940004,-0.336253,-0.20429489,-0.23394217,-0.3188458,-0.3187551,9.07e-05
46,1.0041031,0.9732216,"('uncompetitive', 'competitive')",0.11888755,0.12978709,-1.1769223,-1.2556789,-0.0179772,-0.05089,-0.0329128
47,0.11394714,0.2168399,"('stupid', 'smart')",0.38694954,0.45625243,5.315611,5.432855,1.9388358,2.0353158,0.09648
48,0.84287524,0.72699654,"('unintelligent', 'intelligent')",0.16911553,0.123134926,0.8942849,0.85541356,0.6354252,0.568515,-0.0669102
49,-0.5778166,-0.5696589,"('unable', 'able')",-1.1843827,-1.110946,-0.24961403,-0.18880406,-0.6706045,-0.6231363,0.0474682
50,-1.216687,-1.3607152,"('clumsy', 'skillful')",-0.80093867,-0.87873775,-0.24110422,-0.34540993,-0.7529099,-0.8616209,-0.108711
51,-0.4629705,-0.6289971,"('uneducated', 'educated')",-0.22602165,-0.28886774,-0.15507053,-0.2747039,-0.2813542,-0.3975229,-0.1161687
52,0.04741715,-0.06210485,"('irrational', 'rational')",-0.5470486,-0.7793806,0.2950682,0.19104029,-0.0681878,-0.2168151,-0.1486273
53,-0.42034352,-0.4917748,"('uncreative', 'creative')",-0.926049,-1.0353299,0.37250283,0.20331047,-0.3246299,-0.4412647,-0.1166348
54,-1.0461663,-1.1394126,"('incapable', 'capable')",-0.12116923,-0.16856083,0.48460042,0.5431467,-0.2275784,-0.2549423,-0.0273639
55,0.82323354,0.778912,"('incompetent', 'clever')",-0.6333899,-0.5655558,0.2009363,0.21518204,0.13026,0.1428461,0.0125861
56,1.3862718,1.3593308,"('impractical', 'practical')",0.9096584,0.87834895,-0.026737295,-0.07097004,0.7563976,0.7222366,-0.034161
57,0.07567248,0.021710448,"('unimaginative', 'imaginative')",-0.9363744,-1.0455897,-3.0270774,-3.0971875,-1.2959264,-1.373689,-0.0777626
58,-0.19715738,-0.22099538,"('undiscriminating', 'discriminating')",-0.41520813,-0.43005309,-0.08167872,-0.13194883,-0.2313481,-0.2609991,-0.029651
59,-0.09121774,-0.040466115,"('foolish', 'wise')",0.4937762,0.39237332,0.17607124,0.20930588,0.1928766,0.187071,-0.0058056
