,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,female-male
0,0.15002905,0.02503046,"('unsociable', 'sociable')",-0.52648485,-0.74952203,0.30548224,0.069530584,0.28157246,0.16628426,0.0526497,-0.1221692,-0.1748189
1,-1.3496547,-1.2444352,"('unfriendly', 'friendly')",-0.45661145,-0.37734634,-0.1469233,-0.12967324,0.6746282,0.601521,-0.3196403,-0.2874835,0.0321568
2,1.1347309,1.1668628,"('unlikable', 'likable')",1.5051557,1.4500138,1.229817,1.2738119,0.5310031,0.645887,1.1001767,1.1341438,0.0339671
3,-0.10882963,0.0023610853,"('repellent', 'pleasant')",-0.75191283,-0.6368266,-0.48189428,-0.49656376,0.6624126,0.7162086,-0.170056,-0.1037052,0.0663508
4,-0.7025975,-0.6311646,"('disliked', 'liked')",0.37062505,0.47873038,0.34697327,0.4387957,-6.617905,-6.518102,-1.6507261,-1.5579352,0.0927909
5,-0.07642093,0.11049068,"('distant', 'outgoing')",0.46394998,0.673288,-0.70252913,-0.46222687,-1.3526491,-1.2664149,-0.4169123,-0.2362158,0.1806965
6,-0.39668322,-0.14095522,"('distant', 'open')",0.1819484,0.4950133,-0.9114331,-0.6221382,-1.1727753,-1.0624641,-0.5747358,-0.3326361,0.2420997
7,0.0429456,-0.026700683,"('insensitive', 'sensitive')",-0.813152,-0.9217294,0.7822872,0.6496626,0.40810493,0.57154775,0.1050464,0.0681951,-0.0368513
8,-1.6618463,-1.6129117,"('unaffectionate', 'affectionate')",-0.006871823,-0.02518725,-0.05324114,-0.011750363,-0.32811123,-0.31413597,-0.5125176,-0.4909963,0.0215213
9,-0.68089795,-0.6206523,"('unaffectionate', 'caring')",0.27251738,0.22567132,0.572285,0.62171537,0.46480486,0.5173354,0.1571773,0.1860175,0.0288402
10,-0.36333644,-0.4562713,"('unsympathetic', 'sympathetic')",-1.4377885,-1.583974,-0.0023845844,-0.17423134,-0.0145006105,0.056504663,-0.4545025,-0.539493,-0.0849905
11,1.209342,1.11604,"('unhelpful', 'helpful')",0.65884334,0.5329826,0.20681855,0.05551758,2.6399708,2.6771595,1.1787436,1.0954249,-0.0833187
12,0.20225653,0.36418492,"('unsupportive', 'supportive')",0.77212715,0.9710693,0.12323908,0.30824912,-2.325084,-2.0757277,-0.3068653,-0.1080561,0.1988092
13,1.2430115,1.0544415,"('impolite', 'polite')",-0.1929584,-0.48752874,0.96633035,0.7941572,0.24294162,0.19013959,0.5648313,0.3878024,-0.1770289
14,1.1565508,1.0113925,"('antisocial', 'social')",0.5203493,0.31117275,1.3020064,1.0401139,0.13420795,0.0591332,0.7782786,0.6054531,-0.1728255
15,-0.03426467,-0.19873555,"('boring', 'funny')",0.74780184,0.611284,1.0421704,0.89326584,0.6063133,0.5228189,0.5905052,0.4571583,-0.1333469
16,-0.7992042,-0.78152895,"('unpopular', 'popular')",-0.8340991,-0.7566931,-0.9686741,-0.9268523,0.15345827,0.094081365,-0.6121297,-0.5927482,0.0193815
17,-0.3266489,-0.34476724,"('nasty', 'nice')",-0.2782534,-0.24047075,-0.2571675,-0.23753278,0.041980565,-0.024235848,-0.2050223,-0.2117517,-0.0067294
