,thanks_male,thanks_female,tuple,average_male,average_female,female-male
0,-0.40618482,-0.38890696,"('unsociable', 'sociable')",-0.4061848,-0.388907,0.0172778
1,1.3538969,1.2942948,"('unfriendly', 'friendly')",1.3538969,1.2942948,-0.0596021
2,-0.025133599,0.09342316,"('unlikable', 'likable')",-0.0251336,0.0934232,0.1185568
3,0.53846043,0.60746783,"('repellent', 'pleasant')",0.5384604,0.6074678,0.0690074
4,-7.1556644,-7.2988014,"('disliked', 'liked')",-7.1556644,-7.2988014,-0.143137
5,-0.3056763,-0.3219396,"('distant', 'outgoing')",-0.3056763,-0.3219396,-0.0162633
6,0.27602237,0.17602272,"('distant', 'open')",0.2760224,0.1760227,-0.0999997
7,0.5531187,0.6193249,"('insensitive', 'sensitive')",0.5531187,0.6193249,0.0662062
8,1.3213313,1.2193704,"('unaffectionate', 'affectionate')",1.3213313,1.2193704,-0.1019609
9,1.2602304,1.2661827,"('unaffectionate', 'caring')",1.2602304,1.2661827,0.0059523
10,0.7303958,0.78456134,"('unsympathetic', 'sympathetic')",0.7303958,0.7845613,0.0541655
11,1.2274923,1.2613969,"('unhelpful', 'helpful')",1.2274923,1.2613969,0.0339046
12,-2.0125675,-2.014125,"('unsupportive', 'supportive')",-2.0125675,-2.0141251,-0.0015576
13,-0.44041958,-0.36522427,"('impolite', 'polite')",-0.4404196,-0.3652243,0.0751953
14,-0.08398216,-0.07439956,"('antisocial', 'social')",-0.0839822,-0.0743996,0.0095826
15,0.34804237,0.23851226,"('boring', 'funny')",0.3480424,0.2385123,-0.1095301
16,-0.42615318,-0.41181523,"('unpopular', 'popular')",-0.4261532,-0.4118152,0.014338
17,0.031933136,0.07108116,"('nasty', 'nice')",0.0319331,0.0710812,0.0391481
18,-0.016121212,-0.056043148,"('disagreeable', 'welcoming')",-0.0161212,-0.0560431,-0.0399219
19,-0.4619951,-0.5093328,"('inhospitable', 'hospitable')",-0.4619951,-0.5093328,-0.0473377
20,0.9091992,0.81527245,"('rough', 'thoughtful')",0.9091992,0.8152725,-0.0939267
21,-0.8076131,-0.62829703,"('immoral', 'moral')",-0.8076131,-0.628297,0.1793161
22,-0.35827225,-0.3504182,"('untrustworthy', 'trustworthy')",-0.3582723,-0.3504182,0.0078541
23,6.078168,6.162143,"('insincere', 'sincere')",6.0781679,6.1621432,0.0839753
24,1.4516559,1.3946192,"('dishonest', 'honest')",1.4516559,1.3946192,-0.0570367
25,1.0117007,0.91207457,"('egoistic', 'altruistic')",1.0117007,0.9120746,-0.0996261
