,under_male,under_female,tuple,armour_male,armour_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8347099,-0.84996766,"('unsociable', 'sociable')",0.366352,0.32230195,-0.3959523,-0.43265903,-0.2881034,-0.3201083,-0.0320049
1,-1.119437,-1.242659,"('unfriendly', 'friendly')",1.3448696,1.1202097,2.4915035,2.3481357,0.9056454,0.7418955,-0.1637499
2,-0.24867855,-0.19471316,"('unlikable', 'likable')",1.2022976,1.2708476,0.49956,0.5484651,0.484393,0.5415332,0.0571402
3,-0.2901269,-0.20486839,"('repellent', 'pleasant')",-1.5386035,-1.4255174,0.036185384,0.041442275,-0.597515,-0.5296479,0.0678671
4,-0.7739722,-0.89947075,"('disliked', 'liked')",0.28159922,0.23641057,-6.200148,-6.241986,-2.2308404,-2.301682,-0.0708416
5,-1.2596492,-1.3766494,"('distant', 'outgoing')",0.6256134,0.5209962,0.52440274,0.43544015,-0.0365443,-0.140071,-0.1035267
6,-0.74804324,-0.8372433,"('distant', 'open')",0.83454084,0.6987532,0.9454243,0.80334675,0.343974,0.2216189,-0.1223551
7,0.40945852,0.501455,"('insensitive', 'sensitive')",0.34558743,0.36854464,0.9296708,0.9870858,0.5615722,0.6190285,0.0574563
8,-1.4684824,-1.5243173,"('unaffectionate', 'affectionate')",0.7428347,0.6441632,1.5169802,1.33102,0.2637775,0.1502886,-0.1134889
9,-1.2011007,-1.2271746,"('unaffectionate', 'caring')",0.6747446,0.6194233,1.4497797,1.3769013,0.3078079,0.2563833,-0.0514246
10,-0.054370284,0.026285505,"('unsympathetic', 'sympathetic')",0.037870724,0.091663435,-0.4382657,-0.3581266,-0.1515884,-0.0800592,0.0715292
11,-0.9333406,-0.8046694,"('unhelpful', 'helpful')",-0.7935471,-0.7689335,1.2665519,1.4407792,-0.1534453,-0.0442746,0.1091707
12,0.06409031,0.17151605,"('unsupportive', 'supportive')",1.4119347,1.478505,-1.6492113,-1.6051308,-0.0577287,0.0149634,0.0726921
13,0.12151926,0.18392158,"('impolite', 'polite')",0.24975373,0.28674406,-1.2376151,-1.1177963,-0.2887807,-0.2157102,0.0730705
14,0.14663671,0.1599183,"('antisocial', 'social')",0.1983338,0.2362987,-0.50791276,-0.42521182,-0.0543141,-0.0096649,0.0446492
15,1.104101,1.0241814,"('boring', 'funny')",1.0863167,0.9984175,0.77900046,0.77530223,0.9898061,0.9326336,-0.0571725
16,-1.5219979,-1.5349574,"('unpopular', 'popular')",-0.67895746,-0.6694651,0.277359,0.27805436,-0.6411988,-0.6421227,-0.0009239
17,-0.29593465,-0.19535421,"('nasty', 'nice')",-0.4565234,-0.41792974,-0.28458494,-0.21528052,-0.345681,-0.2761882,0.0694928
18,-0.28484023,-0.23702863,"('disagreeable', 'welcoming')",-1.0172055,-0.9964127,-0.52792037,-0.5953772,-0.6099887,-0.6096062,0.0003825
19,-1.9854922,-1.8977067,"('inhospitable', 'hospitable')",0.09139438,0.14740555,0.52244306,0.5551718,-0.4572182,-0.3983765,0.0588417
20,-0.13599618,-0.024806507,"('rough', 'thoughtful')",0.1078186,0.14188927,1.2431169,1.2008945,0.4049797,0.4393257,0.034346
21,0.13169864,0.24988952,"('immoral', 'moral')",0.1735766,0.19934534,-1.0591533,-0.9007287,-0.2512927,-0.150498,0.1007947
22,0.48400125,0.53080446,"('untrustworthy', 'trustworthy')",-0.57456076,-0.5573333,-0.66327524,-0.6640748,-0.2512782,-0.2302012,0.021077
23,0.0751454,0.19395815,"('insincere', 'sincere')",0.17555298,0.15458669,5.5668607,5.5219107,1.9391864,1.9568186,0.0176322
24,0.5798263,0.5298936,"('dishonest', 'honest')",0.52727884,0.43336907,0.8216405,0.7340059,0.6429152,0.5657562,-0.077159
25,-0.24119249,-0.39337805,"('egoistic', 'altruistic')",0.5162698,0.45041078,1.7500234,1.6569852,0.6750336,0.5713393,-0.1036943
26,0.49881154,0.4422123,"('hardhearted', 'benevolent')",2.04045,1.9243805,2.1315944,2.1396055,1.556952,1.5020661,-0.0548859
