,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
0,-0.96986586,-1.1015373,"('unsociable', 'sociable')",-1.5447649,-1.7487862,0.7116311,0.5468335,0.025355302,-0.14411451,-0.4444111,-0.6119012,-0.1674901
1,0.41479334,0.19882913,"('unfriendly', 'friendly')",0.6234262,0.48689568,1.5723636,1.4256657,2.2609775,2.11128,1.2178903,1.0556676,-0.1622227
2,0.04832088,0.12142644,"('unlikable', 'likable')",0.5569132,0.5264014,0.8072129,0.8667272,0.75693786,0.93000937,0.5423462,0.6111411,0.0687949
3,-1.5776814,-1.5532726,"('repellent', 'pleasant')",-1.260975,-1.2915456,-1.6108676,-1.6045079,0.18186545,0.18830928,-1.0669146,-1.0652542,0.0016604
4,0.9859817,0.96308976,"('disliked', 'liked')",0.66409594,0.70369065,1.0537899,1.0285939,-6.9795194,-6.983862,-1.068913,-1.0721219,-0.0032089
5,1.5515696,1.558091,"('distant', 'outgoing')",1.246467,1.3604072,1.8289963,1.8876917,-0.2120614,-0.05582566,1.1037428,1.1875911,0.0838483
6,1.1610519,1.1998417,"('distant', 'open')",1.1478037,1.2810223,1.5655215,1.5975997,0.19815603,0.3307076,1.0181333,1.1022928,0.0841595
7,-1.1451699,-1.1296016,"('insensitive', 'sensitive')",-1.017479,-1.0883535,-0.14834413,-0.08853127,0.40285924,0.32661438,-0.4770334,-0.494968,-0.0179346
8,-0.26576838,-0.42606947,"('unaffectionate', 'affectionate')",-0.22021452,-0.3457305,1.1083542,0.99606687,0.7308792,0.7106466,0.3383126,0.2337284,-0.1045842
9,0.1352826,-0.006028965,"('unaffectionate', 'caring')",0.034252785,-0.09570937,1.3772984,1.2694092,1.4029928,1.376467,0.7374567,0.6360345,-0.1014222
10,-2.37027,-2.4733284,"('unsympathetic', 'sympathetic')",-3.2124913,-3.3294456,-1.84138,-1.8328998,-0.2913964,-0.4118315,-1.9288845,-2.0118763,-0.0829918
