,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,female-male
29,0.44262767,0.4092899,"('unfair', 'fair')",-1.1444179,-1.1146556,-0.45383337,-0.608529,-0.3852079,-0.4379649,-0.052757
30,0.32992315,0.21966839,"('intolerant', 'tolerant')",0.7282439,0.6157612,0.52779293,0.5034668,0.5286533,0.4462988,-0.0823545
31,-0.67613393,-0.57806784,"('evil', 'good')",-0.30885395,-0.28364503,-0.14625527,-0.25528103,-0.377081,-0.3723313,0.0047497
32,0.3227291,0.1972233,"('unkind', 'kind')",-0.49809995,-0.63244385,0.7121846,0.60807043,0.1789379,0.0576166,-0.1213213
33,-0.26335365,-0.33927578,"('wrong', 'right')",0.76142603,0.6781689,0.33601847,0.2678404,0.2780303,0.2022445,-0.0757858
34,-0.41223827,-0.22675212,"('mean', 'honorable')",-0.10542877,0.0019118078,4.8481555,5.0383115,1.4434961,1.6044904,0.1609943
35,-0.493275,-0.4966184,"('corrupt', 'incorrupt')",-0.32610407,-0.35539466,-0.017656041,-0.1129432,-0.2790117,-0.3216521,-0.0426404
36,-0.70198053,-0.65636265,"('hostile', 'amicable')",-0.3686603,-0.37693033,0.98777246,0.7950591,-0.0276228,-0.0794113,-0.0517885
37,0.51629835,0.50188345,"('fake', 'genuine')",0.09498581,0.042611405,0.41216907,0.4132825,0.3411511,0.3192591,-0.021892
38,-0.19102529,-0.22494754,"('untruthful', 'truthful')",-0.31830406,-0.35852715,0.5958582,0.5895649,0.028843,0.0020301,-0.0268129
39,1.6052607,1.6201634,"('exploitative', 'cooperative')",-0.5333362,-0.362564,-0.076584846,-0.10702314,0.3317799,0.3835255,0.0517456
40,0.44024107,0.4195385,"('stingy', 'generous')",0.5568861,0.6040946,-1.5634605,-1.7401856,-0.1887778,-0.2388508,-0.050073
41,0.86768264,0.81455857,"('unforgiving', 'forgiving')",-0.7806503,-0.7855117,0.64517844,0.54663,0.2440703,0.1918923,-0.052178
42,-0.10486008,-0.0034411475,"('unreliable', 'reliable')",-0.19402538,-0.13442504,-2.7126212,-2.7834966,-1.0038355,-0.9737876,0.0300479
43,0.6279673,0.6351171,"('irresponsible', 'responsible')",-0.44237995,-0.43269688,0.8080919,0.80400187,0.3312264,0.335474,0.0042476
44,-0.23640297,-0.18859152,"('prejudiced', 'unprejudiced')",-0.6399642,-0.56065726,-1.6076828,-1.5658951,-0.8280167,-0.7717146,0.0563021
45,0.24146563,0.100518055,"('incompetent', 'competent')",-0.10921094,-0.075021535,0.7369331,0.54041797,0.2897293,0.1886382,-0.1010911
46,0.03433082,0.023786496,"('uncompetitive', 'competitive')",0.26198578,0.2563494,-1.1631377,-1.2878152,-0.2889404,-0.3358931,-0.0469527
47,-0.36926514,-0.2472767,"('stupid', 'smart')",-0.17133883,-0.10186169,5.4375014,5.6447883,1.6322991,1.7652167,0.1329176
48,0.36667788,0.34678787,"('unintelligent', 'intelligent')",-0.23426789,-0.27643102,-0.028685723,-0.07439464,0.0345748,-0.0013459,-0.0359207
49,-0.20073366,-0.14608335,"('unable', 'able')",0.06352402,0.15043864,-0.56555194,-0.40687293,-0.2342539,-0.1341725,0.1000814
50,-0.2789626,-0.23698226,"('clumsy', 'skillful')",-0.041977074,0.0022585168,-0.3423188,-0.3557226,-0.2210862,-0.1968155,0.0242707
51,-0.42626932,-0.56527686,"('uneducated', 'educated')",-0.090947375,-0.13830164,0.3047802,0.18374544,-0.0708122,-0.1732777,-0.1024655
52,-0.3410651,-0.335952,"('irrational', 'rational')",-0.76786363,-0.79152286,-0.15210143,-0.14992131,-0.4203434,-0.4257987,-0.0054553
53,0.039330266,0.14631802,"('uncreative', 'creative')",-0.34273937,-0.37871313,0.7724214,0.6342237,0.1563374,0.1339429,-0.0223945
54,-0.037456363,-0.02013314,"('incapable', 'capable')",-0.4064962,-0.40404204,0.7451229,0.79115915,0.1003901,0.122328,0.0219379
55,0.19131623,0.08411586,"('incompetent', 'clever')",-0.8171536,-0.7895313,-0.28305808,-0.325342,-0.3029651,-0.3435858,-0.0406207
56,1.2790825,1.2216092,"('impractical', 'practical')",1.0895311,0.9921454,0.43058735,0.4502005,0.933067,0.8879851,-0.0450819
57,0.7089553,0.5276541,"('unimaginative', 'imaginative')",0.15810645,0.013515532,-2.0044024,-2.2332826,-0.3791136,-0.5640376,-0.184924
58,0.287235,0.257117,"('undiscriminating', 'discriminating')",0.33069438,0.3438558,0.5619913,0.49888065,0.3933069,0.3666178,-0.0266891
59,-0.4584615,-0.43889412,"('foolish', 'wise')",0.20674565,0.26361004,0.19476359,0.27885348,-0.0189841,0.0345231,0.0535072
60,0.48861885,0.47383034,"('inefficient', 'efficient')",0.113807335,0.15706228,-0.39993942,-0.2954155,0.0674956,0.1118257,0.0443301
61,-0.44010141,-0.5982388,"('illogical', 'logical')",-0.8362313,-0.897473,0.7376539,0.5797398,-0.1795596,-0.305324,-0.1257644
62,-0.18482792,-0.1601698,"('incompetent', 'brilliant')",0.21173935,0.31656292,0.29181537,0.4047301,0.1062423,0.1870411,0.0807988
63,-1.2307312,-1.230135,"('unperceptive', 'insightful')",-0.5885276,-0.5189281,0.8369404,0.838844,-0.3274395,-0.3034063,0.0240332
64,-0.14085062,-0.25588682,"('shy', 'confident')",0.34670785,0.3553874,-6.0868106,-6.1895056,-1.9603178,-2.0300016,-0.0696838
65,0.28741717,0.18106855,"('insecure', 'secure')",-1.1825058,-1.2015942,-0.06576796,-0.068805784,-0.3202855,-0.3631105,-0.042825
66,-0.25710016,-0.21924539,"('inactive', 'active')",0.09823933,0.08051202,1.2287419,1.0849811,0.356627,0.3154159,-0.0412111
67,0.6017699,0.5440544,"('doubtful', 'determined')",0.3286933,0.3078915,-0.41139174,-0.37277967,0.1730238,0.1597221,-0.0133017
68,-0.881931,-0.9875141,"('dependent', 'independent')",-1.387586,-1.3008446,-1.0274767,-1.026992,-1.0989979,-1.1051168,-0.0061189
69,0.19107857,0.25167078,"('lazy', 'industrious')",1.9384726,1.9950565,0.10300656,0.06262304,0.7441859,0.7697834,0.0255975
70,0.9069168,0.786876,"('lethargic', 'energetic')",-0.26492757,-0.29881376,0.12744752,0.08072801,0.2564789,0.1895968,-0.0668821
71,0.46953207,0.40165678,"('diffident', 'self-confident')",0.41779655,0.41720545,0.638683,0.51892745,0.5086706,0.4459299,-0.0627407
72,-0.47602564,-0.43590462,"('unambitious', 'ambitious')",-0.30733436,-0.27200657,0.46422073,0.51687235,-0.1063798,-0.0636796,0.0427002
73,0.81311065,0.84639776,"('helpless', 'self-reliant')",1.1240335,1.0911901,-3.044773,-3.073559,-0.3692097,-0.3786571,-0.0094474
74,1.9101108,1.8851655,"('undedicated', 'dedicated')",0.63098663,0.69283575,0.5395486,0.3832378,1.026882,0.9870797,-0.0398023
75,-0.17479578,-0.12954779,"('meek', 'impulsive')",0.24654809,0.25897634,-0.40403804,-0.35652155,-0.1107619,-0.0756977,0.0350642
76,0.44460565,0.47615063,"('anxious', 'daring')",-0.5288121,-0.39576018,-0.45731062,-0.38609654,-0.1805057,-0.101902,0.0786037
77,0.10159958,0.21184997,"('unmotivated', 'motivated')",0.12362991,0.2005147,-1.2353758,-1.1686893,-0.3367154,-0.2521082,0.0846072
78,-0.60783905,-0.44834036,"('nonresilient', 'resilient')",0.24130183,0.37797895,0.2658992,0.23539728,-0.033546,0.055012,0.088558
79,0.0746285,0.15686053,"('wavering', 'unwavering')",-0.46736005,-0.45619214,0.24082047,0.22389436,-0.050637,-0.0251457,0.0254913
80,-0.36358047,-0.397359,"('dominated', 'dominating')",0.28633937,0.3955505,0.16611558,0.18804264,0.0296248,0.062078,0.0324532
81,0.4778354,0.35294464,"('submissive', 'aggressive')",0.81305933,0.73825824,-0.90208876,-0.80248874,0.129602,0.096238,-0.033364
82,-0.47646955,-0.42005074,"('poor', 'rich')",-0.4919302,-0.4896876,5.714219,5.8905473,1.5819397,1.6602697,0.07833
83,-0.777494,-0.78548807,"('powerless', 'powerful')",0.3688547,0.39948833,-0.727419,-0.7332724,-0.3786861,-0.3730907,0.0055954
84,0.89817363,0.8054761,"('inferior', 'superior')",-0.039069213,-0.044473786,0.46200204,0.4782604,0.4403688,0.4130876,-0.0272812
85,-0.0589374,0.08474778,"('insignificant', 'prestigious')",0.16958219,0.18592578,0.3136883,0.224939,0.1414444,0.1652042,0.0237598
86,-0.1383767,-0.22939041,"('uninfluential', 'influential')",-0.18016773,-0.28664467,0.1072074,-0.058528505,-0.0704457,-0.1915212,-0.1210755
87,0.45680678,0.46116257,"('unsuccessful', 'successful')",1.0373176,1.0444331,1.436639,1.4158552,0.9769211,0.973817,-0.0031041
88,-0.5493221,-0.6071989,"('low', 'eminent')",0.17058334,-0.0032555908,0.1928994,0.17197323,-0.0619465,-0.1461604,-0.0842139
