,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.91897464,-0.94561046,"('unsociable', 'sociable')",1.3234489,1.1995404,0.01801411,-0.052810255,0.1408295,0.0670399,-0.0737896
1,-1.7540989,-1.6060015,"('unfriendly', 'friendly')",0.30584478,0.4559279,1.2538798,1.0224426,-0.0647914,-0.0425436,0.0222478
2,0.9298273,0.8537874,"('unlikable', 'likable')",1.4163029,1.4012028,0.6439219,0.6585051,0.996684,0.971165,-0.025519
3,-0.21817496,-0.04257957,"('repellent', 'pleasant')",0.08842987,0.39571923,0.46193516,0.5255,0.11073,0.2928799,0.1821499
4,-0.038038045,-0.030785456,"('disliked', 'liked')",0.0058413222,0.09879979,-5.5387754,-5.3375583,-1.8569907,-1.7565147,0.100476
5,-1.0929884,-1.032103,"('distant', 'outgoing')",-0.052758556,0.09025286,-0.13128933,-0.14269608,-0.4256788,-0.3615154,0.0641634
6,-0.9120178,-0.7544917,"('distant', 'open')",-0.9802586,-0.7989138,-0.041387342,-0.097158246,-0.6445546,-0.5501879,0.0943667
7,-0.44470388,-0.3305074,"('insensitive', 'sensitive')",0.46991938,0.57387155,0.6713936,0.6089469,0.232203,0.2841037,0.0519007
8,-1.573816,-1.6010432,"('unaffectionate', 'affectionate')",0.26782295,0.11552634,0.43405107,0.2084488,-0.2906473,-0.4256894,-0.1350421
9,-1.7620841,-1.692266,"('unaffectionate', 'caring')",1.0614271,1.0323501,0.7393334,0.6018994,0.0128921,-0.0193388,-0.0322309
10,-1.21107,-1.0728986,"('unsympathetic', 'sympathetic')",0.5182981,0.6474105,-0.09195865,-0.13637549,-0.2615768,-0.1872879,0.0742889
11,-0.8353443,-0.90104175,"('unhelpful', 'helpful')",0.51092744,0.26495048,2.121261,2.1019258,0.598948,0.4886115,-0.1103365
12,-0.8603981,-0.7549777,"('unsupportive', 'supportive')",1.8130177,1.8328302,-1.0538075,-0.9862651,-0.0337293,0.0305291,0.0642584
13,-0.25985935,-0.34953776,"('impolite', 'polite')",1.3071425,1.1010015,0.11816412,0.08812561,0.3884824,0.2798631,-0.1086193
14,-0.041496273,-0.038993508,"('antisocial', 'social')",1.774838,1.685881,0.033715896,0.07820064,0.5890192,0.5750294,-0.0139898
15,0.35432863,0.24556012,"('boring', 'funny')",0.8858232,0.6158986,0.55614454,0.48856333,0.5987655,0.4500074,-0.1487581
16,-0.47944015,-0.4961352,"('unpopular', 'popular')",0.41791534,0.5117638,0.73067003,0.8228557,0.2230484,0.2794948,0.0564464
17,-0.06373579,0.0028586574,"('nasty', 'nice')",0.88992375,1.0885926,-0.25122228,-0.20078048,0.1916552,0.2968903,0.1052351
18,0.020176023,0.12735754,"('disagreeable', 'welcoming')",-0.20909628,-0.15853432,-0.16481309,-0.23135388,-0.1179111,-0.0875102,0.0304009
19,-1.3403803,-1.3449134,"('inhospitable', 'hospitable')",-0.70502645,-0.58163977,0.03645647,0.09030198,-0.6696501,-0.6120837,0.0575664
20,-0.20122194,-0.062199473,"('rough', 'thoughtful')",-0.082564645,-0.10565157,0.83170474,0.7312272,0.1826394,0.1877921,0.0051527
21,-0.1228281,-0.10210767,"('immoral', 'moral')",1.2585691,1.3675889,-0.29713815,-0.20356788,0.2795343,0.3539711,0.0744368
22,-0.12634377,-0.041763,"('untrustworthy', 'trustworthy')",0.017796874,-0.025381759,-0.7910182,-0.81516135,-0.299855,-0.294102,0.005753
23,-1.2560587,-1.1162244,"('insincere', 'sincere')",0.99146587,1.0841916,5.2975554,5.055746,1.6776543,1.674571,-0.0030833
24,-0.09584497,-0.021404086,"('dishonest', 'honest')",0.56108034,0.5947048,0.7840322,0.704699,0.4164225,0.4259999,0.0095774
