,figure_male,figure_female,tuple,average_male,average_female,female-male
21,0.28904235,0.5450688,"('immoral', 'moral')",0.2890424,0.5450688,0.2560264
22,-0.018415265,0.1967314,"('untrustworthy', 'trustworthy')",-0.0184153,0.1967314,0.2151467
23,6.954226,7.185906,"('insincere', 'sincere')",6.954226,7.1859059,0.2316799
24,2.0131285,2.2147481,"('dishonest', 'honest')",2.0131285,2.2147481,0.2016196
25,1.0339445,0.82955545,"('egoistic', 'altruistic')",1.0339445,0.8295555,-0.204389
26,0.8294775,0.56000733,"('hardhearted', 'benevolent')",0.8294775,0.5600073,-0.2694702
27,1.70821,1.5108068,"('hardhearted', 'softhearted')",1.70821,1.5108068,-0.1974032
28,1.3965268,1.3109123,"('disloyal', 'loyal')",1.3965268,1.3109123,-0.0856145
29,-0.6798233,-0.60861814,"('unfair', 'fair')",-0.6798233,-0.6086181,0.0712052
30,0.9179154,1.0162246,"('intolerant', 'tolerant')",0.9179154,1.0162246,0.0983092
31,-1.7365553,-1.6979859,"('evil', 'good')",-1.7365553,-1.6979859,0.0385694
32,1.5504882,1.4238169,"('unkind', 'kind')",1.5504882,1.4238169,-0.1266713
33,-0.23066278,-0.055703815,"('wrong', 'right')",-0.2306628,-0.0557038,0.174959
34,4.7014055,5.1786523,"('mean', 'honorable')",4.7014055,5.1786523,0.4772468
35,-1.4041514,-1.4328592,"('corrupt', 'incorrupt')",-1.4041514,-1.4328592,-0.0287078
36,-1.180663,-1.1392869,"('hostile', 'amicable')",-1.180663,-1.1392869,0.0413761
37,1.3028332,1.2127483,"('fake', 'genuine')",1.3028332,1.2127483,-0.0900849
38,0.18549886,0.33168334,"('untruthful', 'truthful')",0.1854989,0.3316833,0.1461844
39,0.12466265,0.12634684,"('exploitative', 'cooperative')",0.1246627,0.1263468,0.0016841
40,-0.8505359,-1.085691,"('stingy', 'generous')",-0.8505359,-1.085691,-0.2351551
41,0.28351092,0.20255545,"('unforgiving', 'forgiving')",0.2835109,0.2025554,-0.0809555
42,-2.1894908,-2.3079321,"('unreliable', 'reliable')",-2.1894908,-2.3079321,-0.1184413
43,1.3152711,1.4532908,"('irresponsible', 'responsible')",1.3152711,1.4532908,0.1380197
44,-1.6349101,-1.8424075,"('prejudiced', 'unprejudiced')",-1.6349101,-1.8424075,-0.2074974
45,0.3123247,0.42534557,"('incompetent', 'competent')",0.3123247,0.4253456,0.1130209
46,-0.37113726,-0.31489372,"('uncompetitive', 'competitive')",-0.3711373,-0.3148937,0.0562436
47,4.6414037,4.988802,"('stupid', 'smart')",4.6414037,4.988802,0.3473983
48,0.932875,0.845821,"('unintelligent', 'intelligent')",0.932875,0.845821,-0.087054
49,0.17796156,0.38896006,"('unable', 'able')",0.1779616,0.3889601,0.2109985
50,0.020534512,0.03314162,"('clumsy', 'skillful')",0.0205345,0.0331416,0.0126071
51,1.1627747,1.1725142,"('uneducated', 'educated')",1.1627747,1.1725142,0.0097395
52,-0.6770281,-0.5955521,"('irrational', 'rational')",-0.6770281,-0.5955521,0.081476
53,0.18000084,0.27689585,"('uncreative', 'creative')",0.1800008,0.2768959,0.0968951
54,0.9696907,1.4014508,"('incapable', 'capable')",0.9696907,1.4014508,0.4317601
55,1.4705328,1.5525957,"('incompetent', 'clever')",1.4705328,1.5525957,0.0820629
56,1.0193316,1.2957163,"('impractical', 'practical')",1.0193316,1.2957163,0.2763847
57,-2.018789,-1.9737091,"('unimaginative', 'imaginative')",-2.0187891,-1.9737091,0.04508
58,0.29844505,0.26661366,"('undiscriminating', 'discriminating')",0.298445,0.2666137,-0.0318313
59,-0.47174406,-0.29413784,"('foolish', 'wise')",-0.4717441,-0.2941378,0.1776063
60,1.0706162,1.1070466,"('inefficient', 'efficient')",1.0706162,1.1070466,0.0364304
61,0.466997,0.37141752,"('illogical', 'logical')",0.466997,0.3714175,-0.0955795
62,1.1087139,1.3468511,"('incompetent', 'brilliant')",1.1087139,1.3468511,0.2381372
63,0.7579358,0.989239,"('unperceptive', 'insightful')",0.7579358,0.989239,0.2313032
64,-6.066836,-5.901726,"('shy', 'confident')",-6.0668359,-5.9017258,0.1651101
65,0.6638726,0.7808329,"('insecure', 'secure')",0.6638726,0.7808329,0.1169603
66,-0.7033223,-0.62051034,"('inactive', 'active')",-0.7033223,-0.6205103,0.082812
67,-0.8237518,-0.9166592,"('doubtful', 'determined')",-0.8237518,-0.9166592,-0.0929074
68,-0.41794765,-0.2730005,"('dependent', 'independent')",-0.4179476,-0.2730005,0.1449471
69,-2.2065258,-2.052223,"('lazy', 'industrious')",-2.2065258,-2.052223,0.1543028
70,1.6431967,1.7154441,"('lethargic', 'energetic')",1.6431967,1.7154441,0.0722474
71,0.33009365,0.5128797,"('diffident', 'self-confident')",0.3300937,0.5128797,0.182786
72,1.2520708,1.3887819,"('unambitious', 'ambitious')",1.2520708,1.3887819,0.1367111
73,-2.397467,-2.3294866,"('helpless', 'self-reliant')",-2.3974669,-2.3294866,0.0679803
74,0.46103013,0.2982054,"('undedicated', 'dedicated')",0.4610301,0.2982054,-0.1628247
75,-1.3083626,-1.1507574,"('meek', 'impulsive')",-1.3083626,-1.1507574,0.1576052
76,0.69452554,0.41370797,"('anxious', 'daring')",0.6945255,0.413708,-0.2808175
77,-1.4381392,-1.1720588,"('unmotivated', 'motivated')",-1.4381392,-1.1720588,0.2660804
78,-0.96367216,-0.85633343,"('nonresilient', 'resilient')",-0.9636722,-0.8563334,0.1073388
79,-0.615806,-0.6377601,"('wavering', 'unwavering')",-0.615806,-0.6377601,-0.0219541
80,0.25071144,0.26859057,"('dominated', 'dominating')",0.2507114,0.2685906,0.0178792
81,0.3067092,0.3618971,"('submissive', 'aggressive')",0.3067092,0.3618971,0.0551879
82,6.151371,6.503538,"('poor', 'rich')",6.151371,6.5035381,0.3521671
83,-0.29502565,-0.28294367,"('powerless', 'powerful')",-0.2950256,-0.2829437,0.0120819
84,0.15241069,0.13629964,"('inferior', 'superior')",0.1524107,0.1362996,-0.0161111
85,-1.3211801,-1.4659377,"('insignificant', 'prestigious')",-1.3211801,-1.4659377,-0.1447576
86,1.2313057,1.2877849,"('uninfluential', 'influential')",1.2313057,1.2877849,0.0564792
87,0.32622677,0.66595805,"('unsuccessful', 'successful')",0.3262268,0.665958,0.3397312
88,0.3557712,0.37108743,"('low', 'eminent')",0.3557712,0.3710874,0.0153162
