,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
0,"('unsociable', 'sociable')",0.0,0.30144,-0.4025483740409207,-0.38266908725,-0.019879286790920714,Sociability
1,"('unfriendly', 'friendly')",0.00017,0.05549,-0.04944923657289003,-0.079662052375,0.030212815802109973,Sociability
2,"('unlikable', 'likable')",0.0,0.0,-0.10707241854219948,-0.04567152225,-0.06140089629219948,Sociability
3,"('repellent', 'pleasant')",0.0,0.86367,0.06443334040920716,0.066504667,-0.0020713265907928435,Sociability
4,"('disliked', 'liked')",0.0,0.20562,0.3137574771099744,0.33143387925,-0.017676402140025582,Sociability
5,"('distant', 'outgoing')",0.0,0.40325,0.2721467861892583,0.259409203375,0.012737582814258297,Sociability
6,"('distant', 'open')",0.0,0.40383,0.1877466081841432,0.20047098724999998,-0.012724379065856772,Sociability
7,"('insensitive', 'sensitive')",0.0,0.07044,-0.2408359960358056,-0.20573198525000003,-0.03510401078580558,Sociability
8,"('unaffectionate', 'affectionate')",0.14742,1e-05,0.016330564450127875,-0.041323697125,0.057654261575127874,Sociability
9,"('unaffectionate', 'caring')",0.0,0.08295,-0.16942305639386193,-0.19748497512500002,0.028061918731138086,Sociability
10,"('unsympathetic', 'sympathetic')",0.0,0.07274,-0.41204951176470583,-0.365161454,-0.04688805776470584,Sociability
11,"('unhelpful', 'helpful')",0.48674,0.13157,-0.00817629462915601,-0.030549100875,0.02237280624584399,Sociability
12,"('unsupportive', 'supportive')",0.0,0.18563,0.10791921585677751,0.13007002387500002,-0.022150808018222515,Sociability
13,"('impolite', 'polite')",0.0,0.02854,-0.08772054156010231,-0.046788810625,-0.04093173093510231,Sociability
14,"('antisocial', 'social')",0.0,0.82229,0.1749346645780051,0.179047291625,-0.004112627046994888,Sociability
15,"('boring', 'funny')",0.0,0.49693,0.12271408196930945,0.114431525375,0.00828255659430946,Sociability
16,"('unpopular', 'popular')",0.0,0.00107,0.24923218299232738,0.20797277662499997,0.04125940636732742,Sociability
17,"('nasty', 'nice')",0.0,0.00547,0.3626574543478261,0.333846911375,0.028810542972826092,Sociability
18,"('disagreeable', 'welcoming')",0.0,0.31446,0.11646649079283887,0.104789879875,0.011676610917838864,Sociability
19,"('inhospitable', 'hospitable')",0.0,0.00023,-0.056986259207161126,-0.012236831500000005,-0.04474942770716112,Sociability
20,"('rough', 'thoughtful')",0.0,0.07663,0.08197361867007671,0.105028432,-0.02305481332992329,Sociability
21,"('immoral', 'moral')",0.0,0.0039,-0.2507429648337596,-0.198140054375,-0.05260291045875956,Morality
22,"('untrustworthy', 'trustworthy')",0.0,0.36054,0.1097649489769821,0.12150857599999998,-0.011743627023017886,Morality
23,"('insincere', 'sincere')",0.0,0.74697,-0.1895976906649616,-0.19692415337500002,0.007326462710038423,Morality
24,"('dishonest', 'honest')",0.0,0.00266,-0.43513901496163687,-0.37583842675,-0.05930058821163686,Morality
25,"('egoistic', 'altruistic')",0.00309,0.00272,-0.033370906905370847,-0.06819567375,0.03482476684462916,Morality
26,"('hardhearted', 'benevolent')",0.0,0.0438,-0.07526868260869565,-0.10229359137499999,0.02702490876630434,Morality
27,"('hardhearted', 'softhearted')",0.0,0.41061,0.5531827326086957,0.5422386847499999,0.010944047858695738,Morality
28,"('disloyal', 'loyal')",0.0,0.26449,-0.3537940157289003,-0.37241914475000004,0.01862512902109975,Morality
29,"('unfair', 'fair')",0.0,0.93441,0.06880942519181586,0.069869241625,-0.0010598164331841325,Morality
30,"('intolerant', 'tolerant')",0.05171,0.61359,-0.027737500639386188,-0.036703127375000005,0.008965626735613817,Morality
31,"('evil', 'good')",0.0,0.03932,0.1890474324808184,0.1497510575,0.039296374980818394,Morality
32,"('unkind', 'kind')",0.0,0.6656,-0.11107563222506393,-0.10424931587500001,-0.006826316350063921,Morality
33,"('wrong', 'right')",0.0,0.37122,0.09350399207161124,0.1022792825,-0.00877529042838876,Morality
34,"('mean', 'honorable')",0.0046,0.49227,-0.025433880179028128,-0.017078394375,-0.008355485804028128,Morality
35,"('corrupt', 'incorrupt')",0.0,0.951,0.2247163226342711,0.226098553375,-0.001382230740728907,Morality
36,"('hostile', 'amicable')",0.0,0.03609,0.2672506162404092,0.2284314375,0.03881917874040919,Morality
37,"('fake', 'genuine')",0.0,0.0,-0.057444216879795396,0.007479842624999999,-0.06492405950479539,Morality
38,"('untruthful', 'truthful')",0.00071,0.01638,0.030742125447570337,0.003745466375000002,0.026996659072570334,Morality
39,"('exploitative', 'cooperative')",0.0,0.37795,0.06794956150895141,0.08056731075,-0.012617749241048581,Morality
40,"('stingy', 'generous')",0.0,0.01809,-0.25740903427109973,-0.22802186249999998,-0.029387171771099757,Morality
41,"('unforgiving', 'forgiving')",0.0,0.0058,-0.2701443176470588,-0.23604499875,-0.034099318897058806,Morality
42,"('unreliable', 'reliable')",0.0,0.20195,0.25301789884910486,0.23911220599999997,0.013905692849104895,Morality
43,"('irresponsible', 'responsible')",0.0,0.69098,-0.2698702744245524,-0.27830786437500005,0.008437589950447633,Morality
44,"('prejudiced', 'unprejudiced')",0.0,0.19815,0.1295849823529412,0.152330784125,-0.022745801772058816,Morality
45,"('incompetent', 'competent')",0.25877,0.96634,-0.01789512762148337,-0.018676513750000005,0.0007813861285166368,Ability
46,"('uncompetitive', 'competitive')",0.0,0.61612,-0.18501502659846547,-0.195544362875,0.010529336276534518,Ability
47,"('stupid', 'smart')",0.0,0.20836,-0.08872996304347826,-0.073988008,-0.014741955043478264,Ability
48,"('unintelligent', 'intelligent')",0.0,0.61737,-0.38366904194373397,-0.37396506875,-0.00970397319373395,Ability
49,"('unable', 'able')",0.0,0.0,0.3403715037084399,0.27728520375,0.0630862999584399,Ability
50,"('clumsy', 'skillful')",0.0,1e-05,0.24465881790281332,0.18493200012499997,0.05972681777781336,Ability
51,"('uneducated', 'educated')",0.0,5e-05,-0.2579993643222507,-0.19350151025000004,-0.06449785407225064,Ability
52,"('irrational', 'rational')",0.0,0.16307,0.10520764974424554,0.08336185125000001,0.021845798494245533,Ability
53,"('uncreative', 'creative')",0.0,0.03074,-0.09394716163682865,-0.12427894787500002,0.03033178623817137,Ability
54,"('incapable', 'capable')",0.0,0.75289,-0.10608755767263428,-0.10214990924999999,-0.003937648422634291,Ability
55,"('incompetent', 'clever')",0.0,0.58256,-0.31394006470588237,-0.300472476625,-0.013467588080882387,Ability
56,"('impractical', 'practical')",0.00199,0.76888,0.04857424616368287,0.05451190450000001,-0.005937658336317139,Ability
57,"('unimaginative', 'imaginative')",0.0,0.27786,-0.1003403757033248,-0.119338458625,0.018998082921675208,Ability
58,"('undiscriminating', 'discriminating')",0.0,0.45645,-0.14537804590792838,-0.135803735875,-0.009574310032928385,Ability
59,"('foolish', 'wise')",0.0,0.04985,0.1948031246803069,0.15703143749999998,0.037771687180306907,Ability
60,"('inefficient', 'efficient')",0.0087,0.51942,-0.05054980780051151,-0.066763207625,0.016213399824488488,Ability
61,"('illogical', 'logical')",0.0,0.22079,-0.09514947391304349,-0.11336881025000001,0.01821933633695652,Ability
62,"('incompetent', 'brilliant')",0.00291,0.5797,-0.04664681982097187,-0.035268329875000004,-0.011378489945971869,Ability
63,"('unperceptive', 'insightful')",0.00774,0.32862,0.03157427173913043,0.04664835325,-0.015074081510869572,Ability
64,"('shy', 'confident')",0.0,0.86567,-0.14750376726342712,-0.145379084375,-0.0021246828884271263,Agency
65,"('insecure', 'secure')",0.0,0.42409,-0.5278717846547315,-0.513591394125,-0.014280390529731513,Agency
66,"('inactive', 'active')",0.0,0.10615,0.05288460716112532,0.07062548237499999,-0.01774087521387467,Agency
67,"('doubtful', 'determined')",0.0,0.0581,-0.18198062749360613,-0.1625110595,-0.019469567993606135,Agency
68,"('dependent', 'independent')",0.0,0.0,-0.06575565562659846,-0.010623321625000001,-0.05513233400159846,Agency
69,"('lazy', 'industrious')",0.0,0.56201,0.4534395754475703,0.44082967787499994,0.012609897572570361,Agency
70,"('lethargic', 'energetic')",0.0,0.608,-0.18911445447570335,-0.17932815474999997,-0.009786299725703385,Agency
71,"('diffident', 'self-confident')",0.0,0.00197,-0.10956881125319692,-0.149502186375,0.03993337512180309,Agency
72,"('unambitious', 'ambitious')",0.0,0.07599,-0.3758763886189258,-0.34218800574999997,-0.03368838286892584,Agency
73,"('helpless', 'self-reliant')",0.0,0.85921,-0.14760111265984655,-0.14994456274999998,0.002343450090153437,Agency
74,"('undedicated', 'dedicated')",0.0,0.03074,0.2356288121483376,0.205979935875,0.02964887627333762,Agency
75,"('meek', 'impulsive')",0.48943,0.05616,0.00902349462915601,0.0424312405,-0.03340774587084399,Agency
76,"('anxious', 'daring')",0.24874,0.91024,-0.014814638363171357,-0.013050893000000001,-0.0017637453631713564,Agency
77,"('unmotivated', 'motivated')",0.0,0.00401,-0.225719402685422,-0.18588393050000002,-0.039835472185421994,Agency
78,"('nonresilient', 'resilient')",0.0,0.0,0.21678581061381078,0.142982517875,0.07380329273881078,Agency
79,"('wavering', 'unwavering')",0.0,0.11511,0.16077106214833758,0.13889711137500002,0.021873950773337564,Agency
80,"('dominated', 'dominating')",0.0,0.00458,-0.1604116936061381,-0.12166801037500001,-0.038743683231138096,Agency
81,"('submissive', 'aggressive')",0.0,1e-05,-0.9891335685421995,-0.88425948975,-0.10487407879219945,Agency
82,"('poor', 'rich')",0.0,0.0,-0.23875104846547315,-0.18249279812500002,-0.05625825034047313,Status
83,"('powerless', 'powerful')",0.26038,0.53486,0.008685676982097188,0.014399221500000002,-0.005713544517902814,Status
84,"('inferior', 'superior')",0.0,0.01375,-0.1940335826086956,-0.170805802125,-0.023227780483695615,Status
85,"('insignificant', 'prestigious')",0.0,0.62132,0.11827529782608694,0.10851068925,0.009764608576086936,Status
86,"('uninfluential', 'influential')",0.0,0.40051,-0.17923015242966753,-0.16014742399999998,-0.019082728429667545,Status
87,"('unsuccessful', 'successful')",0.0,0.4794,-0.18518530076726342,-0.17744013187500002,-0.007745168892263399,Status
88,"('low', 'eminent')",0.0,0.0,-0.18251576355498722,-0.08813421375000001,-0.09438154980498721,Status
